raw_reward_magnitude,stim_reward,stepwise_reward_magnitude,paired_with_stopping,stim_location,response,reaction_time,block,num_trial_presentations,which_phase,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
63.0,5.0,0.5,1.0,2.0,2.0,571.0048663895577,1.0,1.0,phase_1,,,,,,,,,,,,,white,I
0.0,5.0,0.0,1.0,2.0,2.0,381.5056695020757,1.0,1.0,phase_1,,,,,,,,,,,,,white,I
0.0,3.0,0.0,0.0,3.0,3.0,368.2581319590099,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,square
0.0,2.0,0.0,0.0,2.0,2.0,325.0885992893018,1.0,1.0,phase_1,,,,,,,,,,,,,green,triangle
111.0,6.0,1.0,1.0,4.0,4.0,370.2861772035248,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,cross
177.0,3.0,2.0,0.0,3.0,3.0,348.9217867609113,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,square
33.0,1.0,0.5,0.0,3.0,3.0,384.0072904131375,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,diamond
180.0,3.0,2.0,0.0,4.0,4.0,293.0493633029982,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,square
177.0,7.0,2.0,1.0,2.0,2.0,316.7696091695688,1.0,1.0,phase_1,,,,,,,,,,,,,orange,circle
0.0,6.0,0.0,1.0,2.0,2.0,451.8145975307561,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,cross
109.0,2.0,1.0,0.0,1.0,1.0,340.5030547874048,1.0,1.0,phase_1,,,,,,,,,,,,,green,triangle
0.0,8.0,0.0,1.0,3.0,3.0,318.2816719636321,1.0,1.0,phase_1,,,,,,,,,,,,,blue,hexagon
37.0,5.0,0.5,1.0,3.0,3.0,351.6345259267837,1.0,1.0,phase_1,,,,,,,,,,,,,white,I
378.0,4.0,4.0,0.0,2.0,2.0,341.5222714538686,1.0,1.0,phase_1,,,,,,,,,,,,,gray,flipped triangle
390.0,4.0,4.0,0.0,3.0,3.0,320.9871262661181,1.0,1.0,phase_1,,,,,,,,,,,,,gray,flipped triangle
49.0,1.0,0.5,0.0,2.0,2.0,264.0826589777134,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,diamond
47.0,5.0,0.5,1.0,2.0,2.0,356.1632962082512,1.0,1.0,phase_1,,,,,,,,,,,,,white,I
68.0,1.0,0.5,0.0,1.0,1.0,333.0188296386041,1.0,2.0,phase_1,,,,,,,,,,,,,cyan,diamond
0.0,8.0,0.0,1.0,4.0,4.0,368.7662169104442,1.0,1.0,phase_1,,,,,,,,,,,,,blue,hexagon
49.0,5.0,0.5,1.0,3.0,3.0,345.3498329035938,1.0,1.0,phase_1,,,,,,,,,,,,,white,I
399.0,8.0,4.0,1.0,3.0,3.0,346.9734319369308,1.0,2.0,phase_1,,,,,,,,,,,,,blue,hexagon
420.0,4.0,4.0,0.0,3.0,3.0,304.1310312692076,1.0,1.0,phase_1,,,,,,,,,,,,,gray,flipped triangle
223.0,7.0,2.0,1.0,4.0,4.0,336.4835297106765,1.0,1.0,phase_1,,,,,,,,,,,,,orange,circle
0.0,6.0,0.0,1.0,2.0,2.0,303.2920115510933,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,cross
421.0,4.0,4.0,0.0,1.0,1.0,361.8946730275638,1.0,1.0,phase_1,,,,,,,,,,,,,gray,flipped triangle
380.0,8.0,4.0,1.0,3.0,3.0,337.6390439225361,1.0,2.0,phase_1,,,,,,,,,,,,,blue,hexagon
91.0,2.0,1.0,0.0,2.0,2.0,329.3510576477274,1.0,1.0,phase_1,,,,,,,,,,,,,green,triangle
41.0,5.0,0.5,1.0,1.0,1.0,318.5870132874697,1.0,1.0,phase_1,,,,,,,,,,,,,white,I
378.0,4.0,4.0,0.0,4.0,4.0,317.4364787410013,1.0,1.0,phase_1,,,,,,,,,,,,,gray,flipped triangle
190.0,3.0,2.0,0.0,2.0,2.0,385.4345787549391,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,square
0.0,7.0,0.0,1.0,3.0,3.0,329.3867249158211,1.0,1.0,phase_1,,,,,,,,,,,,,orange,circle
52.0,1.0,0.5,0.0,1.0,1.0,308.6272301734425,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,diamond
25.0,1.0,0.5,0.0,1.0,1.0,331.6357954754494,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,diamond
124.0,2.0,1.0,0.0,4.0,4.0,343.4355501667596,1.0,1.0,phase_1,,,,,,,,,,,,,green,triangle
206.0,3.0,2.0,0.0,2.0,2.0,320.7151816459372,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,square
36.0,5.0,0.5,1.0,3.0,3.0,421.8143674661405,1.0,1.0,phase_1,,,,,,,,,,,,,white,I
33.0,5.0,0.5,1.0,4.0,4.0,310.5298068840056,1.0,1.0,phase_1,,,,,,,,,,,,,white,I
0.0,5.0,0.0,1.0,2.0,2.0,367.2221339656971,1.0,1.0,phase_1,,,,,,,,,,,,,white,I
52.0,5.0,0.5,1.0,2.0,2.0,300.307395926211,1.0,1.0,phase_1,,,,,,,,,,,,,white,I
41.0,1.0,0.5,0.0,3.0,3.0,334.7335458965972,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,diamond
399.0,8.0,4.0,1.0,1.0,1.0,481.7552629392594,1.0,1.0,phase_1,,,,,,,,,,,,,blue,hexagon
413.0,8.0,4.0,1.0,2.0,2.0,369.646982755512,1.0,1.0,phase_1,,,,,,,,,,,,,blue,hexagon
398.0,4.0,4.0,0.0,2.0,2.0,381.3483029371127,1.0,1.0,phase_1,,,,,,,,,,,,,gray,flipped triangle
106.0,6.0,1.0,1.0,3.0,3.0,303.1232936773449,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,cross
199.0,7.0,2.0,1.0,1.0,1.0,317.0277402969077,1.0,1.0,phase_1,,,,,,,,,,,,,orange,circle
0.0,2.0,0.0,0.0,3.0,3.0,316.3756083231419,1.0,1.0,phase_1,,,,,,,,,,,,,green,triangle
183.0,7.0,2.0,1.0,1.0,1.0,316.0709662479348,1.0,1.0,phase_1,,,,,,,,,,,,,orange,circle
107.0,6.0,1.0,1.0,1.0,1.0,283.1040839082561,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,cross
0.0,4.0,0.0,0.0,4.0,4.0,306.4650545129552,1.0,1.0,phase_1,,,,,,,,,,,,,gray,flipped triangle
89.0,2.0,1.0,0.0,3.0,3.0,284.0254759648815,1.0,1.0,phase_1,,,,,,,,,,,,,green,triangle
376.0,4.0,4.0,0.0,4.0,4.0,295.8033066242933,1.0,1.0,phase_1,,,,,,,,,,,,,gray,flipped triangle
0.0,1.0,0.0,0.0,1.0,1.0,297.6453402079642,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,diamond
55.0,1.0,0.5,0.0,3.0,3.0,285.348805016838,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,diamond
397.0,4.0,4.0,0.0,2.0,2.0,321.3134192628786,1.0,1.0,phase_1,,,,,,,,,,,,,gray,flipped triangle
121.0,6.0,1.0,1.0,1.0,1.0,264.8701700381934,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,cross
107.0,6.0,1.0,1.0,4.0,4.0,254.1813885327428,1.0,2.0,phase_1,,,,,,,,,,,,,magenta,cross
99.0,2.0,1.0,0.0,2.0,2.0,322.3868762142956,1.0,1.0,phase_1,,,,,,,,,,,,,green,triangle
185.0,7.0,2.0,1.0,2.0,2.0,392.3426972469315,1.0,1.0,phase_1,,,,,,,,,,,,,orange,circle
200.0,7.0,2.0,1.0,4.0,4.0,323.4696095460094,1.0,1.0,phase_1,,,,,,,,,,,,,orange,circle
208.0,7.0,2.0,1.0,1.0,1.0,301.2505774386227,1.0,1.0,phase_1,,,,,,,,,,,,,orange,circle
0.0,5.0,0.0,1.0,3.0,3.0,278.7878719973378,1.0,1.0,phase_1,,,,,,,,,,,,,white,I
25.0,5.0,0.5,1.0,3.0,3.0,336.8129121954553,1.0,1.0,phase_1,,,,,,,,,,,,,white,I
74.0,5.0,0.5,1.0,3.0,3.0,348.5634587705135,1.0,1.0,phase_1,,,,,,,,,,,,,white,I
28.0,1.0,0.5,0.0,3.0,3.0,303.6996579030528,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,diamond
400.0,8.0,4.0,1.0,2.0,2.0,304.0194321656599,1.0,1.0,phase_1,,,,,,,,,,,,,blue,hexagon
60.0,1.0,0.5,0.0,1.0,1.0,295.2361520146951,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,diamond
97.0,2.0,1.0,0.0,3.0,3.0,260.9322179341689,1.0,1.0,phase_1,,,,,,,,,,,,,green,triangle
378.0,8.0,4.0,1.0,4.0,4.0,284.6072762040421,1.0,1.0,phase_1,,,,,,,,,,,,,blue,hexagon
65.0,5.0,0.5,1.0,2.0,2.0,295.2736885636113,1.0,1.0,phase_1,,,,,,,,,,,,,white,I
55.0,1.0,0.5,0.0,4.0,4.0,306.7111304262653,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,diamond
389.0,4.0,4.0,0.0,4.0,4.0,318.9170872792601,1.0,1.0,phase_1,,,,,,,,,,,,,gray,flipped triangle
0.0,8.0,0.0,1.0,2.0,2.0,307.762625045143,1.0,1.0,phase_1,,,,,,,,,,,,,blue,hexagon
125.0,6.0,1.0,1.0,3.0,3.0,286.559848987963,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,cross
0.0,4.0,0.0,0.0,2.0,2.0,309.7231477149762,1.0,1.0,phase_1,,,,,,,,,,,,,gray,flipped triangle
405.0,4.0,4.0,0.0,3.0,3.0,344.0690201823599,1.0,1.0,phase_1,,,,,,,,,,,,,gray,flipped triangle
185.0,3.0,2.0,0.0,2.0,2.0,332.5111622107215,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,square
