raw_reward_magnitude,stim_reward,stepwise_reward_magnitude,paired_with_stopping,stim_location,response,reaction_time,block,num_trial_presentations,which_phase,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
33.0,1.0,0.5,0.0,2.0,2.0,438.3800414798315,1.0,1.0,phase_1,,,,,,,,,,,,,orange,I
184.0,7.0,2.0,1.0,2.0,2.0,371.7678294633515,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,circle
0.0,2.0,0.0,0.0,3.0,3.0,404.2569269804517,1.0,1.0,phase_1,,,,,,,,,,,,,gray,flipped triangle
219.0,7.0,2.0,1.0,3.0,3.0,472.0472204426187,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,circle
0.0,2.0,0.0,0.0,4.0,4.0,338.1090744660469,1.0,1.0,phase_1,,,,,,,,,,,,,gray,flipped triangle
0.0,3.0,0.0,0.0,1.0,1.0,328.7403764916234,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,hexagon
80.0,2.0,1.0,0.0,1.0,1.0,351.978615479311,1.0,1.0,phase_1,,,,,,,,,,,,,gray,flipped triangle
205.0,7.0,2.0,1.0,2.0,2.0,330.5197899826453,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,circle
380.0,8.0,4.0,1.0,4.0,4.0,330.392847994517,1.0,1.0,phase_1,,,,,,,,,,,,,green,cross
0.0,2.0,0.0,0.0,4.0,4.0,351.5046044631162,1.0,1.0,phase_1,,,,,,,,,,,,,gray,flipped triangle
68.0,5.0,0.5,1.0,4.0,4.0,308.2878354762215,1.0,1.0,phase_1,,,,,,,,,,,,,blue,diamond
0.0,1.0,0.0,0.0,3.0,3.0,273.7277034611907,1.0,1.0,phase_1,,,,,,,,,,,,,orange,I
393.0,8.0,4.0,1.0,2.0,2.0,355.5291709853918,1.0,1.0,phase_1,,,,,,,,,,,,,green,cross
0.0,6.0,0.0,1.0,4.0,4.0,331.5289029924315,1.0,1.0,phase_1,,,,,,,,,,,,,white,triangle
0.0,5.0,0.0,1.0,3.0,3.0,367.5017389759887,1.0,1.0,phase_1,,,,,,,,,,,,,blue,diamond
419.0,8.0,4.0,1.0,1.0,1.0,367.3315804480808,1.0,1.0,phase_1,,,,,,,,,,,,,green,cross
86.0,6.0,1.0,1.0,3.0,3.0,287.9481744821532,1.0,1.0,phase_1,,,,,,,,,,,,,white,triangle
