raw_reward_magnitude,stim_reward,stepwise_reward_magnitude,paired_with_stopping,quadrant,response,reaction_time,block,num_trial_presentations,which_part,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
79.0,2.0,2.0,0.0,4.0,4.0,461.9269767244987,1.0,1.0,part_1,,,,,,,,,,,,,magenta,hexagon
183.0,3.0,3.0,0.0,2.0,2.0,304.8904715087701,1.0,1.0,part_1,,,,,,,,,,,,,yellow,circle
48.0,1.0,1.0,0.0,1.0,1.0,317.453018076776,1.0,1.0,part_1,,,,,,,,,,,,,white,I
50.0,5.0,1.0,1.0,2.0,2.0,351.0132442934264,1.0,1.0,part_1,,,,,,,,,,,,,green,flipped triangle
398.0,4.0,4.0,0.0,3.0,3.0,329.4091236457461,1.0,1.0,part_1,,,,,,,,,,,,,blue,triangle
186.0,3.0,3.0,0.0,1.0,1.0,295.6858228608325,1.0,1.0,part_1,,,,,,,,,,,,,yellow,circle
218.0,7.0,3.0,1.0,4.0,4.0,341.6277822161646,1.0,1.0,part_1,,,,,,,,,,,,,orange,cross
0.0,5.0,0.0,1.0,2.0,2.0,353.3142905089335,1.0,1.0,part_1,,,,,,,,,,,,,green,flipped triangle
96.0,6.0,2.0,1.0,3.0,3.0,331.4550854320259,1.0,1.0,part_1,,,,,,,,,,,,,cyan,square
0.0,8.0,0.0,1.0,1.0,1.0,298.2040740771481,1.0,1.0,part_1,,,,,,,,,,,,,gray,diamond
67.0,1.0,1.0,0.0,3.0,3.0,342.5202994312712,1.0,1.0,part_1,,,,,,,,,,,,,white,I
191.0,3.0,3.0,0.0,4.0,4.0,332.046993646145,1.0,1.0,part_1,,,,,,,,,,,,,yellow,circle
218.0,7.0,3.0,1.0,3.0,3.0,332.5371020782768,1.0,1.0,part_1,,,,,,,,,,,,,orange,cross
102.0,2.0,2.0,0.0,2.0,2.0,323.0741560764727,1.0,1.0,part_1,,,,,,,,,,,,,magenta,hexagon
405.0,8.0,4.0,1.0,1.0,1.0,391.9019550776283,1.0,1.0,part_1,,,,,,,,,,,,,gray,diamond
402.0,4.0,4.0,0.0,2.0,2.0,323.0722644329944,1.0,1.0,part_1,,,,,,,,,,,,,blue,triangle
184.0,3.0,3.0,0.0,4.0,4.0,357.0457296464155,1.0,1.0,part_1,,,,,,,,,,,,,yellow,circle
205.0,7.0,3.0,1.0,4.0,4.0,380.3351454316725,1.0,1.0,part_1,,,,,,,,,,,,,orange,cross
102.0,6.0,2.0,1.0,1.0,1.0,404.1153250000207,1.0,1.0,part_1,,,,,,,,,,,,,cyan,square
213.0,7.0,3.0,1.0,4.0,4.0,372.284391645735,1.0,1.0,part_1,,,,,,,,,,,,,orange,cross
0.0,4.0,0.0,0.0,1.0,1.0,292.4803019377577,1.0,1.0,part_1,,,,,,,,,,,,,blue,triangle
50.0,5.0,1.0,1.0,4.0,4.0,371.6429399391927,1.0,1.0,part_1,,,,,,,,,,,,,green,flipped triangle
100.0,2.0,2.0,0.0,1.0,1.0,338.5492072939087,1.0,1.0,part_1,,,,,,,,,,,,,magenta,hexagon
225.0,7.0,3.0,1.0,1.0,1.0,327.9258138627483,1.0,1.0,part_1,,,,,,,,,,,,,orange,cross
29.0,1.0,1.0,0.0,3.0,3.0,395.1827422151837,1.0,1.0,part_1,,,,,,,,,,,,,white,I
385.0,8.0,4.0,1.0,2.0,2.0,418.9532022155617,1.0,1.0,part_1,,,,,,,,,,,,,gray,diamond
0.0,8.0,0.0,1.0,2.0,2.0,431.169945431975,1.0,1.0,part_1,,,,,,,,,,,,,gray,diamond
109.0,6.0,2.0,1.0,3.0,3.0,408.4350936464034,1.0,1.0,part_1,,,,,,,,,,,,,cyan,square
66.0,1.0,1.0,0.0,4.0,4.0,364.161806215634,1.0,1.0,part_1,,,,,,,,,,,,,white,I
27.0,1.0,1.0,0.0,4.0,4.0,353.4343678602454,1.0,1.0,part_1,,,,,,,,,,,,,white,I
0.0,7.0,0.0,1.0,1.0,1.0,377.4564695086155,1.0,1.0,part_1,,,,,,,,,,,,,orange,cross
76.0,6.0,2.0,1.0,2.0,2.0,310.8758726466476,1.0,1.0,part_1,,,,,,,,,,,,,cyan,square
0.0,4.0,0.0,0.0,1.0,1.0,299.7015434320929,1.0,1.0,part_1,,,,,,,,,,,,,blue,triangle
390.0,4.0,4.0,0.0,1.0,1.0,299.6846206442569,1.0,1.0,part_1,,,,,,,,,,,,,blue,triangle
0.0,2.0,0.0,0.0,3.0,3.0,380.1270317217131,1.0,1.0,part_1,,,,,,,,,,,,,magenta,hexagon
30.0,1.0,1.0,0.0,3.0,3.0,368.5556592154171,1.0,1.0,part_1,,,,,,,,,,,,,white,I
46.0,1.0,1.0,0.0,1.0,1.0,492.6278148614074,1.0,1.0,part_1,,,,,,,,,,,,,white,I
0.0,8.0,0.0,1.0,1.0,1.0,337.1657314310141,1.0,1.0,part_1,,,,,,,,,,,,,gray,diamond
66.0,5.0,1.0,1.0,3.0,3.0,368.9309458623029,1.0,1.0,part_1,,,,,,,,,,,,,green,flipped triangle
392.0,4.0,4.0,0.0,1.0,1.0,292.637953078156,1.0,1.0,part_1,,,,,,,,,,,,,blue,triangle
46.0,5.0,1.0,1.0,3.0,3.0,358.7214035087527,1.0,1.0,part_1,,,,,,,,,,,,,green,flipped triangle
415.0,8.0,4.0,1.0,4.0,4.0,327.5847778604657,1.0,1.0,part_1,,,,,,,,,,,,,gray,diamond
0.0,1.0,0.0,0.0,4.0,4.0,338.1179456446261,1.0,2.0,part_1,,,,,,,,,,,,,white,I
210.0,7.0,3.0,1.0,3.0,3.0,350.9289352932683,1.0,1.0,part_1,,,,,,,,,,,,,orange,cross
389.0,8.0,4.0,1.0,4.0,4.0,329.9526236460224,1.0,1.0,part_1,,,,,,,,,,,,,gray,diamond
117.0,2.0,2.0,0.0,4.0,4.0,340.5876007218467,1.0,1.0,part_1,,,,,,,,,,,,,magenta,hexagon
76.0,6.0,2.0,1.0,2.0,2.0,340.8163900003274,1.0,1.0,part_1,,,,,,,,,,,,,cyan,square
50.0,1.0,1.0,0.0,2.0,2.0,331.845889077158,1.0,1.0,part_1,,,,,,,,,,,,,white,I
421.0,8.0,4.0,1.0,4.0,4.0,376.8622412935656,1.0,1.0,part_1,,,,,,,,,,,,,gray,diamond
29.0,5.0,1.0,1.0,1.0,1.0,387.4789580768265,1.0,1.0,part_1,,,,,,,,,,,,,green,flipped triangle
77.0,6.0,2.0,1.0,3.0,3.0,422.3994142939773,1.0,1.0,part_1,,,,,,,,,,,,,cyan,square
48.0,5.0,1.0,1.0,3.0,3.0,366.29845207789907,1.0,1.0,part_1,,,,,,,,,,,,,green,flipped triangle
206.0,3.0,3.0,0.0,1.0,1.0,355.8079912945686,1.0,1.0,part_1,,,,,,,,,,,,,yellow,circle
66.0,5.0,1.0,1.0,3.0,3.0,377.7802672939288,1.0,1.0,part_1,,,,,,,,,,,,,green,flipped triangle
63.0,5.0,1.0,1.0,3.0,3.0,366.7824634321732,1.0,1.0,part_1,,,,,,,,,,,,,green,flipped triangle
0.0,1.0,0.0,0.0,1.0,1.0,312.5237582153204,1.0,1.0,part_1,,,,,,,,,,,,,white,I
0.0,5.0,0.0,1.0,4.0,4.0,313.2437509993906,1.0,1.0,part_1,,,,,,,,,,,,,green,flipped triangle
200.0,7.0,3.0,1.0,1.0,1.0,381.1715888605249,1.0,1.0,part_1,,,,,,,,,,,,,orange,cross
381.0,4.0,4.0,0.0,3.0,3.0,516.4064995078661,1.0,1.0,part_1,,,,,,,,,,,,,blue,triangle
