raw_reward_magnitude,stim_reward,stepwise_reward_magnitude,paired_with_stopping,stim_location,response,reaction_time,block,num_trial_presentations,which_phase,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
92.0,2.0,1.0,0.0,4.0,4.0,356.0794133170475,1.0,1.0,phase_1,,,,,,,,,,,,,green,flipped triangle
389.0,4.0,4.0,0.0,3.0,3.0,288.6036720001357,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,diamond
120.0,2.0,1.0,0.0,4.0,4.0,345.803985475186,1.0,1.0,phase_1,,,,,,,,,,,,,green,flipped triangle
389.0,8.0,4.0,1.0,1.0,1.0,292.534631395938,1.0,1.0,phase_1,,,,,,,,,,,,,blue,circle
0.0,7.0,0.0,1.0,2.0,2.0,291.7843631582855,1.0,1.0,phase_1,,,,,,,,,,,,,white,triangle
65.0,5.0,0.5,1.0,3.0,3.0,279.70344171285427,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,I
378.0,8.0,4.0,1.0,1.0,1.0,281.1040756334932,1.0,1.0,phase_1,,,,,,,,,,,,,blue,circle
208.0,7.0,2.0,1.0,4.0,4.0,418.3019503168452,1.0,2.0,phase_1,,,,,,,,,,,,,white,triangle
416.0,4.0,4.0,0.0,3.0,3.0,340.3414741583219,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,diamond
110.0,2.0,1.0,0.0,2.0,2.0,295.355198396237,1.0,1.0,phase_1,,,,,,,,,,,,,green,flipped triangle
66.0,1.0,0.5,0.0,2.0,2.0,341.7635543960386,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,square
0.0,3.0,0.0,0.0,2.0,2.0,318.5815491583526,1.0,1.0,phase_1,,,,,,,,,,,,,gray,hexagon
413.0,8.0,4.0,1.0,3.0,3.0,240.2972662375759,1.0,1.0,phase_1,,,,,,,,,,,,,blue,circle
96.0,6.0,1.0,1.0,4.0,4.0,319.1564193962222,1.0,1.0,phase_1,,,,,,,,,,,,,orange,cross
193.0,7.0,2.0,1.0,4.0,4.0,331.1633756334231,1.0,1.0,phase_1,,,,,,,,,,,,,white,triangle
0.0,1.0,0.0,0.0,1.0,1.0,264.7707850792358,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,square
185.0,3.0,2.0,0.0,3.0,3.0,356.6615160791571,1.0,1.0,phase_1,,,,,,,,,,,,,gray,hexagon
0.0,5.0,0.0,1.0,1.0,1.0,411.5763130791947,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,I
211.0,7.0,2.0,1.0,3.0,3.0,310.1972368415318,1.0,1.0,phase_1,,,,,,,,,,,,,white,triangle
380.0,4.0,4.0,0.0,3.0,3.0,389.5736829999805,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,diamond
68.0,1.0,0.5,0.0,2.0,2.0,390.4486252374681,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,square
36.0,5.0,0.5,1.0,1.0,1.0,392.7806301583132,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,I
0.0,2.0,0.0,0.0,1.0,1.0,336.6069236335534,1.0,1.0,phase_1,,,,,,,,,,,,,green,flipped triangle
93.0,2.0,1.0,0.0,4.0,4.0,269.8395952374994,1.0,1.0,phase_1,,,,,,,,,,,,,green,flipped triangle
180.0,7.0,2.0,1.0,1.0,1.0,280.100112554237,1.0,1.0,phase_1,,,,,,,,,,,,,white,triangle
125.0,6.0,1.0,1.0,2.0,2.0,383.7336851584041,1.0,1.0,phase_1,,,,,,,,,,,,,orange,cross
112.0,2.0,1.0,0.0,3.0,3.0,259.6386836337387,1.0,1.0,phase_1,,,,,,,,,,,,,green,flipped triangle
59.0,5.0,0.5,1.0,1.0,1.0,259.8709104752288,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,I
