raw_reward_magnitude,stim_reward,stepwise_reward_magnitude,paired_with_stopping,quadrant,response,reaction_time,block,num_trial_presentations,which_part,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
75.0,5.0,1.0,1.0,1.0,1.0,478.4469937440008,1.0,1.0,part_1,,,,,,,,,,,,,green,I
188.0,3.0,3.0,0.0,2.0,2.0,433.2960417959839,1.0,1.0,part_1,,,,,,,,,,,,,orange,circle
178.0,3.0,3.0,0.0,3.0,3.0,344.3552171811461,1.0,1.0,part_1,,,,,,,,,,,,,orange,circle
78.0,2.0,2.0,0.0,4.0,4.0,288.7842992786318,1.0,1.0,part_1,,,,,,,,,,,,,yellow,triangle
118.0,6.0,2.0,1.0,2.0,2.0,311.6261539980769,1.0,1.0,part_1,,,,,,,,,,,,,magenta,diamond
399.0,8.0,4.0,1.0,4.0,4.0,300.7831757422536,1.0,1.0,part_1,,,,,,,,,,,,,blue,square
86.0,6.0,2.0,1.0,1.0,1.0,302.1883238106966,1.0,1.0,part_1,,,,,,,,,,,,,magenta,diamond
0.0,5.0,0.0,1.0,3.0,3.0,312.2820353601128,1.0,1.0,part_1,,,,,,,,,,,,,green,I
0.0,8.0,0.0,1.0,2.0,2.0,347.6767954416573,1.0,1.0,part_1,,,,,,,,,,,,,blue,square
0.0,2.0,0.0,0.0,1.0,1.0,324.6740743052214,1.0,1.0,part_1,,,,,,,,,,,,,yellow,triangle
52.0,1.0,1.0,0.0,2.0,2.0,349.9541222117841,1.0,1.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
0.0,4.0,0.0,0.0,2.0,2.0,338.7923049740493,1.0,1.0,part_1,,,,,,,,,,,,,gray,hexagon
419.0,4.0,4.0,0.0,3.0,3.0,327.3551943711936,1.0,1.0,part_1,,,,,,,,,,,,,gray,hexagon
125.0,2.0,2.0,0.0,3.0,3.0,351.118047721684,1.0,1.0,part_1,,,,,,,,,,,,,yellow,triangle
51.0,5.0,1.0,1.0,3.0,3.0,350.9790229145437,1.0,1.0,part_1,,,,,,,,,,,,,green,I
58.0,5.0,1.0,1.0,4.0,4.0,305.2727207541466,1.0,1.0,part_1,,,,,,,,,,,,,green,I
214.0,3.0,3.0,0.0,1.0,1.0,352.7728400658816,1.0,2.0,part_1,,,,,,,,,,,,,orange,circle
63.0,1.0,1.0,0.0,2.0,2.0,341.8693128041923,1.0,1.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
58.0,5.0,1.0,1.0,3.0,3.0,329.9513629171997,1.0,1.0,part_1,,,,,,,,,,,,,green,I
124.0,2.0,2.0,0.0,2.0,2.0,377.591700758785,1.0,1.0,part_1,,,,,,,,,,,,,yellow,triangle
82.0,6.0,2.0,1.0,3.0,3.0,366.0202734172344,1.0,1.0,part_1,,,,,,,,,,,,,magenta,diamond
30.0,5.0,1.0,1.0,2.0,2.0,365.8853492233902,1.0,1.0,part_1,,,,,,,,,,,,,green,I
379.0,4.0,4.0,0.0,1.0,1.0,345.2243490610271,1.0,1.0,part_1,,,,,,,,,,,,,gray,hexagon
100.0,6.0,2.0,1.0,4.0,4.0,299.8675829730928,1.0,1.0,part_1,,,,,,,,,,,,,magenta,diamond
33.0,5.0,1.0,1.0,1.0,1.0,300.8209683466702,1.0,1.0,part_1,,,,,,,,,,,,,green,I
45.0,1.0,1.0,0.0,3.0,3.0,299.8040872626006,1.0,1.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
423.0,8.0,4.0,1.0,3.0,3.0,368.6832063831389,1.0,1.0,part_1,,,,,,,,,,,,,blue,square
396.0,4.0,4.0,0.0,1.0,1.0,381.3064466230571,1.0,1.0,part_1,,,,,,,,,,,,,gray,hexagon
0.0,6.0,0.0,1.0,4.0,4.0,292.4160752445459,1.0,1.0,part_1,,,,,,,,,,,,,magenta,diamond
61.0,1.0,1.0,0.0,2.0,2.0,439.2252145335078,1.0,1.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
384.0,8.0,4.0,1.0,2.0,2.0,326.2163470499217,1.0,1.0,part_1,,,,,,,,,,,,,blue,square
0.0,7.0,0.0,1.0,3.0,3.0,393.8525298144668,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
402.0,8.0,4.0,1.0,2.0,2.0,316.4247651584446,1.0,1.0,part_1,,,,,,,,,,,,,blue,square
105.0,6.0,2.0,1.0,2.0,2.0,327.5744465645402,1.0,1.0,part_1,,,,,,,,,,,,,magenta,diamond
194.0,3.0,3.0,0.0,4.0,4.0,261.2041630782187,1.0,1.0,part_1,,,,,,,,,,,,,orange,circle
38.0,1.0,1.0,0.0,4.0,4.0,296.0514142177999,1.0,1.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
0.0,1.0,0.0,0.0,2.0,2.0,363.3638750761747,1.0,1.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
191.0,7.0,3.0,1.0,4.0,4.0,273.4207205940038,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
220.0,3.0,3.0,0.0,4.0,4.0,307.5495075900107,1.0,1.0,part_1,,,,,,,,,,,,,orange,circle
202.0,7.0,3.0,1.0,2.0,2.0,319.7992732748389,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
0.0,2.0,0.0,0.0,1.0,1.0,400.6446083076298,1.0,1.0,part_1,,,,,,,,,,,,,yellow,triangle
0.0,4.0,0.0,0.0,4.0,4.0,333.9893806260079,1.0,1.0,part_1,,,,,,,,,,,,,gray,hexagon
45.0,5.0,1.0,1.0,2.0,2.0,356.2594663817435,1.0,2.0,part_1,,,,,,,,,,,,,green,I
0.0,6.0,0.0,1.0,1.0,1.0,323.0585271958262,1.0,1.0,part_1,,,,,,,,,,,,,magenta,diamond
390.0,4.0,4.0,0.0,4.0,4.0,403.3407315146178,1.0,1.0,part_1,,,,,,,,,,,,,gray,hexagon
187.0,3.0,3.0,0.0,4.0,4.0,346.1469891481101,1.0,1.0,part_1,,,,,,,,,,,,,orange,circle
188.0,3.0,3.0,0.0,1.0,1.0,280.2962136920541,1.0,1.0,part_1,,,,,,,,,,,,,orange,circle
38.0,5.0,1.0,1.0,3.0,3.0,291.6969645302742,1.0,1.0,part_1,,,,,,,,,,,,,green,I
69.0,1.0,1.0,0.0,3.0,3.0,336.5909594576806,1.0,1.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
82.0,2.0,2.0,0.0,2.0,2.0,315.5895886011421,1.0,1.0,part_1,,,,,,,,,,,,,yellow,triangle
191.0,3.0,3.0,0.0,4.0,4.0,450.5503226537257,1.0,1.0,part_1,,,,,,,,,,,,,orange,circle
0.0,5.0,0.0,1.0,3.0,3.0,393.8685082830488,1.0,1.0,part_1,,,,,,,,,,,,,green,I
103.0,2.0,2.0,0.0,4.0,4.0,304.8891159705817,1.0,1.0,part_1,,,,,,,,,,,,,yellow,triangle
78.0,2.0,2.0,0.0,4.0,4.0,406.9008117076009,1.0,1.0,part_1,,,,,,,,,,,,,yellow,triangle
33.0,5.0,1.0,1.0,1.0,1.0,329.1061262134462,1.0,1.0,part_1,,,,,,,,,,,,,green,I
0.0,7.0,0.0,1.0,2.0,2.0,341.6728402953595,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
195.0,3.0,3.0,0.0,1.0,1.0,308.8859810959548,1.0,1.0,part_1,,,,,,,,,,,,,orange,circle
178.0,7.0,3.0,1.0,2.0,2.0,309.6554593648761,1.0,2.0,part_1,,,,,,,,,,,,,white,cross
0.0,7.0,0.0,1.0,1.0,1.0,275.2116536721587,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
0.0,2.0,0.0,0.0,1.0,1.0,297.9266652837395,1.0,1.0,part_1,,,,,,,,,,,,,yellow,triangle
188.0,7.0,3.0,1.0,3.0,3.0,387.6994280144572,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
109.0,2.0,2.0,0.0,2.0,2.0,298.8555850461125,1.0,1.0,part_1,,,,,,,,,,,,,yellow,triangle
0.0,7.0,0.0,1.0,3.0,3.0,367.1934322919696,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
208.0,7.0,3.0,1.0,2.0,2.0,457.7978863380849,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
223.0,7.0,3.0,1.0,1.0,1.0,268.3280298952013,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
0.0,4.0,0.0,0.0,2.0,2.0,302.0455783698708,1.0,1.0,part_1,,,,,,,,,,,,,gray,hexagon
0.0,6.0,0.0,1.0,2.0,2.0,347.2274888772517,1.0,1.0,part_1,,,,,,,,,,,,,magenta,diamond
0.0,6.0,0.0,1.0,4.0,4.0,516.990096308291,1.0,2.0,part_1,,,,,,,,,,,,,magenta,diamond
44.0,1.0,1.0,0.0,4.0,4.0,360.1867123506963,1.0,1.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
124.0,6.0,2.0,1.0,1.0,1.0,338.0726515315473,1.0,1.0,part_1,,,,,,,,,,,,,magenta,diamond
90.0,6.0,2.0,1.0,1.0,1.0,373.9071940071881,1.0,1.0,part_1,,,,,,,,,,,,,magenta,diamond
50.0,1.0,1.0,0.0,3.0,3.0,316.0000292118639,1.0,1.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
124.0,6.0,2.0,1.0,4.0,4.0,226.3773400336504,1.0,1.0,part_1,,,,,,,,,,,,,magenta,diamond
100.0,2.0,2.0,0.0,1.0,1.0,274.219183018431,1.0,1.0,part_1,,,,,,,,,,,,,yellow,triangle
