raw_reward_magnitude,stim_reward,stepwise_reward_magnitude,paired_with_stopping,stim_location,response,reaction_time,block,num_trial_presentations,which_phase,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
107.0,2.0,1.0,0.0,3.0,3.0,411.2692820235679,1.0,1.0,phase_1,,,,,,,,,,,,,green,flipped triangle
414.0,4.0,4.0,0.0,2.0,2.0,390.7962730236249,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,cross
45.0,5.0,0.5,1.0,1.0,1.0,604.2116006142351,1.0,1.0,phase_1,,,,,,,,,,,,,orange,triangle
0.0,8.0,0.0,1.0,4.0,4.0,447.6119646142251,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,square
105.0,6.0,1.0,1.0,1.0,1.0,480.0793256142697,1.0,1.0,phase_1,,,,,,,,,,,,,blue,diamond
95.0,2.0,1.0,0.0,2.0,2.0,436.1964554093447,1.0,1.0,phase_1,,,,,,,,,,,,,green,flipped triangle
108.0,2.0,1.0,0.0,2.0,2.0,425.5477998187871,1.0,1.0,phase_1,,,,,,,,,,,,,green,flipped triangle
208.0,7.0,2.0,1.0,1.0,1.0,461.3174432281539,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,circle
0.0,5.0,0.0,1.0,4.0,4.0,684.6635110234729,1.0,1.0,phase_1,,,,,,,,,,,,,orange,triangle
83.0,2.0,1.0,0.0,4.0,4.0,664.6652562046711,1.0,1.0,phase_1,,,,,,,,,,,,,green,flipped triangle
0.0,7.0,0.0,1.0,2.0,2.0,473.7898106375269,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,circle
0.0,7.0,0.0,1.0,2.0,2.0,405.9400060234566,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,circle
379.0,8.0,4.0,1.0,1.0,1.0,451.8411504329833,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,square
80.0,2.0,1.0,0.0,3.0,3.0,428.5712724329187,1.0,1.0,phase_1,,,,,,,,,,,,,green,flipped triangle
0.0,2.0,0.0,0.0,2.0,2.0,453.9732922046369,1.0,1.0,phase_1,,,,,,,,,,,,,green,flipped triangle
108.0,6.0,1.0,1.0,4.0,4.0,486.0933806141929,1.0,1.0,phase_1,,,,,,,,,,,,,blue,diamond
0.0,8.0,0.0,1.0,2.0,2.0,453.3395426142306,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,square
0.0,3.0,0.0,0.0,2.0,2.0,590.3559130233589,1.0,1.0,phase_1,,,,,,,,,,,,,white,hexagon
383.0,4.0,4.0,0.0,3.0,3.0,500.55120922820606,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,cross
409.0,8.0,4.0,1.0,1.0,1.0,409.8734736376173,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,square
383.0,8.0,4.0,1.0,3.0,3.0,433.1428802281607,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,square
393.0,8.0,4.0,1.0,4.0,4.0,478.7864956142584,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,square
119.0,6.0,1.0,1.0,1.0,1.0,436.0369700234514,1.0,1.0,phase_1,,,,,,,,,,,,,blue,diamond
211.0,7.0,2.0,1.0,1.0,1.0,468.3361958188925,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,circle
58.0,5.0,0.5,1.0,3.0,3.0,491.4252062046671,1.0,1.0,phase_1,,,,,,,,,,,,,orange,triangle
399.0,8.0,4.0,1.0,3.0,3.0,436.0390154092783,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,square
