raw_reward_magnitude,stim_reward,stepwise_reward_magnitude,paired_with_stopping,quadrant,response,reaction_time,block,num_trial_presentations,which_part,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
415.0,4.0,4.0,0.0,3.0,3.0,538.8721133349463,1.0,1.0,part_1,,,,,,,,,,,,,magenta,square
419.0,4.0,4.0,0.0,4.0,4.0,439.3258348864037,1.0,1.0,part_1,,,,,,,,,,,,,magenta,square
189.0,3.0,3.0,0.0,3.0,3.0,552.662545334897,1.0,1.0,part_1,,,,,,,,,,,,,orange,triangle
0.0,8.0,0.0,1.0,4.0,4.0,519.5523786096601,1.0,1.0,part_1,,,,,,,,,,,,,blue,hexagon
0.0,2.0,0.0,0.0,4.0,4.0,476.0137868870515,1.0,2.0,part_1,,,,,,,,,,,,,yellow,diamond
56.0,1.0,1.0,0.0,1.0,1.0,587.2339074849151,1.0,1.0,part_1,,,,,,,,,,,,,gray,circle
179.0,7.0,3.0,1.0,2.0,2.0,273.4876697213622,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
45.0,5.0,1.0,1.0,1.0,1.0,430.8738140389323,1.0,1.0,part_1,,,,,,,,,,,,,green,I
120.0,2.0,2.0,0.0,4.0,4.0,296.5510666108457,1.0,1.0,part_1,,,,,,,,,,,,,yellow,diamond
417.0,8.0,4.0,1.0,3.0,3.0,308.5083720070543,1.0,1.0,part_1,,,,,,,,,,,,,blue,hexagon
90.0,2.0,2.0,0.0,4.0,4.0,275.0919176178286,1.0,1.0,part_1,,,,,,,,,,,,,yellow,diamond
419.0,8.0,4.0,1.0,1.0,1.0,321.2206231692107,1.0,1.0,part_1,,,,,,,,,,,,,blue,hexagon
222.0,3.0,3.0,0.0,2.0,2.0,321.3417461665813,1.0,1.0,part_1,,,,,,,,,,,,,orange,triangle
0.0,6.0,0.0,1.0,3.0,3.0,343.7932208908023,1.0,1.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
117.0,6.0,2.0,1.0,2.0,2.0,300.3718600375578,1.0,1.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
