raw_reward_magnitude,stim_reward,stepwise_reward_magnitude,paired_with_stopping,quadrant,response,reaction_time,block,num_trial_presentations,which_part,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
421.0,4.0,4.0,0.0,4.0,4.0,422.1788586582988,1.0,1.0,part_1,,,,,,,,,,,,,yellow,hexagon
0.0,8.0,0.0,1.0,4.0,4.0,490.1166243944317,1.0,1.0,part_1,,,,,,,,,,,,,blue,I
99.0,2.0,2.0,0.0,2.0,2.0,412.1200940571725,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
117.0,2.0,2.0,0.0,1.0,1.0,345.4640475101769,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
420.0,8.0,4.0,1.0,1.0,1.0,334.5654145814478,1.0,1.0,part_1,,,,,,,,,,,,,blue,I
381.0,4.0,4.0,0.0,2.0,2.0,324.3077339138835,1.0,1.0,part_1,,,,,,,,,,,,,yellow,hexagon
208.0,7.0,3.0,1.0,2.0,2.0,301.2375549878925,1.0,1.0,part_1,,,,,,,,,,,,,green,circle
82.0,2.0,2.0,0.0,3.0,3.0,268.3513299562037,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
56.0,5.0,1.0,1.0,3.0,3.0,313.5620774701237,1.0,1.0,part_1,,,,,,,,,,,,,gray,triangle
189.0,7.0,3.0,1.0,1.0,1.0,315.5769663862884,1.0,1.0,part_1,,,,,,,,,,,,,green,circle
208.0,3.0,3.0,0.0,3.0,3.0,302.9507335741073,1.0,1.0,part_1,,,,,,,,,,,,,orange,diamond
389.0,4.0,4.0,0.0,1.0,1.0,293.6978740617633,1.0,1.0,part_1,,,,,,,,,,,,,yellow,hexagon
114.0,2.0,2.0,0.0,2.0,2.0,328.6804414819926,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
52.0,1.0,1.0,0.0,2.0,2.0,317.3578295391053,1.0,1.0,part_1,,,,,,,,,,,,,magenta,square
101.0,2.0,2.0,0.0,3.0,3.0,272.8767704684287,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
199.0,3.0,3.0,0.0,1.0,1.0,297.1693484578281,1.0,1.0,part_1,,,,,,,,,,,,,orange,diamond
81.0,6.0,2.0,1.0,2.0,2.0,262.2663730289787,1.0,1.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
68.0,5.0,1.0,1.0,1.0,1.0,332.0170931983739,1.0,1.0,part_1,,,,,,,,,,,,,gray,triangle
0.0,8.0,0.0,1.0,3.0,3.0,297.0224900636822,1.0,1.0,part_1,,,,,,,,,,,,,blue,I
386.0,4.0,4.0,0.0,1.0,1.0,343.5522229410708,1.0,1.0,part_1,,,,,,,,,,,,,yellow,hexagon
403.0,4.0,4.0,0.0,3.0,3.0,321.9508046749979,1.0,1.0,part_1,,,,,,,,,,,,,yellow,hexagon
0.0,8.0,0.0,1.0,4.0,4.0,411.5907547529787,1.0,1.0,part_1,,,,,,,,,,,,,blue,I
379.0,4.0,4.0,0.0,3.0,3.0,289.0373065602034,1.0,1.0,part_1,,,,,,,,,,,,,yellow,hexagon
382.0,8.0,4.0,1.0,3.0,3.0,300.7476080674678,1.0,1.0,part_1,,,,,,,,,,,,,blue,I
382.0,8.0,4.0,1.0,2.0,2.0,311.8042154237628,1.0,1.0,part_1,,,,,,,,,,,,,blue,I
105.0,2.0,2.0,0.0,4.0,4.0,323.2229850254953,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
96.0,6.0,2.0,1.0,1.0,1.0,312.4790510628372,1.0,1.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
425.0,4.0,4.0,0.0,4.0,4.0,335.9391926787793,1.0,1.0,part_1,,,,,,,,,,,,,yellow,hexagon
34.0,5.0,1.0,1.0,2.0,2.0,324.6137031819671,1.0,1.0,part_1,,,,,,,,,,,,,gray,triangle
117.0,2.0,2.0,0.0,4.0,4.0,292.700350517407,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
186.0,3.0,3.0,0.0,3.0,3.0,292.2518281266093,1.0,1.0,part_1,,,,,,,,,,,,,orange,diamond
80.0,2.0,2.0,0.0,4.0,4.0,283.2644374575466,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
414.0,8.0,4.0,1.0,3.0,3.0,305.0295519642532,1.0,1.0,part_1,,,,,,,,,,,,,blue,I
0.0,5.0,0.0,1.0,2.0,2.0,316.2112149875611,1.0,1.0,part_1,,,,,,,,,,,,,gray,triangle
201.0,7.0,3.0,1.0,4.0,4.0,327.8062702156603,1.0,1.0,part_1,,,,,,,,,,,,,green,circle
124.0,6.0,2.0,1.0,4.0,4.0,341.1959740333259,1.0,1.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
388.0,8.0,4.0,1.0,1.0,1.0,319.4429920986295,1.0,1.0,part_1,,,,,,,,,,,,,blue,I
59.0,1.0,1.0,0.0,1.0,1.0,296.8514394015074,1.0,1.0,part_1,,,,,,,,,,,,,magenta,square
0.0,8.0,0.0,1.0,1.0,1.0,308.311621658504,1.0,1.0,part_1,,,,,,,,,,,,,blue,I
199.0,7.0,3.0,1.0,3.0,3.0,341.4492136798799,1.0,1.0,part_1,,,,,,,,,,,,,green,circle
396.0,4.0,4.0,0.0,4.0,4.0,297.8660997468978,1.0,1.0,part_1,,,,,,,,,,,,,yellow,hexagon
414.0,4.0,4.0,0.0,1.0,1.0,287.3369685839861,1.0,1.0,part_1,,,,,,,,,,,,,yellow,hexagon
116.0,6.0,2.0,1.0,2.0,2.0,287.2822091449052,1.0,1.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
76.0,2.0,2.0,0.0,2.0,2.0,300.5194761790335,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
55.0,1.0,1.0,0.0,2.0,2.0,300.8390157483518,1.0,1.0,part_1,,,,,,,,,,,,,magenta,square
0.0,7.0,0.0,1.0,1.0,1.0,300.5139871966094,1.0,1.0,part_1,,,,,,,,,,,,,green,circle
193.0,3.0,3.0,0.0,2.0,2.0,302.5686505716294,1.0,1.0,part_1,,,,,,,,,,,,,orange,diamond
401.0,4.0,4.0,0.0,3.0,3.0,301.8965155351907,1.0,1.0,part_1,,,,,,,,,,,,,yellow,hexagon
380.0,8.0,4.0,1.0,2.0,2.0,315.4388281982392,1.0,1.0,part_1,,,,,,,,,,,,,blue,I
418.0,8.0,4.0,1.0,1.0,1.0,292.2363288234919,1.0,1.0,part_1,,,,,,,,,,,,,blue,I
63.0,5.0,1.0,1.0,4.0,4.0,291.5507315192371,1.0,1.0,part_1,,,,,,,,,,,,,gray,triangle
62.0,5.0,1.0,1.0,3.0,3.0,259.106571553275,1.0,1.0,part_1,,,,,,,,,,,,,gray,triangle
179.0,7.0,3.0,1.0,2.0,2.0,248.3153122011572,1.0,1.0,part_1,,,,,,,,,,,,,green,circle
418.0,4.0,4.0,0.0,2.0,2.0,271.4830702170729,1.0,1.0,part_1,,,,,,,,,,,,,yellow,hexagon
25.0,5.0,1.0,1.0,1.0,1.0,273.5819651279598,1.0,1.0,part_1,,,,,,,,,,,,,gray,triangle
29.0,1.0,1.0,0.0,2.0,2.0,272.5299538578838,1.0,1.0,part_1,,,,,,,,,,,,,magenta,square
417.0,8.0,4.0,1.0,2.0,2.0,286.1050229985267,1.0,1.0,part_1,,,,,,,,,,,,,blue,I
124.0,6.0,2.0,1.0,3.0,3.0,284.685187973082,1.0,1.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
210.0,3.0,3.0,0.0,3.0,3.0,263.7302582152188,1.0,1.0,part_1,,,,,,,,,,,,,orange,diamond
106.0,6.0,2.0,1.0,4.0,4.0,330.3807831835001,1.0,1.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
409.0,4.0,4.0,0.0,3.0,3.0,263.0001520738005,1.0,1.0,part_1,,,,,,,,,,,,,yellow,hexagon
97.0,2.0,2.0,0.0,3.0,3.0,286.7781040258705,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
110.0,2.0,2.0,0.0,3.0,3.0,241.8547300621867,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
50.0,1.0,1.0,0.0,2.0,2.0,300.0305560417473,1.0,1.0,part_1,,,,,,,,,,,,,magenta,square
205.0,3.0,3.0,0.0,2.0,2.0,289.6767556667328,1.0,1.0,part_1,,,,,,,,,,,,,orange,diamond
177.0,7.0,3.0,1.0,1.0,1.0,323.4910350292921,1.0,1.0,part_1,,,,,,,,,,,,,green,circle
79.0,6.0,2.0,1.0,1.0,1.0,269.0019900910556,1.0,1.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
29.0,5.0,1.0,1.0,2.0,2.0,279.5023811049759,1.0,1.0,part_1,,,,,,,,,,,,,gray,triangle
40.0,1.0,1.0,0.0,2.0,2.0,279.2525130789727,1.0,1.0,part_1,,,,,,,,,,,,,magenta,square
186.0,3.0,3.0,0.0,2.0,2.0,291.6817613877356,1.0,1.0,part_1,,,,,,,,,,,,,orange,diamond
175.0,7.0,3.0,1.0,3.0,3.0,269.5419453084469,1.0,1.0,part_1,,,,,,,,,,,,,green,circle
25.0,5.0,1.0,1.0,3.0,3.0,281.0119276400655,1.0,1.0,part_1,,,,,,,,,,,,,gray,triangle
212.0,3.0,3.0,0.0,1.0,1.0,327.0345232449472,1.0,1.0,part_1,,,,,,,,,,,,,orange,diamond
417.0,4.0,4.0,0.0,4.0,4.0,304.3138678185642,1.0,1.0,part_1,,,,,,,,,,,,,yellow,hexagon
119.0,2.0,2.0,0.0,3.0,3.0,294.5591451134532,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
