raw_reward_magnitude,stim_reward,stepwise_reward_magnitude,paired_with_stopping,stim_location,response,reaction_time,block,num_trial_presentations,which_phase,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
384.0,8.0,4.0,1.0,4.0,4.0,382.7225316199474,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,square
397.0,4.0,4.0,0.0,3.0,3.0,405.7216477231122,1.0,1.0,phase_1,,,,,,,,,,,,,orange,I
390.0,4.0,4.0,0.0,1.0,1.0,350.0022077350877,1.0,1.0,phase_1,,,,,,,,,,,,,orange,I
420.0,4.0,4.0,0.0,4.0,4.0,339.2480897600762,1.0,1.0,phase_1,,,,,,,,,,,,,orange,I
0.0,2.0,0.0,0.0,1.0,1.0,375.3390710335225,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,circle
412.0,8.0,4.0,1.0,4.0,4.0,419.3075940711424,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,square
389.0,4.0,4.0,0.0,3.0,3.0,351.7054808908142,1.0,1.0,phase_1,,,,,,,,,,,,,orange,I
395.0,8.0,4.0,1.0,4.0,4.0,375.957494485192,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,square
220.0,7.0,2.0,1.0,4.0,4.0,318.9885233296081,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,hexagon
87.0,6.0,1.0,1.0,4.0,4.0,343.0564264417626,1.0,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
384.0,4.0,4.0,0.0,3.0,3.0,365.9844385110773,1.0,1.0,phase_1,,,,,,,,,,,,,orange,I
189.0,7.0,2.0,1.0,3.0,3.0,321.7698507360182,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,hexagon
97.0,6.0,1.0,1.0,2.0,2.0,389.8801751201972,1.0,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
417.0,4.0,4.0,0.0,2.0,2.0,335.1695867022499,1.0,1.0,phase_1,,,,,,,,,,,,,orange,I
396.0,4.0,4.0,0.0,2.0,2.0,402.8912439243868,1.0,1.0,phase_1,,,,,,,,,,,,,orange,I
383.0,4.0,4.0,0.0,4.0,4.0,740.3385537327267,1.0,1.0,phase_1,,,,,,,,,,,,,orange,I
0.0,4.0,0.0,0.0,1.0,1.0,402.7758430456742,1.0,1.0,phase_1,,,,,,,,,,,,,orange,I
93.0,2.0,1.0,0.0,3.0,3.0,313.6624949402176,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,circle
420.0,8.0,4.0,1.0,4.0,4.0,404.4025866314769,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,square
120.0,6.0,1.0,1.0,3.0,3.0,392.5100435153581,1.0,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
86.0,6.0,1.0,1.0,2.0,2.0,326.3086156221106,1.0,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
74.0,1.0,0.5,0.0,3.0,3.0,338.3870609104633,1.0,1.0,phase_1,,,,,,,,,,,,,white,diamond
207.0,7.0,2.0,1.0,1.0,1.0,317.8023581858724,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,hexagon
82.0,6.0,1.0,1.0,4.0,4.0,327.5835858657956,1.0,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
420.0,8.0,4.0,1.0,3.0,3.0,340.4834162793122,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,square
0.0,2.0,0.0,0.0,4.0,4.0,464.8624943220056,1.0,2.0,phase_1,,,,,,,,,,,,,magenta,circle
40.0,5.0,0.5,1.0,4.0,4.0,408.061706169974,1.0,1.0,phase_1,,,,,,,,,,,,,green,cross
421.0,4.0,4.0,0.0,4.0,4.0,330.5236817686818,1.0,1.0,phase_1,,,,,,,,,,,,,orange,I
