response,reaction_time,block,which_phase,stim,go_nogo_type,accuracy,chosen_stim,chosen_cond,stim_left,cond_left,stim_right,cond_right
0,0,1,phase_2,red_triangle,nogo2,4,,,,,,
1,466.0,1,phase_2,purple_circle,go1,1,,,,,,
1,434.0,1,phase_2,green_rhombus,go2,1,,,,,,
1,335.0,1,phase_2,green_rhombus,go2,1,,,,,,
1,346.0,1,phase_2,purple_circle,go1,1,,,,,,
1,403.0,1,phase_2,green_rhombus,go2,1,,,,,,
1,282.0,1,phase_2,purple_circle,go1,1,,,,,,
1,373.0,1,phase_2,purple_circle,go1,1,,,,,,
1,364.0,1,phase_2,red_triangle,nogo2,2,,,,,,
1,320.0,1,phase_2,blue_pentagon,nogo1,2,,,,,,
1,366.0,1,phase_2,purple_circle,go1,1,,,,,,
1,447.0,1,phase_2,green_rhombus,go2,1,,,,,,
0,0,1,phase_2,red_triangle,nogo2,4,,,,,,
0,0,1,phase_2,blue_pentagon,nogo1,4,,,,,,
0,0,1,phase_2,red_triangle,nogo2,4,,,,,,
0,0,1,phase_2,blue_pentagon,nogo1,4,,,,,,
0,0,1,phase_2,blue_pentagon,nogo1,4,,,,,,
0,0,1,phase_2,red_triangle,nogo2,4,,,,,,
0,0,1,phase_2,blue_pentagon,nogo1,4,,,,,,
1,521.0,1,phase_2,green_rhombus,go2,1,,,,,,
1,421.0,1,phase_2,green_rhombus,go2,1,,,,,,
1,388.0,1,phase_2,green_rhombus,go2,1,,,,,,
1,310.0,1,phase_2,green_rhombus,go2,1,,,,,,
1,347.0,1,phase_2,green_rhombus,go2,1,,,,,,
1,381.0,1,phase_2,purple_circle,go1,1,,,,,,
0,0,1,phase_2,red_triangle,nogo2,4,,,,,,
1,406.0,1,phase_2,purple_circle,go1,1,,,,,,
0,0,1,phase_2,blue_pentagon,nogo1,4,,,,,,
1,330.0,1,phase_2,purple_circle,go1,1,,,,,,
1,432.0,1,phase_2,green_rhombus,go2,1,,,,,,
1,354.0,1,phase_2,purple_circle,go1,1,,,,,,
1,400.0,1,phase_2,green_rhombus,go2,1,,,,,,
0,0,1,phase_2,red_triangle,nogo2,4,,,,,,
1,349.0,1,phase_2,purple_circle,go1,1,,,,,,
0,0,1,phase_2,blue_pentagon,nogo1,4,,,,,,
1,271.0,1,phase_2,purple_circle,go1,1,,,,,,
1,284.0,1,phase_2,purple_circle,go1,1,,,,,,
1,331.0,1,phase_2,purple_circle,go1,1,,,,,,
0,0,1,phase_2,red_triangle,nogo2,4,,,,,,
1,357.0,1,phase_2,green_rhombus,go2,1,,,,,,
1,369.0,1,phase_2,green_rhombus,go2,1,,,,,,
1,281.0,1,phase_2,green_rhombus,go2,1,,,,,,
1,405.0,1,phase_2,purple_circle,go1,1,,,,,,
1,350.0,1,phase_2,blue_pentagon,nogo1,2,,,,,,
1,307.0,1,phase_2,green_rhombus,go2,1,,,,,,
1,400.0,1,phase_2,green_rhombus,go2,1,,,,,,
1,287.0,1,phase_2,purple_circle,go1,1,,,,,,
1,311.0,1,phase_2,purple_circle,go1,1,,,,,,
0,0,2,phase_2,blue_pentagon,nogo1,4,,,,,,
1,354.0,2,phase_2,purple_circle,go1,1,,,,,,
1,422.0,2,phase_2,green_rhombus,go2,1,,,,,,
1,311.0,2,phase_2,green_rhombus,go2,1,,,,,,
1,368.0,2,phase_2,purple_circle,go1,1,,,,,,
1,302.0,2,phase_2,red_triangle,nogo2,2,,,,,,
1,438.0,2,phase_2,purple_circle,go1,1,,,,,,
1,328.0,2,phase_2,purple_circle,go1,1,,,,,,
1,330.0,2,phase_2,red_triangle,nogo2,2,,,,,,
1,353.0,2,phase_2,purple_circle,go1,1,,,,,,
1,387.0,2,phase_2,green_rhombus,go2,1,,,,,,
1,458.0,2,phase_2,blue_pentagon,nogo1,2,,,,,,
0,0,2,phase_2,blue_pentagon,nogo1,4,,,,,,
0,0,2,phase_2,blue_pentagon,nogo1,4,,,,,,
1,440.0,2,phase_2,purple_circle,go1,1,,,,,,
1,329.0,2,phase_2,green_rhombus,go2,1,,,,,,
