response,reaction_time,block,which_phase,stim,go_nogo_type,accuracy,chosen_stim,chosen_cond,stim_left,cond_left,stim_right,cond_right
1,511.0,1,phase_2,blue_rhombus,go1,1,,,,,,
1,298.0,1,phase_2,green_triangle,go2,1,,,,,,
0,0,1,phase_2,red_circle,nogo2,4,,,,,,
1,490.0,1,phase_2,green_triangle,go2,1,,,,,,
1,413.0,1,phase_2,green_triangle,go2,1,,,,,,
0,0,1,phase_2,red_circle,nogo2,4,,,,,,
0,0,1,phase_2,purple_pentagon,nogo1,4,,,,,,
1,462.0,1,phase_2,blue_rhombus,go1,1,,,,,,
1,340.0,1,phase_2,green_triangle,go2,1,,,,,,
1,352.0,1,phase_2,green_triangle,go2,1,,,,,,
1,375.0,1,phase_2,green_triangle,go2,1,,,,,,
1,343.0,1,phase_2,blue_rhombus,go1,1,,,,,,
1,357.0,1,phase_2,blue_rhombus,go1,1,,,,,,
1,403.0,1,phase_2,blue_rhombus,go1,1,,,,,,
0,0,1,phase_2,purple_pentagon,nogo1,4,,,,,,
1,415.0,1,phase_2,blue_rhombus,go1,1,,,,,,
1,350.0,1,phase_2,green_triangle,go2,1,,,,,,
0,0,1,phase_2,red_circle,nogo2,4,,,,,,
1,363.0,1,phase_2,blue_rhombus,go1,1,,,,,,
1,432.0,1,phase_2,blue_rhombus,go1,1,,,,,,
1,377.0,1,phase_2,green_triangle,go2,1,,,,,,
0,0,1,phase_2,red_circle,nogo2,4,,,,,,
1,402.0,1,phase_2,purple_pentagon,nogo1,2,,,,,,
1,393.0,1,phase_2,blue_rhombus,go1,1,,,,,,
1,448.0,1,phase_2,green_triangle,go2,1,,,,,,
1,415.0,1,phase_2,blue_rhombus,go1,1,,,,,,
0,0,1,phase_2,red_circle,nogo2,4,,,,,,
0,0,1,phase_2,red_circle,nogo2,4,,,,,,
1,396.0,1,phase_2,green_triangle,go2,1,,,,,,
1,363.0,1,phase_2,blue_rhombus,go1,1,,,,,,
0,0,1,phase_2,purple_pentagon,nogo1,4,,,,,,
0,0,1,phase_2,red_circle,nogo2,4,,,,,,
1,403.0,1,phase_2,green_triangle,go2,1,,,,,,
