response,reaction_time,block,which_phase,stim,go_nogo_type,accuracy,chosen_stim,chosen_cond,stim_left,cond_left,stim_right,cond_right
0,0,1,phase_2,blue_triangle,nogo2,4,,,,,,
1,488.0,1,phase_2,purple_rhombus,go2,1,,,,,,
0,0,1,phase_2,blue_triangle,nogo2,4,,,,,,
1,436.0,1,phase_2,red_circle,go1,1,,,,,,
1,548.0,1,phase_2,purple_rhombus,go2,1,,,,,,
1,417.0,1,phase_2,purple_rhombus,go2,1,,,,,,
1,295.0,1,phase_2,purple_rhombus,go2,1,,,,,,
0,0,1,phase_2,blue_triangle,nogo2,4,,,,,,
0,0,1,phase_2,green_pentagon,nogo1,4,,,,,,
1,457.0,1,phase_2,purple_rhombus,go2,1,,,,,,
1,391.0,1,phase_2,red_circle,go1,1,,,,,,
1,325.0,1,phase_2,red_circle,go1,1,,,,,,
1,461.0,1,phase_2,red_circle,go1,1,,,,,,
1,496.0,1,phase_2,purple_rhombus,go2,1,,,,,,
0,0,1,phase_2,green_pentagon,nogo1,4,,,,,,
1,430.0,1,phase_2,green_pentagon,nogo1,2,,,,,,
1,464.0,1,phase_2,purple_rhombus,go2,1,,,,,,
0,0,1,phase_2,blue_triangle,nogo2,4,,,,,,
1,512.0,1,phase_2,purple_rhombus,go2,1,,,,,,
1,400.0,1,phase_2,red_circle,go1,1,,,,,,
1,469.0,1,phase_2,red_circle,go1,1,,,,,,
1,460.0,1,phase_2,purple_rhombus,go2,1,,,,,,
1,439.0,1,phase_2,red_circle,go1,1,,,,,,
0,0,1,phase_2,blue_triangle,nogo2,4,,,,,,
1,452.0,1,phase_2,purple_rhombus,go2,1,,,,,,
0,0,1,phase_2,blue_triangle,nogo2,4,,,,,,
1,466.0,1,phase_2,red_circle,go1,1,,,,,,
1,378.0,1,phase_2,red_circle,go1,1,,,,,,
0,0,1,phase_2,blue_triangle,nogo2,4,,,,,,
1,527.0,1,phase_2,purple_rhombus,go2,1,,,,,,
1,382.0,1,phase_2,purple_rhombus,go2,1,,,,,,
1,472.0,1,phase_2,red_circle,go1,1,,,,,,
1,352.0,1,phase_2,red_circle,go1,1,,,,,,
1,374.0,1,phase_2,green_pentagon,nogo1,2,,,,,,
1,387.0,1,phase_2,red_circle,go1,1,,,,,,
1,412.0,1,phase_2,red_circle,go1,1,,,,,,
0,0,1,phase_2,green_pentagon,nogo1,4,,,,,,
1,484.0,1,phase_2,purple_rhombus,go2,1,,,,,,
1,464.0,1,phase_2,red_circle,go1,1,,,,,,
1,352.0,1,phase_2,purple_rhombus,go2,1,,,,,,
1,477.0,1,phase_2,purple_rhombus,go2,1,,,,,,
1,445.0,1,phase_2,red_circle,go1,1,,,,,,
1,415.0,1,phase_2,purple_rhombus,go2,1,,,,,,
0,0,1,phase_2,green_pentagon,nogo1,4,,,,,,
1,397.0,1,phase_2,green_pentagon,nogo1,2,,,,,,
0,0,1,phase_2,green_pentagon,nogo1,4,,,,,,
1,469.0,1,phase_2,red_circle,go1,1,,,,,,
0,0,1,phase_2,blue_triangle,nogo2,4,,,,,,
1,576.0,2,phase_2,purple_rhombus,go2,1,,,,,,
1,467.0,2,phase_2,red_circle,go1,1,,,,,,
0,0,2,phase_2,green_pentagon,nogo1,4,,,,,,
1,414.0,2,phase_2,red_circle,go1,1,,,,,,
0,0,2,phase_2,blue_triangle,nogo2,4,,,,,,
1,418.0,2,phase_2,purple_rhombus,go2,1,,,,,,
1,406.0,2,phase_2,purple_rhombus,go2,1,,,,,,
1,419.0,2,phase_2,red_circle,go1,1,,,,,,
0,0,2,phase_2,blue_triangle,nogo2,4,,,,,,
1,401.0,2,phase_2,green_pentagon,nogo1,2,,,,,,
1,480.0,2,phase_2,purple_rhombus,go2,1,,,,,,
1,459.0,2,phase_2,red_circle,go1,1,,,,,,
1,346.0,2,phase_2,purple_rhombus,go2,1,,,,,,
1,495.0,2,phase_2,purple_rhombus,go2,1,,,,,,
1,384.0,2,phase_2,purple_rhombus,go2,1,,,,,,
1,465.0,2,phase_2,red_circle,go1,1,,,,,,
0,0,2,phase_2,blue_triangle,nogo2,4,,,,,,
1,445.0,2,phase_2,red_circle,go1,1,,,,,,
1,423.0,2,phase_2,purple_rhombus,go2,1,,,,,,
1,355.0,2,phase_2,red_circle,go1,1,,,,,,
1,503.0,2,phase_2,purple_rhombus,go2,1,,,,,,
1,449.0,2,phase_2,red_circle,go1,1,,,,,,
0,0,2,phase_2,green_pentagon,nogo1,4,,,,,,
1,419.0,2,phase_2,red_circle,go1,1,,,,,,
1,443.0,2,phase_2,red_circle,go1,1,,,,,,
0,0,2,phase_2,green_pentagon,nogo1,4,,,,,,
1,446.0,2,phase_2,red_circle,go1,1,,,,,,
1,367.0,2,phase_2,red_circle,go1,1,,,,,,
0,0,2,phase_2,blue_triangle,nogo2,4,,,,,,
1,573.0,2,phase_2,purple_rhombus,go2,1,,,,,,
1,407.0,2,phase_2,purple_rhombus,go2,1,,,,,,
1,385.0,2,phase_2,green_pentagon,nogo1,2,,,,,,
0,0,2,phase_2,blue_triangle,nogo2,4,,,,,,
1,366.0,2,phase_2,purple_rhombus,go2,1,,,,,,
1,334.0,2,phase_2,purple_rhombus,go2,1,,,,,,
1,413.0,2,phase_2,purple_rhombus,go2,1,,,,,,
0,0,2,phase_2,green_pentagon,nogo1,4,,,,,,
1,428.0,2,phase_2,red_circle,go1,1,,,,,,
1,341.0,2,phase_2,red_circle,go1,1,,,,,,
0,0,2,phase_2,blue_triangle,nogo2,4,,,,,,
0,0,2,phase_2,green_pentagon,nogo1,4,,,,,,
0,0,2,phase_2,blue_triangle,nogo2,4,,,,,,
0,0,2,phase_2,blue_triangle,nogo2,4,,,,,,
1,404.0,2,phase_2,green_pentagon,nogo1,2,,,,,,
1,541.0,2,phase_2,purple_rhombus,go2,1,,,,,,
1,474.0,2,phase_2,red_circle,go1,1,,,,,,
1,554.0,2,phase_2,purple_rhombus,go2,1,,,,,,
1,477.0,2,phase_2,red_circle,go1,1,,,,,,
1,409.0,3,phase_2,red_circle,go1,1,,,,,,
1,330.0,3,phase_2,red_circle,go1,1,,,,,,
1,490.0,3,phase_2,purple_rhombus,go2,1,,,,,,
0,0,3,phase_2,blue_triangle,nogo2,4,,,,,,
0,0,3,phase_2,blue_triangle,nogo2,4,,,,,,
1,496.0,3,phase_2,purple_rhombus,go2,1,,,,,,
1,441.0,3,phase_2,green_pentagon,nogo1,2,,,,,,
0,0,3,phase_2,green_pentagon,nogo1,4,,,,,,
0,0,3,phase_2,green_pentagon,nogo1,4,,,,,,
1,357.0,3,phase_2,red_circle,go1,1,,,,,,
1,437.0,3,phase_2,purple_rhombus,go2,1,,,,,,
1,394.0,3,phase_2,purple_rhombus,go2,1,,,,,,
1,339.0,3,phase_2,purple_rhombus,go2,1,,,,,,
0,0,3,phase_2,green_pentagon,nogo1,4,,,,,,
0,0,3,phase_2,green_pentagon,nogo1,4,,,,,,
0,0,3,phase_2,blue_triangle,nogo2,4,,,,,,
1,376.0,3,phase_2,red_circle,go1,1,,,,,,
1,321.0,3,phase_2,red_circle,go1,1,,,,,,
1,334.0,3,phase_2,red_circle,go1,1,,,,,,
1,370.0,3,phase_2,red_circle,go1,1,,,,,,
0,0,3,phase_2,blue_triangle,nogo2,4,,,,,,
0,0,3,phase_2,blue_triangle,nogo2,4,,,,,,
1,430.0,3,phase_2,purple_rhombus,go2,1,,,,,,
1,364.0,3,phase_2,purple_rhombus,go2,1,,,,,,
1,445.0,3,phase_2,purple_rhombus,go2,1,,,,,,
0,0,3,phase_2,green_pentagon,nogo1,4,,,,,,
0,0,3,phase_2,green_pentagon,nogo1,4,,,,,,
1,439.0,3,phase_2,purple_rhombus,go2,1,,,,,,
1,385.0,3,phase_2,purple_rhombus,go2,1,,,,,,
1,409.0,3,phase_2,red_circle,go1,1,,,,,,
0,0,3,phase_2,blue_triangle,nogo2,4,,,,,,
1,434.0,3,phase_2,red_circle,go1,1,,,,,,
1,414.0,3,phase_2,purple_rhombus,go2,1,,,,,,
1,381.0,3,phase_2,purple_rhombus,go2,1,,,,,,
1,416.0,3,phase_2,purple_rhombus,go2,1,,,,,,
1,317.0,3,phase_2,red_circle,go1,1,,,,,,
0,0,3,phase_2,green_pentagon,nogo1,4,,,,,,
1,363.0,3,phase_2,red_circle,go1,1,,,,,,
