response,reaction_time,block,which_phase,stim,go_nogo_type,accuracy,chosen_stim,chosen_cond,stim_left,cond_left,stim_right,cond_right
0,0,1,phase_2,purple_triangle,nogo1,4,,,,,,
1,513.0,1,phase_2,blue_rhombus,go1,1,,,,,,
1,480.0,1,phase_2,blue_rhombus,go1,1,,,,,,
1,472.0,1,phase_2,green_pentagon,go2,1,,,,,,
1,416.0,1,phase_2,green_pentagon,go2,1,,,,,,
1,385.0,1,phase_2,green_pentagon,go2,1,,,,,,
0,0,1,phase_2,red_circle,nogo2,4,,,,,,
1,501.0,1,phase_2,green_pentagon,go2,1,,,,,,
0,0,1,phase_2,red_circle,nogo2,4,,,,,,
0,0,1,phase_2,red_circle,nogo2,4,,,,,,
1,428.0,1,phase_2,blue_rhombus,go1,1,,,,,,
1,341.0,1,phase_2,blue_rhombus,go1,1,,,,,,
1,421.0,1,phase_2,blue_rhombus,go1,1,,,,,,
1,355.0,1,phase_2,blue_rhombus,go1,1,,,,,,
0,0,1,phase_2,red_circle,nogo2,4,,,,,,
1,528.0,1,phase_2,green_pentagon,go2,1,,,,,,
1,404.0,1,phase_2,green_pentagon,go2,1,,,,,,
0,0,1,phase_2,red_circle,nogo2,4,,,,,,
0,0,1,phase_2,red_circle,nogo2,4,,,,,,
1,510.0,1,phase_2,blue_rhombus,go1,1,,,,,,
1,422.0,1,phase_2,blue_rhombus,go1,1,,,,,,
1,368.0,1,phase_2,blue_rhombus,go1,1,,,,,,
0,0,1,phase_2,purple_triangle,nogo1,4,,,,,,
1,486.0,1,phase_2,blue_rhombus,go1,1,,,,,,
1,339.0,1,phase_2,blue_rhombus,go1,1,,,,,,
1,352.0,1,phase_2,green_pentagon,go2,1,,,,,,
0,0,1,phase_2,purple_triangle,nogo1,4,,,,,,
1,490.0,1,phase_2,blue_rhombus,go1,1,,,,,,
1,421.0,1,phase_2,green_pentagon,go2,1,,,,,,
0,0,1,phase_2,purple_triangle,nogo1,4,,,,,,
1,583.0,1,phase_2,green_pentagon,go2,1,,,,,,
0,0,1,phase_2,red_circle,nogo2,4,,,,,,
1,440.0,1,phase_2,blue_rhombus,go1,1,,,,,,
1,519.0,1,phase_2,blue_rhombus,go1,1,,,,,,
1,375.0,1,phase_2,green_pentagon,go2,1,,,,,,
1,420.0,1,phase_2,green_pentagon,go2,1,,,,,,
0,0,1,phase_2,purple_triangle,nogo1,4,,,,,,
0,0,1,phase_2,purple_triangle,nogo1,4,,,,,,
1,437.0,1,phase_2,blue_rhombus,go1,1,,,,,,
1,393.0,1,phase_2,green_pentagon,go2,1,,,,,,
0,0,1,phase_2,purple_triangle,nogo1,4,,,,,,
0,0,1,phase_2,purple_triangle,nogo1,4,,,,,,
1,409.0,1,phase_2,green_pentagon,go2,1,,,,,,
1,727.0,1,phase_2,green_pentagon,go2,1,,,,,,
1,334.0,1,phase_2,blue_rhombus,go1,1,,,,,,
1,335.0,1,phase_2,green_pentagon,go2,1,,,,,,
0,0,1,phase_2,red_circle,nogo2,4,,,,,,
1,395.0,1,phase_2,green_pentagon,go2,1,,,,,,
1,464.0,2,phase_2,blue_rhombus,go1,1,,,,,,
1,364.0,2,phase_2,green_pentagon,go2,1,,,,,,
1,322.0,2,phase_2,green_pentagon,go2,1,,,,,,
1,357.0,2,phase_2,blue_rhombus,go1,1,,,,,,
0,0,2,phase_2,purple_triangle,nogo1,4,,,,,,
1,341.0,2,phase_2,blue_rhombus,go1,1,,,,,,
0,0,2,phase_2,purple_triangle,nogo1,4,,,,,,
1,379.0,2,phase_2,blue_rhombus,go1,1,,,,,,
0,0,2,phase_2,red_circle,nogo2,4,,,,,,
0,0,2,phase_2,red_circle,nogo2,4,,,,,,
0,0,2,phase_2,red_circle,nogo2,4,,,,,,
0,0,2,phase_2,red_circle,nogo2,4,,,,,,
1,359.0,2,phase_2,blue_rhombus,go1,1,,,,,,
1,417.0,2,phase_2,green_pentagon,go2,1,,,,,,
1,442.0,2,phase_2,blue_rhombus,go1,1,,,,,,
1,343.0,2,phase_2,blue_rhombus,go1,1,,,,,,
0,0,2,phase_2,purple_triangle,nogo1,4,,,,,,
1,392.0,2,phase_2,blue_rhombus,go1,1,,,,,,
1,482.0,2,phase_2,green_pentagon,go2,1,,,,,,
1,371.0,2,phase_2,green_pentagon,go2,1,,,,,,
0,0,2,phase_2,purple_triangle,nogo1,4,,,,,,
1,375.0,2,phase_2,blue_rhombus,go1,1,,,,,,
1,366.0,2,phase_2,green_pentagon,go2,1,,,,,,
0,0,2,phase_2,purple_triangle,nogo1,4,,,,,,
1,437.0,2,phase_2,blue_rhombus,go1,1,,,,,,
0,0,2,phase_2,purple_triangle,nogo1,4,,,,,,
1,387.0,2,phase_2,green_pentagon,go2,1,,,,,,
1,355.0,2,phase_2,blue_rhombus,go1,1,,,,,,
1,403.0,2,phase_2,green_pentagon,go2,1,,,,,,
1,360.0,2,phase_2,green_pentagon,go2,1,,,,,,
1,350.0,2,phase_2,green_pentagon,go2,1,,,,,,
1,398.0,2,phase_2,blue_rhombus,go1,1,,,,,,
0,0,2,phase_2,red_circle,nogo2,4,,,,,,
1,426.0,2,phase_2,green_pentagon,go2,1,,,,,,
1,395.0,2,phase_2,purple_triangle,nogo1,2,,,,,,
1,421.0,2,phase_2,blue_rhombus,go1,1,,,,,,
1,399.0,2,phase_2,green_pentagon,go2,1,,,,,,
0,0,2,phase_2,red_circle,nogo2,4,,,,,,
0,0,2,phase_2,red_circle,nogo2,4,,,,,,
1,472.0,2,phase_2,green_pentagon,go2,1,,,,,,
0,0,2,phase_2,red_circle,nogo2,4,,,,,,
1,453.0,2,phase_2,green_pentagon,go2,1,,,,,,
1,366.0,2,phase_2,green_pentagon,go2,1,,,,,,
0,0,2,phase_2,purple_triangle,nogo1,4,,,,,,
1,470.0,2,phase_2,blue_rhombus,go1,1,,,,,,
1,483.0,2,phase_2,blue_rhombus,go1,1,,,,,,
1,438.0,2,phase_2,green_pentagon,go2,1,,,,,,
1,417.0,2,phase_2,blue_rhombus,go1,1,,,,,,
1,432.0,3,phase_2,green_pentagon,go2,1,,,,,,
1,399.0,3,phase_2,blue_rhombus,go1,1,,,,,,
0,0,3,phase_2,red_circle,nogo2,4,,,,,,
1,368.0,3,phase_2,green_pentagon,go2,1,,,,,,
0,0,3,phase_2,red_circle,nogo2,4,,,,,,
1,349.0,3,phase_2,green_pentagon,go2,1,,,,,,
0,0,3,phase_2,red_circle,nogo2,4,,,,,,
1,373.0,3,phase_2,blue_rhombus,go1,1,,,,,,
0,0,3,phase_2,purple_triangle,nogo1,4,,,,,,
1,366.0,3,phase_2,blue_rhombus,go1,1,,,,,,
1,389.0,3,phase_2,green_pentagon,go2,1,,,,,,
1,470.0,3,phase_2,green_pentagon,go2,1,,,,,,
0,0,3,phase_2,red_circle,nogo2,4,,,,,,
1,486.0,3,phase_2,green_pentagon,go2,1,,,,,,
1,384.0,3,phase_2,green_pentagon,go2,1,,,,,,
1,474.0,3,phase_2,blue_rhombus,go1,1,,,,,,
1,342.0,3,phase_2,blue_rhombus,go1,1,,,,,,
0,0,3,phase_2,purple_triangle,nogo1,4,,,,,,
1,334.0,3,phase_2,green_pentagon,go2,1,,,,,,
0,0,3,phase_2,red_circle,nogo2,4,,,,,,
1,438.0,3,phase_2,blue_rhombus,go1,1,,,,,,
1,362.0,3,phase_2,green_pentagon,go2,1,,,,,,
1,365.0,3,phase_2,green_pentagon,go2,1,,,,,,
1,366.0,3,phase_2,blue_rhombus,go1,1,,,,,,
1,346.0,3,phase_2,blue_rhombus,go1,1,,,,,,
1,370.0,3,phase_2,blue_rhombus,go1,1,,,,,,
0,0,3,phase_2,red_circle,nogo2,4,,,,,,
0,0,3,phase_2,purple_triangle,nogo1,4,,,,,,
1,343.0,3,phase_2,blue_rhombus,go1,1,,,,,,
1,389.0,3,phase_2,green_pentagon,go2,1,,,,,,
1,346.0,3,phase_2,green_pentagon,go2,1,,,,,,
1,348.0,3,phase_2,green_pentagon,go2,1,,,,,,
1,430.0,3,phase_2,blue_rhombus,go1,1,,,,,,
0,0,3,phase_2,purple_triangle,nogo1,4,,,,,,
0,0,3,phase_2,purple_triangle,nogo1,4,,,,,,
0,0,3,phase_2,red_circle,nogo2,4,,,,,,
0,0,3,phase_2,purple_triangle,nogo1,4,,,,,,
1,461.0,3,phase_2,blue_rhombus,go1,1,,,,,,
0,0,3,phase_2,purple_triangle,nogo1,4,,,,,,
1,453.0,3,phase_2,blue_rhombus,go1,1,,,,,,
1,423.0,3,phase_2,blue_rhombus,go1,1,,,,,,
1,391.0,3,phase_2,blue_rhombus,go1,1,,,,,,
1,425.0,3,phase_2,green_pentagon,go2,1,,,,,,
1,370.0,3,phase_2,green_pentagon,go2,1,,,,,,
1,384.0,3,phase_2,green_pentagon,go2,1,,,,,,
1,418.0,3,phase_2,blue_rhombus,go1,1,,,,,,
0,0,3,phase_2,purple_triangle,nogo1,4,,,,,,
0,0,3,phase_2,red_circle,nogo2,4,,,,,,
0,0,4,phase_2,purple_triangle,nogo1,4,,,,,,
1,500.0,4,phase_2,green_pentagon,go2,1,,,,,,
