response,reaction_time,block,which_phase,stim,go_nogo_type,accuracy,chosen_stim,chosen_cond,stim_left,cond_left,stim_right,cond_right
1,443.0,1,phase_2,red_pentagon,nogo1,2,,,,,,
0,0,1,phase_2,blue_circle,nogo2,4,,,,,,
1,402.0,1,phase_2,purple_rhombus,go1,1,,,,,,
0,0,1,phase_2,red_pentagon,nogo1,4,,,,,,
1,518.0,1,phase_2,purple_rhombus,go1,1,,,,,,
1,497.0,1,phase_2,purple_rhombus,go1,1,,,,,,
1,373.0,1,phase_2,purple_rhombus,go1,1,,,,,,
1,420.0,1,phase_2,green_triangle,go2,1,,,,,,
1,556.0,1,phase_2,purple_rhombus,go1,1,,,,,,
0,0,1,phase_2,red_pentagon,nogo1,4,,,,,,
1,683.0,1,phase_2,purple_rhombus,go1,1,,,,,,
1,358.0,1,phase_2,green_triangle,go2,1,,,,,,
1,483.0,1,phase_2,purple_rhombus,go1,1,,,,,,
1,394.0,1,phase_2,green_triangle,go2,1,,,,,,
1,384.0,1,phase_2,purple_rhombus,go1,1,,,,,,
0,0,1,phase_2,blue_circle,nogo2,4,,,,,,
1,385.0,1,phase_2,blue_circle,nogo2,2,,,,,,
1,533.0,1,phase_2,purple_rhombus,go1,1,,,,,,
1,567.0,1,phase_2,green_triangle,go2,1,,,,,,
0,0,1,phase_2,red_pentagon,nogo1,4,,,,,,
0,0,1,phase_2,red_pentagon,nogo1,4,,,,,,
1,584.0,1,phase_2,green_triangle,go2,1,,,,,,
0,0,1,phase_2,red_pentagon,nogo1,4,,,,,,
1,372.0,1,phase_2,green_triangle,go2,1,,,,,,
1,461.0,1,phase_2,green_triangle,go2,1,,,,,,
0,0,1,phase_2,blue_circle,nogo2,4,,,,,,
0,0,1,phase_2,blue_circle,nogo2,4,,,,,,
1,388.0,1,phase_2,green_triangle,go2,1,,,,,,
0,0,1,phase_2,blue_circle,nogo2,4,,,,,,
0,0,1,phase_2,blue_circle,nogo2,4,,,,,,
1,502.0,1,phase_2,green_triangle,go2,1,,,,,,
0,0,1,phase_2,blue_circle,nogo2,4,,,,,,
0,0,1,phase_2,red_pentagon,nogo1,4,,,,,,
1,341.0,1,phase_2,green_triangle,go2,1,,,,,,
1,409.0,1,phase_2,green_triangle,go2,1,,,,,,
1,287.0,1,phase_2,purple_rhombus,go1,1,,,,,,
1,399.0,1,phase_2,green_triangle,go2,1,,,,,,
1,424.0,1,phase_2,purple_rhombus,go1,1,,,,,,
1,358.0,1,phase_2,purple_rhombus,go1,1,,,,,,
1,372.0,1,phase_2,green_triangle,go2,1,,,,,,
1,260.0,1,phase_2,green_triangle,go2,1,,,,,,
1,297.0,1,phase_2,green_triangle,go2,1,,,,,,
1,286.0,1,phase_2,purple_rhombus,go1,1,,,,,,
1,378.0,1,phase_2,purple_rhombus,go1,1,,,,,,
1,392.0,1,phase_2,purple_rhombus,go1,1,,,,,,
1,349.0,1,phase_2,purple_rhombus,go1,1,,,,,,
1,418.0,1,phase_2,green_triangle,go2,1,,,,,,
1,398.0,1,phase_2,red_pentagon,nogo1,2,,,,,,
1,826.0,2,phase_2,green_triangle,go2,1,,,,,,
1,332.0,2,phase_2,green_triangle,go2,1,,,,,,
1,422.0,2,phase_2,purple_rhombus,go1,1,,,,,,
1,312.0,2,phase_2,purple_rhombus,go1,1,,,,,,
0,0,2,phase_2,red_pentagon,nogo1,4,,,,,,
1,384.0,2,phase_2,green_triangle,go2,1,,,,,,
1,431.0,2,phase_2,green_triangle,go2,1,,,,,,
1,421.0,2,phase_2,purple_rhombus,go1,1,,,,,,
0,0,2,phase_2,red_pentagon,nogo1,4,,,,,,
0,0,2,phase_2,red_pentagon,nogo1,4,,,,,,
1,290.0,2,phase_2,green_triangle,go2,1,,,,,,
1,437.0,2,phase_2,purple_rhombus,go1,1,,,,,,
1,450.0,2,phase_2,purple_rhombus,go1,1,,,,,,
1,372.0,2,phase_2,green_triangle,go2,1,,,,,,
0,0,2,phase_2,blue_circle,nogo2,4,,,,,,
1,410.0,2,phase_2,green_triangle,go2,1,,,,,,
1,421.0,2,phase_2,purple_rhombus,go1,1,,,,,,
1,491.0,2,phase_2,purple_rhombus,go1,1,,,,,,
1,413.0,2,phase_2,purple_rhombus,go1,1,,,,,,
0,0,2,phase_2,red_pentagon,nogo1,4,,,,,,
1,407.0,2,phase_2,green_triangle,go2,1,,,,,,
0,0,2,phase_2,blue_circle,nogo2,4,,,,,,
1,388.0,2,phase_2,green_triangle,go2,1,,,,,,
0,0,2,phase_2,blue_circle,nogo2,4,,,,,,
1,437.0,2,phase_2,green_triangle,go2,1,,,,,,
0,0,2,phase_2,red_pentagon,nogo1,4,,,,,,
1,484.0,2,phase_2,purple_rhombus,go1,1,,,,,,
1,453.0,2,phase_2,purple_rhombus,go1,1,,,,,,
0,0,2,phase_2,blue_circle,nogo2,4,,,,,,
1,366.0,2,phase_2,purple_rhombus,go1,1,,,,,,
0,0,2,phase_2,red_pentagon,nogo1,4,,,,,,
1,369.0,2,phase_2,blue_circle,nogo2,2,,,,,,
1,472.0,2,phase_2,purple_rhombus,go1,1,,,,,,
1,497.0,2,phase_2,green_triangle,go2,1,,,,,,
1,374.0,2,phase_2,purple_rhombus,go1,1,,,,,,
1,354.0,2,phase_2,purple_rhombus,go1,1,,,,,,
1,344.0,2,phase_2,green_triangle,go2,1,,,,,,
1,369.0,2,phase_2,blue_circle,nogo2,2,,,,,,
1,540.0,2,phase_2,green_triangle,go2,1,,,,,,
1,428.0,2,phase_2,green_triangle,go2,1,,,,,,
1,453.0,2,phase_2,green_triangle,go2,1,,,,,,
1,647.0,2,phase_2,purple_rhombus,go1,1,,,,,,
0,0,2,phase_2,blue_circle,nogo2,4,,,,,,
1,524.0,2,phase_2,purple_rhombus,go1,1,,,,,,
0,0,2,phase_2,blue_circle,nogo2,4,,,,,,
1,406.0,2,phase_2,green_triangle,go2,1,,,,,,
0,0,2,phase_2,red_pentagon,nogo1,4,,,,,,
0,0,2,phase_2,red_pentagon,nogo1,4,,,,,,
0,0,3,phase_2,purple_rhombus,go1,5,,,,,,
0,0,3,phase_2,red_pentagon,nogo1,4,,,,,,
1,423.0,3,phase_2,green_triangle,go2,1,,,,,,
1,435.0,3,phase_2,purple_rhombus,go1,1,,,,,,
0,0,3,phase_2,blue_circle,nogo2,4,,,,,,
1,372.0,3,phase_2,green_triangle,go2,1,,,,,,
1,453.0,3,phase_2,green_triangle,go2,1,,,,,,
0,0,3,phase_2,blue_circle,nogo2,4,,,,,,
1,432.0,3,phase_2,purple_rhombus,go1,1,,,,,,
1,423.0,3,phase_2,green_triangle,go2,1,,,,,,
1,435.0,3,phase_2,purple_rhombus,go1,1,,,,,,
0,0,3,phase_2,blue_circle,nogo2,4,,,,,,
0,0,3,phase_2,red_pentagon,nogo1,4,,,,,,
1,687.0,3,phase_2,purple_rhombus,go1,1,,,,,,
1,439.0,3,phase_2,purple_rhombus,go1,1,,,,,,
1,395.0,3,phase_2,green_triangle,go2,1,,,,,,
0,0,3,phase_2,red_pentagon,nogo1,4,,,,,,
1,489.0,3,phase_2,purple_rhombus,go1,1,,,,,,
0,0,3,phase_2,blue_circle,nogo2,4,,,,,,
1,414.0,3,phase_2,purple_rhombus,go1,1,,,,,,
0,0,3,phase_2,red_pentagon,nogo1,4,,,,,,
1,373.0,3,phase_2,green_triangle,go2,1,,,,,,
1,396.0,3,phase_2,green_triangle,go2,1,,,,,,
0,0,3,phase_2,blue_circle,nogo2,4,,,,,,
1,321.0,3,phase_2,green_triangle,go2,1,,,,,,
1,391.0,3,phase_2,green_triangle,go2,1,,,,,,
0,0,3,phase_2,blue_circle,nogo2,4,,,,,,
1,451.0,3,phase_2,green_triangle,go2,1,,,,,,
0,0,3,phase_2,red_pentagon,nogo1,4,,,,,,
1,432.0,3,phase_2,green_triangle,go2,1,,,,,,
1,398.0,3,phase_2,green_triangle,go2,1,,,,,,
1,489.0,3,phase_2,purple_rhombus,go1,1,,,,,,
1,447.0,3,phase_2,purple_rhombus,go1,1,,,,,,
1,416.0,3,phase_2,purple_rhombus,go1,1,,,,,,
1,372.0,3,phase_2,purple_rhombus,go1,1,,,,,,
1,429.0,3,phase_2,purple_rhombus,go1,1,,,,,,
0,0,3,phase_2,blue_circle,nogo2,4,,,,,,
0,0,3,phase_2,red_pentagon,nogo1,4,,,,,,
0,0,3,phase_2,red_pentagon,nogo1,4,,,,,,
1,491.0,3,phase_2,purple_rhombus,go1,1,,,,,,
1,367.0,3,phase_2,purple_rhombus,go1,1,,,,,,
1,514.0,3,phase_2,green_triangle,go2,1,,,,,,
1,448.0,3,phase_2,purple_rhombus,go1,1,,,,,,
1,383.0,3,phase_2,green_triangle,go2,1,,,,,,
0,0,3,phase_2,red_pentagon,nogo1,4,,,,,,
1,409.0,3,phase_2,green_triangle,go2,1,,,,,,
0,0,3,phase_2,blue_circle,nogo2,4,,,,,,
