response,reaction_time,block,which_phase,stim,go_nogo_type,accuracy,chosen_stim,chosen_cond,stim_left,cond_left,stim_right,cond_right
1,465.0,1,phase_2,green_pentagon,go2,1,,,,,,
1,432.0,1,phase_2,green_pentagon,go2,1,,,,,,
1,411.0,1,phase_2,purple_circle,go1,1,,,,,,
1,356.0,1,phase_2,purple_circle,go1,1,,,,,,
1,289.0,1,phase_2,green_pentagon,go2,1,,,,,,
1,313.0,1,phase_2,green_pentagon,go2,1,,,,,,
1,303.0,1,phase_2,purple_circle,go1,1,,,,,,
1,326.0,1,phase_2,green_pentagon,go2,1,,,,,,
1,372.0,1,phase_2,purple_circle,go1,1,,,,,,
0,0,1,phase_2,red_rhombus,nogo2,4,,,,,,
1,397.0,1,phase_2,purple_circle,go1,1,,,,,,
1,444.0,1,phase_2,purple_circle,go1,1,,,,,,
0,0,1,phase_2,red_rhombus,nogo2,4,,,,,,
1,738.0,1,phase_2,purple_circle,go1,1,,,,,,
1,391.0,1,phase_2,green_pentagon,go2,1,,,,,,
1,403.0,1,phase_2,purple_circle,go1,1,,,,,,
0,0,1,phase_2,red_rhombus,nogo2,4,,,,,,
0,0,1,phase_2,blue_triangle,nogo1,4,,,,,,
1,431.0,1,phase_2,purple_circle,go1,1,,,,,,
1,422.0,1,phase_2,green_pentagon,go2,1,,,,,,
1,355.0,1,phase_2,purple_circle,go1,1,,,,,,
1,356.0,1,phase_2,green_pentagon,go2,1,,,,,,
1,380.0,1,phase_2,purple_circle,go1,1,,,,,,
1,348.0,1,phase_2,green_pentagon,go2,1,,,,,,
1,393.0,1,phase_2,purple_circle,go1,1,,,,,,
1,360.0,1,phase_2,green_pentagon,go2,1,,,,,,
1,350.0,1,phase_2,green_pentagon,go2,1,,,,,,
0,0,1,phase_2,red_rhombus,nogo2,4,,,,,,
0,0,1,phase_2,blue_triangle,nogo1,4,,,,,,
1,377.0,1,phase_2,purple_circle,go1,1,,,,,,
1,469.0,1,phase_2,purple_circle,go1,1,,,,,,
1,392.0,1,phase_2,green_pentagon,go2,1,,,,,,
0,0,1,phase_2,blue_triangle,nogo1,4,,,,,,
1,362.0,1,phase_2,green_pentagon,go2,1,,,,,,
0,0,1,phase_2,red_rhombus,nogo2,4,,,,,,
1,354.0,1,phase_2,green_pentagon,go2,1,,,,,,
1,390.0,1,phase_2,green_pentagon,go2,1,,,,,,
1,437.0,1,phase_2,purple_circle,go1,1,,,,,,
1,338.0,1,phase_2,green_pentagon,go2,1,,,,,,
