response,reaction_time,block,which_phase,stim,go_nogo_type,accuracy,chosen_stim,chosen_cond,stim_left,cond_left,stim_right,cond_right
1,634.0,1,phase_2,blue_pentagon,go1,1,,,,,,
1,387.0,1,phase_2,blue_pentagon,go1,1,,,,,,
0,0,1,phase_2,red_triangle,nogo1,4,,,,,,
0,0,1,phase_2,red_triangle,nogo1,4,,,,,,
1,616.0,1,phase_2,purple_rhombus,go2,1,,,,,,
0,0,1,phase_2,red_triangle,nogo1,4,,,,,,
1,551.0,1,phase_2,purple_rhombus,go2,1,,,,,,
1,552.0,1,phase_2,purple_rhombus,go2,1,,,,,,
0,0,1,phase_2,red_triangle,nogo1,4,,,,,,
1,477.0,1,phase_2,blue_pentagon,go1,1,,,,,,
1,432.0,1,phase_2,blue_pentagon,go1,1,,,,,,
1,512.0,1,phase_2,blue_pentagon,go1,1,,,,,,
1,502.0,1,phase_2,blue_pentagon,go1,1,,,,,,
0,0,1,phase_2,red_triangle,nogo1,4,,,,,,
1,482.0,1,phase_2,blue_pentagon,go1,1,,,,,,
1,393.0,1,phase_2,blue_pentagon,go1,1,,,,,,
1,358.0,1,phase_2,blue_pentagon,go1,1,,,,,,
1,395.0,1,phase_2,purple_rhombus,go2,1,,,,,,
1,441.0,1,phase_2,purple_rhombus,go2,1,,,,,,
0,0,1,phase_2,green_circle,nogo2,4,,,,,,
1,443.0,1,phase_2,blue_pentagon,go1,1,,,,,,
1,423.0,1,phase_2,blue_pentagon,go1,1,,,,,,
0,0,1,phase_2,red_triangle,nogo1,4,,,,,,
0,0,1,phase_2,green_circle,nogo2,4,,,,,,
1,435.0,1,phase_2,purple_rhombus,go2,1,,,,,,
1,583.0,1,phase_2,purple_rhombus,go2,1,,,,,,
1,448.0,1,phase_2,blue_pentagon,go1,1,,,,,,
0,0,1,phase_2,green_circle,nogo2,4,,,,,,
1,407.0,1,phase_2,blue_pentagon,go1,1,,,,,,
1,431.0,1,phase_2,purple_rhombus,go2,1,,,,,,
1,545.0,1,phase_2,purple_rhombus,go2,1,,,,,,
0,0,1,phase_2,green_circle,nogo2,4,,,,,,
0,0,1,phase_2,green_circle,nogo2,4,,,,,,
1,593.0,1,phase_2,purple_rhombus,go2,1,,,,,,
1,458.0,1,phase_2,purple_rhombus,go2,1,,,,,,
1,496.0,1,phase_2,blue_pentagon,go1,1,,,,,,
1,406.0,1,phase_2,purple_rhombus,go2,1,,,,,,
1,464.0,1,phase_2,blue_pentagon,go1,1,,,,,,
1,386.0,1,phase_2,purple_rhombus,go2,1,,,,,,
0,0,1,phase_2,green_circle,nogo2,4,,,,,,
1,377.0,1,phase_2,purple_rhombus,go2,1,,,,,,
0,0,1,phase_2,red_triangle,nogo1,4,,,,,,
1,459.0,1,phase_2,purple_rhombus,go2,1,,,,,,
0,0,1,phase_2,red_triangle,nogo1,4,,,,,,
0,0,1,phase_2,green_circle,nogo2,4,,,,,,
1,383.0,1,phase_2,blue_pentagon,go1,1,,,,,,
0,0,1,phase_2,green_circle,nogo2,4,,,,,,
1,476.0,1,phase_2,purple_rhombus,go2,1,,,,,,
0,0,2,phase_2,green_circle,nogo2,4,,,,,,
1,388.0,2,phase_2,blue_pentagon,go1,1,,,,,,
1,390.0,2,phase_2,blue_pentagon,go1,1,,,,,,
1,414.0,2,phase_2,purple_rhombus,go2,1,,,,,,
1,414.0,2,phase_2,purple_rhombus,go2,1,,,,,,
1,494.0,2,phase_2,blue_pentagon,go1,1,,,,,,
1,417.0,2,phase_2,purple_rhombus,go2,1,,,,,,
0,0,2,phase_2,red_triangle,nogo1,4,,,,,,
