response,reaction_time,block,which_phase,stim,go_nogo_type,accuracy,chosen_stim,chosen_cond,stim_left,cond_left,stim_right,cond_right
1,364.0,1,phase_2,purple_triangle,go1,1,,,,,,
1,309.0,1,phase_2,green_circle,go2,1,,,,,,
1,300.0,1,phase_2,blue_pentagon,nogo1,2,,,,,,
0,0,1,phase_2,red_rhombus,nogo2,4,,,,,,
1,392.0,1,phase_2,purple_triangle,go1,1,,,,,,
1,359.0,1,phase_2,green_circle,go2,1,,,,,,
0,0,1,phase_2,red_rhombus,nogo2,4,,,,,,
1,385.0,1,phase_2,green_circle,go2,1,,,,,,
1,352.0,1,phase_2,green_circle,go2,1,,,,,,
1,467.0,1,phase_2,purple_triangle,go1,1,,,,,,
1,367.0,1,phase_2,green_circle,go2,1,,,,,,
0,0,1,phase_2,red_rhombus,nogo2,4,,,,,,
1,371.0,1,phase_2,purple_triangle,go1,1,,,,,,
1,506.0,1,phase_2,purple_triangle,go1,1,,,,,,
1,361.0,1,phase_2,purple_triangle,go1,1,,,,,,
0,0,1,phase_2,blue_pentagon,nogo1,4,,,,,,
1,497.0,1,phase_2,green_circle,go2,1,,,,,,
1,488.0,1,phase_2,purple_triangle,go1,1,,,,,,
0,0,1,phase_2,red_rhombus,nogo2,4,,,,,,
0,0,1,phase_2,red_rhombus,nogo2,4,,,,,,
1,369.0,1,phase_2,green_circle,go2,1,,,,,,
1,303.0,1,phase_2,red_rhombus,nogo2,2,,,,,,
1,483.0,1,phase_2,purple_triangle,go1,1,,,,,,
1,383.0,1,phase_2,green_circle,go2,1,,,,,,
1,438.0,1,phase_2,green_circle,go2,1,,,,,,
0,0,1,phase_2,blue_pentagon,nogo1,4,,,,,,
0,0,1,phase_2,blue_pentagon,nogo1,4,,,,,,
1,622.0,1,phase_2,purple_triangle,go1,1,,,,,,
0,0,1,phase_2,blue_pentagon,nogo1,4,,,,,,
1,413.0,1,phase_2,purple_triangle,go1,1,,,,,,
1,323.0,1,phase_2,green_circle,go2,1,,,,,,
0,0,1,phase_2,blue_pentagon,nogo1,4,,,,,,
0,0,1,phase_2,red_rhombus,nogo2,4,,,,,,
1,395.0,1,phase_2,green_circle,go2,1,,,,,,
1,474.0,1,phase_2,purple_triangle,go1,1,,,,,,
1,454.0,1,phase_2,purple_triangle,go1,1,,,,,,
1,376.0,1,phase_2,purple_triangle,go1,1,,,,,,
0,0,1,phase_2,blue_pentagon,nogo1,4,,,,,,
1,426.0,1,phase_2,green_circle,go2,1,,,,,,
1,404.0,1,phase_2,green_circle,go2,1,,,,,,
1,517.0,1,phase_2,purple_triangle,go1,1,,,,,,
1,373.0,1,phase_2,purple_triangle,go1,1,,,,,,
