response,reaction_time,block,which_phase,stim,go_nogo_type,accuracy,chosen_stim,chosen_cond,stim_left,cond_left,stim_right,cond_right
1,408.0,1,phase_2,green_rhombus,nogo1,2,,,,,,
0,0,1,phase_2,green_rhombus,nogo1,4,,,,,,
1,378.0,1,phase_2,red_triangle,go1,1,,,,,,
0,0,1,phase_2,purple_pentagon,nogo2,4,,,,,,
1,405.0,1,phase_2,red_triangle,go1,1,,,,,,
1,417.0,1,phase_2,red_triangle,go1,1,,,,,,
1,453.0,1,phase_2,blue_circle,go2,1,,,,,,
1,420.0,1,phase_2,blue_circle,go2,1,,,,,,
1,614.0,1,phase_2,red_triangle,go1,1,,,,,,
1,379.0,1,phase_2,red_triangle,go1,1,,,,,,
1,448.0,1,phase_2,blue_circle,go2,1,,,,,,
1,349.0,1,phase_2,blue_circle,go2,1,,,,,,
1,385.0,1,phase_2,blue_circle,go2,1,,,,,,
0,0,1,phase_2,green_rhombus,nogo1,4,,,,,,
0,0,1,phase_2,purple_pentagon,nogo2,4,,,,,,
1,457.0,1,phase_2,blue_circle,go2,1,,,,,,
1,381.0,1,phase_2,blue_circle,go2,1,,,,,,
0,0,1,phase_2,purple_pentagon,nogo2,4,,,,,,
1,416.0,1,phase_2,red_triangle,go1,1,,,,,,
1,406.0,1,phase_2,red_triangle,go1,1,,,,,,
0,0,1,phase_2,purple_pentagon,nogo2,4,,,,,,
1,421.0,1,phase_2,blue_circle,go2,1,,,,,,
1,388.0,1,phase_2,blue_circle,go2,1,,,,,,
1,400.0,1,phase_2,red_triangle,go1,1,,,,,,
1,446.0,1,phase_2,red_triangle,go1,1,,,,,,
1,390.0,1,phase_2,red_triangle,go1,1,,,,,,
1,413.0,1,phase_2,blue_circle,go2,1,,,,,,
0,0,1,phase_2,green_rhombus,nogo1,4,,,,,,
0,0,1,phase_2,green_rhombus,nogo1,4,,,,,,
0,0,1,phase_2,green_rhombus,nogo1,4,,,,,,
1,421.0,1,phase_2,red_triangle,go1,1,,,,,,
1,355.0,1,phase_2,blue_circle,go2,1,,,,,,
1,481.0,1,phase_2,green_rhombus,nogo1,2,,,,,,
0,0,1,phase_2,green_rhombus,nogo1,4,,,,,,
1,596.0,1,phase_2,red_triangle,go1,1,,,,,,
1,428.0,1,phase_2,blue_circle,go2,1,,,,,,
0,0,1,phase_2,purple_pentagon,nogo2,4,,,,,,
1,477.0,1,phase_2,red_triangle,go1,1,,,,,,
1,502.0,1,phase_2,red_triangle,go1,1,,,,,,
1,458.0,1,phase_2,blue_circle,go2,1,,,,,,
1,539.0,1,phase_2,blue_circle,go2,1,,,,,,
0,0,1,phase_2,purple_pentagon,nogo2,4,,,,,,
1,487.0,1,phase_2,blue_circle,go2,1,,,,,,
1,475.0,1,phase_2,red_triangle,go1,1,,,,,,
1,431.0,1,phase_2,red_triangle,go1,1,,,,,,
0,0,1,phase_2,purple_pentagon,nogo2,4,,,,,,
1,435.0,1,phase_2,blue_circle,go2,1,,,,,,
0,0,1,phase_2,purple_pentagon,nogo2,4,,,,,,
1,633.0,2,phase_2,red_triangle,go1,1,,,,,,
1,443.0,2,phase_2,red_triangle,go1,1,,,,,,
1,401.0,2,phase_2,red_triangle,go1,1,,,,,,
1,390.0,2,phase_2,red_triangle,go1,1,,,,,,
1,483.0,2,phase_2,blue_circle,go2,1,,,,,,
0,0,2,phase_2,green_rhombus,nogo1,4,,,,,,
1,397.0,2,phase_2,blue_circle,go2,1,,,,,,
1,434.0,2,phase_2,blue_circle,go2,1,,,,,,
0,0,2,phase_2,green_rhombus,nogo1,4,,,,,,
1,419.0,2,phase_2,red_triangle,go1,1,,,,,,
1,453.0,2,phase_2,blue_circle,go2,1,,,,,,
0,0,2,phase_2,purple_pentagon,nogo2,4,,,,,,
1,424.0,2,phase_2,blue_circle,go2,1,,,,,,
1,450.0,2,phase_2,blue_circle,go2,1,,,,,,
0,0,2,phase_2,purple_pentagon,nogo2,4,,,,,,
1,420.0,2,phase_2,red_triangle,go1,1,,,,,,
0,0,2,phase_2,purple_pentagon,nogo2,4,,,,,,
1,447.0,2,phase_2,red_triangle,go1,1,,,,,,
0,0,2,phase_2,purple_pentagon,nogo2,4,,,,,,
1,494.0,2,phase_2,blue_circle,go2,1,,,,,,
0,0,2,phase_2,green_rhombus,nogo1,4,,,,,,
0,0,2,phase_2,purple_pentagon,nogo2,4,,,,,,
1,410.0,2,phase_2,blue_circle,go2,1,,,,,,
0,0,2,phase_2,purple_pentagon,nogo2,4,,,,,,
1,393.0,2,phase_2,red_triangle,go1,1,,,,,,
0,0,2,phase_2,green_rhombus,nogo1,4,,,,,,
0,0,2,phase_2,green_rhombus,nogo1,4,,,,,,
1,454.0,2,phase_2,blue_circle,go2,1,,,,,,
1,433.0,2,phase_2,red_triangle,go1,1,,,,,,
1,504.0,2,phase_2,blue_circle,go2,1,,,,,,
1,417.0,2,phase_2,red_triangle,go1,1,,,,,,
1,386.0,2,phase_2,blue_circle,go2,1,,,,,,
1,388.0,2,phase_2,blue_circle,go2,1,,,,,,
1,445.0,2,phase_2,red_triangle,go1,1,,,,,,
0,0,2,phase_2,green_rhombus,nogo1,4,,,,,,
1,348.0,2,phase_2,red_triangle,go1,1,,,,,,
1,417.0,2,phase_2,blue_circle,go2,1,,,,,,
1,395.0,2,phase_2,red_triangle,go1,1,,,,,,
1,374.0,2,phase_2,blue_circle,go2,1,,,,,,
1,354.0,2,phase_2,red_triangle,go1,1,,,,,,
