response,reaction_time,block,which_phase,stim,go_nogo_type,accuracy,chosen_stim,chosen_cond,stim_left,cond_left,stim_right,cond_right
1,578.0,1,phase_2,blue_pentagon,go2,1,,,,,,
0,0,1,phase_2,green_triangle,nogo1,4,,,,,,
1,388.0,1,phase_2,red_rhombus,nogo2,2,,,,,,
1,672.0,1,phase_2,purple_circle,go1,1,,,,,,
0,0,1,phase_2,green_triangle,nogo1,4,,,,,,
1,762.0,1,phase_2,purple_circle,go1,1,,,,,,
1,742.0,1,phase_2,blue_pentagon,go2,1,,,,,,
1,440.0,1,phase_2,purple_circle,go1,1,,,,,,
1,519.0,1,phase_2,purple_circle,go1,1,,,,,,
1,522.0,1,phase_2,purple_circle,go1,1,,,,,,
1,511.0,1,phase_2,blue_pentagon,go2,1,,,,,,
1,558.0,1,phase_2,blue_pentagon,go2,1,,,,,,
1,447.0,1,phase_2,blue_pentagon,go2,1,,,,,,
0,0,1,phase_2,red_rhombus,nogo2,4,,,,,,
1,507.0,1,phase_2,blue_pentagon,go2,1,,,,,,
0,0,1,phase_2,green_triangle,nogo1,4,,,,,,
1,342.0,1,phase_2,purple_circle,go1,1,,,,,,
1,488.0,1,phase_2,purple_circle,go1,1,,,,,,
1,534.0,1,phase_2,blue_pentagon,go2,1,,,,,,
1,502.0,1,phase_2,blue_pentagon,go2,1,,,,,,
0,0,1,phase_2,green_triangle,nogo1,4,,,,,,
0,0,1,phase_2,red_rhombus,nogo2,4,,,,,,
1,405.0,1,phase_2,purple_circle,go1,1,,,,,,
0,0,1,phase_2,red_rhombus,nogo2,4,,,,,,
1,472.0,1,phase_2,blue_pentagon,go2,1,,,,,,
0,0,1,phase_2,red_rhombus,nogo2,4,,,,,,
1,419.0,1,phase_2,blue_pentagon,go2,1,,,,,,
1,441.0,1,phase_2,purple_circle,go1,1,,,,,,
0,0,1,phase_2,green_triangle,nogo1,4,,,,,,
1,546.0,1,phase_2,blue_pentagon,go2,1,,,,,,
1,457.0,1,phase_2,purple_circle,go1,1,,,,,,
1,470.0,1,phase_2,blue_pentagon,go2,1,,,,,,
1,459.0,1,phase_2,green_triangle,nogo1,2,,,,,,
1,540.0,1,phase_2,blue_pentagon,go2,1,,,,,,
0,0,1,phase_2,red_rhombus,nogo2,4,,,,,,
0,0,1,phase_2,red_rhombus,nogo2,4,,,,,,
0,0,1,phase_2,green_triangle,nogo1,4,,,,,,
1,411.0,1,phase_2,blue_pentagon,go2,1,,,,,,
1,535.0,1,phase_2,blue_pentagon,go2,1,,,,,,
1,582.0,1,phase_2,purple_circle,go1,1,,,,,,
1,470.0,1,phase_2,purple_circle,go1,1,,,,,,
1,505.0,1,phase_2,purple_circle,go1,1,,,,,,
1,496.0,1,phase_2,blue_pentagon,go2,1,,,,,,
0,0,1,phase_2,red_rhombus,nogo2,4,,,,,,
1,499.0,1,phase_2,purple_circle,go1,1,,,,,,
1,501.0,1,phase_2,purple_circle,go1,1,,,,,,
1,536.0,1,phase_2,purple_circle,go1,1,,,,,,
0,0,1,phase_2,green_triangle,nogo1,4,,,,,,
0,0,2,phase_2,red_rhombus,nogo2,4,,,,,,
1,444.0,2,phase_2,purple_circle,go1,1,,,,,,
0,0,2,phase_2,green_triangle,nogo1,4,,,,,,
1,447.0,2,phase_2,blue_pentagon,go2,1,,,,,,
1,494.0,2,phase_2,blue_pentagon,go2,1,,,,,,
1,395.0,2,phase_2,blue_pentagon,go2,1,,,,,,
1,474.0,2,phase_2,purple_circle,go1,1,,,,,,
1,342.0,2,phase_2,purple_circle,go1,1,,,,,,
1,434.0,2,phase_2,blue_pentagon,go2,1,,,,,,
0,0,2,phase_2,red_rhombus,nogo2,4,,,,,,
1,436.0,2,phase_2,purple_circle,go1,1,,,,,,
0,0,2,phase_2,green_triangle,nogo1,4,,,,,,
1,485.0,2,phase_2,blue_pentagon,go2,1,,,,,,
1,586.0,2,phase_2,purple_circle,go1,1,,,,,,
1,464.0,2,phase_2,blue_pentagon,go2,1,,,,,,
1,467.0,2,phase_2,blue_pentagon,go2,1,,,,,,
1,378.0,2,phase_2,blue_pentagon,go2,1,,,,,,
1,404.0,2,phase_2,green_triangle,nogo1,2,,,,,,
0,0,2,phase_2,green_triangle,nogo1,4,,,,,,
0,0,2,phase_2,red_rhombus,nogo2,4,,,,,,
0,0,2,phase_2,green_triangle,nogo1,4,,,,,,
0,0,2,phase_2,blue_pentagon,go2,5,,,,,,
1,568.0,2,phase_2,purple_circle,go1,1,,,,,,
1,502.0,2,phase_2,blue_pentagon,go2,1,,,,,,
1,436.0,2,phase_2,blue_pentagon,go2,1,,,,,,
1,561.0,2,phase_2,blue_pentagon,go2,1,,,,,,
0,0,2,phase_2,red_rhombus,nogo2,4,,,,,,
1,645.0,2,phase_2,purple_circle,go1,1,,,,,,
0,0,2,phase_2,red_rhombus,nogo2,4,,,,,,
0,0,2,phase_2,green_triangle,nogo1,4,,,,,,
1,695.0,2,phase_2,purple_circle,go1,1,,,,,,
0,0,2,phase_2,green_triangle,nogo1,4,,,,,,
1,474.0,2,phase_2,purple_circle,go1,1,,,,,,
1,418.0,2,phase_2,purple_circle,go1,1,,,,,,
1,588.0,2,phase_2,blue_pentagon,go2,1,,,,,,
1,634.0,2,phase_2,purple_circle,go1,1,,,,,,
1,468.0,2,phase_2,purple_circle,go1,1,,,,,,
1,446.0,2,phase_2,purple_circle,go1,1,,,,,,
1,291.0,2,phase_2,purple_circle,go1,1,,,,,,
0,0,2,phase_2,green_triangle,nogo1,4,,,,,,
0,0,2,phase_2,red_rhombus,nogo2,4,,,,,,
0,0,2,phase_2,red_rhombus,nogo2,4,,,,,,
0,0,2,phase_2,red_rhombus,nogo2,4,,,,,,
1,479.0,2,phase_2,blue_pentagon,go2,1,,,,,,
1,503.0,2,phase_2,blue_pentagon,go2,1,,,,,,
1,549.0,2,phase_2,purple_circle,go1,1,,,,,,
1,394.0,2,phase_2,blue_pentagon,go2,1,,,,,,
1,531.0,2,phase_2,purple_circle,go1,1,,,,,,
0,0,3,phase_2,green_triangle,nogo1,4,,,,,,
0,0,3,phase_2,green_triangle,nogo1,4,,,,,,
1,391.0,3,phase_2,purple_circle,go1,1,,,,,,
1,459.0,3,phase_2,blue_pentagon,go2,1,,,,,,
1,415.0,3,phase_2,blue_pentagon,go2,1,,,,,,
1,372.0,3,phase_2,purple_circle,go1,1,,,,,,
0,0,3,phase_2,red_rhombus,nogo2,4,,,,,,
1,511.0,3,phase_2,blue_pentagon,go2,1,,,,,,
1,499.0,3,phase_2,purple_circle,go1,1,,,,,,
1,400.0,3,phase_2,purple_circle,go1,1,,,,,,
1,469.0,3,phase_2,purple_circle,go1,1,,,,,,
1,439.0,3,phase_2,purple_circle,go1,1,,,,,,
1,428.0,3,phase_2,purple_circle,go1,1,,,,,,
0,0,3,phase_2,red_rhombus,nogo2,4,,,,,,
0,0,3,phase_2,green_triangle,nogo1,4,,,,,,
0,0,3,phase_2,green_triangle,nogo1,4,,,,,,
1,388.0,3,phase_2,blue_pentagon,go2,1,,,,,,
1,412.0,3,phase_2,blue_pentagon,go2,1,,,,,,
0,0,3,phase_2,green_triangle,nogo1,4,,,,,,
1,415.0,3,phase_2,purple_circle,go1,1,,,,,,
1,495.0,3,phase_2,blue_pentagon,go2,1,,,,,,
1,462.0,3,phase_2,purple_circle,go1,1,,,,,,
1,678.0,3,phase_2,blue_pentagon,go2,1,,,,,,
1,558.0,3,phase_2,blue_pentagon,go2,1,,,,,,
1,468.0,3,phase_2,blue_pentagon,go2,1,,,,,,
1,571.0,3,phase_2,blue_pentagon,go2,1,,,,,,
1,426.0,3,phase_2,blue_pentagon,go2,1,,,,,,
0,0,3,phase_2,red_rhombus,nogo2,4,,,,,,
1,485.0,3,phase_2,blue_pentagon,go2,1,,,,,,
1,734.0,3,phase_2,blue_pentagon,go2,1,,,,,,
0,0,3,phase_2,green_triangle,nogo1,4,,,,,,
1,465.0,3,phase_2,blue_pentagon,go2,1,,,,,,
0,0,3,phase_2,red_rhombus,nogo2,4,,,,,,
1,547.0,3,phase_2,purple_circle,go1,1,,,,,,
1,471.0,3,phase_2,purple_circle,go1,1,,,,,,
0,0,3,phase_2,green_triangle,nogo1,4,,,,,,
0,0,3,phase_2,green_triangle,nogo1,4,,,,,,
1,440.0,3,phase_2,purple_circle,go1,1,,,,,,
0,0,3,phase_2,red_rhombus,nogo2,4,,,,,,
0,0,3,phase_2,red_rhombus,nogo2,4,,,,,,
1,545.0,3,phase_2,purple_circle,go1,1,,,,,,
1,435.0,3,phase_2,purple_circle,go1,1,,,,,,
0,0,3,phase_2,red_rhombus,nogo2,4,,,,,,
0,0,3,phase_2,red_rhombus,nogo2,4,,,,,,
1,608.0,3,phase_2,purple_circle,go1,1,,,,,,
1,497.0,3,phase_2,blue_pentagon,go2,1,,,,,,
1,543.0,3,phase_2,purple_circle,go1,1,,,,,,
1,464.0,3,phase_2,blue_pentagon,go2,1,,,,,,
1,465.0,4,phase_2,purple_circle,go1,1,,,,,,
1,343.0,4,phase_2,purple_circle,go1,1,,,,,,
1,445.0,4,phase_2,blue_pentagon,go2,1,,,,,,
1,435.0,4,phase_2,blue_pentagon,go2,1,,,,,,
0,0,4,phase_2,green_triangle,nogo1,4,,,,,,
1,608.0,4,phase_2,blue_pentagon,go2,1,,,,,,
0,0,4,phase_2,green_triangle,nogo1,4,,,,,,
1,418.0,4,phase_2,blue_pentagon,go2,1,,,,,,
1,509.0,4,phase_2,blue_pentagon,go2,1,,,,,,
1,388.0,4,phase_2,purple_circle,go1,1,,,,,,
0,0,4,phase_2,red_rhombus,nogo2,4,,,,,,
1,469.0,4,phase_2,purple_circle,go1,1,,,,,,
1,494.0,4,phase_2,purple_circle,go1,1,,,,,,
0,0,4,phase_2,green_triangle,nogo1,4,,,,,,
1,474.0,4,phase_2,purple_circle,go1,1,,,,,,
0,0,4,phase_2,green_triangle,nogo1,4,,,,,,
1,444.0,4,phase_2,purple_circle,go1,1,,,,,,
1,424.0,4,phase_2,blue_pentagon,go2,1,,,,,,
0,0,4,phase_2,red_rhombus,nogo2,4,,,,,,
0,0,4,phase_2,red_rhombus,nogo2,4,,,,,,
0,0,4,phase_2,red_rhombus,nogo2,4,,,,,,
1,465.0,4,phase_2,purple_circle,go1,1,,,,,,
1,431.0,4,phase_2,blue_pentagon,go2,1,,,,,,
1,366.0,4,phase_2,blue_pentagon,go2,1,,,,,,
1,356.0,4,phase_2,blue_pentagon,go2,1,,,,,,
1,492.0,4,phase_2,purple_circle,go1,1,,,,,,
0,0,4,phase_2,green_triangle,nogo1,4,,,,,,
1,529.0,4,phase_2,blue_pentagon,go2,1,,,,,,
1,407.0,4,phase_2,purple_circle,go1,1,,,,,,
1,499.0,4,phase_2,purple_circle,go1,1,,,,,,
1,434.0,4,phase_2,blue_pentagon,go2,1,,,,,,
1,501.0,4,phase_2,purple_circle,go1,1,,,,,,
1,503.0,4,phase_2,purple_circle,go1,1,,,,,,
1,561.0,4,phase_2,blue_pentagon,go2,1,,,,,,
0,0,4,phase_2,red_rhombus,nogo2,4,,,,,,
0,0,4,phase_2,green_triangle,nogo1,4,,,,,,
1,499.0,4,phase_2,purple_circle,go1,1,,,,,,
0,0,4,phase_2,green_triangle,nogo1,4,,,,,,
1,422.0,4,phase_2,blue_pentagon,go2,1,,,,,,
0,0,4,phase_2,red_rhombus,nogo2,4,,,,,,
1,391.0,4,phase_2,blue_pentagon,go2,1,,,,,,
0,0,4,phase_2,red_rhombus,nogo2,4,,,,,,
0,0,4,phase_2,green_triangle,nogo1,4,,,,,,
1,409.0,4,phase_2,blue_pentagon,go2,1,,,,,,
1,578.0,4,phase_2,blue_pentagon,go2,1,,,,,,
1,534.0,4,phase_2,purple_circle,go1,1,,,,,,
1,457.0,4,phase_2,purple_circle,go1,1,,,,,,
0,0,4,phase_2,red_rhombus,nogo2,4,,,,,,
1,476.0,5,phase_2,blue_pentagon,go2,1,,,,,,
1,388.0,5,phase_2,blue_pentagon,go2,1,,,,,,
1,424.0,5,phase_2,purple_circle,go1,1,,,,,,
0,0,5,phase_2,red_rhombus,nogo2,4,,,,,,
1,371.0,5,phase_2,blue_pentagon,go2,1,,,,,,
1,385.0,5,phase_2,purple_circle,go1,1,,,,,,
1,420.0,5,phase_2,blue_pentagon,go2,1,,,,,,
1,365.0,5,phase_2,green_triangle,nogo1,2,,,,,,
0,0,5,phase_2,red_rhombus,nogo2,4,,,,,,
1,358.0,5,phase_2,blue_pentagon,go2,1,,,,,,
1,472.0,5,phase_2,blue_pentagon,go2,1,,,,,,
1,462.0,5,phase_2,purple_circle,go1,1,,,,,,
0,0,5,phase_2,red_rhombus,nogo2,4,,,,,,
1,644.0,5,phase_2,red_rhombus,nogo2,2,,,,,,
1,411.0,5,phase_2,blue_pentagon,go2,1,,,,,,
1,502.0,5,phase_2,blue_pentagon,go2,1,,,,,,
1,424.0,5,phase_2,blue_pentagon,go2,1,,,,,,
1,416.0,5,phase_2,blue_pentagon,go2,1,,,,,,
0,0,5,phase_2,green_triangle,nogo1,4,,,,,,
1,531.0,5,phase_2,purple_circle,go1,1,,,,,,
1,465.0,5,phase_2,purple_circle,go1,1,,,,,,
1,612.0,5,phase_2,purple_circle,go1,1,,,,,,
1,547.0,5,phase_2,blue_pentagon,go2,1,,,,,,
1,480.0,5,phase_2,blue_pentagon,go2,1,,,,,,
1,528.0,5,phase_2,purple_circle,go1,1,,,,,,
0,0,5,phase_2,red_rhombus,nogo2,4,,,,,,
1,689.0,5,phase_2,blue_pentagon,go2,1,,,,,,
1,511.0,5,phase_2,blue_pentagon,go2,1,,,,,,
1,512.0,5,phase_2,blue_pentagon,go2,1,,,,,,
1,436.0,5,phase_2,purple_circle,go1,1,,,,,,
0,0,5,phase_2,green_triangle,nogo1,4,,,,,,
0,0,5,phase_2,red_rhombus,nogo2,4,,,,,,
0,0,5,phase_2,red_rhombus,nogo2,4,,,,,,
0,0,5,phase_2,purple_circle,go1,5,,,,,,
0,0,5,phase_2,green_triangle,nogo1,4,,,,,,
0,0,5,phase_2,red_rhombus,nogo2,4,,,,,,
1,669.0,5,phase_2,blue_pentagon,go2,1,,,,,,
0,0,5,phase_2,green_triangle,nogo1,4,,,,,,
1,540.0,5,phase_2,purple_circle,go1,1,,,,,,
1,404.0,5,phase_2,purple_circle,go1,1,,,,,,
1,418.0,5,phase_2,purple_circle,go1,1,,,,,,
0,0,5,phase_2,green_triangle,nogo1,4,,,,,,
1,412.0,5,phase_2,purple_circle,go1,1,,,,,,
0,0,5,phase_2,green_triangle,nogo1,4,,,,,,
1,403.0,5,phase_2,purple_circle,go1,1,,,,,,
1,461.0,5,phase_2,purple_circle,go1,1,,,,,,
0,0,5,phase_2,green_triangle,nogo1,4,,,,,,
1,385.0,5,phase_2,purple_circle,go1,1,,,,,,
0,0,6,phase_2,green_triangle,nogo1,4,,,,,,
0,0,6,phase_2,red_rhombus,nogo2,4,,,,,,
1,357.0,6,phase_2,purple_circle,go1,1,,,,,,
1,427.0,6,phase_2,purple_circle,go1,1,,,,,,
1,372.0,6,phase_2,purple_circle,go1,1,,,,,,
1,408.0,6,phase_2,purple_circle,go1,1,,,,,,
0,0,6,phase_2,green_triangle,nogo1,4,,,,,,
1,433.0,6,phase_2,blue_pentagon,go2,1,,,,,,
1,468.0,6,phase_2,purple_circle,go1,1,,,,,,
1,503.0,6,phase_2,purple_circle,go1,1,,,,,,
1,471.0,6,phase_2,blue_pentagon,go2,1,,,,,,
1,450.0,6,phase_2,blue_pentagon,go2,1,,,,,,
1,442.0,6,phase_2,blue_pentagon,go2,1,,,,,,
1,454.0,6,phase_2,purple_circle,go1,1,,,,,,
1,479.0,6,phase_2,blue_pentagon,go2,1,,,,,,
1,447.0,6,phase_2,blue_pentagon,go2,1,,,,,,
1,708.0,6,phase_2,blue_pentagon,go2,1,,,,,,
1,484.0,6,phase_2,blue_pentagon,go2,1,,,,,,
1,610.0,6,phase_2,blue_pentagon,go2,1,,,,,,
1,612.0,6,phase_2,purple_circle,go1,1,,,,,,
0,0,6,phase_2,green_triangle,nogo1,4,,,,,,
0,0,6,phase_2,red_rhombus,nogo2,4,,,,,,
1,492.0,6,phase_2,purple_circle,go1,1,,,,,,
0,0,6,phase_2,red_rhombus,nogo2,4,,,,,,
1,428.0,6,phase_2,blue_pentagon,go2,1,,,,,,
1,564.0,6,phase_2,blue_pentagon,go2,1,,,,,,
1,523.0,6,phase_2,blue_pentagon,go2,1,,,,,,
0,0,6,phase_2,green_triangle,nogo1,4,,,,,,
1,547.0,6,phase_2,blue_pentagon,go2,1,,,,,,
0,0,6,phase_2,purple_circle,go1,5,,,,,,
1,404.0,6,phase_2,purple_circle,go1,1,,,,,,
0,0,6,phase_2,red_rhombus,nogo2,4,,,,,,
1,440.0,6,phase_2,blue_pentagon,go2,1,,,,,,
0,0,6,phase_2,red_rhombus,nogo2,4,,,,,,
0,0,6,phase_2,green_triangle,nogo1,4,,,,,,
0,0,6,phase_2,red_rhombus,nogo2,4,,,,,,
0,0,6,phase_2,green_triangle,nogo1,4,,,,,,
1,513.0,6,phase_2,blue_pentagon,go2,1,,,,,,
1,448.0,6,phase_2,blue_pentagon,go2,1,,,,,,
0,0,6,phase_2,red_rhombus,nogo2,4,,,,,,
1,405.0,6,phase_2,purple_circle,go1,1,,,,,,
1,429.0,6,phase_2,purple_circle,go1,1,,,,,,
1,419.0,6,phase_2,purple_circle,go1,1,,,,,,
1,498.0,6,phase_2,purple_circle,go1,1,,,,,,
0,0,6,phase_2,red_rhombus,nogo2,4,,,,,,
1,434.0,6,phase_2,purple_circle,go1,1,,,,,,
0,0,6,phase_2,green_triangle,nogo1,4,,,,,,
0,0,6,phase_2,green_triangle,nogo1,4,,,,,,
1,397.0,7,phase_2,purple_circle,go1,1,,,,,,
1,398.0,7,phase_2,purple_circle,go1,1,,,,,,
0,0,7,phase_2,red_rhombus,nogo2,4,,,,,,
0,0,7,phase_2,green_triangle,nogo1,4,,,,,,
1,436.0,7,phase_2,blue_pentagon,go2,1,,,,,,
1,359.0,7,phase_2,blue_pentagon,go2,1,,,,,,
1,585.0,7,phase_2,purple_circle,go1,1,,,,,,
1,383.0,7,phase_2,blue_pentagon,go2,1,,,,,,
1,531.0,7,phase_2,purple_circle,go1,1,,,,,,
1,622.0,7,phase_2,purple_circle,go1,1,,,,,,
1,432.0,7,phase_2,blue_pentagon,go2,1,,,,,,
0,0,7,phase_2,green_triangle,nogo1,4,,,,,,
0,0,7,phase_2,green_triangle,nogo1,4,,,,,,
1,559.0,7,phase_2,blue_pentagon,go2,1,,,,,,
1,416.0,7,phase_2,blue_pentagon,go2,1,,,,,,
1,438.0,7,phase_2,blue_pentagon,go2,1,,,,,,
1,441.0,7,phase_2,purple_circle,go1,1,,,,,,
1,464.0,7,phase_2,blue_pentagon,go2,1,,,,,,
1,747.0,7,phase_2,purple_circle,go1,1,,,,,,
1,455.0,7,phase_2,purple_circle,go1,1,,,,,,
1,457.0,7,phase_2,blue_pentagon,go2,1,,,,,,
0,0,7,phase_2,green_triangle,nogo1,4,,,,,,
0,0,7,phase_2,red_rhombus,nogo2,4,,,,,,
1,475.0,7,phase_2,blue_pentagon,go2,1,,,,,,
1,419.0,7,phase_2,blue_pentagon,go2,1,,,,,,
0,0,7,phase_2,red_rhombus,nogo2,4,,,,,,
0,0,7,phase_2,green_triangle,nogo1,4,,,,,,
0,0,7,phase_2,red_rhombus,nogo2,4,,,,,,
0,0,7,phase_2,green_triangle,nogo1,4,,,,,,
1,395.0,7,phase_2,blue_pentagon,go2,1,,,,,,
1,486.0,7,phase_2,purple_circle,go1,1,,,,,,
0,0,7,phase_2,green_triangle,nogo1,4,,,,,,
0,0,7,phase_2,red_rhombus,nogo2,4,,,,,,
1,400.0,7,phase_2,blue_pentagon,go2,1,,,,,,
0,0,7,phase_2,red_rhombus,nogo2,4,,,,,,
1,481.0,7,phase_2,purple_circle,go1,1,,,,,,
1,381.0,7,phase_2,purple_circle,go1,1,,,,,,
1,619.0,7,phase_2,purple_circle,go1,1,,,,,,
1,463.0,7,phase_2,purple_circle,go1,1,,,,,,
1,454.0,7,phase_2,blue_pentagon,go2,1,,,,,,
0,0,7,phase_2,red_rhombus,nogo2,4,,,,,,
1,378.0,7,phase_2,blue_pentagon,go2,1,,,,,,
1,513.0,7,phase_2,blue_pentagon,go2,1,,,,,,
1,537.0,7,phase_2,purple_circle,go1,1,,,,,,
0,0,7,phase_2,green_triangle,nogo1,4,,,,,,
1,461.0,7,phase_2,purple_circle,go1,1,,,,,,
0,0,7,phase_2,red_rhombus,nogo2,4,,,,,,
1,497.0,7,phase_2,purple_circle,go1,1,,,,,,
1,442.0,8,phase_2,purple_circle,go1,1,,,,,,
0,0,8,phase_2,green_triangle,nogo1,4,,,,,,
0,0,8,phase_2,green_triangle,nogo1,4,,,,,,
0,0,8,phase_2,red_rhombus,nogo2,4,,,,,,
0,0,8,phase_2,red_rhombus,nogo2,4,,,,,,
1,471.0,8,phase_2,purple_circle,go1,1,,,,,,
0,0,8,phase_2,green_triangle,nogo1,4,,,,,,
1,430.0,8,phase_2,blue_pentagon,go2,1,,,,,,
1,455.0,8,phase_2,purple_circle,go1,1,,,,,,
1,411.0,8,phase_2,purple_circle,go1,1,,,,,,
1,447.0,8,phase_2,blue_pentagon,go2,1,,,,,,
1,459.0,8,phase_2,purple_circle,go1,1,,,,,,
1,427.0,8,phase_2,blue_pentagon,go2,1,,,,,,
1,340.0,8,phase_2,blue_pentagon,go2,1,,,,,,
