response,reaction_time,block,which_phase,stim,go_nogo_type,accuracy,chosen_stim,chosen_cond,stim_left,cond_left,stim_right,cond_right
1,555.0,1,phase_2,purple_circle,go2,1,,,,,,
1,354.0,1,phase_2,red_rhombus,go1,1,,,,,,
1,401.0,1,phase_2,red_rhombus,go1,1,,,,,,
0,0,1,phase_2,green_pentagon,nogo1,4,,,,,,
0,0,1,phase_2,green_pentagon,nogo1,4,,,,,,
0,0,1,phase_2,green_pentagon,nogo1,4,,,,,,
1,373.0,1,phase_2,red_rhombus,go1,1,,,,,,
0,0,1,phase_2,green_pentagon,nogo1,4,,,,,,
0,0,1,phase_2,blue_triangle,nogo2,4,,,,,,
0,0,1,phase_2,blue_triangle,nogo2,4,,,,,,
1,512.0,1,phase_2,purple_circle,go2,1,,,,,,
1,489.0,1,phase_2,purple_circle,go2,1,,,,,,
1,412.0,1,phase_2,purple_circle,go2,1,,,,,,
0,0,1,phase_2,blue_triangle,nogo2,4,,,,,,
0,0,1,phase_2,blue_triangle,nogo2,4,,,,,,
0,0,1,phase_2,blue_triangle,nogo2,4,,,,,,
1,393.0,1,phase_2,purple_circle,go2,1,,,,,,
1,427.0,1,phase_2,purple_circle,go2,1,,,,,,
1,428.0,1,phase_2,purple_circle,go2,1,,,,,,
0,0,1,phase_2,blue_triangle,nogo2,4,,,,,,
0,0,1,phase_2,green_pentagon,nogo1,4,,,,,,
0,0,1,phase_2,green_pentagon,nogo1,4,,,,,,
1,502.0,1,phase_2,purple_circle,go2,1,,,,,,
1,321.0,1,phase_2,red_rhombus,go1,1,,,,,,
1,333.0,1,phase_2,purple_circle,go2,1,,,,,,
1,368.0,1,phase_2,purple_circle,go2,1,,,,,,
1,382.0,1,phase_2,red_rhombus,go1,1,,,,,,
1,294.0,1,phase_2,red_rhombus,go1,1,,,,,,
1,384.0,1,phase_2,red_rhombus,go1,1,,,,,,
1,318.0,1,phase_2,red_rhombus,go1,1,,,,,,
1,286.0,1,phase_2,red_rhombus,go1,1,,,,,,
1,299.0,1,phase_2,red_rhombus,go1,1,,,,,,
1,391.0,1,phase_2,purple_circle,go2,1,,,,,,
1,406.0,1,phase_2,red_rhombus,go1,1,,,,,,
0,0,1,phase_2,green_pentagon,nogo1,4,,,,,,
1,486.0,1,phase_2,purple_circle,go2,1,,,,,,
1,351.0,1,phase_2,purple_circle,go2,1,,,,,,
1,354.0,1,phase_2,purple_circle,go2,1,,,,,,
1,400.0,1,phase_2,purple_circle,go2,1,,,,,,
1,447.0,1,phase_2,red_rhombus,go1,1,,,,,,
1,335.0,1,phase_2,red_rhombus,go1,1,,,,,,
1,324.0,1,phase_2,red_rhombus,go1,1,,,,,,
1,371.0,1,phase_2,blue_triangle,nogo2,2,,,,,,
1,350.0,1,phase_2,red_rhombus,go1,1,,,,,,
1,352.0,1,phase_2,red_rhombus,go1,1,,,,,,
0,0,1,phase_2,blue_triangle,nogo2,4,,,,,,
0,0,1,phase_2,green_pentagon,nogo1,4,,,,,,
1,412.0,1,phase_2,purple_circle,go2,1,,,,,,
1,443.0,2,phase_2,red_rhombus,go1,1,,,,,,
1,356.0,2,phase_2,purple_circle,go2,1,,,,,,
1,402.0,2,phase_2,purple_circle,go2,1,,,,,,
0,0,2,phase_2,blue_triangle,nogo2,4,,,,,,
1,540.0,2,phase_2,red_rhombus,go1,1,,,,,,
0,0,2,phase_2,green_pentagon,nogo1,4,,,,,,
0,0,2,phase_2,green_pentagon,nogo1,4,,,,,,
1,379.0,2,phase_2,purple_circle,go2,1,,,,,,
0,0,2,phase_2,green_pentagon,nogo1,4,,,,,,
1,472.0,2,phase_2,red_rhombus,go1,1,,,,,,
0,0,2,phase_2,green_pentagon,nogo1,4,,,,,,
1,364.0,2,phase_2,purple_circle,go2,1,,,,,,
0,0,2,phase_2,blue_triangle,nogo2,4,,,,,,
1,364.0,2,phase_2,purple_circle,go2,1,,,,,,
