response,reaction_time,block,which_phase,stim,go_nogo_type,accuracy,chosen_stim,chosen_cond,stim_left,cond_left,stim_right,cond_right
1,465.0,1,phase_2,red_triangle,go2,1,,,,,,
0,0,1,phase_2,purple_rhombus,nogo2,4,,,,,,
1,503.0,1,phase_2,green_pentagon,go1,1,,,,,,
0,0,1,phase_2,purple_rhombus,nogo2,4,,,,,,
1,540.0,1,phase_2,green_pentagon,go1,1,,,,,,
0,0,1,phase_2,purple_rhombus,nogo2,4,,,,,,
0,0,1,phase_2,purple_rhombus,nogo2,4,,,,,,
1,525.0,1,phase_2,green_pentagon,go1,1,,,,,,
1,368.0,1,phase_2,green_pentagon,go1,1,,,,,,
0,0,1,phase_2,purple_rhombus,nogo2,4,,,,,,
0,0,1,phase_2,blue_circle,nogo1,4,,,,,,
1,444.0,1,phase_2,green_pentagon,go1,1,,,,,,
0,0,1,phase_2,blue_circle,nogo1,4,,,,,,
1,392.0,1,phase_2,green_pentagon,go1,1,,,,,,
1,472.0,1,phase_2,red_triangle,go2,1,,,,,,
0,0,1,phase_2,purple_rhombus,nogo2,4,,,,,,
1,373.0,1,phase_2,green_pentagon,go1,1,,,,,,
1,556.0,1,phase_2,green_pentagon,go1,1,,,,,,
1,503.0,1,phase_2,red_triangle,go2,1,,,,,,
1,403.0,1,phase_2,green_pentagon,go1,1,,,,,,
1,451.0,1,phase_2,green_pentagon,go1,1,,,,,,
0,0,1,phase_2,purple_rhombus,nogo2,4,,,,,,
0,0,1,phase_2,blue_circle,nogo1,4,,,,,,
0,0,1,phase_2,blue_circle,nogo1,4,,,,,,
0,0,1,phase_2,purple_rhombus,nogo2,4,,,,,,
0,0,1,phase_2,blue_circle,nogo1,4,,,,,,
1,562.0,1,phase_2,red_triangle,go2,1,,,,,,
1,574.0,1,phase_2,red_triangle,go2,1,,,,,,
1,473.0,1,phase_2,red_triangle,go2,1,,,,,,
1,599.0,1,phase_2,red_triangle,go2,1,,,,,,
1,656.0,1,phase_2,green_pentagon,go1,1,,,,,,
1,533.0,1,phase_2,red_triangle,go2,1,,,,,,
1,423.0,1,phase_2,red_triangle,go2,1,,,,,,
1,569.0,1,phase_2,green_pentagon,go1,1,,,,,,
1,503.0,1,phase_2,red_triangle,go2,1,,,,,,
1,414.0,1,phase_2,red_triangle,go2,1,,,,,,
1,483.0,1,phase_2,green_pentagon,go1,1,,,,,,
0,0,1,phase_2,blue_circle,nogo1,4,,,,,,
0,0,1,phase_2,blue_circle,nogo1,4,,,,,,
1,410.0,1,phase_2,red_triangle,go2,1,,,,,,
1,433.0,1,phase_2,red_triangle,go2,1,,,,,,
1,423.0,1,phase_2,red_triangle,go2,1,,,,,,
1,549.0,1,phase_2,green_pentagon,go1,1,,,,,,
0,0,1,phase_2,blue_circle,nogo1,4,,,,,,
1,428.0,1,phase_2,red_triangle,go2,1,,,,,,
1,406.0,1,phase_2,red_triangle,go2,1,,,,,,
1,464.0,1,phase_2,green_pentagon,go1,1,,,,,,
1,477.0,1,phase_2,green_pentagon,go1,1,,,,,,
0,0,2,phase_2,purple_rhombus,nogo2,4,,,,,,
0,0,2,phase_2,purple_rhombus,nogo2,4,,,,,,
0,0,2,phase_2,purple_rhombus,nogo2,4,,,,,,
1,525.0,2,phase_2,red_triangle,go2,1,,,,,,
1,436.0,2,phase_2,green_pentagon,go1,1,,,,,,
1,504.0,2,phase_2,red_triangle,go2,1,,,,,,
1,494.0,2,phase_2,green_pentagon,go1,1,,,,,,
0,0,2,phase_2,purple_rhombus,nogo2,4,,,,,,
