response,reaction_time,block,which_phase,stim,go_nogo_type,accuracy,chosen_stim,chosen_cond,stim_left,cond_left,stim_right,cond_right
0,0,1,phase_2,blue_rhombus,nogo1,4,,,,,,
1,389.0,1,phase_2,purple_circle,go1,1,,,,,,
1,493.0,1,phase_2,green_pentagon,go2,1,,,,,,
1,371.0,1,phase_2,blue_rhombus,nogo1,2,,,,,,
1,328.0,1,phase_2,purple_circle,go1,1,,,,,,
1,453.0,1,phase_2,purple_circle,go1,1,,,,,,
0,0,1,phase_2,blue_rhombus,nogo1,4,,,,,,
1,458.0,1,phase_2,green_pentagon,go2,1,,,,,,
1,370.0,1,phase_2,purple_circle,go1,1,,,,,,
0,0,1,phase_2,blue_rhombus,nogo1,4,,,,,,
1,544.0,1,phase_2,green_pentagon,go2,1,,,,,,
0,0,1,phase_2,purple_circle,go1,5,,,,,,
1,458.0,1,phase_2,purple_circle,go1,1,,,,,,
1,438.0,1,phase_2,purple_circle,go1,1,,,,,,
0,0,1,phase_2,red_triangle,nogo2,4,,,,,,
1,418.0,1,phase_2,purple_circle,go1,1,,,,,,
0,0,1,phase_2,red_triangle,nogo2,4,,,,,,
1,532.0,1,phase_2,green_pentagon,go2,1,,,,,,
1,297.0,1,phase_2,blue_rhombus,nogo1,2,,,,,,
1,321.0,1,phase_2,purple_circle,go1,1,,,,,,
0,0,1,phase_2,red_triangle,nogo2,4,,,,,,
0,0,1,phase_2,red_triangle,nogo2,4,,,,,,
1,322.0,1,phase_2,purple_circle,go1,1,,,,,,
1,472.0,1,phase_2,green_pentagon,go2,1,,,,,,
1,392.0,1,phase_2,green_pentagon,go2,1,,,,,,
0,0,1,phase_2,green_pentagon,go2,5,,,,,,
1,507.0,1,phase_2,green_pentagon,go2,1,,,,,,
0,0,1,phase_2,red_triangle,nogo2,4,,,,,,
1,510.0,1,phase_2,green_pentagon,go2,1,,,,,,
1,444.0,1,phase_2,green_pentagon,go2,1,,,,,,
1,388.0,1,phase_2,purple_circle,go1,1,,,,,,
0,0,1,phase_2,blue_rhombus,nogo1,4,,,,,,
1,425.0,1,phase_2,purple_circle,go1,1,,,,,,
1,470.0,1,phase_2,green_pentagon,go2,1,,,,,,
0,0,1,phase_2,red_triangle,nogo2,4,,,,,,
1,382.0,1,phase_2,purple_circle,go1,1,,,,,,
0,0,1,phase_2,red_triangle,nogo2,4,,,,,,
0,0,1,phase_2,blue_rhombus,nogo1,4,,,,,,
0,0,1,phase_2,blue_rhombus,nogo1,4,,,,,,
1,535.0,1,phase_2,green_pentagon,go2,1,,,,,,
1,492.0,1,phase_2,green_pentagon,go2,1,,,,,,
1,819.0,1,phase_2,green_pentagon,go2,1,,,,,,
1,383.0,1,phase_2,green_pentagon,go2,1,,,,,,
1,531.0,1,phase_2,green_pentagon,go2,1,,,,,,
1,454.0,1,phase_2,purple_circle,go1,1,,,,,,
1,298.0,1,phase_2,purple_circle,go1,1,,,,,,
0,0,1,phase_2,red_triangle,nogo2,4,,,,,,
1,459.0,1,phase_2,purple_circle,go1,1,,,,,,
1,60.0,2,phase_2,purple_circle,go1,1,,,,,,
1,443.0,2,phase_2,purple_circle,go1,1,,,,,,
1,479.0,2,phase_2,green_pentagon,go2,1,,,,,,
0,0,2,phase_2,red_triangle,nogo2,4,,,,,,
1,392.0,2,phase_2,purple_circle,go1,1,,,,,,
1,426.0,2,phase_2,green_pentagon,go2,1,,,,,,
1,370.0,2,phase_2,green_pentagon,go2,1,,,,,,
1,518.0,2,phase_2,purple_circle,go1,1,,,,,,
0,0,2,phase_2,red_triangle,nogo2,4,,,,,,
1,510.0,2,phase_2,purple_circle,go1,1,,,,,,
