response,reaction_time,block,which_phase,stim,go_nogo_type,accuracy,chosen_stim,chosen_cond,stim_left,cond_left,stim_right,cond_right
1,521.0,1,phase_2,purple_pentagon,go2,1,,,,,,
1,747.0,1,phase_2,blue_circle,go1,1,,,,,,
1,558.0,1,phase_2,purple_pentagon,go2,1,,,,,,
0,0,1,phase_2,red_triangle,nogo2,4,,,,,,
0,0,1,phase_2,red_triangle,nogo2,4,,,,,,
1,562.0,1,phase_2,purple_pentagon,go2,1,,,,,,
1,575.0,1,phase_2,purple_pentagon,go2,1,,,,,,
0,0,1,phase_2,red_triangle,nogo2,4,,,,,,
1,656.0,1,phase_2,purple_pentagon,go2,1,,,,,,
1,465.0,1,phase_2,purple_pentagon,go2,1,,,,,,
1,388.0,1,phase_2,blue_circle,go1,1,,,,,,
1,412.0,1,phase_2,purple_pentagon,go2,1,,,,,,
0,0,1,phase_2,red_triangle,nogo2,4,,,,,,
0,0,1,phase_2,green_rhombus,nogo1,4,,,,,,
0,0,1,phase_2,red_triangle,nogo2,4,,,,,,
1,553.0,1,phase_2,purple_pentagon,go2,1,,,,,,
0,0,1,phase_2,red_triangle,nogo2,4,,,,,,
1,599.0,1,phase_2,purple_pentagon,go2,1,,,,,,
1,522.0,1,phase_2,blue_circle,go1,1,,,,,,
1,388.0,1,phase_2,purple_pentagon,go2,1,,,,,,
0,0,1,phase_2,green_rhombus,nogo1,4,,,,,,
1,414.0,1,phase_2,blue_circle,go1,1,,,,,,
1,392.0,1,phase_2,purple_pentagon,go2,1,,,,,,
1,573.0,1,phase_2,blue_circle,go1,1,,,,,,
0,0,1,phase_2,green_rhombus,nogo1,4,,,,,,
1,382.0,1,phase_2,blue_circle,go1,1,,,,,,
1,418.0,1,phase_2,blue_circle,go1,1,,,,,,
1,443.0,1,phase_2,purple_pentagon,go2,1,,,,,,
1,387.0,1,phase_2,blue_circle,go1,1,,,,,,
0,0,1,phase_2,green_rhombus,nogo1,4,,,,,,
1,513.0,1,phase_2,blue_circle,go1,1,,,,,,
1,447.0,1,phase_2,blue_circle,go1,1,,,,,,
0,0,1,phase_2,green_rhombus,nogo1,4,,,,,,
1,553.0,1,phase_2,blue_circle,go1,1,,,,,,
0,0,1,phase_2,green_rhombus,nogo1,4,,,,,,
0,0,1,phase_2,red_triangle,nogo2,4,,,,,,
1,568.0,1,phase_2,purple_pentagon,go2,1,,,,,,
1,637.0,1,phase_2,blue_circle,go1,1,,,,,,
0,0,1,phase_2,red_triangle,nogo2,4,,,,,,
1,775.0,1,phase_2,purple_pentagon,go2,1,,,,,,
0,0,1,phase_2,green_rhombus,nogo1,4,,,,,,
1,499.0,1,phase_2,purple_pentagon,go2,1,,,,,,
1,476.0,1,phase_2,blue_circle,go1,1,,,,,,
1,500.0,1,phase_2,blue_circle,go1,1,,,,,,
0,0,1,phase_2,green_rhombus,nogo1,4,,,,,,
1,505.0,1,phase_2,blue_circle,go1,1,,,,,,
1,483.0,1,phase_2,blue_circle,go1,1,,,,,,
1,507.0,1,phase_2,purple_pentagon,go2,1,,,,,,
1,533.0,2,phase_2,blue_circle,go1,1,,,,,,
0,0,2,phase_2,red_triangle,nogo2,4,,,,,,
1,446.0,2,phase_2,purple_pentagon,go2,1,,,,,,
1,482.0,2,phase_2,blue_circle,go1,1,,,,,,
1,427.0,2,phase_2,purple_pentagon,go2,1,,,,,,
1,417.0,2,phase_2,purple_pentagon,go2,1,,,,,,
1,373.0,2,phase_2,blue_circle,go1,1,,,,,,
0,0,2,phase_2,green_rhombus,nogo1,4,,,,,,
1,422.0,2,phase_2,blue_circle,go1,1,,,,,,
1,434.0,2,phase_2,blue_circle,go1,1,,,,,,
1,414.0,2,phase_2,purple_pentagon,go2,1,,,,,,
1,640.0,2,phase_2,blue_circle,go1,1,,,,,,
1,429.0,2,phase_2,purple_pentagon,go2,1,,,,,,
0,0,2,phase_2,green_rhombus,nogo1,4,,,,,,
1,431.0,2,phase_2,blue_circle,go1,1,,,,,,
1,522.0,2,phase_2,purple_pentagon,go2,1,,,,,,
1,636.0,2,phase_2,blue_circle,go1,1,,,,,,
1,369.0,2,phase_2,blue_circle,go1,1,,,,,,
0,0,2,phase_2,green_rhombus,nogo1,4,,,,,,
1,405.0,2,phase_2,purple_pentagon,go2,1,,,,,,
0,0,2,phase_2,red_triangle,nogo2,4,,,,,,
1,398.0,2,phase_2,purple_pentagon,go2,1,,,,,,
1,445.0,2,phase_2,blue_circle,go1,1,,,,,,
0,0,2,phase_2,red_triangle,nogo2,4,,,,,,
0,0,2,phase_2,green_rhombus,nogo1,4,,,,,,
0,0,2,phase_2,red_triangle,nogo2,4,,,,,,
0,0,2,phase_2,green_rhombus,nogo1,4,,,,,,
1,396.0,2,phase_2,purple_pentagon,go2,1,,,,,,
1,510.0,2,phase_2,purple_pentagon,go2,1,,,,,,
1,332.0,2,phase_2,blue_circle,go1,1,,,,,,
0,0,2,phase_2,green_rhombus,nogo1,4,,,,,,
1,426.0,2,phase_2,purple_pentagon,go2,1,,,,,,
1,427.0,2,phase_2,purple_pentagon,go2,1,,,,,,
1,440.0,2,phase_2,blue_circle,go1,1,,,,,,
0,0,2,phase_2,red_triangle,nogo2,4,,,,,,
1,432.0,2,phase_2,blue_circle,go1,1,,,,,,
0,0,2,phase_2,red_triangle,nogo2,4,,,,,,
1,503.0,2,phase_2,purple_pentagon,go2,1,,,,,,
1,414.0,2,phase_2,blue_circle,go1,1,,,,,,
0,0,2,phase_2,red_triangle,nogo2,4,,,,,,
1,512.0,2,phase_2,purple_pentagon,go2,1,,,,,,
1,504.0,2,phase_2,purple_pentagon,go2,1,,,,,,
0,0,2,phase_2,green_rhombus,nogo1,4,,,,,,
0,0,2,phase_2,red_triangle,nogo2,4,,,,,,
0,0,2,phase_2,green_rhombus,nogo1,4,,,,,,
1,435.0,2,phase_2,blue_circle,go1,1,,,,,,
1,425.0,2,phase_2,purple_pentagon,go2,1,,,,,,
1,518.0,2,phase_2,blue_circle,go1,1,,,,,,
1,477.0,3,phase_2,blue_circle,go1,1,,,,,,
0,0,3,phase_2,green_rhombus,nogo1,4,,,,,,
0,0,3,phase_2,red_triangle,nogo2,4,,,,,,
0,0,3,phase_2,green_rhombus,nogo1,4,,,,,,
1,473.0,3,phase_2,blue_circle,go1,1,,,,,,
1,598.0,3,phase_2,blue_circle,go1,1,,,,,,
0,0,3,phase_2,green_rhombus,nogo1,4,,,,,,
1,356.0,3,phase_2,purple_pentagon,go2,1,,,,,,
1,506.0,3,phase_2,blue_circle,go1,1,,,,,,
1,440.0,3,phase_2,purple_pentagon,go2,1,,,,,,
0,0,3,phase_2,red_triangle,nogo2,4,,,,,,
0,0,3,phase_2,red_triangle,nogo2,4,,,,,,
1,427.0,3,phase_2,blue_circle,go1,1,,,,,,
1,541.0,3,phase_2,purple_pentagon,go2,1,,,,,,
0,0,3,phase_2,red_triangle,nogo2,4,,,,,,
1,473.0,3,phase_2,blue_circle,go1,1,,,,,,
1,464.0,3,phase_2,purple_pentagon,go2,1,,,,,,
1,422.0,3,phase_2,purple_pentagon,go2,1,,,,,,
1,412.0,3,phase_2,blue_circle,go1,1,,,,,,
0,0,3,phase_2,green_rhombus,nogo1,4,,,,,,
1,359.0,3,phase_2,purple_pentagon,go2,1,,,,,,
1,428.0,3,phase_2,purple_pentagon,go2,1,,,,,,
1,509.0,3,phase_2,blue_circle,go1,1,,,,,,
0,0,3,phase_2,red_triangle,nogo2,4,,,,,,
1,490.0,3,phase_2,blue_circle,go1,1,,,,,,
0,0,3,phase_2,red_triangle,nogo2,4,,,,,,
1,459.0,3,phase_2,purple_pentagon,go2,1,,,,,,
1,392.0,3,phase_2,purple_pentagon,go2,1,,,,,,
1,360.0,3,phase_2,purple_pentagon,go2,1,,,,,,
0,0,3,phase_2,red_triangle,nogo2,4,,,,,,
0,0,3,phase_2,green_rhombus,nogo1,4,,,,,,
1,487.0,3,phase_2,purple_pentagon,go2,1,,,,,,
0,0,3,phase_2,green_rhombus,nogo1,4,,,,,,
1,457.0,3,phase_2,purple_pentagon,go2,1,,,,,,
0,0,3,phase_2,red_triangle,nogo2,4,,,,,,
0,0,3,phase_2,green_rhombus,nogo1,4,,,,,,
1,463.0,3,phase_2,purple_pentagon,go2,1,,,,,,
1,464.0,3,phase_2,blue_circle,go1,1,,,,,,
1,411.0,3,phase_2,blue_circle,go1,1,,,,,,
1,367.0,3,phase_2,blue_circle,go1,1,,,,,,
1,381.0,3,phase_2,blue_circle,go1,1,,,,,,
1,371.0,3,phase_2,blue_circle,go1,1,,,,,,
1,441.0,3,phase_2,purple_pentagon,go2,1,,,,,,
1,396.0,3,phase_2,purple_pentagon,go2,1,,,,,,
0,0,3,phase_2,green_rhombus,nogo1,4,,,,,,
1,444.0,3,phase_2,blue_circle,go1,1,,,,,,
1,434.0,3,phase_2,blue_circle,go1,1,,,,,,
1,403.0,3,phase_2,purple_pentagon,go2,1,,,,,,
1,465.0,4,phase_2,blue_circle,go1,1,,,,,,
1,399.0,4,phase_2,purple_pentagon,go2,1,,,,,,
0,0,4,phase_2,green_rhombus,nogo1,4,,,,,,
0,0,4,phase_2,green_rhombus,nogo1,4,,,,,,
1,404.0,4,phase_2,purple_pentagon,go2,1,,,,,,
1,348.0,4,phase_2,purple_pentagon,go2,1,,,,,,
1,450.0,4,phase_2,blue_circle,go1,1,,,,,,
1,429.0,4,phase_2,purple_pentagon,go2,1,,,,,,
0,0,4,phase_2,red_triangle,nogo2,4,,,,,,
0,0,4,phase_2,red_triangle,nogo2,4,,,,,,
1,545.0,4,phase_2,purple_pentagon,go2,1,,,,,,
1,593.0,4,phase_2,purple_pentagon,go2,1,,,,,,
0,0,4,phase_2,green_rhombus,nogo1,4,,,,,,
1,460.0,4,phase_2,blue_circle,go1,1,,,,,,
1,395.0,4,phase_2,blue_circle,go1,1,,,,,,
1,386.0,4,phase_2,blue_circle,go1,1,,,,,,
1,511.0,4,phase_2,purple_pentagon,go2,1,,,,,,
1,423.0,4,phase_2,blue_circle,go1,1,,,,,,
1,391.0,4,phase_2,blue_circle,go1,1,,,,,,
1,392.0,4,phase_2,purple_pentagon,go2,1,,,,,,
1,404.0,4,phase_2,purple_pentagon,go2,1,,,,,,
1,372.0,4,phase_2,blue_circle,go1,1,,,,,,
1,407.0,4,phase_2,purple_pentagon,go2,1,,,,,,
1,420.0,4,phase_2,blue_circle,go1,1,,,,,,
0,0,4,phase_2,green_rhombus,nogo1,4,,,,,,
0,0,4,phase_2,green_rhombus,nogo1,4,,,,,,
0,0,4,phase_2,green_rhombus,nogo1,4,,,,,,
0,0,4,phase_2,blue_circle,go1,5,,,,,,
0,0,4,phase_2,red_triangle,nogo2,4,,,,,,
0,0,4,phase_2,green_rhombus,nogo1,4,,,,,,
1,434.0,4,phase_2,purple_pentagon,go2,1,,,,,,
0,0,4,phase_2,red_triangle,nogo2,4,,,,,,
1,405.0,4,phase_2,blue_circle,go1,1,,,,,,
