response,reaction_time,block,which_phase,stim,go_nogo_type,accuracy,chosen_stim,chosen_cond,stim_left,cond_left,stim_right,cond_right
0,0,1,phase_2,purple_circle,nogo1,4,,,,,,
1,601.0,1,phase_2,green_pentagon,go1,1,,,,,,
1,422.0,1,phase_2,green_pentagon,go1,1,,,,,,
0,0,1,phase_2,purple_circle,nogo1,4,,,,,,
1,447.0,1,phase_2,blue_triangle,go2,1,,,,,,
1,436.0,1,phase_2,blue_triangle,go2,1,,,,,,
1,460.0,1,phase_2,green_pentagon,go1,1,,,,,,
1,461.0,1,phase_2,green_pentagon,go1,1,,,,,,
1,418.0,1,phase_2,green_pentagon,go1,1,,,,,,
1,418.0,1,phase_2,green_pentagon,go1,1,,,,,,
1,430.0,1,phase_2,green_pentagon,go1,1,,,,,,
0,0,1,phase_2,purple_circle,nogo1,4,,,,,,
1,479.0,1,phase_2,green_pentagon,go1,1,,,,,,
1,447.0,1,phase_2,green_pentagon,go1,1,,,,,,
1,471.0,1,phase_2,blue_triangle,go2,1,,,,,,
1,471.0,1,phase_2,blue_triangle,go2,1,,,,,,
0,0,1,phase_2,purple_circle,nogo1,4,,,,,,
0,0,1,phase_2,purple_circle,nogo1,4,,,,,,
1,590.0,1,phase_2,blue_triangle,go2,1,,,,,,
1,501.0,1,phase_2,blue_triangle,go2,1,,,,,,
0,0,1,phase_2,purple_circle,nogo1,4,,,,,,
1,449.0,1,phase_2,blue_triangle,go2,1,,,,,,
0,0,1,phase_2,purple_circle,nogo1,4,,,,,,
1,611.0,1,phase_2,red_rhombus,nogo2,2,,,,,,
1,486.0,1,phase_2,green_pentagon,go1,1,,,,,,
1,453.0,1,phase_2,green_pentagon,go1,1,,,,,,
0,0,1,phase_2,red_rhombus,nogo2,4,,,,,,
0,0,1,phase_2,red_rhombus,nogo2,4,,,,,,
1,479.0,1,phase_2,blue_triangle,go2,1,,,,,,
1,717.0,1,phase_2,blue_triangle,go2,1,,,,,,
0,0,1,phase_2,red_rhombus,nogo2,4,,,,,,
1,485.0,1,phase_2,blue_triangle,go2,1,,,,,,
1,554.0,1,phase_2,blue_triangle,go2,1,,,,,,
0,0,1,phase_2,red_rhombus,nogo2,4,,,,,,
1,510.0,1,phase_2,blue_triangle,go2,1,,,,,,
0,0,1,phase_2,red_rhombus,nogo2,4,,,,,,
1,514.0,1,phase_2,blue_triangle,go2,1,,,,,,
1,594.0,1,phase_2,green_pentagon,go1,1,,,,,,
0,0,1,phase_2,green_pentagon,go1,5,,,,,,
1,576.0,1,phase_2,blue_triangle,go2,1,,,,,,
0,0,1,phase_2,purple_circle,nogo1,4,,,,,,
0,0,1,phase_2,red_rhombus,nogo2,4,,,,,,
1,500.0,1,phase_2,blue_triangle,go2,1,,,,,,
1,492.0,1,phase_2,green_pentagon,go1,1,,,,,,
0,0,1,phase_2,red_rhombus,nogo2,4,,,,,,
1,607.0,1,phase_2,green_pentagon,go1,1,,,,,,
1,542.0,1,phase_2,green_pentagon,go1,1,,,,,,
1,441.0,1,phase_2,blue_triangle,go2,1,,,,,,
1,442.0,2,phase_2,blue_triangle,go2,1,,,,,,
1,375.0,2,phase_2,blue_triangle,go2,1,,,,,,
1,354.0,2,phase_2,blue_triangle,go2,1,,,,,,
1,355.0,2,phase_2,blue_triangle,go2,1,,,,,,
1,527.0,2,phase_2,green_pentagon,go1,1,,,,,,
1,371.0,2,phase_2,blue_triangle,go2,1,,,,,,
1,361.0,2,phase_2,green_pentagon,go1,1,,,,,,
0,0,2,phase_2,purple_circle,nogo1,4,,,,,,
1,546.0,2,phase_2,green_pentagon,go1,1,,,,,,
1,400.0,2,phase_2,blue_triangle,go2,1,,,,,,
1,415.0,2,phase_2,green_pentagon,go1,1,,,,,,
1,550.0,2,phase_2,green_pentagon,go1,1,,,,,,
1,373.0,2,phase_2,green_pentagon,go1,1,,,,,,
1,475.0,2,phase_2,blue_triangle,go2,1,,,,,,
0,0,2,phase_2,red_rhombus,nogo2,4,,,,,,
1,409.0,2,phase_2,blue_triangle,go2,1,,,,,,
1,322.0,2,phase_2,blue_triangle,go2,1,,,,,,
0,0,2,phase_2,red_rhombus,nogo2,4,,,,,,
1,482.0,2,phase_2,blue_triangle,go2,1,,,,,,
0,0,2,phase_2,purple_circle,nogo1,4,,,,,,
1,487.0,2,phase_2,green_pentagon,go1,1,,,,,,
1,487.0,2,phase_2,green_pentagon,go1,1,,,,,,
1,365.0,2,phase_2,blue_triangle,go2,1,,,,,,
0,0,2,phase_2,purple_circle,nogo1,4,,,,,,
0,0,2,phase_2,red_rhombus,nogo2,4,,,,,,
0,0,2,phase_2,purple_circle,nogo1,4,,,,,,
1,382.0,2,phase_2,green_pentagon,go1,1,,,,,,
0,0,2,phase_2,red_rhombus,nogo2,4,,,,,,
1,416.0,2,phase_2,blue_triangle,go2,1,,,,,,
0,0,2,phase_2,red_rhombus,nogo2,4,,,,,,
1,386.0,2,phase_2,green_pentagon,go1,1,,,,,,
1,329.0,2,phase_2,blue_triangle,go2,1,,,,,,
1,342.0,2,phase_2,blue_triangle,go2,1,,,,,,
0,0,2,phase_2,purple_circle,nogo1,4,,,,,,
1,502.0,2,phase_2,blue_triangle,go2,1,,,,,,
0,0,2,phase_2,red_rhombus,nogo2,4,,,,,,
1,383.0,2,phase_2,green_pentagon,go1,1,,,,,,
0,0,2,phase_2,purple_circle,nogo1,4,,,,,,
1,375.0,2,phase_2,green_pentagon,go1,1,,,,,,
0,0,2,phase_2,red_rhombus,nogo2,4,,,,,,
0,0,2,phase_2,red_rhombus,nogo2,4,,,,,,
0,0,2,phase_2,purple_circle,nogo1,4,,,,,,
1,516.0,2,phase_2,blue_triangle,go2,1,,,,,,
1,472.0,2,phase_2,green_pentagon,go1,1,,,,,,
1,440.0,2,phase_2,green_pentagon,go1,1,,,,,,
1,441.0,2,phase_2,green_pentagon,go1,1,,,,,,
0,0,2,phase_2,purple_circle,nogo1,4,,,,,,
1,412.0,2,phase_2,green_pentagon,go1,1,,,,,,
1,475.0,3,phase_2,blue_triangle,go2,1,,,,,,
0,0,3,phase_2,red_rhombus,nogo2,4,,,,,,
1,367.0,3,phase_2,green_pentagon,go1,1,,,,,,
1,369.0,3,phase_2,blue_triangle,go2,1,,,,,,
0,0,3,phase_2,red_rhombus,nogo2,4,,,,,,
1,406.0,3,phase_2,blue_triangle,go2,1,,,,,,
1,364.0,3,phase_2,green_pentagon,go1,1,,,,,,
1,397.0,3,phase_2,blue_triangle,go2,1,,,,,,
1,535.0,3,phase_2,green_pentagon,go1,1,,,,,,
1,321.0,3,phase_2,green_pentagon,go1,1,,,,,,
0,0,3,phase_2,purple_circle,nogo1,4,,,,,,
1,730.0,3,phase_2,blue_triangle,go2,1,,,,,,
1,392.0,3,phase_2,blue_triangle,go2,1,,,,,,
1,496.0,3,phase_2,green_pentagon,go1,1,,,,,,
1,529.0,3,phase_2,green_pentagon,go1,1,,,,,,
1,362.0,3,phase_2,green_pentagon,go1,1,,,,,,
1,363.0,3,phase_2,blue_triangle,go2,1,,,,,,
1,364.0,3,phase_2,blue_triangle,go2,1,,,,,,
0,0,3,phase_2,red_rhombus,nogo2,4,,,,,,
0,0,3,phase_2,purple_circle,nogo1,4,,,,,,
1,447.0,3,phase_2,green_pentagon,go1,1,,,,,,
0,0,3,phase_2,red_rhombus,nogo2,4,,,,,,
0,0,3,phase_2,purple_circle,nogo1,4,,,,,,
1,453.0,3,phase_2,blue_triangle,go2,1,,,,,,
0,0,3,phase_2,red_rhombus,nogo2,4,,,,,,
0,0,3,phase_2,purple_circle,nogo1,4,,,,,,
1,480.0,3,phase_2,green_pentagon,go1,1,,,,,,
0,0,3,phase_2,red_rhombus,nogo2,4,,,,,,
1,561.0,3,phase_2,blue_triangle,go2,1,,,,,,
1,484.0,3,phase_2,blue_triangle,go2,1,,,,,,
1,497.0,3,phase_2,blue_triangle,go2,1,,,,,,
1,520.0,3,phase_2,green_pentagon,go1,1,,,,,,
0,0,3,phase_2,red_rhombus,nogo2,4,,,,,,
1,468.0,3,phase_2,blue_triangle,go2,1,,,,,,
1,403.0,3,phase_2,blue_triangle,go2,1,,,,,,
1,371.0,3,phase_2,green_pentagon,go1,1,,,,,,
1,383.0,3,phase_2,blue_triangle,go2,1,,,,,,
1,418.0,3,phase_2,green_pentagon,go1,1,,,,,,
1,409.0,3,phase_2,blue_triangle,go2,1,,,,,,
0,0,3,phase_2,purple_circle,nogo1,4,,,,,,
1,446.0,3,phase_2,green_pentagon,go1,1,,,,,,
0,0,3,phase_2,red_rhombus,nogo2,4,,,,,,
0,0,3,phase_2,purple_circle,nogo1,4,,,,,,
1,606.0,3,phase_2,green_pentagon,go1,1,,,,,,
1,608.0,3,phase_2,green_pentagon,go1,1,,,,,,
1,418.0,3,phase_2,green_pentagon,go1,1,,,,,,
0,0,3,phase_2,purple_circle,nogo1,4,,,,,,
0,0,3,phase_2,purple_circle,nogo1,4,,,,,,
0,0,4,phase_2,red_rhombus,nogo2,4,,,,,,
1,387.0,4,phase_2,green_pentagon,go1,1,,,,,,
1,402.0,4,phase_2,blue_triangle,go2,1,,,,,,
1,323.0,4,phase_2,blue_triangle,go2,1,,,,,,
1,371.0,4,phase_2,green_pentagon,go1,1,,,,,,
1,349.0,4,phase_2,green_pentagon,go1,1,,,,,,
1,396.0,4,phase_2,blue_triangle,go2,1,,,,,,
1,407.0,4,phase_2,green_pentagon,go1,1,,,,,,
1,388.0,4,phase_2,blue_triangle,go2,1,,,,,,
0,0,4,phase_2,red_rhombus,nogo2,4,,,,,,
1,391.0,4,phase_2,blue_triangle,go2,1,,,,,,
1,404.0,4,phase_2,blue_triangle,go2,1,,,,,,
0,0,4,phase_2,purple_circle,nogo1,4,,,,,,
0,0,4,phase_2,red_rhombus,nogo2,4,,,,,,
1,376.0,4,phase_2,green_pentagon,go1,1,,,,,,
0,0,4,phase_2,red_rhombus,nogo2,4,,,,,,
1,457.0,4,phase_2,green_pentagon,go1,1,,,,,,
0,0,4,phase_2,red_rhombus,nogo2,4,,,,,,
1,426.0,4,phase_2,blue_triangle,go2,1,,,,,,
1,405.0,4,phase_2,blue_triangle,go2,1,,,,,,
0,0,4,phase_2,purple_circle,nogo1,4,,,,,,
0,0,4,phase_2,purple_circle,nogo1,4,,,,,,
1,490.0,4,phase_2,blue_triangle,go2,1,,,,,,
1,446.0,4,phase_2,blue_triangle,go2,1,,,,,,
1,459.0,4,phase_2,purple_circle,nogo1,2,,,,,,
1,507.0,4,phase_2,green_pentagon,go1,1,,,,,,
1,374.0,4,phase_2,green_pentagon,go1,1,,,,,,
0,0,4,phase_2,purple_circle,nogo1,4,,,,,,
1,501.0,4,phase_2,green_pentagon,go1,1,,,,,,
1,468.0,4,phase_2,blue_triangle,go2,1,,,,,,
1,424.0,4,phase_2,green_pentagon,go1,1,,,,,,
0,0,4,phase_2,red_rhombus,nogo2,4,,,,,,
1,450.0,4,phase_2,blue_triangle,go2,1,,,,,,
1,430.0,4,phase_2,green_pentagon,go1,1,,,,,,
0,0,4,phase_2,purple_circle,nogo1,4,,,,,,
0,0,4,phase_2,purple_circle,nogo1,4,,,,,,
0,0,4,phase_2,red_rhombus,nogo2,4,,,,,,
1,438.0,4,phase_2,green_pentagon,go1,1,,,,,,
1,575.0,4,phase_2,blue_triangle,go2,1,,,,,,
0,0,4,phase_2,purple_circle,nogo1,4,,,,,,
1,464.0,4,phase_2,green_pentagon,go1,1,,,,,,
1,455.0,4,phase_2,blue_triangle,go2,1,,,,,,
1,400.0,4,phase_2,green_pentagon,go1,1,,,,,,
1,457.0,4,phase_2,blue_triangle,go2,1,,,,,,
