raw_reward_magnitude,stim_reward,stepwise_reward_magnitude,paired_with_stopping,quadrant,response,reaction_time,block,num_trial_presentations,which_part,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
667.0,3.0,3.0,0.0,4.0,4.0,468.7504290000106,1.0,1.0,part_1,,,,,,,,,,,,,blue,diamond
0.0,5.0,0.0,1.0,3.0,3.0,338.2589540000253,1.0,1.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
1321.0,4.0,4.0,0.0,2.0,2.0,629.4646569999713,1.0,1.0,part_1,,,,,,,,,,,,,white,hexagon
1303.0,4.0,4.0,0.0,3.0,3.0,427.0983369999612,1.0,1.0,part_1,,,,,,,,,,,,,white,hexagon
301.0,2.0,2.0,0.0,2.0,2.0,543.8144500000135,1.0,1.0,part_1,,,,,,,,,,,,,yellow,circle
0.0,1.0,0.0,0.0,4.0,4.0,337.5235460000567,1.0,1.0,part_1,,,,,,,,,,,,,orange,square
137.0,1.0,1.0,0.0,1.0,1.0,328.0659830001013,1.0,1.0,part_1,,,,,,,,,,,,,orange,square
0.0,6.0,0.0,1.0,2.0,2.0,535.6234319999658,1.0,1.0,part_1,,,,,,,,,,,,,gray,cross
637.0,7.0,3.0,1.0,2.0,2.0,422.4737170000026,1.0,1.0,part_1,,,,,,,,,,,,,magenta,triangle
170.0,5.0,1.0,1.0,1.0,1.0,459.3306200000597,1.0,2.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
662.0,7.0,3.0,1.0,3.0,3.0,375.975427999947,1.0,1.0,part_1,,,,,,,,,,,,,magenta,triangle
1315.0,4.0,4.0,0.0,3.0,3.0,431.5135059999875,1.0,1.0,part_1,,,,,,,,,,,,,white,hexagon
185.0,5.0,1.0,1.0,3.0,3.0,423.4176370000568,1.0,1.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
0.0,2.0,0.0,0.0,1.0,1.0,375.0763660000302,1.0,1.0,part_1,,,,,,,,,,,,,yellow,circle
341.0,2.0,2.0,0.0,2.0,2.0,432.051408999996,1.0,1.0,part_1,,,,,,,,,,,,,yellow,circle
318.0,6.0,2.0,1.0,2.0,2.0,487.0643259999951,1.0,1.0,part_1,,,,,,,,,,,,,gray,cross
0.0,1.0,0.0,0.0,1.0,1.0,365.5495679998921,1.0,1.0,part_1,,,,,,,,,,,,,orange,square
0.0,4.0,0.0,0.0,2.0,2.0,374.4501060000402,1.0,1.0,part_1,,,,,,,,,,,,,white,hexagon
347.0,6.0,2.0,1.0,4.0,4.0,339.3543930000078,1.0,1.0,part_1,,,,,,,,,,,,,gray,cross
0.0,8.0,0.0,1.0,2.0,2.0,318.2402429999911,1.0,1.0,part_1,,,,,,,,,,,,,green,I
0.0,8.0,0.0,1.0,3.0,3.0,356.5464330000623,1.0,1.0,part_1,,,,,,,,,,,,,green,I
640.0,7.0,3.0,1.0,2.0,2.0,403.6841570000433,1.0,1.0,part_1,,,,,,,,,,,,,magenta,triangle
151.0,5.0,1.0,1.0,4.0,4.0,300.5982480000284,1.0,1.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
668.0,7.0,3.0,1.0,4.0,4.0,356.9304210000155,1.0,1.0,part_1,,,,,,,,,,,,,magenta,triangle
1300.0,4.0,4.0,0.0,2.0,2.0,609.6062999999958,1.0,1.0,part_1,,,,,,,,,,,,,white,hexagon
314.0,2.0,2.0,0.0,2.0,2.0,395.491432999961,1.0,1.0,part_1,,,,,,,,,,,,,yellow,circle
0.0,2.0,0.0,0.0,4.0,4.0,291.7731000000003,1.0,1.0,part_1,,,,,,,,,,,,,yellow,circle
336.0,6.0,2.0,1.0,4.0,4.0,366.9461199999659,1.0,1.0,part_1,,,,,,,,,,,,,gray,cross
317.0,6.0,2.0,1.0,4.0,4.0,339.8131740000281,1.0,1.0,part_1,,,,,,,,,,,,,gray,cross
628.0,7.0,3.0,1.0,3.0,3.0,339.6364850000282,1.0,1.0,part_1,,,,,,,,,,,,,magenta,triangle
180.0,5.0,1.0,1.0,2.0,2.0,386.1320570000544,1.0,1.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
1277.0,4.0,4.0,0.0,2.0,2.0,320.3243929999644,1.0,2.0,part_1,,,,,,,,,,,,,white,hexagon
