raw_reward_magnitude,stim_reward,stepwise_reward_magnitude,paired_with_stopping,stim_location,response,reaction_time,block,num_trial_presentations,which_phase,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
319.0,2.0,1.0,0.0,1.0,1.0,533.6948129997836,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,circle
661.0,7.0,2.0,1.0,2.0,2.0,780.2849210002023,1.0,1.0,phase_1,,,,,,,,,,,,,white,hexagon
1320.0,8.0,4.0,1.0,3.0,3.0,486.5163929998743,1.0,1.0,phase_1,,,,,,,,,,,,,orange,diamond
0.0,1.0,0.0,0.0,3.0,3.0,557.4446979999266,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,cross
661.0,3.0,2.0,0.0,1.0,1.0,552.3297969998566,1.0,1.0,phase_1,,,,,,,,,,,,,blue,square
146.0,1.0,0.5,0.0,4.0,4.0,444.4968220000191,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,cross
146.0,1.0,0.5,0.0,4.0,4.0,433.5040099999787,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,cross
1303.0,8.0,4.0,1.0,2.0,2.0,438.4335049999208,1.0,1.0,phase_1,,,,,,,,,,,,,orange,diamond
626.0,3.0,2.0,0.0,4.0,4.0,426.210668999829,1.0,1.0,phase_1,,,,,,,,,,,,,blue,square
1284.0,8.0,4.0,1.0,2.0,2.0,433.0512989999988,1.0,1.0,phase_1,,,,,,,,,,,,,orange,diamond
184.0,1.0,0.5,0.0,2.0,2.0,514.9661690002176,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,cross
650.0,3.0,2.0,0.0,2.0,2.0,560.6612430001405,1.0,1.0,phase_1,,,,,,,,,,,,,blue,square
1317.0,4.0,4.0,0.0,1.0,1.0,532.7667739998105,1.0,1.0,phase_1,,,,,,,,,,,,,gray,triangle
671.0,3.0,2.0,0.0,4.0,4.0,337.61588800007297,1.0,1.0,phase_1,,,,,,,,,,,,,blue,square
143.0,1.0,0.5,0.0,4.0,4.0,408.5273640002924,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,cross
1285.0,8.0,4.0,1.0,3.0,3.0,466.0266139999294,1.0,2.0,phase_1,,,,,,,,,,,,,orange,diamond
347.0,6.0,1.0,1.0,3.0,3.0,302.4332310001227,1.0,1.0,phase_1,,,,,,,,,,,,,green,I
0.0,8.0,0.0,1.0,4.0,4.0,371.7477280001731,1.0,1.0,phase_1,,,,,,,,,,,,,orange,diamond
319.0,6.0,1.0,1.0,2.0,2.0,621.2626309998086,1.0,1.0,phase_1,,,,,,,,,,,,,green,I
633.0,3.0,2.0,0.0,4.0,4.0,394.0703230000508,1.0,1.0,phase_1,,,,,,,,,,,,,blue,square
337.0,6.0,1.0,1.0,2.0,2.0,528.3739730002708,1.0,1.0,phase_1,,,,,,,,,,,,,green,I
0.0,8.0,0.0,1.0,1.0,1.0,547.8311950000716,1.0,1.0,phase_1,,,,,,,,,,,,,orange,diamond
168.0,5.0,0.5,1.0,4.0,4.0,423.8526809999712,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
146.0,5.0,0.5,1.0,3.0,3.0,444.4636509997508,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
626.0,7.0,2.0,1.0,1.0,1.0,451.043373000175,1.0,1.0,phase_1,,,,,,,,,,,,,white,hexagon
0.0,4.0,0.0,0.0,4.0,4.0,350.1968139999007,1.0,1.0,phase_1,,,,,,,,,,,,,gray,triangle
311.0,2.0,1.0,0.0,3.0,3.0,365.5160240000441,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,circle
1286.0,4.0,4.0,0.0,2.0,2.0,334.7966689998429,1.0,1.0,phase_1,,,,,,,,,,,,,gray,triangle
301.0,6.0,1.0,1.0,3.0,3.0,317.5376099998175,1.0,1.0,phase_1,,,,,,,,,,,,,green,I
1279.0,8.0,4.0,1.0,4.0,4.0,320.209524999882,1.0,1.0,phase_1,,,,,,,,,,,,,orange,diamond
323.0,6.0,1.0,1.0,1.0,1.0,423.5393839999233,1.0,1.0,phase_1,,,,,,,,,,,,,green,I
324.0,2.0,1.0,0.0,2.0,2.0,385.229105000235,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,circle
669.0,7.0,2.0,1.0,4.0,4.0,390.5554629996004,1.0,1.0,phase_1,,,,,,,,,,,,,white,hexagon
1279.0,4.0,4.0,0.0,4.0,4.0,445.2873539999018,1.0,1.0,phase_1,,,,,,,,,,,,,gray,triangle
148.0,5.0,0.5,1.0,3.0,3.0,407.1550599996953,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
347.0,6.0,1.0,1.0,3.0,3.0,427.6548819998425,1.0,1.0,phase_1,,,,,,,,,,,,,green,I
1275.0,8.0,4.0,1.0,1.0,1.0,537.1318990000873,1.0,1.0,phase_1,,,,,,,,,,,,,orange,diamond
1300.0,4.0,4.0,0.0,2.0,2.0,470.6143630000952,1.0,1.0,phase_1,,,,,,,,,,,,,gray,triangle
347.0,2.0,1.0,0.0,4.0,4.0,444.9347529998704,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,circle
323.0,2.0,1.0,0.0,2.0,2.0,510.67186599993875,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,circle
304.0,6.0,1.0,1.0,1.0,1.0,485.7831940003052,1.0,1.0,phase_1,,,,,,,,,,,,,green,I
167.0,1.0,0.5,0.0,1.0,1.0,370.5624839999473,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,cross
181.0,5.0,0.5,1.0,2.0,2.0,430.5294819996561,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
328.0,2.0,1.0,0.0,3.0,3.0,328.9385470002344,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,circle
1310.0,8.0,4.0,1.0,3.0,3.0,397.4047249998875,1.0,1.0,phase_1,,,,,,,,,,,,,orange,diamond
0.0,4.0,0.0,0.0,4.0,4.0,420.9867340000528,1.0,1.0,phase_1,,,,,,,,,,,,,gray,triangle
657.0,3.0,2.0,0.0,3.0,3.0,400.6136080001852,1.0,1.0,phase_1,,,,,,,,,,,,,blue,square
650.0,7.0,2.0,1.0,4.0,4.0,366.6593850002755,1.0,1.0,phase_1,,,,,,,,,,,,,white,hexagon
1318.0,4.0,4.0,0.0,1.0,1.0,531.1334089997217,1.0,1.0,phase_1,,,,,,,,,,,,,gray,triangle
319.0,6.0,1.0,1.0,2.0,2.0,454.3952340000032,1.0,1.0,phase_1,,,,,,,,,,,,,green,I
627.0,7.0,2.0,1.0,1.0,1.0,426.0200789999544,1.0,1.0,phase_1,,,,,,,,,,,,,white,hexagon
1283.0,8.0,4.0,1.0,2.0,2.0,405.8386880001308,1.0,1.0,phase_1,,,,,,,,,,,,,orange,diamond
0.0,1.0,0.0,0.0,2.0,2.0,738.9023549999365,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,cross
647.0,3.0,2.0,0.0,3.0,3.0,407.4385740000252,1.0,1.0,phase_1,,,,,,,,,,,,,blue,square
642.0,7.0,2.0,1.0,1.0,1.0,398.8301190001948,1.0,1.0,phase_1,,,,,,,,,,,,,white,hexagon
166.0,5.0,0.5,1.0,2.0,2.0,393.4436189997541,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
1309.0,8.0,4.0,1.0,2.0,2.0,335.1805389997935,1.0,1.0,phase_1,,,,,,,,,,,,,orange,diamond
321.0,2.0,1.0,0.0,3.0,3.0,332.2209160000966,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,circle
0.0,3.0,0.0,0.0,4.0,4.0,366.6015990002051,1.0,1.0,phase_1,,,,,,,,,,,,,blue,square
641.0,7.0,2.0,1.0,2.0,2.0,420.8000270000411,1.0,1.0,phase_1,,,,,,,,,,,,,white,hexagon
1279.0,8.0,4.0,1.0,2.0,2.0,408.1717910003135,1.0,1.0,phase_1,,,,,,,,,,,,,orange,diamond
1300.0,4.0,4.0,0.0,1.0,1.0,407.0639530000335,1.0,1.0,phase_1,,,,,,,,,,,,,gray,triangle
336.0,6.0,1.0,1.0,1.0,1.0,355.5634240001382,1.0,1.0,phase_1,,,,,,,,,,,,,green,I
0.0,7.0,0.0,1.0,4.0,4.0,429.7987920003834,1.0,1.0,phase_1,,,,,,,,,,,,,white,hexagon
172.0,1.0,0.5,0.0,3.0,3.0,446.6055210000377,1.0,2.0,phase_1,,,,,,,,,,,,,cyan,cross
1309.0,8.0,4.0,1.0,4.0,4.0,428.2833649999702,1.0,1.0,phase_1,,,,,,,,,,,,,orange,diamond
1283.0,4.0,4.0,0.0,1.0,1.0,498.1772999999521,1.0,1.0,phase_1,,,,,,,,,,,,,gray,triangle
337.0,2.0,1.0,0.0,2.0,2.0,494.5363669999096,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,circle
1281.0,4.0,4.0,0.0,1.0,1.0,508.10833200011984,1.0,1.0,phase_1,,,,,,,,,,,,,gray,triangle
0.0,2.0,0.0,0.0,2.0,2.0,470.8274090003215,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,circle
0.0,8.0,0.0,1.0,2.0,2.0,540.8783880002375,1.0,1.0,phase_1,,,,,,,,,,,,,orange,diamond
0.0,4.0,0.0,0.0,3.0,3.0,481.0253569999076,1.0,1.0,phase_1,,,,,,,,,,,,,gray,triangle
149.0,1.0,0.5,0.0,4.0,4.0,470.3313700001672,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,cross
