raw_reward_magnitude,stim_reward,stepwise_reward_magnitude,paired_with_stopping,stim_location,response,reaction_time,block,num_trial_presentations,which_phase,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
636.0,3.0,2.0,0.0,4.0,4.0,608.6507009999877,1.0,1.0,phase_1,,,,,,,,,,,,,white,flipped triangle
0.0,4.0,0.0,0.0,2.0,2.0,430.548286999965,1.0,2.0,phase_1,,,,,,,,,,,,,yellow,square
138.0,1.0,0.5,0.0,2.0,2.0,476.5420399999129,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,triangle
0.0,1.0,0.0,0.0,1.0,1.0,552.6349330000357,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,triangle
0.0,7.0,0.0,1.0,2.0,2.0,420.9209660000397,1.0,1.0,phase_1,,,,,,,,,,,,,green,diamond
348.0,6.0,1.0,1.0,4.0,4.0,402.0927009999013,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,hexagon
643.0,7.0,2.0,1.0,4.0,4.0,383.8738879999255,1.0,1.0,phase_1,,,,,,,,,,,,,green,diamond
323.0,2.0,1.0,0.0,4.0,4.0,375.2743170000485,1.0,1.0,phase_1,,,,,,,,,,,,,gray,circle
1306.0,8.0,4.0,1.0,3.0,3.0,459.85389700013,1.0,1.0,phase_1,,,,,,,,,,,,,blue,I
1276.0,4.0,4.0,0.0,1.0,1.0,647.7092040001935,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,square
0.0,7.0,0.0,1.0,3.0,3.0,329.5816419999937,1.0,1.0,phase_1,,,,,,,,,,,,,green,diamond
644.0,3.0,2.0,0.0,4.0,4.0,442.477259000043,1.0,1.0,phase_1,,,,,,,,,,,,,white,flipped triangle
304.0,2.0,1.0,0.0,4.0,4.0,450.4466529999718,1.0,1.0,phase_1,,,,,,,,,,,,,gray,circle
0.0,1.0,0.0,0.0,4.0,4.0,322.750477999989,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,triangle
142.0,5.0,0.5,1.0,2.0,2.0,411.2973720000354,1.0,1.0,phase_1,,,,,,,,,,,,,orange,cross
1289.0,8.0,4.0,1.0,4.0,4.0,337.5812619999578,1.0,1.0,phase_1,,,,,,,,,,,,,blue,I
