raw_reward_magnitude,stim_reward,stepwise_reward_magnitude,paired_with_stopping,quadrant,response,reaction_time,block,num_trial_presentations,which_part,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
306.0,6.0,2.0,1.0,2.0,2.0,498.2843560001129,1.0,2.0,part_1,,,,,,,,,,,,,cyan,I
182.0,5.0,1.0,1.0,1.0,1.0,546.7622060000394,1.0,1.0,part_1,,,,,,,,,,,,,blue,cross
303.0,6.0,2.0,1.0,4.0,4.0,408.2897359999151,1.0,1.0,part_1,,,,,,,,,,,,,cyan,I
330.0,6.0,2.0,1.0,3.0,3.0,288.0112580000968,1.0,1.0,part_1,,,,,,,,,,,,,cyan,I
648.0,3.0,3.0,0.0,3.0,3.0,343.6659939998208,1.0,1.0,part_1,,,,,,,,,,,,,magenta,square
1286.0,8.0,4.0,1.0,1.0,1.0,443.7402550001934,1.0,2.0,part_1,,,,,,,,,,,,,green,triangle
146.0,5.0,1.0,1.0,1.0,1.0,399.1160619998481,1.0,1.0,part_1,,,,,,,,,,,,,blue,cross
165.0,1.0,1.0,0.0,3.0,3.0,444.5998549999785,1.0,1.0,part_1,,,,,,,,,,,,,yellow,hexagon
177.0,5.0,1.0,1.0,1.0,1.0,371.630358999937,1.0,1.0,part_1,,,,,,,,,,,,,blue,cross
0.0,1.0,0.0,0.0,1.0,1.0,398.1641800000943,1.0,1.0,part_1,,,,,,,,,,,,,yellow,hexagon
1281.0,8.0,4.0,1.0,4.0,4.0,436.1745439996412,1.0,1.0,part_1,,,,,,,,,,,,,green,triangle
0.0,7.0,0.0,1.0,3.0,3.0,315.6985240002541,1.0,1.0,part_1,,,,,,,,,,,,,white,diamond
149.0,5.0,1.0,1.0,2.0,2.0,600.3355200000442,1.0,1.0,part_1,,,,,,,,,,,,,blue,cross
180.0,1.0,1.0,0.0,2.0,2.0,453.9859159999651,1.0,1.0,part_1,,,,,,,,,,,,,yellow,hexagon
1319.0,8.0,4.0,1.0,3.0,3.0,412.7850519998901,1.0,1.0,part_1,,,,,,,,,,,,,green,triangle
1294.0,8.0,4.0,1.0,4.0,4.0,474.0568500001245,1.0,1.0,part_1,,,,,,,,,,,,,green,triangle
1304.0,8.0,4.0,1.0,1.0,1.0,317.001321999669,1.0,1.0,part_1,,,,,,,,,,,,,green,triangle
184.0,1.0,1.0,0.0,2.0,2.0,354.5968650000759,1.0,1.0,part_1,,,,,,,,,,,,,yellow,hexagon
165.0,5.0,1.0,1.0,1.0,1.0,418.8623959998949,1.0,1.0,part_1,,,,,,,,,,,,,blue,cross
334.0,6.0,2.0,1.0,1.0,1.0,393.9108889999261,1.0,1.0,part_1,,,,,,,,,,,,,cyan,I
