raw_reward_magnitude,stim_reward,stepwise_reward_magnitude,paired_with_stopping,stim_location,response,reaction_time,block,num_trial_presentations,which_phase,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
151.0,1.0,1.0,0.0,4.0,4.0,444.7496309994676,1.0,1.0,phase_1,,,,,,,,,,,,,gray,flipped triangle
316.0,2.0,2.0,0.0,1.0,1.0,457.0807019999847,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,circle
156.0,1.0,1.0,0.0,1.0,1.0,512.3950979996152,1.0,1.0,phase_1,,,,,,,,,,,,,gray,flipped triangle
331.0,2.0,2.0,0.0,3.0,3.0,430.2578180004275,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,circle
161.0,5.0,1.0,1.0,2.0,2.0,410.169820000192,1.0,1.0,phase_1,,,,,,,,,,,,,white,triangle
644.0,3.0,3.0,0.0,1.0,1.0,445.0886380000156,1.0,1.0,phase_1,,,,,,,,,,,,,green,I
142.0,5.0,1.0,1.0,2.0,2.0,352.1399729997938,1.0,1.0,phase_1,,,,,,,,,,,,,white,triangle
0.0,5.0,0.0,1.0,2.0,2.0,419.0985879995423,1.0,1.0,phase_1,,,,,,,,,,,,,white,triangle
0.0,8.0,0.0,1.0,2.0,2.0,399.3024840001453,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,hexagon
0.0,1.0,0.0,0.0,3.0,3.0,362.114699999438,1.0,1.0,phase_1,,,,,,,,,,,,,gray,flipped triangle
340.0,2.0,2.0,0.0,2.0,2.0,391.732265000428,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,circle
664.0,3.0,3.0,0.0,1.0,1.0,380.75898399984,1.0,1.0,phase_1,,,,,,,,,,,,,green,I
665.0,7.0,3.0,1.0,4.0,4.0,298.7748619998456,1.0,1.0,phase_1,,,,,,,,,,,,,blue,cross
0.0,7.0,0.0,1.0,3.0,3.0,371.2491870001031,1.0,1.0,phase_1,,,,,,,,,,,,,blue,cross
334.0,6.0,2.0,1.0,4.0,4.0,345.0256579999404,1.0,1.0,phase_1,,,,,,,,,,,,,orange,square
0.0,7.0,0.0,1.0,4.0,4.0,352.7143599994815,1.0,1.0,phase_1,,,,,,,,,,,,,blue,cross
147.0,1.0,1.0,0.0,4.0,4.0,380.1770130003206,1.0,1.0,phase_1,,,,,,,,,,,,,gray,flipped triangle
349.0,6.0,2.0,1.0,2.0,2.0,335.5651349993422,1.0,1.0,phase_1,,,,,,,,,,,,,orange,square
144.0,5.0,1.0,1.0,4.0,4.0,335.5504740002288,1.0,1.0,phase_1,,,,,,,,,,,,,white,triangle
186.0,1.0,1.0,0.0,1.0,1.0,380.7484680000925,1.0,1.0,phase_1,,,,,,,,,,,,,gray,flipped triangle
636.0,7.0,3.0,1.0,3.0,3.0,400.2911070001573,1.0,1.0,phase_1,,,,,,,,,,,,,blue,cross
670.0,7.0,3.0,1.0,3.0,3.0,373.2616789993699,1.0,1.0,phase_1,,,,,,,,,,,,,blue,cross
1320.0,8.0,4.0,1.0,3.0,3.0,324.9507930004256,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,hexagon
0.0,7.0,0.0,1.0,3.0,3.0,351.1463770000773,1.0,1.0,phase_1,,,,,,,,,,,,,blue,cross
332.0,2.0,2.0,0.0,3.0,3.0,371.961643000759,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,circle
664.0,7.0,3.0,1.0,1.0,1.0,391.6434660004597,1.0,1.0,phase_1,,,,,,,,,,,,,blue,cross
170.0,1.0,1.0,0.0,4.0,4.0,408.7237069998082,1.0,1.0,phase_1,,,,,,,,,,,,,gray,flipped triangle
640.0,3.0,3.0,0.0,2.0,2.0,503.70196600033523,1.0,1.0,phase_1,,,,,,,,,,,,,green,I
183.0,5.0,1.0,1.0,4.0,4.0,389.7032869999748,1.0,1.0,phase_1,,,,,,,,,,,,,white,triangle
