raw_reward_magnitude,stim_reward,stepwise_reward_magnitude,paired_with_stopping,stim_location,response,reaction_time,block,num_trial_presentations,which_phase,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
153.0,1.0,0.5,0.0,1.0,1.0,546.7188390000501,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,I
1302.0,8.0,4.0,1.0,2.0,2.0,500.6890759999578,1.0,1.0,phase_1,,,,,,,,,,,,,white,circle
626.0,7.0,2.0,1.0,3.0,3.0,474.3285450000485,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,triangle
1318.0,8.0,4.0,1.0,3.0,3.0,435.274454000023,1.0,1.0,phase_1,,,,,,,,,,,,,white,circle
0.0,1.0,0.0,0.0,4.0,4.0,507.87231900005736,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,I
1282.0,4.0,4.0,0.0,2.0,2.0,805.5220510000254,1.0,1.0,phase_1,,,,,,,,,,,,,blue,square
321.0,2.0,1.0,0.0,1.0,1.0,443.9369910001005,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,hexagon
1283.0,8.0,4.0,1.0,1.0,1.0,410.4575750000094,1.0,1.0,phase_1,,,,,,,,,,,,,white,circle
645.0,7.0,2.0,1.0,2.0,2.0,444.2017889999761,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,triangle
160.0,5.0,0.5,1.0,1.0,1.0,425.1782050000656,1.0,1.0,phase_1,,,,,,,,,,,,,orange,diamond
0.0,3.0,0.0,0.0,3.0,3.0,565.3076249999458,1.0,1.0,phase_1,,,,,,,,,,,,,gray,cross
644.0,7.0,2.0,1.0,2.0,2.0,489.7900929998968,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,triangle
343.0,6.0,1.0,1.0,3.0,3.0,500.5184999999983,1.0,1.0,phase_1,,,,,,,,,,,,,green,flipped triangle
152.0,5.0,0.5,1.0,1.0,1.0,408.475683000006,1.0,1.0,phase_1,,,,,,,,,,,,,orange,diamond
0.0,6.0,0.0,1.0,3.0,3.0,567.2447630000761,1.0,1.0,phase_1,,,,,,,,,,,,,green,flipped triangle
349.0,2.0,1.0,0.0,3.0,3.0,454.6889880000435,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,hexagon
656.0,3.0,2.0,0.0,1.0,1.0,478.3413419999078,1.0,1.0,phase_1,,,,,,,,,,,,,gray,cross
642.0,3.0,2.0,0.0,3.0,3.0,380.2332730000444,1.0,1.0,phase_1,,,,,,,,,,,,,gray,cross
633.0,7.0,2.0,1.0,3.0,3.0,333.7160859999812,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,triangle
1323.0,4.0,4.0,0.0,2.0,2.0,473.6709359999622,1.0,1.0,phase_1,,,,,,,,,,,,,blue,square
342.0,6.0,1.0,1.0,1.0,1.0,398.1632070000387,1.0,1.0,phase_1,,,,,,,,,,,,,green,flipped triangle
1305.0,4.0,4.0,0.0,4.0,4.0,550.4926840000053,1.0,1.0,phase_1,,,,,,,,,,,,,blue,square
175.0,5.0,0.5,1.0,1.0,1.0,590.3547450000133,1.0,1.0,phase_1,,,,,,,,,,,,,orange,diamond
658.0,3.0,2.0,0.0,3.0,3.0,344.9316679999583,1.0,1.0,phase_1,,,,,,,,,,,,,gray,cross
