raw_reward_magnitude,stim_reward,stepwise_reward_magnitude,paired_with_stopping,stim_location,response,reaction_time,block,num_trial_presentations,which_phase,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
75.0,5.0,1.0,1.0,3.0,3.0,606.5819561481476,1.0,1.0,phase_1,,,,,,,,,,,,,gray,diamond
105.0,2.0,2.0,0.0,3.0,3.0,542.1414501033723,1.0,1.0,phase_1,,,,,,,,,,,,,green,triangle
65.0,5.0,1.0,1.0,1.0,1.0,473.1447931844741,1.0,1.0,phase_1,,,,,,,,,,,,,gray,diamond
215.0,3.0,3.0,0.0,1.0,1.0,428.3479182049632,1.0,1.0,phase_1,,,,,,,,,,,,,orange,flipped triangle
0.0,2.0,0.0,0.0,4.0,4.0,480.4574178997427,1.0,1.0,phase_1,,,,,,,,,,,,,green,triangle
419.0,4.0,4.0,0.0,4.0,4.0,437.4818638898432,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,square
0.0,2.0,0.0,0.0,1.0,1.0,467.5319439265877,1.0,1.0,phase_1,,,,,,,,,,,,,green,triangle
0.0,4.0,0.0,0.0,3.0,3.0,640.3714960906655,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,square
72.0,1.0,1.0,0.0,1.0,1.0,509.0667309705168,1.0,1.0,phase_1,,,,,,,,,,,,,white,cross
412.0,8.0,4.0,1.0,3.0,3.0,593.9499959349632,1.0,1.0,phase_1,,,,,,,,,,,,,blue,hexagon
401.0,4.0,4.0,0.0,1.0,1.0,437.8769560717046,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,square
102.0,2.0,2.0,0.0,4.0,4.0,458.3801839035004,1.0,1.0,phase_1,,,,,,,,,,,,,green,triangle
41.0,5.0,1.0,1.0,2.0,2.0,481.7296550609171,1.0,1.0,phase_1,,,,,,,,,,,,,gray,diamond
183.0,7.0,3.0,1.0,2.0,2.0,669.7471670340747,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,circle
0.0,1.0,0.0,0.0,4.0,4.0,490.2133960276842,1.0,1.0,phase_1,,,,,,,,,,,,,white,cross
120.0,6.0,2.0,1.0,3.0,3.0,503.90309002250433,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,I
404.0,4.0,4.0,0.0,2.0,2.0,491.9079879764467,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,square
0.0,1.0,0.0,0.0,1.0,1.0,448.3788730576634,1.0,1.0,phase_1,,,,,,,,,,,,,white,cross
72.0,5.0,1.0,1.0,4.0,4.0,540.7806339208037,1.0,1.0,phase_1,,,,,,,,,,,,,gray,diamond
385.0,4.0,4.0,0.0,3.0,3.0,470.8155919797718,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,square
406.0,4.0,4.0,0.0,1.0,1.0,523.8183729816228,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,square
58.0,1.0,1.0,0.0,4.0,4.0,623.9682601299137,1.0,1.0,phase_1,,,,,,,,,,,,,white,cross
418.0,8.0,4.0,1.0,1.0,1.0,535.3203089907765,1.0,1.0,phase_1,,,,,,,,,,,,,blue,hexagon
29.0,5.0,1.0,1.0,2.0,2.0,499.6004411950707,1.0,1.0,phase_1,,,,,,,,,,,,,gray,diamond
86.0,6.0,2.0,1.0,2.0,2.0,608.3290569949895,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,I
34.0,1.0,1.0,0.0,4.0,4.0,404.7431820072233,1.0,1.0,phase_1,,,,,,,,,,,,,white,cross
0.0,8.0,0.0,1.0,3.0,3.0,559.709798078984,1.0,1.0,phase_1,,,,,,,,,,,,,blue,hexagon
99.0,2.0,2.0,0.0,2.0,2.0,414.5042020827532,1.0,1.0,phase_1,,,,,,,,,,,,,green,triangle
390.0,4.0,4.0,0.0,2.0,2.0,417.3014438711107,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,square
406.0,8.0,4.0,1.0,4.0,4.0,352.0760328974575,1.0,1.0,phase_1,,,,,,,,,,,,,blue,hexagon
72.0,5.0,1.0,1.0,3.0,3.0,396.9052208121866,1.0,1.0,phase_1,,,,,,,,,,,,,gray,diamond
54.0,1.0,1.0,0.0,1.0,1.0,329.6262351796031,1.0,1.0,phase_1,,,,,,,,,,,,,white,cross
46.0,1.0,1.0,0.0,2.0,2.0,686.9084578938782,1.0,1.0,phase_1,,,,,,,,,,,,,white,cross
0.0,7.0,0.0,1.0,4.0,4.0,449.2355899419635,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,circle
79.0,6.0,2.0,1.0,2.0,2.0,599.0707310847938,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,I
375.0,4.0,4.0,0.0,4.0,4.0,507.60357500985265,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,square
385.0,8.0,4.0,1.0,3.0,3.0,529.9322148784995,1.0,1.0,phase_1,,,,,,,,,,,,,blue,hexagon
