raw_reward_magnitude,stim_reward,stepwise_reward_magnitude,paired_with_stopping,quadrant,response,reaction_time,block,num_trial_presentations,which_part,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
79.0,6.0,2.0,1.0,4.0,4.0,504.39338595606387,1.0,1.0,part_1,,,,,,,,,,,,,orange,I
33.0,5.0,1.0,1.0,3.0,3.0,357.6576290652156,1.0,1.0,part_1,,,,,,,,,,,,,yellow,circle
81.0,6.0,2.0,1.0,4.0,4.0,308.9854159625247,1.0,1.0,part_1,,,,,,,,,,,,,orange,I
71.0,1.0,1.0,0.0,2.0,2.0,335.5873369146138,1.0,1.0,part_1,,,,,,,,,,,,,white,hexagon
36.0,5.0,1.0,1.0,2.0,2.0,308.2790320040658,1.0,1.0,part_1,,,,,,,,,,,,,yellow,circle
382.0,8.0,4.0,1.0,4.0,4.0,266.8888879707083,1.0,1.0,part_1,,,,,,,,,,,,,cyan,triangle
410.0,4.0,4.0,0.0,1.0,1.0,428.563643945381,1.0,1.0,part_1,,,,,,,,,,,,,blue,cross
189.0,7.0,3.0,1.0,3.0,3.0,444.6122439112514,1.0,1.0,part_1,,,,,,,,,,,,,gray,square
94.0,2.0,2.0,0.0,1.0,1.0,365.8042330062017,1.0,1.0,part_1,,,,,,,,,,,,,green,diamond
196.0,3.0,3.0,0.0,4.0,4.0,282.4573859106749,1.0,1.0,part_1,,,,,,,,,,,,,magenta,flipped triangle
204.0,7.0,3.0,1.0,1.0,1.0,289.2065910855308,1.0,1.0,part_1,,,,,,,,,,,,,gray,square
41.0,5.0,1.0,1.0,1.0,1.0,406.0729659395292,1.0,1.0,part_1,,,,,,,,,,,,,yellow,circle
110.0,6.0,2.0,1.0,1.0,1.0,354.4810588937253,1.0,1.0,part_1,,,,,,,,,,,,,orange,I
386.0,8.0,4.0,1.0,1.0,1.0,288.7205430306494,1.0,1.0,part_1,,,,,,,,,,,,,cyan,triangle
115.0,6.0,2.0,1.0,1.0,1.0,330.4632869549095,1.0,1.0,part_1,,,,,,,,,,,,,orange,I
42.0,1.0,1.0,0.0,1.0,1.0,385.7731189345941,1.0,1.0,part_1,,,,,,,,,,,,,white,hexagon
49.0,1.0,1.0,0.0,4.0,4.0,391.2164680659771,1.0,1.0,part_1,,,,,,,,,,,,,white,hexagon
0.0,7.0,0.0,1.0,1.0,1.0,305.7187249651178,1.0,1.0,part_1,,,,,,,,,,,,,gray,square
0.0,6.0,0.0,1.0,2.0,2.0,389.6283130161464,1.0,1.0,part_1,,,,,,,,,,,,,orange,I
0.0,1.0,0.0,0.0,1.0,1.0,309.4745489070192,1.0,1.0,part_1,,,,,,,,,,,,,white,hexagon
45.0,5.0,1.0,1.0,2.0,2.0,377.2361050359905,1.0,1.0,part_1,,,,,,,,,,,,,yellow,circle
224.0,7.0,3.0,1.0,2.0,2.0,341.6305959690362,1.0,1.0,part_1,,,,,,,,,,,,,gray,square
400.0,4.0,4.0,0.0,1.0,1.0,311.7244699969888,1.0,1.0,part_1,,,,,,,,,,,,,blue,cross
406.0,4.0,4.0,0.0,3.0,3.0,404.8880699556321,1.0,1.0,part_1,,,,,,,,,,,,,blue,cross
92.0,2.0,2.0,0.0,4.0,4.0,369.3900010548532,1.0,1.0,part_1,,,,,,,,,,,,,green,diamond
