raw_reward_magnitude,stim_reward,stepwise_reward_magnitude,paired_with_stopping,stim_location,response,reaction_time,block,num_trial_presentations,which_phase,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
399.0,4.0,4.0,0.0,4.0,4.0,508.6630780133419,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,diamond
175.0,7.0,3.0,1.0,4.0,4.0,418.1527320179157,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,square
46.0,1.0,1.0,0.0,1.0,1.0,439.0088060172274,1.0,1.0,phase_1,,,,,,,,,,,,,white,flipped triangle
182.0,3.0,3.0,0.0,4.0,4.0,317.3200879828073,1.0,1.0,phase_1,,,,,,,,,,,,,orange,hexagon
0.0,4.0,0.0,0.0,3.0,3.0,352.9348489828408,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,diamond
383.0,4.0,4.0,0.0,2.0,2.0,396.49981103139,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,diamond
420.0,4.0,4.0,0.0,3.0,3.0,436.7638069670647,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,diamond
112.0,6.0,2.0,1.0,1.0,1.0,351.5359459561296,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,circle
85.0,2.0,2.0,0.0,3.0,3.0,347.8357320418581,1.0,1.0,phase_1,,,,,,,,,,,,,blue,cross
414.0,4.0,4.0,0.0,3.0,3.0,322.7111870073713,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,diamond
75.0,5.0,1.0,1.0,1.0,1.0,446.0501699941233,1.0,1.0,phase_1,,,,,,,,,,,,,gray,I
225.0,3.0,3.0,0.0,4.0,4.0,320.4197449958883,1.0,1.0,phase_1,,,,,,,,,,,,,orange,hexagon
101.0,2.0,2.0,0.0,3.0,3.0,381.6728480160236,1.0,1.0,phase_1,,,,,,,,,,,,,blue,cross
0.0,7.0,0.0,1.0,3.0,3.0,340.9742829971947,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,square
