raw_reward_magnitude,stim_reward,stepwise_reward_magnitude,paired_with_stopping,stim_location,response,reaction_time,block,num_trial_presentations,which_phase,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
41.0,5.0,1.0,1.0,3.0,3.0,514.8630489129573,1.0,1.0,phase_1,,,,,,,,,,,,,blue,I
200.0,3.0,3.0,0.0,2.0,2.0,423.2278990093618,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,flipped triangle
413.0,4.0,4.0,0.0,2.0,2.0,378.8533150218427,1.0,1.0,phase_1,,,,,,,,,,,,,white,circle
423.0,4.0,4.0,0.0,3.0,3.0,279.2004810180515,1.0,1.0,phase_1,,,,,,,,,,,,,white,circle
401.0,4.0,4.0,0.0,1.0,1.0,318.4695281088352,1.0,1.0,phase_1,,,,,,,,,,,,,white,circle
389.0,8.0,4.0,1.0,2.0,2.0,344.7139179334044,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,triangle
183.0,7.0,3.0,1.0,2.0,2.0,317.9068260360509,1.0,2.0,phase_1,,,,,,,,,,,,,yellow,hexagon
84.0,6.0,2.0,1.0,4.0,4.0,382.9414248466491,1.0,1.0,phase_1,,,,,,,,,,,,,orange,square
0.0,8.0,0.0,1.0,4.0,4.0,310.7251150067895,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,triangle
419.0,4.0,4.0,0.0,4.0,4.0,356.3738251104951,1.0,1.0,phase_1,,,,,,,,,,,,,white,circle
0.0,8.0,0.0,1.0,1.0,1.0,341.5479799732566,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,triangle
391.0,8.0,4.0,1.0,3.0,3.0,266.5458570700139,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,triangle
66.0,1.0,1.0,0.0,2.0,2.0,262.4733729753643,1.0,1.0,phase_1,,,,,,,,,,,,,green,cross
0.0,7.0,0.0,1.0,2.0,2.0,298.9698839373886,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,hexagon
0.0,8.0,0.0,1.0,2.0,2.0,319.7965258732438,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,triangle
0.0,2.0,0.0,0.0,3.0,3.0,320.4455848317593,1.0,1.0,phase_1,,,,,,,,,,,,,gray,diamond
213.0,7.0,3.0,1.0,4.0,4.0,313.0282338242978,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,hexagon
101.0,2.0,2.0,0.0,3.0,3.0,320.2029338572174,1.0,1.0,phase_1,,,,,,,,,,,,,gray,diamond
204.0,7.0,3.0,1.0,3.0,3.0,366.0865870770067,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,hexagon
35.0,1.0,1.0,0.0,2.0,2.0,306.9507861509919,1.0,1.0,phase_1,,,,,,,,,,,,,green,cross
32.0,5.0,1.0,1.0,3.0,3.0,262.017167173326,1.0,1.0,phase_1,,,,,,,,,,,,,blue,I
422.0,4.0,4.0,0.0,3.0,3.0,332.4746428988874,1.0,1.0,phase_1,,,,,,,,,,,,,white,circle
52.0,5.0,1.0,1.0,2.0,2.0,309.686420019716,1.0,1.0,phase_1,,,,,,,,,,,,,blue,I
413.0,8.0,4.0,1.0,1.0,1.0,324.3115590885281,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,triangle
0.0,8.0,0.0,1.0,2.0,2.0,237.2325349133461,1.0,2.0,phase_1,,,,,,,,,,,,,cyan,triangle
48.0,5.0,1.0,1.0,3.0,3.0,329.8074379563331,1.0,1.0,phase_1,,,,,,,,,,,,,blue,I
0.0,6.0,0.0,1.0,2.0,2.0,268.1684428825974,1.0,1.0,phase_1,,,,,,,,,,,,,orange,square
91.0,6.0,2.0,1.0,2.0,2.0,250.3701460082084,1.0,1.0,phase_1,,,,,,,,,,,,,orange,square
189.0,3.0,3.0,0.0,1.0,1.0,373.8413939718157,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,flipped triangle
51.0,5.0,1.0,1.0,1.0,1.0,482.5868371408432,1.0,1.0,phase_1,,,,,,,,,,,,,blue,I
215.0,3.0,3.0,0.0,4.0,4.0,454.4800601433962,1.0,2.0,phase_1,,,,,,,,,,,,,magenta,flipped triangle
105.0,6.0,2.0,1.0,2.0,2.0,274.7404349502176,1.0,1.0,phase_1,,,,,,,,,,,,,orange,square
