raw_reward_magnitude,stim_reward,stepwise_reward_magnitude,paired_with_stopping,quadrant,response,reaction_time,block,num_trial_presentations,which_part,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
37.0,1.0,1.0,0.0,1.0,1.0,370.1818389818072,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
115.0,6.0,2.0,1.0,2.0,2.0,304.745146073401,1.0,1.0,part_1,,,,,,,,,,,,,yellow,hexagon
204.0,3.0,3.0,0.0,4.0,4.0,290.5853129923343,1.0,1.0,part_1,,,,,,,,,,,,,orange,circle
64.0,1.0,1.0,0.0,4.0,4.0,337.1650353074074,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
73.0,1.0,1.0,0.0,4.0,4.0,349.6981840580702,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
64.0,5.0,1.0,1.0,4.0,4.0,280.3676491603255,1.0,1.0,part_1,,,,,,,,,,,,,green,triangle
0.0,5.0,0.0,1.0,3.0,3.0,364.5854732021689,1.0,1.0,part_1,,,,,,,,,,,,,green,triangle
384.0,8.0,4.0,1.0,4.0,4.0,434.2658007517457,1.0,1.0,part_1,,,,,,,,,,,,,blue,diamond
92.0,6.0,2.0,1.0,2.0,2.0,401.4313342049718,1.0,1.0,part_1,,,,,,,,,,,,,yellow,hexagon
101.0,2.0,2.0,0.0,2.0,2.0,308.986552990973,1.0,1.0,part_1,,,,,,,,,,,,,magenta,flipped triangle
93.0,2.0,2.0,0.0,2.0,2.0,312.4389732256531,1.0,1.0,part_1,,,,,,,,,,,,,magenta,flipped triangle
100.0,6.0,2.0,1.0,3.0,3.0,325.7742766290903,1.0,1.0,part_1,,,,,,,,,,,,,yellow,hexagon
0.0,2.0,0.0,0.0,3.0,3.0,316.8486030772328,1.0,1.0,part_1,,,,,,,,,,,,,magenta,flipped triangle
207.0,3.0,3.0,0.0,4.0,4.0,383.5020679980516,1.0,1.0,part_1,,,,,,,,,,,,,orange,circle
0.0,1.0,0.0,0.0,3.0,3.0,444.2752171307802,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
0.0,1.0,0.0,0.0,4.0,4.0,361.5416260436177,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
51.0,5.0,1.0,1.0,3.0,3.0,358.0363905057311,1.0,1.0,part_1,,,,,,,,,,,,,green,triangle
70.0,1.0,1.0,0.0,4.0,4.0,332.1291673928499,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
192.0,7.0,3.0,1.0,3.0,3.0,392.1715123578906,1.0,1.0,part_1,,,,,,,,,,,,,gray,I
65.0,5.0,1.0,1.0,3.0,3.0,291.499525308609,1.0,1.0,part_1,,,,,,,,,,,,,green,triangle
405.0,4.0,4.0,0.0,1.0,1.0,436.9710385799408,1.0,2.0,part_1,,,,,,,,,,,,,cyan,square
394.0,8.0,4.0,1.0,1.0,1.0,521.4371830224991,1.0,1.0,part_1,,,,,,,,,,,,,blue,diamond
95.0,2.0,2.0,0.0,4.0,4.0,357.1643903851509,1.0,1.0,part_1,,,,,,,,,,,,,magenta,flipped triangle
402.0,8.0,4.0,1.0,3.0,3.0,299.3783829733729,1.0,1.0,part_1,,,,,,,,,,,,,blue,diamond
32.0,1.0,1.0,0.0,3.0,3.0,360.6473235413432,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
83.0,6.0,2.0,1.0,2.0,2.0,380.3161904215812,1.0,1.0,part_1,,,,,,,,,,,,,yellow,hexagon
376.0,8.0,4.0,1.0,4.0,4.0,273.9296238869428,1.0,1.0,part_1,,,,,,,,,,,,,blue,diamond
413.0,4.0,4.0,0.0,2.0,2.0,276.2604430317879,1.0,1.0,part_1,,,,,,,,,,,,,cyan,square
0.0,8.0,0.0,1.0,1.0,1.0,364.7382222115993,1.0,1.0,part_1,,,,,,,,,,,,,blue,diamond
390.0,4.0,4.0,0.0,2.0,2.0,407.2317266836762,1.0,1.0,part_1,,,,,,,,,,,,,cyan,square
0.0,7.0,0.0,1.0,4.0,4.0,300.2756973728537,1.0,1.0,part_1,,,,,,,,,,,,,gray,I
202.0,3.0,3.0,0.0,1.0,1.0,311.7105299606919,1.0,1.0,part_1,,,,,,,,,,,,,orange,circle
0.0,6.0,0.0,1.0,1.0,1.0,356.5290104597807,1.0,1.0,part_1,,,,,,,,,,,,,yellow,hexagon
408.0,8.0,4.0,1.0,3.0,3.0,393.034472130239,1.0,1.0,part_1,,,,,,,,,,,,,blue,diamond
64.0,1.0,1.0,0.0,3.0,3.0,422.7169128134846,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
38.0,1.0,1.0,0.0,1.0,1.0,301.0781379416585,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
0.0,1.0,0.0,0.0,2.0,2.0,255.63570577651262,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
87.0,6.0,2.0,1.0,4.0,4.0,266.9335138052702,1.0,1.0,part_1,,,,,,,,,,,,,yellow,hexagon
76.0,6.0,2.0,1.0,1.0,1.0,303.8374111056328,1.0,1.0,part_1,,,,,,,,,,,,,yellow,hexagon
212.0,3.0,3.0,0.0,1.0,1.0,262.6433987170458,1.0,1.0,part_1,,,,,,,,,,,,,orange,circle
179.0,7.0,3.0,1.0,3.0,3.0,261.0491784289479,1.0,1.0,part_1,,,,,,,,,,,,,gray,I
379.0,4.0,4.0,0.0,1.0,1.0,214.2724180594086,1.0,1.0,part_1,,,,,,,,,,,,,cyan,square
424.0,4.0,4.0,0.0,4.0,4.0,283.9175947010517,1.0,1.0,part_1,,,,,,,,,,,,,cyan,square
196.0,7.0,3.0,1.0,1.0,1.0,296.917057596147,1.0,1.0,part_1,,,,,,,,,,,,,gray,I
391.0,8.0,4.0,1.0,4.0,4.0,317.3319259658456,1.0,1.0,part_1,,,,,,,,,,,,,blue,diamond
75.0,2.0,2.0,0.0,4.0,4.0,320.5377478152513,1.0,1.0,part_1,,,,,,,,,,,,,magenta,flipped triangle
0.0,3.0,0.0,0.0,1.0,1.0,295.3537413850426,1.0,1.0,part_1,,,,,,,,,,,,,orange,circle
187.0,3.0,3.0,0.0,3.0,3.0,484.8730061203241,1.0,1.0,part_1,,,,,,,,,,,,,orange,circle
395.0,8.0,4.0,1.0,3.0,3.0,439.3915459513664,1.0,1.0,part_1,,,,,,,,,,,,,blue,diamond
404.0,8.0,4.0,1.0,1.0,1.0,307.7185461297631,1.0,1.0,part_1,,,,,,,,,,,,,blue,diamond
117.0,2.0,2.0,0.0,4.0,4.0,282.0193748921156,1.0,1.0,part_1,,,,,,,,,,,,,magenta,flipped triangle
32.0,1.0,1.0,0.0,1.0,1.0,269.1059289500117,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
78.0,2.0,2.0,0.0,2.0,2.0,291.6624844074249,1.0,1.0,part_1,,,,,,,,,,,,,magenta,flipped triangle
116.0,2.0,2.0,0.0,1.0,1.0,356.944840401411,1.0,2.0,part_1,,,,,,,,,,,,,magenta,flipped triangle
224.0,7.0,3.0,1.0,3.0,3.0,385.8095752075314,1.0,1.0,part_1,,,,,,,,,,,,,gray,I
67.0,1.0,1.0,0.0,2.0,2.0,311.1770451068878,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
192.0,3.0,3.0,0.0,3.0,3.0,307.4006764218211,1.0,1.0,part_1,,,,,,,,,,,,,orange,circle
394.0,4.0,4.0,0.0,3.0,3.0,360.1852711290121,1.0,1.0,part_1,,,,,,,,,,,,,cyan,square
196.0,7.0,3.0,1.0,2.0,2.0,298.7078269943595,1.0,1.0,part_1,,,,,,,,,,,,,gray,I
52.0,1.0,1.0,0.0,4.0,4.0,334.5265965908766,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
32.0,5.0,1.0,1.0,4.0,4.0,445.5343363806605,1.0,1.0,part_1,,,,,,,,,,,,,green,triangle
416.0,4.0,4.0,0.0,3.0,3.0,312.0145052671432,1.0,1.0,part_1,,,,,,,,,,,,,cyan,square
0.0,4.0,0.0,0.0,2.0,2.0,278.6566410213709,1.0,1.0,part_1,,,,,,,,,,,,,cyan,square
124.0,6.0,2.0,1.0,2.0,2.0,337.9065720364451,1.0,1.0,part_1,,,,,,,,,,,,,yellow,hexagon
196.0,3.0,3.0,0.0,2.0,2.0,320.7376040518284,1.0,1.0,part_1,,,,,,,,,,,,,orange,circle
92.0,2.0,2.0,0.0,3.0,3.0,271.004038862884,1.0,1.0,part_1,,,,,,,,,,,,,magenta,flipped triangle
51.0,1.0,1.0,0.0,2.0,2.0,312.2837655246258,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
184.0,7.0,3.0,1.0,1.0,1.0,382.1410667151212,1.0,1.0,part_1,,,,,,,,,,,,,gray,I
70.0,5.0,1.0,1.0,4.0,4.0,296.6520870104432,1.0,1.0,part_1,,,,,,,,,,,,,green,triangle
184.0,3.0,3.0,0.0,4.0,4.0,336.6113100200891,1.0,1.0,part_1,,,,,,,,,,,,,orange,circle
0.0,2.0,0.0,0.0,3.0,3.0,363.5531375184655,1.0,1.0,part_1,,,,,,,,,,,,,magenta,flipped triangle
401.0,8.0,4.0,1.0,3.0,3.0,350.7504817098379,1.0,1.0,part_1,,,,,,,,,,,,,blue,diamond
110.0,2.0,2.0,0.0,3.0,3.0,381.2696868553757,1.0,1.0,part_1,,,,,,,,,,,,,magenta,flipped triangle
38.0,5.0,1.0,1.0,2.0,2.0,339.9552945047617,1.0,1.0,part_1,,,,,,,,,,,,,green,triangle
0.0,6.0,0.0,1.0,3.0,3.0,564.7126156836748,1.0,1.0,part_1,,,,,,,,,,,,,yellow,hexagon
102.0,2.0,2.0,0.0,1.0,1.0,442.4873106181621,1.0,1.0,part_1,,,,,,,,,,,,,magenta,flipped triangle
83.0,2.0,2.0,0.0,3.0,3.0,303.6580961197614,1.0,1.0,part_1,,,,,,,,,,,,,magenta,flipped triangle
425.0,8.0,4.0,1.0,1.0,1.0,322.9743996635079,1.0,1.0,part_1,,,,,,,,,,,,,blue,diamond
218.0,3.0,3.0,0.0,4.0,4.0,343.8297100365162,1.0,1.0,part_1,,,,,,,,,,,,,orange,circle
53.0,1.0,1.0,0.0,2.0,2.0,270.4077120870352,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
29.0,5.0,1.0,1.0,1.0,1.0,363.6788334697485,1.0,1.0,part_1,,,,,,,,,,,,,green,triangle
62.0,5.0,1.0,1.0,2.0,2.0,326.6877345740795,1.0,1.0,part_1,,,,,,,,,,,,,green,triangle
95.0,6.0,2.0,1.0,3.0,3.0,293.9617987722158,1.0,1.0,part_1,,,,,,,,,,,,,yellow,hexagon
0.0,8.0,0.0,1.0,3.0,3.0,400.6431074813008,1.0,1.0,part_1,,,,,,,,,,,,,blue,diamond
0.0,5.0,0.0,1.0,4.0,4.0,363.9191836118698,1.0,1.0,part_1,,,,,,,,,,,,,green,triangle
71.0,5.0,1.0,1.0,4.0,4.0,346.7038180679083,1.0,1.0,part_1,,,,,,,,,,,,,green,triangle
26.0,1.0,1.0,0.0,3.0,3.0,311.0936246812343,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
116.0,6.0,2.0,1.0,2.0,2.0,340.5175535008311,1.0,1.0,part_1,,,,,,,,,,,,,yellow,hexagon
0.0,4.0,0.0,0.0,2.0,2.0,344.6226082742214,1.0,1.0,part_1,,,,,,,,,,,,,cyan,square
32.0,5.0,1.0,1.0,2.0,2.0,298.7805679440498,1.0,1.0,part_1,,,,,,,,,,,,,green,triangle
424.0,8.0,4.0,1.0,2.0,2.0,315.5041867867112,1.0,1.0,part_1,,,,,,,,,,,,,blue,diamond
413.0,8.0,4.0,1.0,3.0,3.0,336.5261554718017,1.0,1.0,part_1,,,,,,,,,,,,,blue,diamond
45.0,5.0,1.0,1.0,3.0,3.0,298.8360710442066,1.0,1.0,part_1,,,,,,,,,,,,,green,triangle
90.0,6.0,2.0,1.0,3.0,3.0,328.1591478735208,1.0,1.0,part_1,,,,,,,,,,,,,yellow,hexagon
0.0,1.0,0.0,0.0,1.0,1.0,283.3812246099114,1.0,1.0,part_1,,,,,,,,,,,,,white,cross
120.0,6.0,2.0,1.0,4.0,4.0,271.5591974556446,1.0,1.0,part_1,,,,,,,,,,,,,yellow,hexagon
99.0,2.0,2.0,0.0,1.0,1.0,263.1765194237232,1.0,1.0,part_1,,,,,,,,,,,,,magenta,flipped triangle
68.0,5.0,1.0,1.0,3.0,3.0,433.146777562797,1.0,1.0,part_1,,,,,,,,,,,,,green,triangle
409.0,8.0,4.0,1.0,4.0,4.0,400.68434923887247,1.0,1.0,part_1,,,,,,,,,,,,,blue,diamond
