raw_reward_magnitude,stim_reward,stepwise_reward_magnitude,paired_with_stopping,quadrant,response,reaction_time,block,num_trial_presentations,which_part,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
0.0,3.0,0.0,0.0,2.0,2.0,995.9197398275136,1.0,1.0,part_1,,,,,,,,,,,,,blue,hexagon
405.0,8.0,4.0,1.0,3.0,3.0,496.1859006434679,1.0,1.0,part_1,,,,,,,,,,,,,yellow,flipped triangle
187.0,3.0,3.0,0.0,3.0,3.0,443.5942899435758,1.0,1.0,part_1,,,,,,,,,,,,,blue,hexagon
68.0,1.0,1.0,0.0,2.0,2.0,519.5991154760122,1.0,1.0,part_1,,,,,,,,,,,,,white,I
119.0,2.0,2.0,0.0,1.0,1.0,276.6584884375334,1.0,1.0,part_1,,,,,,,,,,,,,orange,triangle
105.0,6.0,2.0,1.0,4.0,4.0,343.3437943458557,1.0,1.0,part_1,,,,,,,,,,,,,cyan,cross
205.0,3.0,3.0,0.0,1.0,1.0,293.5630641877651,1.0,1.0,part_1,,,,,,,,,,,,,blue,hexagon
207.0,3.0,3.0,0.0,4.0,4.0,400.2940375357866,1.0,2.0,part_1,,,,,,,,,,,,,blue,hexagon
49.0,5.0,1.0,1.0,1.0,1.0,429.4071439653635,1.0,1.0,part_1,,,,,,,,,,,,,gray,circle
51.0,1.0,1.0,0.0,3.0,3.0,410.0593738257885,1.0,1.0,part_1,,,,,,,,,,,,,white,I
0.0,4.0,0.0,0.0,4.0,4.0,309.7870722413063,1.0,1.0,part_1,,,,,,,,,,,,,magenta,diamond
85.0,2.0,2.0,0.0,1.0,1.0,338.4039010852575,1.0,1.0,part_1,,,,,,,,,,,,,orange,triangle
194.0,7.0,3.0,1.0,4.0,4.0,392.7736151963472,1.0,1.0,part_1,,,,,,,,,,,,,green,square
95.0,6.0,2.0,1.0,1.0,1.0,356.9668866693973,1.0,1.0,part_1,,,,,,,,,,,,,cyan,cross
410.0,4.0,4.0,0.0,2.0,2.0,287.459522485733,1.0,1.0,part_1,,,,,,,,,,,,,magenta,diamond
221.0,7.0,3.0,1.0,1.0,1.0,503.5243835300207,1.0,2.0,part_1,,,,,,,,,,,,,green,square
