raw_reward_magnitude,stim_reward,stepwise_reward_magnitude,paired_with_stopping,stim_location,response,reaction_time,block,which_phase,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
205.0,3.0,3.0,1,2.0,2.0,484.65681076,1.0,phase_1,,,,,,,,,,,,,cyan,circle
376.0,4.0,4.0,1,1.0,1.0,417.484998703,1.0,phase_1,,,,,,,,,,,,,white,cross
385.0,8.0,4.0,0,2.0,2.0,484.42792892499995,1.0,phase_1,,,,,,,,,,,,,yellow,line
178.0,7.0,3.0,0,3.0,3.0,484.143972397,1.0,phase_1,,,,,,,,,,,,,magenta,triangle
99.0,2.0,2.0,0,4.0,4.0,384.18006897000004,1.0,phase_1,,,,,,,,,,,,,green,diamond
377.0,8.0,4.0,0,2.0,2.0,367.671012878,1.0,phase_1,,,,,,,,,,,,,yellow,line
189.0,3.0,3.0,1,3.0,3.0,317.481040955,1.0,phase_1,,,,,,,,,,,,,cyan,circle
217.0,7.0,3.0,0,3.0,3.0,367.738008499,1.0,phase_1,,,,,,,,,,,,,magenta,triangle
39.0,1.0,1.0,1,4.0,4.0,450.567960739,1.0,phase_1,,,,,,,,,,,,,blue,hexagon
65.0,5.0,1.0,0,3.0,3.0,400.444984436,1.0,phase_1,,,,,,,,,,,,,gray,square
0.0,2.0,0.0,0,2.0,2.0,368.147850037,1.0,phase_1,,,,,,,,,,,,,green,diamond
101.0,2.0,2.0,0,3.0,3.0,384.490966797,1.0,phase_1,,,,,,,,,,,,,green,diamond
402.0,4.0,4.0,1,3.0,3.0,367.513179779,1.0,phase_1,,,,,,,,,,,,,white,cross
397.0,8.0,4.0,0,1.0,1.0,468.12701225300003,1.0,phase_1,,,,,,,,,,,,,yellow,line
184.0,7.0,3.0,0,4.0,4.0,434.87405777,1.0,phase_1,,,,,,,,,,,,,magenta,triangle
418.0,4.0,4.0,1,1.0,1.0,417.5760746,1.0,phase_1,,,,,,,,,,,,,white,cross
0.0,8.0,0.0,0,1.0,1.0,400.892972946,1.0,phase_1,,,,,,,,,,,,,yellow,line
62.0,5.0,1.0,0,2.0,2.0,384.371042252,1.0,phase_1,,,,,,,,,,,,,gray,square
38.0,5.0,1.0,0,4.0,4.0,483.726024628,1.0,phase_1,,,,,,,,,,,,,gray,square
45.0,5.0,1.0,0,1.0,1.0,368.007183075,1.0,phase_1,,,,,,,,,,,,,gray,square
401.0,4.0,4.0,1,3.0,3.0,384.68289375300003,1.0,phase_1,,,,,,,,,,,,,white,cross
