stepwise_reward_magnitude,paired_with_stopping,quadrant,response,reaction_time,block,which_part,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
1.0,1,1.0,1.0,301.095962524,2.0,part_1,,,,,,,,,,,,,green,circle
0.5,1,2.0,2.0,384.192943573,2.0,part_1,,,,,,,,,,,,,blue,diamond
4.0,0,2.0,2.0,384.28711891200004,2.0,part_1,,,,,,,,,,,,,cyan,line
2.0,0,4.0,4.0,334.071874619,2.0,part_1,,,,,,,,,,,,,orange,flipped triangle
1.0,1,4.0,4.0,384.27495956399997,2.0,part_1,,,,,,,,,,,,,green,circle
1.0,0,1.0,1.0,284.369945526,2.0,part_1,,,,,,,,,,,,,yellow,cross
0.5,1,2.0,2.0,384.285211563,2.0,part_1,,,,,,,,,,,,,blue,diamond
2.0,0,2.0,2.0,384.586811066,2.0,part_1,,,,,,,,,,,,,orange,flipped triangle
0.5,1,1.0,1.0,300.83489418,2.0,part_1,,,,,,,,,,,,,blue,diamond
2.0,0,3.0,3.0,334.014892578,2.0,part_1,,,,,,,,,,,,,orange,flipped triangle
0.5,1,3.0,3.0,367.33007431,2.0,part_1,,,,,,,,,,,,,blue,diamond
1.0,0,1.0,1.0,384.061098099,2.0,part_1,,,,,,,,,,,,,yellow,cross
4.0,0,2.0,2.0,301.184177399,2.0,part_1,,,,,,,,,,,,,cyan,line
2.0,1,4.0,4.0,283.910036087,2.0,part_1,,,,,,,,,,,,,gray,square
4.0,0,3.0,3.0,334.391117096,2.0,part_1,,,,,,,,,,,,,cyan,line
2.0,0,2.0,2.0,300.673961639,2.0,part_1,,,,,,,,,,,,,orange,flipped triangle
2.0,1,3.0,3.0,334.671020508,2.0,part_1,,,,,,,,,,,,,gray,square
1.0,1,1.0,1.0,317.315101624,2.0,part_1,,,,,,,,,,,,,green,circle
4.0,0,2.0,2.0,317.675113678,2.0,part_1,,,,,,,,,,,,,cyan,line
0.5,1,3.0,3.0,351.171970367,2.0,part_1,,,,,,,,,,,,,blue,diamond
1.0,1,3.0,3.0,417.895078659,2.0,part_1,,,,,,,,,,,,,green,circle
1.0,1,1.0,1.0,317.40307807899995,2.0,part_1,,,,,,,,,,,,,green,circle
0.5,1,2.0,2.0,367.436885834,2.0,part_1,,,,,,,,,,,,,blue,diamond
0.5,1,4.0,4.0,350.818872452,2.0,part_1,,,,,,,,,,,,,blue,diamond
4.0,1,1.0,1.0,317.225933075,2.0,part_1,,,,,,,,,,,,,white,hexagon
2.0,0,1.0,1.0,284.226894379,2.0,part_1,,,,,,,,,,,,,orange,flipped triangle
4.0,1,2.0,2.0,317.563056946,2.0,part_1,,,,,,,,,,,,,white,hexagon
2.0,0,1.0,1.0,300.67896843000005,2.0,part_1,,,,,,,,,,,,,orange,flipped triangle
1.0,0,3.0,3.0,300.846099854,2.0,part_1,,,,,,,,,,,,,yellow,cross
0.5,0,4.0,4.0,334.11097526599997,2.0,part_1,,,,,,,,,,,,,magenta,triangle
0.5,0,3.0,3.0,300.421953201,2.0,part_1,,,,,,,,,,,,,magenta,triangle
0.5,0,4.0,4.0,300.586938858,2.0,part_1,,,,,,,,,,,,,magenta,triangle
1.0,1,3.0,3.0,267.600059509,2.0,part_1,,,,,,,,,,,,,green,circle
1.0,1,2.0,2.0,317.24786758399995,2.0,part_1,,,,,,,,,,,,,green,circle
0.5,0,3.0,3.0,317.708015442,2.0,part_1,,,,,,,,,,,,,magenta,triangle
1.0,1,4.0,4.0,333.962917328,2.0,part_1,,,,,,,,,,,,,green,circle
4.0,1,1.0,1.0,300.53496360800006,2.0,part_1,,,,,,,,,,,,,white,hexagon
4.0,1,4.0,4.0,350.728034973,2.0,part_1,,,,,,,,,,,,,white,hexagon
4.0,0,1.0,1.0,351.191997528,2.0,part_1,,,,,,,,,,,,,cyan,line
4.0,0,2.0,2.0,350.692033768,2.0,part_1,,,,,,,,,,,,,cyan,line
2.0,0,1.0,1.0,334.55681800800005,2.0,part_1,,,,,,,,,,,,,orange,flipped triangle
1.0,0,4.0,4.0,367.044210434,2.0,part_1,,,,,,,,,,,,,yellow,cross
1.0,1,2.0,2.0,317.651033401,2.0,part_1,,,,,,,,,,,,,green,circle
1.0,0,2.0,2.0,367.376089096,2.0,part_1,,,,,,,,,,,,,yellow,cross
1.0,0,3.0,3.0,317.74187088,2.0,part_1,,,,,,,,,,,,,yellow,cross
2.0,1,4.0,4.0,318.074941635,2.0,part_1,,,,,,,,,,,,,gray,square
4.0,0,3.0,3.0,334.393978119,2.0,part_1,,,,,,,,,,,,,cyan,line
0.5,0,1.0,1.0,283.776044846,2.0,part_1,,,,,,,,,,,,,magenta,triangle
0.5,1,4.0,4.0,284.09695625300003,2.0,part_1,,,,,,,,,,,,,blue,diamond
2.0,1,1.0,1.0,317.39497184799995,2.0,part_1,,,,,,,,,,,,,gray,square
4.0,1,2.0,2.0,367.470979691,2.0,part_1,,,,,,,,,,,,,white,hexagon
2.0,1,2.0,2.0,384.27901268,2.0,part_1,,,,,,,,,,,,,gray,square
0.5,1,1.0,1.0,334.036111832,2.0,part_1,,,,,,,,,,,,,blue,diamond
4.0,1,2.0,2.0,367.76685714700005,2.0,part_1,,,,,,,,,,,,,white,hexagon
4.0,0,2.0,2.0,334.087848663,2.0,part_1,,,,,,,,,,,,,cyan,line
0.5,1,4.0,4.0,334.452867508,2.0,part_1,,,,,,,,,,,,,blue,diamond
2.0,1,4.0,4.0,384.204149246,2.0,part_1,,,,,,,,,,,,,gray,square
2.0,0,3.0,3.0,317.939043045,2.0,part_1,,,,,,,,,,,,,orange,flipped triangle
4.0,1,1.0,1.0,300.28796196,2.0,part_1,,,,,,,,,,,,,white,hexagon
4.0,1,1.0,1.0,300.65679550199997,2.0,part_1,,,,,,,,,,,,,white,hexagon
0.5,0,4.0,4.0,317.474842072,2.0,part_1,,,,,,,,,,,,,magenta,triangle
4.0,0,2.0,2.0,317.481994629,2.0,part_1,,,,,,,,,,,,,cyan,line
0.5,0,1.0,1.0,284.247159958,2.0,part_1,,,,,,,,,,,,,magenta,triangle
2.0,0,1.0,1.0,300.78411102300004,2.0,part_1,,,,,,,,,,,,,orange,flipped triangle
2.0,1,2.0,2.0,350.681066513,2.0,part_1,,,,,,,,,,,,,gray,square
4.0,1,2.0,2.0,318.041086197,2.0,part_1,,,,,,,,,,,,,white,hexagon
1.0,1,3.0,3.0,333.99605751,2.0,part_1,,,,,,,,,,,,,green,circle
4.0,1,1.0,1.0,317.878007889,2.0,part_1,,,,,,,,,,,,,white,hexagon
4.0,0,2.0,2.0,317.299842834,2.0,part_1,,,,,,,,,,,,,cyan,line
2.0,1,4.0,4.0,334.580183029,2.0,part_1,,,,,,,,,,,,,gray,square
1.0,1,2.0,2.0,317.35205650300003,2.0,part_1,,,,,,,,,,,,,green,circle
0.5,1,1.0,1.0,334.499120712,2.0,part_1,,,,,,,,,,,,,blue,diamond
0.5,0,1.0,1.0,267.539024353,2.0,part_1,,,,,,,,,,,,,magenta,triangle
0.5,0,3.0,3.0,317.971944809,2.0,part_1,,,,,,,,,,,,,magenta,triangle
4.0,0,3.0,3.0,350.87299346900005,2.0,part_1,,,,,,,,,,,,,cyan,line
2.0,0,3.0,3.0,333.896160126,2.0,part_1,,,,,,,,,,,,,orange,flipped triangle
2.0,1,4.0,4.0,350.975990295,2.0,part_1,,,,,,,,,,,,,gray,square
0.5,1,1.0,1.0,317.78192520100004,2.0,part_1,,,,,,,,,,,,,blue,diamond
2.0,1,3.0,3.0,350.27289390600004,2.0,part_1,,,,,,,,,,,,,gray,square
2.0,1,4.0,4.0,351.56106948900003,2.0,part_1,,,,,,,,,,,,,gray,square
4.0,1,4.0,4.0,351.495027542,2.0,part_1,,,,,,,,,,,,,white,hexagon
1.0,0,4.0,4.0,317.353963852,2.0,part_1,,,,,,,,,,,,,yellow,cross
0.5,0,4.0,4.0,317.34919548,2.0,part_1,,,,,,,,,,,,,magenta,triangle
4.0,0,3.0,3.0,334.254026413,2.0,part_1,,,,,,,,,,,,,cyan,line
0.5,0,3.0,3.0,317.359209061,2.0,part_1,,,,,,,,,,,,,magenta,triangle
1.0,1,4.0,4.0,300.683021545,2.0,part_1,,,,,,,,,,,,,green,circle
1.0,0,2.0,2.0,350.73399543799997,2.0,part_1,,,,,,,,,,,,,yellow,cross
4.0,0,3.0,3.0,301.428079605,2.0,part_1,,,,,,,,,,,,,cyan,line
2.0,1,4.0,4.0,300.632953644,2.0,part_1,,,,,,,,,,,,,gray,square
2.0,0,3.0,3.0,284.078836441,2.0,part_1,,,,,,,,,,,,,orange,flipped triangle
1.0,1,2.0,2.0,450.824022293,3.0,part_1,,,,,,,,,,,,,green,circle
2.0,1,3.0,3.0,301.37801170299997,3.0,part_1,,,,,,,,,,,,,gray,square
2.0,1,3.0,3.0,317.566156387,3.0,part_1,,,,,,,,,,,,,gray,square
1.0,1,2.0,2.0,366.914987564,3.0,part_1,,,,,,,,,,,,,green,circle
4.0,1,1.0,1.0,350.636959076,3.0,part_1,,,,,,,,,,,,,white,hexagon
2.0,1,1.0,1.0,333.952188492,3.0,part_1,,,,,,,,,,,,,gray,square
4.0,0,1.0,1.0,317.964076996,3.0,part_1,,,,,,,,,,,,,cyan,line
1.0,0,3.0,3.0,367.363929749,3.0,part_1,,,,,,,,,,,,,yellow,cross
1.0,0,3.0,3.0,351.38297080999996,3.0,part_1,,,,,,,,,,,,,yellow,cross
0.5,0,1.0,1.0,350.911140442,3.0,part_1,,,,,,,,,,,,,magenta,triangle
1.0,1,1.0,1.0,334.063053131,3.0,part_1,,,,,,,,,,,,,green,circle
4.0,0,3.0,3.0,333.75000953700004,3.0,part_1,,,,,,,,,,,,,cyan,line
4.0,1,4.0,4.0,333.969831467,3.0,part_1,,,,,,,,,,,,,white,hexagon
4.0,1,3.0,3.0,316.955089569,3.0,part_1,,,,,,,,,,,,,white,hexagon
0.5,0,1.0,1.0,284.162044525,3.0,part_1,,,,,,,,,,,,,magenta,triangle
1.0,0,1.0,1.0,351.106882095,3.0,part_1,,,,,,,,,,,,,yellow,cross
2.0,0,3.0,3.0,334.038972855,3.0,part_1,,,,,,,,,,,,,orange,flipped triangle
4.0,0,2.0,2.0,367.341041565,3.0,part_1,,,,,,,,,,,,,cyan,line
2.0,1,3.0,3.0,367.41495132399996,3.0,part_1,,,,,,,,,,,,,gray,square
4.0,1,3.0,3.0,384.447097778,3.0,part_1,,,,,,,,,,,,,white,hexagon
0.5,0,3.0,3.0,317.804098129,3.0,part_1,,,,,,,,,,,,,magenta,triangle
0.5,1,4.0,4.0,317.749023438,3.0,part_1,,,,,,,,,,,,,blue,diamond
2.0,0,3.0,3.0,300.044059753,3.0,part_1,,,,,,,,,,,,,orange,flipped triangle
0.5,0,4.0,4.0,317.820072174,3.0,part_1,,,,,,,,,,,,,magenta,triangle
4.0,0,2.0,2.0,400.43091774,3.0,part_1,,,,,,,,,,,,,cyan,line
2.0,1,1.0,1.0,334.223985672,3.0,part_1,,,,,,,,,,,,,gray,square
1.0,0,1.0,1.0,283.936023712,3.0,part_1,,,,,,,,,,,,,yellow,cross
1.0,1,4.0,4.0,284.321069717,3.0,part_1,,,,,,,,,,,,,green,circle
1.0,0,4.0,4.0,267.45700836199995,3.0,part_1,,,,,,,,,,,,,yellow,cross
4.0,0,2.0,2.0,367.772102356,3.0,part_1,,,,,,,,,,,,,cyan,line
0.5,0,2.0,2.0,368.001937866,3.0,part_1,,,,,,,,,,,,,magenta,triangle
0.5,1,2.0,2.0,751.149177551,3.0,part_1,,,,,,,,,,,,,blue,diamond
0.5,0,2.0,2.0,300.724983215,3.0,part_1,,,,,,,,,,,,,magenta,triangle
2.0,1,4.0,4.0,283.702850342,3.0,part_1,,,,,,,,,,,,,gray,square
4.0,1,1.0,1.0,300.564050674,3.0,part_1,,,,,,,,,,,,,white,hexagon
1.0,0,2.0,2.0,350.000858307,3.0,part_1,,,,,,,,,,,,,yellow,cross
2.0,0,2.0,2.0,300.430774689,3.0,part_1,,,,,,,,,,,,,orange,flipped triangle
0.5,0,1.0,1.0,317.38114357,3.0,part_1,,,,,,,,,,,,,magenta,triangle
1.0,1,4.0,4.0,300.28200149500003,3.0,part_1,,,,,,,,,,,,,green,circle
1.0,1,1.0,1.0,300.785064697,3.0,part_1,,,,,,,,,,,,,green,circle
0.5,1,4.0,4.0,283.96701812699996,3.0,part_1,,,,,,,,,,,,,blue,diamond
4.0,1,1.0,1.0,300.825834274,3.0,part_1,,,,,,,,,,,,,white,hexagon
1.0,0,1.0,1.0,284.247159958,3.0,part_1,,,,,,,,,,,,,yellow,cross
4.0,0,4.0,4.0,300.867080688,3.0,part_1,,,,,,,,,,,,,cyan,line
4.0,0,4.0,4.0,301.364898682,3.0,part_1,,,,,,,,,,,,,cyan,line
1.0,0,2.0,2.0,317.43979454,3.0,part_1,,,,,,,,,,,,,yellow,cross
4.0,0,4.0,4.0,333.751916885,3.0,part_1,,,,,,,,,,,,,cyan,line
2.0,0,2.0,2.0,334.503889084,3.0,part_1,,,,,,,,,,,,,orange,flipped triangle
1.0,0,1.0,1.0,267.349004745,3.0,part_1,,,,,,,,,,,,,yellow,cross
1.0,1,3.0,3.0,351.162910461,3.0,part_1,,,,,,,,,,,,,green,circle
2.0,0,4.0,4.0,300.869941711,3.0,part_1,,,,,,,,,,,,,orange,flipped triangle
4.0,1,1.0,1.0,300.241947174,3.0,part_1,,,,,,,,,,,,,white,hexagon
0.5,1,3.0,3.0,334.007024765,3.0,part_1,,,,,,,,,,,,,blue,diamond
0.5,1,1.0,1.0,367.92016029399997,3.0,part_1,,,,,,,,,,,,,blue,diamond
0.5,0,2.0,2.0,333.791971207,3.0,part_1,,,,,,,,,,,,,magenta,triangle
2.0,0,1.0,1.0,367.521047592,3.0,part_1,,,,,,,,,,,,,orange,flipped triangle
4.0,0,4.0,4.0,266.696929932,3.0,part_1,,,,,,,,,,,,,cyan,line
1.0,0,1.0,1.0,283.74195098900003,3.0,part_1,,,,,,,,,,,,,yellow,cross
4.0,0,2.0,2.0,317.37303733799996,3.0,part_1,,,,,,,,,,,,,cyan,line
0.5,0,3.0,3.0,351.13286972000003,3.0,part_1,,,,,,,,,,,,,magenta,triangle
4.0,0,4.0,4.0,284.235954285,3.0,part_1,,,,,,,,,,,,,cyan,line
4.0,1,3.0,3.0,317.570924759,3.0,part_1,,,,,,,,,,,,,white,hexagon
2.0,1,1.0,1.0,317.49200820899995,3.0,part_1,,,,,,,,,,,,,gray,square
0.5,0,4.0,4.0,283.895969391,3.0,part_1,,,,,,,,,,,,,magenta,triangle
0.5,0,3.0,3.0,333.786010742,3.0,part_1,,,,,,,,,,,,,magenta,triangle
2.0,0,3.0,3.0,333.556890488,3.0,part_1,,,,,,,,,,,,,orange,flipped triangle
2.0,0,3.0,3.0,283.957004547,3.0,part_1,,,,,,,,,,,,,orange,flipped triangle
1.0,0,4.0,4.0,300.574064255,3.0,part_1,,,,,,,,,,,,,yellow,cross
2.0,0,2.0,2.0,333.819150925,3.0,part_1,,,,,,,,,,,,,orange,flipped triangle
1.0,1,1.0,1.0,367.812871933,3.0,part_1,,,,,,,,,,,,,green,circle
2.0,1,1.0,1.0,317.576885223,3.0,part_1,,,,,,,,,,,,,gray,square
4.0,0,2.0,2.0,333.917856216,3.0,part_1,,,,,,,,,,,,,cyan,line
4.0,0,3.0,3.0,334.60712432900004,3.0,part_1,,,,,,,,,,,,,cyan,line
1.0,0,3.0,3.0,334.16295051599997,3.0,part_1,,,,,,,,,,,,,yellow,cross
2.0,1,2.0,2.0,383.756875992,3.0,part_1,,,,,,,,,,,,,gray,square
2.0,0,4.0,4.0,300.266027451,3.0,part_1,,,,,,,,,,,,,orange,flipped triangle
2.0,0,4.0,4.0,316.75696373,3.0,part_1,,,,,,,,,,,,,orange,flipped triangle
4.0,1,4.0,4.0,251.13201141399998,3.0,part_1,,,,,,,,,,,,,white,hexagon
4.0,1,1.0,1.0,283.971071243,3.0,part_1,,,,,,,,,,,,,white,hexagon
0.5,1,4.0,4.0,301.034927368,3.0,part_1,,,,,,,,,,,,,blue,diamond
1.0,1,2.0,2.0,367.663145065,3.0,part_1,,,,,,,,,,,,,green,circle
0.5,1,4.0,4.0,300.541877747,3.0,part_1,,,,,,,,,,,,,blue,diamond
1.0,0,4.0,4.0,317.427158356,3.0,part_1,,,,,,,,,,,,,yellow,cross
1.0,1,3.0,3.0,366.92309379600005,3.0,part_1,,,,,,,,,,,,,green,circle
2.0,1,2.0,2.0,350.086927414,3.0,part_1,,,,,,,,,,,,,gray,square
4.0,1,2.0,2.0,367.43307113599997,3.0,part_1,,,,,,,,,,,,,white,hexagon
2.0,1,2.0,2.0,367.563009262,3.0,part_1,,,,,,,,,,,,,gray,square
2.0,1,2.0,2.0,401.18098259,3.0,part_1,,,,,,,,,,,,,gray,square
1.0,1,4.0,4.0,317.21401214599996,3.0,part_1,,,,,,,,,,,,,green,circle
