raw_reward_magnitude,stim_reward,stepwise_reward_magnitude,paired_with_stopping,stim_location,response,reaction_time,block,which_phase,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
102.0,6.0,1.0,0,3.0,3.0,400.845050812,1.0,phase_1,,,,,,,,,,,,,gray,diamond
397.0,8.0,4.0,1,4.0,4.0,434.096097946,1.0,phase_1,,,,,,,,,,,,,orange,line
0.0,2.0,0.0,1,3.0,3.0,400.537967682,1.0,phase_1,,,,,,,,,,,,,white,square
375.0,4.0,4.0,0,4.0,4.0,417.695045471,1.0,phase_1,,,,,,,,,,,,,magenta,hexagon
84.0,2.0,1.0,1,3.0,3.0,367.579936981,1.0,phase_1,,,,,,,,,,,,,white,square
201.0,7.0,2.0,1,1.0,1.0,467.85998344399997,1.0,phase_1,,,,,,,,,,,,,cyan,flipped triangle
46.0,5.0,0.5,1,4.0,4.0,417.587041855,1.0,phase_1,,,,,,,,,,,,,blue,triangle
422.0,8.0,4.0,1,2.0,2.0,417.91391372699997,1.0,phase_1,,,,,,,,,,,,,orange,line
32.0,1.0,0.5,0,1.0,1.0,434.18502807600004,1.0,phase_1,,,,,,,,,,,,,yellow,cross
409.0,4.0,4.0,0,4.0,4.0,367.456912994,1.0,phase_1,,,,,,,,,,,,,magenta,hexagon
53.0,1.0,0.5,0,3.0,3.0,351.22799873400004,1.0,phase_1,,,,,,,,,,,,,yellow,cross
391.0,8.0,4.0,1,4.0,4.0,367.129802704,1.0,phase_1,,,,,,,,,,,,,orange,line
223.0,7.0,2.0,1,1.0,1.0,401.377916336,1.0,phase_1,,,,,,,,,,,,,cyan,flipped triangle
198.0,3.0,2.0,0,4.0,4.0,401.01885795600003,1.0,phase_1,,,,,,,,,,,,,green,circle
63.0,5.0,0.5,1,3.0,3.0,367.324113846,1.0,phase_1,,,,,,,,,,,,,blue,triangle
407.0,8.0,4.0,1,2.0,2.0,367.944002151,1.0,phase_1,,,,,,,,,,,,,orange,line
38.0,5.0,0.5,1,4.0,4.0,401.206970215,1.0,phase_1,,,,,,,,,,,,,blue,triangle
210.0,7.0,2.0,1,4.0,4.0,367.624044418,1.0,phase_1,,,,,,,,,,,,,cyan,flipped triangle
71.0,5.0,0.5,1,3.0,3.0,351.011037827,1.0,phase_1,,,,,,,,,,,,,blue,triangle
35.0,1.0,0.5,0,4.0,4.0,434.617996216,1.0,phase_1,,,,,,,,,,,,,yellow,cross
422.0,8.0,4.0,1,4.0,4.0,417.39487648,1.0,phase_1,,,,,,,,,,,,,orange,line
375.0,8.0,4.0,1,2.0,2.0,384.243965149,1.0,phase_1,,,,,,,,,,,,,orange,line
99.0,6.0,1.0,0,3.0,3.0,350.62289238,1.0,phase_1,,,,,,,,,,,,,gray,diamond
388.0,4.0,4.0,0,1.0,1.0,434.47685241700003,1.0,phase_1,,,,,,,,,,,,,magenta,hexagon
188.0,3.0,2.0,0,2.0,2.0,367.43998527499997,1.0,phase_1,,,,,,,,,,,,,green,circle
47.0,5.0,0.5,1,1.0,1.0,468.249082565,1.0,phase_1,,,,,,,,,,,,,blue,triangle
124.0,2.0,1.0,1,3.0,3.0,384.14692878700004,1.0,phase_1,,,,,,,,,,,,,white,square
37.0,5.0,0.5,1,4.0,4.0,350.895881653,1.0,phase_1,,,,,,,,,,,,,blue,triangle
0.0,3.0,0.0,0,3.0,3.0,351.07588768,1.0,phase_1,,,,,,,,,,,,,green,circle
33.0,1.0,0.5,0,2.0,2.0,334.022045135,1.0,phase_1,,,,,,,,,,,,,yellow,cross
0.0,2.0,0.0,1,3.0,3.0,450.91104507399996,1.0,phase_1,,,,,,,,,,,,,white,square
0.0,4.0,0.0,0,1.0,1.0,366.991996765,1.0,phase_1,,,,,,,,,,,,,magenta,hexagon
99.0,2.0,1.0,1,1.0,1.0,450.845956802,1.0,phase_1,,,,,,,,,,,,,white,square
383.0,8.0,4.0,1,2.0,2.0,367.40899086,1.0,phase_1,,,,,,,,,,,,,orange,line
179.0,7.0,2.0,1,1.0,1.0,368.007898331,1.0,phase_1,,,,,,,,,,,,,cyan,flipped triangle
216.0,3.0,2.0,0,1.0,1.0,350.692033768,1.0,phase_1,,,,,,,,,,,,,green,circle
45.0,1.0,0.5,0,1.0,1.0,367.333173752,1.0,phase_1,,,,,,,,,,,,,yellow,cross
182.0,3.0,2.0,0,1.0,1.0,401.027917862,1.0,phase_1,,,,,,,,,,,,,green,circle
106.0,2.0,1.0,1,3.0,3.0,334.369182587,1.0,phase_1,,,,,,,,,,,,,white,square
185.0,7.0,2.0,1,3.0,3.0,400.82597732500005,1.0,phase_1,,,,,,,,,,,,,cyan,flipped triangle
0.0,3.0,0.0,0,3.0,3.0,400.789022446,1.0,phase_1,,,,,,,,,,,,,green,circle
419.0,8.0,4.0,1,3.0,3.0,384.68194007899996,1.0,phase_1,,,,,,,,,,,,,orange,line
53.0,5.0,0.5,1,3.0,3.0,350.99005699199995,1.0,phase_1,,,,,,,,,,,,,blue,triangle
406.0,4.0,4.0,0,4.0,4.0,417.78087616,1.0,phase_1,,,,,,,,,,,,,magenta,hexagon
215.0,7.0,2.0,1,2.0,2.0,367.81001090999996,1.0,phase_1,,,,,,,,,,,,,cyan,flipped triangle
400.0,4.0,4.0,0,3.0,3.0,367.568016052,1.0,phase_1,,,,,,,,,,,,,magenta,hexagon
392.0,8.0,4.0,1,2.0,2.0,517.544031143,1.0,phase_1,,,,,,,,,,,,,orange,line
88.0,6.0,1.0,0,4.0,4.0,567.799806595,1.0,phase_1,,,,,,,,,,,,,gray,diamond
64.0,1.0,0.5,0,2.0,2.0,417.367935181,1.0,phase_1,,,,,,,,,,,,,yellow,cross
26.0,5.0,0.5,1,2.0,2.0,433.94708633399995,1.0,phase_1,,,,,,,,,,,,,blue,triangle
45.0,5.0,0.5,1,4.0,4.0,433.63213539099996,1.0,phase_1,,,,,,,,,,,,,blue,triangle
0.0,6.0,0.0,0,4.0,4.0,500.92601776099997,1.0,phase_1,,,,,,,,,,,,,gray,diamond
0.0,2.0,0.0,1,1.0,1.0,500.78582763699995,1.0,phase_1,,,,,,,,,,,,,white,square
101.0,2.0,1.0,1,1.0,1.0,567.4080848689999,1.0,phase_1,,,,,,,,,,,,,white,square
0.0,8.0,0.0,1,1.0,1.0,467.27800369299996,1.0,phase_1,,,,,,,,,,,,,orange,line
117.0,2.0,1.0,1,4.0,4.0,533.854007721,1.0,phase_1,,,,,,,,,,,,,white,square
125.0,6.0,1.0,0,1.0,1.0,584.578037262,1.0,phase_1,,,,,,,,,,,,,gray,diamond
0.0,2.0,0.0,1,4.0,4.0,501.184940338,1.0,phase_1,,,,,,,,,,,,,white,square
101.0,2.0,1.0,1,3.0,3.0,417.74201393100003,1.0,phase_1,,,,,,,,,,,,,white,square
205.0,3.0,2.0,0,2.0,2.0,450.646877289,1.0,phase_1,,,,,,,,,,,,,green,circle
0.0,6.0,0.0,0,3.0,3.0,467.935085297,1.0,phase_1,,,,,,,,,,,,,gray,diamond
113.0,6.0,1.0,0,1.0,1.0,517.791986465,1.0,phase_1,,,,,,,,,,,,,gray,diamond
0.0,1.0,0.0,0,1.0,1.0,467.647075653,1.0,phase_1,,,,,,,,,,,,,yellow,cross
35.0,1.0,0.5,0,2.0,2.0,384.23705101,1.0,phase_1,,,,,,,,,,,,,yellow,cross
195.0,7.0,2.0,1,1.0,1.0,467.319011688,1.0,phase_1,,,,,,,,,,,,,cyan,flipped triangle
0.0,6.0,0.0,0,4.0,4.0,417.844057083,1.0,phase_1,,,,,,,,,,,,,gray,diamond
97.0,2.0,1.0,1,4.0,4.0,417.299032211,1.0,phase_1,,,,,,,,,,,,,white,square
78.0,2.0,1.0,1,2.0,2.0,417.93394088699995,1.0,phase_1,,,,,,,,,,,,,white,square
394.0,4.0,4.0,0,1.0,1.0,351.167917252,1.0,phase_1,,,,,,,,,,,,,magenta,hexagon
204.0,3.0,2.0,0,4.0,4.0,451.209068298,1.0,phase_1,,,,,,,,,,,,,green,circle
29.0,5.0,0.5,1,1.0,1.0,400.314092636,1.0,phase_1,,,,,,,,,,,,,blue,triangle
391.0,4.0,4.0,0,4.0,4.0,450.67191124,1.0,phase_1,,,,,,,,,,,,,magenta,hexagon
0.0,1.0,0.0,0,1.0,1.0,467.179059982,2.0,phase_1,,,,,,,,,,,,,yellow,cross
0.0,1.0,0.0,0,4.0,4.0,467.124938965,2.0,phase_1,,,,,,,,,,,,,yellow,cross
51.0,1.0,0.5,0,1.0,1.0,584.493160248,2.0,phase_1,,,,,,,,,,,,,yellow,cross
397.0,4.0,4.0,0,3.0,3.0,451.34806633,2.0,phase_1,,,,,,,,,,,,,magenta,hexagon
107.0,2.0,1.0,1,2.0,2.0,400.71892738300005,2.0,phase_1,,,,,,,,,,,,,white,square
37.0,5.0,0.5,1,1.0,1.0,467.782974243,2.0,phase_1,,,,,,,,,,,,,blue,triangle
63.0,1.0,0.5,0,3.0,3.0,434.391021729,2.0,phase_1,,,,,,,,,,,,,yellow,cross
392.0,4.0,4.0,0,2.0,2.0,434.017181396,2.0,phase_1,,,,,,,,,,,,,magenta,hexagon
398.0,8.0,4.0,1,4.0,4.0,533.8599681850001,2.0,phase_1,,,,,,,,,,,,,orange,line
72.0,5.0,0.5,1,1.0,1.0,417.176961899,2.0,phase_1,,,,,,,,,,,,,blue,triangle
405.0,4.0,4.0,0,4.0,4.0,418.022155762,2.0,phase_1,,,,,,,,,,,,,magenta,hexagon
416.0,8.0,4.0,1,1.0,1.0,467.56386756899997,2.0,phase_1,,,,,,,,,,,,,orange,line
0.0,2.0,0.0,1,4.0,4.0,400.639057159,2.0,phase_1,,,,,,,,,,,,,white,square
108.0,6.0,1.0,0,3.0,3.0,384.582042694,2.0,phase_1,,,,,,,,,,,,,gray,diamond
0.0,4.0,0.0,0,2.0,2.0,350.85010528600003,2.0,phase_1,,,,,,,,,,,,,magenta,hexagon
43.0,5.0,0.5,1,3.0,3.0,434.497117996,2.0,phase_1,,,,,,,,,,,,,blue,triangle
415.0,8.0,4.0,1,4.0,4.0,484.215974808,2.0,phase_1,,,,,,,,,,,,,orange,line
0.0,6.0,0.0,0,1.0,1.0,434.140920639,2.0,phase_1,,,,,,,,,,,,,gray,diamond
209.0,7.0,2.0,1,3.0,3.0,384.181022644,2.0,phase_1,,,,,,,,,,,,,cyan,flipped triangle
409.0,8.0,4.0,1,1.0,1.0,384.15312767,2.0,phase_1,,,,,,,,,,,,,orange,line
85.0,6.0,1.0,0,3.0,3.0,384.60087776200004,2.0,phase_1,,,,,,,,,,,,,gray,diamond
396.0,4.0,4.0,0,4.0,4.0,384.708881378,2.0,phase_1,,,,,,,,,,,,,magenta,hexagon
81.0,2.0,1.0,1,2.0,2.0,434.06200408899997,2.0,phase_1,,,,,,,,,,,,,white,square
74.0,5.0,0.5,1,4.0,4.0,417.462110519,2.0,phase_1,,,,,,,,,,,,,blue,triangle
181.0,3.0,2.0,0,4.0,4.0,451.323032379,2.0,phase_1,,,,,,,,,,,,,green,circle
402.0,8.0,4.0,1,4.0,4.0,467.914104462,2.0,phase_1,,,,,,,,,,,,,orange,line
387.0,4.0,4.0,0,2.0,2.0,467.51713752700005,2.0,phase_1,,,,,,,,,,,,,magenta,hexagon
122.0,2.0,1.0,1,2.0,2.0,434.36598777800003,2.0,phase_1,,,,,,,,,,,,,white,square
0.0,4.0,0.0,0,1.0,1.0,467.720031738,2.0,phase_1,,,,,,,,,,,,,magenta,hexagon
409.0,8.0,4.0,1,1.0,1.0,433.641910553,2.0,phase_1,,,,,,,,,,,,,orange,line
191.0,3.0,2.0,0,1.0,1.0,451.43198966999995,2.0,phase_1,,,,,,,,,,,,,green,circle
424.0,8.0,4.0,1,3.0,3.0,434.315919876,2.0,phase_1,,,,,,,,,,,,,orange,line
414.0,8.0,4.0,1,1.0,1.0,434.482097626,2.0,phase_1,,,,,,,,,,,,,orange,line
104.0,2.0,1.0,1,1.0,1.0,467.348098755,2.0,phase_1,,,,,,,,,,,,,white,square
207.0,7.0,2.0,1,4.0,4.0,468.411922455,2.0,phase_1,,,,,,,,,,,,,cyan,flipped triangle
0.0,4.0,0.0,0,1.0,1.0,384.12499427800003,2.0,phase_1,,,,,,,,,,,,,magenta,hexagon
194.0,7.0,2.0,1,2.0,2.0,350.790023804,2.0,phase_1,,,,,,,,,,,,,cyan,flipped triangle
192.0,3.0,2.0,0,4.0,4.0,451.374053955,2.0,phase_1,,,,,,,,,,,,,green,circle
112.0,2.0,1.0,1,3.0,3.0,384.038925171,2.0,phase_1,,,,,,,,,,,,,white,square
379.0,4.0,4.0,0,2.0,2.0,334.05685424800004,2.0,phase_1,,,,,,,,,,,,,magenta,hexagon
44.0,5.0,0.5,1,2.0,2.0,367.56205558799996,2.0,phase_1,,,,,,,,,,,,,blue,triangle
0.0,4.0,0.0,0,4.0,4.0,484.260082245,2.0,phase_1,,,,,,,,,,,,,magenta,hexagon
75.0,6.0,1.0,0,2.0,2.0,384.649991989,2.0,phase_1,,,,,,,,,,,,,gray,diamond
405.0,4.0,4.0,0,3.0,3.0,417.884111404,2.0,phase_1,,,,,,,,,,,,,magenta,hexagon
36.0,1.0,0.5,0,3.0,3.0,434.34405326800004,2.0,phase_1,,,,,,,,,,,,,yellow,cross
102.0,2.0,1.0,1,4.0,4.0,501.04379653899997,2.0,phase_1,,,,,,,,,,,,,white,square
57.0,5.0,0.5,1,1.0,1.0,534.384012222,2.0,phase_1,,,,,,,,,,,,,blue,triangle
383.0,8.0,4.0,1,1.0,1.0,467.627048492,2.0,phase_1,,,,,,,,,,,,,orange,line
114.0,6.0,1.0,0,4.0,4.0,484.791040421,2.0,phase_1,,,,,,,,,,,,,gray,diamond
65.0,5.0,0.5,1,3.0,3.0,400.99000930799997,2.0,phase_1,,,,,,,,,,,,,blue,triangle
96.0,2.0,1.0,1,3.0,3.0,384.410858154,2.0,phase_1,,,,,,,,,,,,,white,square
392.0,8.0,4.0,1,2.0,2.0,367.89989471399997,2.0,phase_1,,,,,,,,,,,,,orange,line
59.0,1.0,0.5,0,3.0,3.0,434.195995331,2.0,phase_1,,,,,,,,,,,,,yellow,cross
0.0,7.0,0.0,1,2.0,2.0,435.03379821799996,2.0,phase_1,,,,,,,,,,,,,cyan,flipped triangle
412.0,4.0,4.0,0,2.0,2.0,367.516040802,2.0,phase_1,,,,,,,,,,,,,magenta,hexagon
189.0,7.0,2.0,1,1.0,1.0,417.484045029,2.0,phase_1,,,,,,,,,,,,,cyan,flipped triangle
67.0,5.0,0.5,1,4.0,4.0,484.6971035,2.0,phase_1,,,,,,,,,,,,,blue,triangle
417.0,8.0,4.0,1,3.0,3.0,417.86193847699997,2.0,phase_1,,,,,,,,,,,,,orange,line
0.0,8.0,0.0,1,2.0,2.0,450.971126556,2.0,phase_1,,,,,,,,,,,,,orange,line
401.0,8.0,4.0,1,4.0,4.0,484.41696167,2.0,phase_1,,,,,,,,,,,,,orange,line
72.0,5.0,0.5,1,1.0,1.0,451.086997986,2.0,phase_1,,,,,,,,,,,,,blue,triangle
376.0,4.0,4.0,0,3.0,3.0,434.676885605,2.0,phase_1,,,,,,,,,,,,,magenta,hexagon
0.0,3.0,0.0,0,3.0,3.0,367.383956909,2.0,phase_1,,,,,,,,,,,,,green,circle
188.0,7.0,2.0,1,4.0,4.0,367.65480041499995,2.0,phase_1,,,,,,,,,,,,,cyan,flipped triangle
122.0,2.0,1.0,1,4.0,4.0,400.780916214,2.0,phase_1,,,,,,,,,,,,,white,square
178.0,3.0,2.0,0,2.0,2.0,334.571123123,2.0,phase_1,,,,,,,,,,,,,green,circle
113.0,6.0,1.0,0,1.0,1.0,400.57516098,2.0,phase_1,,,,,,,,,,,,,gray,diamond
101.0,2.0,1.0,1,3.0,3.0,368.065834045,2.0,phase_1,,,,,,,,,,,,,white,square
73.0,1.0,0.5,0,2.0,2.0,350.880146027,2.0,phase_1,,,,,,,,,,,,,yellow,cross
210.0,7.0,2.0,1,4.0,4.0,434.35907363900003,2.0,phase_1,,,,,,,,,,,,,cyan,flipped triangle
389.0,4.0,4.0,0,1.0,1.0,401.044130325,2.0,phase_1,,,,,,,,,,,,,magenta,hexagon
0.0,5.0,0.0,1,3.0,3.0,367.18893051099997,2.0,phase_1,,,,,,,,,,,,,blue,triangle
0.0,4.0,0.0,0,2.0,2.0,501.219034195,2.0,phase_1,,,,,,,,,,,,,magenta,hexagon
69.0,5.0,0.5,1,3.0,3.0,350.610017776,2.0,phase_1,,,,,,,,,,,,,blue,triangle
33.0,1.0,0.5,0,4.0,4.0,734.8978519440001,2.0,phase_1,,,,,,,,,,,,,yellow,cross
112.0,2.0,1.0,1,2.0,2.0,400.84481239300004,2.0,phase_1,,,,,,,,,,,,,white,square
391.0,4.0,4.0,0,1.0,1.0,651.350021362,2.0,phase_1,,,,,,,,,,,,,magenta,hexagon
186.0,7.0,2.0,1,1.0,1.0,467.657804489,2.0,phase_1,,,,,,,,,,,,,cyan,flipped triangle
34.0,1.0,0.5,0,4.0,4.0,568.22013855,2.0,phase_1,,,,,,,,,,,,,yellow,cross
192.0,3.0,2.0,0,2.0,2.0,417.69599914599996,2.0,phase_1,,,,,,,,,,,,,green,circle
209.0,3.0,2.0,0,2.0,2.0,384.40489769000004,2.0,phase_1,,,,,,,,,,,,,green,circle
0.0,7.0,0.0,1,3.0,3.0,350.60691833500005,2.0,phase_1,,,,,,,,,,,,,cyan,flipped triangle
400.0,8.0,4.0,1,3.0,3.0,450.737953186,2.0,phase_1,,,,,,,,,,,,,orange,line
40.0,5.0,0.5,1,1.0,1.0,433.810949326,2.0,phase_1,,,,,,,,,,,,,blue,triangle
415.0,4.0,4.0,0,4.0,4.0,467.974901199,2.0,phase_1,,,,,,,,,,,,,magenta,hexagon
0.0,3.0,0.0,0,3.0,3.0,400.655984879,2.0,phase_1,,,,,,,,,,,,,green,circle
123.0,6.0,1.0,0,2.0,2.0,400.696992874,2.0,phase_1,,,,,,,,,,,,,gray,diamond
78.0,2.0,1.0,1,2.0,2.0,400.73204040499996,2.0,phase_1,,,,,,,,,,,,,white,square
105.0,6.0,1.0,0,2.0,2.0,417.53077507,2.0,phase_1,,,,,,,,,,,,,gray,diamond
0.0,6.0,0.0,0,4.0,4.0,484.32803154,2.0,phase_1,,,,,,,,,,,,,gray,diamond
405.0,4.0,4.0,0,4.0,4.0,417.456865311,2.0,phase_1,,,,,,,,,,,,,magenta,hexagon
412.0,8.0,4.0,1,3.0,3.0,367.604970932,2.0,phase_1,,,,,,,,,,,,,orange,line
382.0,4.0,4.0,0,2.0,2.0,417.713165283,2.0,phase_1,,,,,,,,,,,,,magenta,hexagon
73.0,1.0,0.5,0,1.0,1.0,484.38405990599995,2.0,phase_1,,,,,,,,,,,,,yellow,cross
91.0,6.0,1.0,0,3.0,3.0,350.882053375,2.0,phase_1,,,,,,,,,,,,,gray,diamond
176.0,3.0,2.0,0,4.0,4.0,384.66501236,2.0,phase_1,,,,,,,,,,,,,green,circle
425.0,8.0,4.0,1,2.0,2.0,350.602149963,2.0,phase_1,,,,,,,,,,,,,orange,line
399.0,4.0,4.0,0,1.0,1.0,367.350101471,2.0,phase_1,,,,,,,,,,,,,magenta,hexagon
103.0,6.0,1.0,0,3.0,3.0,484.451055527,2.0,phase_1,,,,,,,,,,,,,gray,diamond
114.0,2.0,1.0,1,1.0,1.0,484.545946121,2.0,phase_1,,,,,,,,,,,,,white,square
48.0,5.0,0.5,1,4.0,4.0,684.7198009489999,3.0,phase_1,,,,,,,,,,,,,blue,triangle
209.0,7.0,2.0,1,3.0,3.0,417.345046997,3.0,phase_1,,,,,,,,,,,,,cyan,flipped triangle
30.0,5.0,0.5,1,1.0,1.0,417.853116989,3.0,phase_1,,,,,,,,,,,,,blue,triangle
199.0,3.0,2.0,0,4.0,4.0,500.895023346,3.0,phase_1,,,,,,,,,,,,,green,circle
67.0,5.0,0.5,1,1.0,1.0,434.152841568,3.0,phase_1,,,,,,,,,,,,,blue,triangle
103.0,2.0,1.0,1,3.0,3.0,384.473085403,3.0,phase_1,,,,,,,,,,,,,white,square
67.0,5.0,0.5,1,3.0,3.0,433.90893936199996,3.0,phase_1,,,,,,,,,,,,,blue,triangle
75.0,1.0,0.5,0,1.0,1.0,384.128093719,3.0,phase_1,,,,,,,,,,,,,yellow,cross
187.0,7.0,2.0,1,1.0,1.0,450.935125351,3.0,phase_1,,,,,,,,,,,,,cyan,flipped triangle
0.0,3.0,0.0,0,2.0,2.0,383.934020996,3.0,phase_1,,,,,,,,,,,,,green,circle
69.0,1.0,0.5,0,2.0,2.0,450.833797455,3.0,phase_1,,,,,,,,,,,,,yellow,cross
110.0,6.0,1.0,0,4.0,4.0,484.256029129,3.0,phase_1,,,,,,,,,,,,,gray,diamond
177.0,3.0,2.0,0,4.0,4.0,450.821876526,3.0,phase_1,,,,,,,,,,,,,green,circle
125.0,2.0,1.0,1,2.0,2.0,450.71101188700004,3.0,phase_1,,,,,,,,,,,,,white,square
183.0,7.0,2.0,1,1.0,1.0,433.781862259,3.0,phase_1,,,,,,,,,,,,,cyan,flipped triangle
118.0,6.0,1.0,0,3.0,3.0,401.345014572,3.0,phase_1,,,,,,,,,,,,,gray,diamond
222.0,3.0,2.0,0,4.0,4.0,434.075117111,3.0,phase_1,,,,,,,,,,,,,green,circle
195.0,3.0,2.0,0,3.0,3.0,384.67502594,3.0,phase_1,,,,,,,,,,,,,green,circle
394.0,8.0,4.0,1,2.0,2.0,367.351055145,3.0,phase_1,,,,,,,,,,,,,orange,line
410.0,8.0,4.0,1,4.0,4.0,534.378051758,3.0,phase_1,,,,,,,,,,,,,orange,line
33.0,5.0,0.5,1,4.0,4.0,434.912919998,3.0,phase_1,,,,,,,,,,,,,blue,triangle
0.0,6.0,0.0,0,4.0,4.0,500.813007355,3.0,phase_1,,,,,,,,,,,,,gray,diamond
50.0,1.0,0.5,0,3.0,3.0,400.522232056,3.0,phase_1,,,,,,,,,,,,,yellow,cross
71.0,1.0,0.5,0,3.0,3.0,333.745956421,3.0,phase_1,,,,,,,,,,,,,yellow,cross
202.0,7.0,2.0,1,1.0,1.0,451.17902755700004,3.0,phase_1,,,,,,,,,,,,,cyan,flipped triangle
209.0,3.0,2.0,0,2.0,2.0,434.135913849,3.0,phase_1,,,,,,,,,,,,,green,circle
406.0,8.0,4.0,1,3.0,3.0,367.239952087,3.0,phase_1,,,,,,,,,,,,,orange,line
104.0,2.0,1.0,1,4.0,4.0,434.261083603,3.0,phase_1,,,,,,,,,,,,,white,square
175.0,3.0,2.0,0,3.0,3.0,334.51795577999997,3.0,phase_1,,,,,,,,,,,,,green,circle
75.0,1.0,0.5,0,2.0,2.0,401.13282203700004,3.0,phase_1,,,,,,,,,,,,,yellow,cross
422.0,8.0,4.0,1,4.0,4.0,517.6439285280001,3.0,phase_1,,,,,,,,,,,,,orange,line
0.0,7.0,0.0,1,2.0,2.0,384.39702987699997,3.0,phase_1,,,,,,,,,,,,,cyan,flipped triangle
207.0,3.0,2.0,0,2.0,2.0,400.87890625,3.0,phase_1,,,,,,,,,,,,,green,circle
41.0,1.0,0.5,0,4.0,4.0,500.60987472499994,3.0,phase_1,,,,,,,,,,,,,yellow,cross
216.0,7.0,2.0,1,2.0,2.0,334.07998085,3.0,phase_1,,,,,,,,,,,,,cyan,flipped triangle
112.0,2.0,1.0,1,1.0,1.0,567.822217941,3.0,phase_1,,,,,,,,,,,,,white,square
0.0,2.0,0.0,1,4.0,4.0,434.53192710900004,3.0,phase_1,,,,,,,,,,,,,white,square
0.0,8.0,0.0,1,4.0,4.0,467.624902725,3.0,phase_1,,,,,,,,,,,,,orange,line
102.0,6.0,1.0,0,1.0,1.0,500.838041306,3.0,phase_1,,,,,,,,,,,,,gray,diamond
0.0,8.0,0.0,1,2.0,2.0,401.030063629,3.0,phase_1,,,,,,,,,,,,,orange,line
50.0,5.0,0.5,1,1.0,1.0,468.125104904,3.0,phase_1,,,,,,,,,,,,,blue,triangle
114.0,2.0,1.0,1,4.0,4.0,450.664997101,3.0,phase_1,,,,,,,,,,,,,white,square
