stepwise_reward_magnitude,paired_with_stopping,quadrant,response,reaction_time,block,which_part,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
4.0,1,4.0,4.0,384.44304466200003,1.0,part_1,,,,,,,,,,,,,magenta,cross
0.5,0,1.0,1.0,384.293079376,1.0,part_1,,,,,,,,,,,,,orange,circle
2.0,0,4.0,4.0,417.701005936,1.0,part_1,,,,,,,,,,,,,green,line
4.0,1,3.0,3.0,417.92893409699997,1.0,part_1,,,,,,,,,,,,,magenta,cross
1.0,1,1.0,1.0,366.955041885,1.0,part_1,,,,,,,,,,,,,white,hexagon
2.0,1,2.0,2.0,300.614833832,1.0,part_1,,,,,,,,,,,,,blue,square
0.5,0,1.0,1.0,317.277908325,1.0,part_1,,,,,,,,,,,,,orange,circle
1.0,0,2.0,2.0,317.144155502,1.0,part_1,,,,,,,,,,,,,gray,diamond
4.0,1,3.0,3.0,350.786924362,1.0,part_1,,,,,,,,,,,,,magenta,cross
0.5,1,3.0,3.0,400.676012039,1.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
0.5,0,4.0,4.0,400.486946106,1.0,part_1,,,,,,,,,,,,,orange,circle
1.0,1,2.0,2.0,283.562898636,1.0,part_1,,,,,,,,,,,,,white,hexagon
0.5,0,1.0,1.0,317.35801696799996,1.0,part_1,,,,,,,,,,,,,orange,circle
2.0,0,1.0,1.0,417.75918006899997,1.0,part_1,,,,,,,,,,,,,green,line
2.0,1,2.0,2.0,267.771959305,1.0,part_1,,,,,,,,,,,,,blue,square
1.0,1,2.0,2.0,334.07092094399997,1.0,part_1,,,,,,,,,,,,,white,hexagon
0.5,0,1.0,1.0,384.40108299300005,1.0,part_1,,,,,,,,,,,,,orange,circle
0.5,1,3.0,3.0,367.429018021,1.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
1.0,1,3.0,3.0,351.366996765,1.0,part_1,,,,,,,,,,,,,white,hexagon
1.0,0,4.0,4.0,417.650938034,1.0,part_1,,,,,,,,,,,,,gray,diamond
2.0,0,1.0,1.0,450.80113410900003,1.0,part_1,,,,,,,,,,,,,green,line
2.0,1,4.0,4.0,467.514038086,1.0,part_1,,,,,,,,,,,,,blue,square
4.0,1,4.0,4.0,384.382009506,1.0,part_1,,,,,,,,,,,,,magenta,cross
2.0,0,4.0,4.0,433.66193771400003,1.0,part_1,,,,,,,,,,,,,green,line
0.5,1,2.0,2.0,384.636878967,1.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
4.0,1,3.0,3.0,400.76208114599996,1.0,part_1,,,,,,,,,,,,,magenta,cross
2.0,1,4.0,4.0,384.56010818500005,1.0,part_1,,,,,,,,,,,,,blue,square
0.5,1,4.0,4.0,467.33307838400003,1.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
2.0,0,1.0,1.0,417.059183121,1.0,part_1,,,,,,,,,,,,,green,line
2.0,0,2.0,2.0,367.442846298,1.0,part_1,,,,,,,,,,,,,green,line
1.0,0,3.0,3.0,401.084899902,1.0,part_1,,,,,,,,,,,,,gray,diamond
4.0,0,4.0,4.0,434.320926666,1.0,part_1,,,,,,,,,,,,,yellow,triangle
4.0,1,4.0,4.0,384.1381073,1.0,part_1,,,,,,,,,,,,,magenta,cross
2.0,0,4.0,4.0,384.531021118,1.0,part_1,,,,,,,,,,,,,green,line
4.0,0,2.0,2.0,400.956869125,1.0,part_1,,,,,,,,,,,,,yellow,triangle
0.5,0,3.0,3.0,384.17506218000005,1.0,part_1,,,,,,,,,,,,,orange,circle
0.5,1,3.0,3.0,368.193149567,1.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
1.0,0,2.0,2.0,350.651025772,1.0,part_1,,,,,,,,,,,,,gray,diamond
0.5,0,3.0,3.0,351.07588768,1.0,part_1,,,,,,,,,,,,,orange,circle
0.5,1,3.0,3.0,350.735902786,1.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
1.0,0,3.0,3.0,351.400136948,1.0,part_1,,,,,,,,,,,,,gray,diamond
2.0,0,1.0,1.0,418.081998825,1.0,part_1,,,,,,,,,,,,,green,line
4.0,1,3.0,3.0,351.136922836,1.0,part_1,,,,,,,,,,,,,magenta,cross
2.0,1,2.0,2.0,351.480007172,1.0,part_1,,,,,,,,,,,,,blue,square
4.0,0,3.0,3.0,367.650032043,1.0,part_1,,,,,,,,,,,,,yellow,triangle
0.5,0,2.0,2.0,367.038965225,1.0,part_1,,,,,,,,,,,,,orange,circle
4.0,0,1.0,1.0,384.117841721,1.0,part_1,,,,,,,,,,,,,yellow,triangle
0.5,1,2.0,2.0,301.0430336,1.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
2.0,1,4.0,4.0,350.641965866,1.0,part_1,,,,,,,,,,,,,blue,square
4.0,0,1.0,1.0,400.532007217,1.0,part_1,,,,,,,,,,,,,yellow,triangle
2.0,1,3.0,3.0,367.47694015499997,1.0,part_1,,,,,,,,,,,,,blue,square
1.0,1,1.0,1.0,467.876911163,2.0,part_1,,,,,,,,,,,,,white,hexagon
4.0,1,1.0,1.0,384.423017502,2.0,part_1,,,,,,,,,,,,,magenta,cross
1.0,0,4.0,4.0,417.963027954,2.0,part_1,,,,,,,,,,,,,gray,diamond
0.5,1,1.0,1.0,384.207010269,2.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
0.5,0,1.0,1.0,384.349107742,2.0,part_1,,,,,,,,,,,,,orange,circle
4.0,1,3.0,3.0,383.982896805,2.0,part_1,,,,,,,,,,,,,magenta,cross
1.0,0,1.0,1.0,384.212017059,2.0,part_1,,,,,,,,,,,,,gray,diamond
0.5,0,2.0,2.0,334.290981293,2.0,part_1,,,,,,,,,,,,,orange,circle
2.0,1,2.0,2.0,434.612035751,2.0,part_1,,,,,,,,,,,,,blue,square
1.0,0,4.0,4.0,400.81000328100004,2.0,part_1,,,,,,,,,,,,,gray,diamond
4.0,0,4.0,4.0,450.513839722,2.0,part_1,,,,,,,,,,,,,yellow,triangle
1.0,0,3.0,3.0,367.88892746,2.0,part_1,,,,,,,,,,,,,gray,diamond
2.0,1,2.0,2.0,401.05414390600004,2.0,part_1,,,,,,,,,,,,,blue,square
1.0,1,2.0,2.0,351.034879684,2.0,part_1,,,,,,,,,,,,,white,hexagon
2.0,1,4.0,4.0,417.63782501199995,2.0,part_1,,,,,,,,,,,,,blue,square
2.0,1,3.0,3.0,483.869075775,2.0,part_1,,,,,,,,,,,,,blue,square
0.5,0,3.0,3.0,400.559902191,2.0,part_1,,,,,,,,,,,,,orange,circle
4.0,0,3.0,3.0,400.789022446,2.0,part_1,,,,,,,,,,,,,yellow,triangle
4.0,1,2.0,2.0,333.52804184,2.0,part_1,,,,,,,,,,,,,magenta,cross
0.5,0,2.0,2.0,468.03092956499995,2.0,part_1,,,,,,,,,,,,,orange,circle
1.0,0,3.0,3.0,317.81888008100003,2.0,part_1,,,,,,,,,,,,,gray,diamond
4.0,0,4.0,4.0,367.308855057,2.0,part_1,,,,,,,,,,,,,yellow,triangle
0.5,1,1.0,1.0,351.40514373800005,2.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
4.0,1,1.0,1.0,367.635011673,2.0,part_1,,,,,,,,,,,,,magenta,cross
4.0,1,1.0,1.0,384.437084198,2.0,part_1,,,,,,,,,,,,,magenta,cross
1.0,1,2.0,2.0,500.80895423899995,2.0,part_1,,,,,,,,,,,,,white,hexagon
1.0,0,1.0,1.0,551.3629913330001,2.0,part_1,,,,,,,,,,,,,gray,diamond
2.0,0,3.0,3.0,484.476089478,2.0,part_1,,,,,,,,,,,,,green,line
2.0,0,4.0,4.0,417.681932449,2.0,part_1,,,,,,,,,,,,,green,line
1.0,1,2.0,2.0,350.847005844,2.0,part_1,,,,,,,,,,,,,white,hexagon
0.5,0,3.0,3.0,350.369930267,2.0,part_1,,,,,,,,,,,,,orange,circle
0.5,1,3.0,3.0,351.074934006,2.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
2.0,0,1.0,1.0,434.056997299,2.0,part_1,,,,,,,,,,,,,green,line
2.0,0,2.0,2.0,367.88010597199997,2.0,part_1,,,,,,,,,,,,,green,line
1.0,0,1.0,1.0,384.300947189,2.0,part_1,,,,,,,,,,,,,gray,diamond
2.0,0,3.0,3.0,501.27196312,2.0,part_1,,,,,,,,,,,,,green,line
4.0,0,2.0,2.0,350.681066513,2.0,part_1,,,,,,,,,,,,,yellow,triangle
0.5,1,4.0,4.0,484.11011695900004,2.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
1.0,1,1.0,1.0,384.273052216,2.0,part_1,,,,,,,,,,,,,white,hexagon
2.0,1,3.0,3.0,401.45397186300005,2.0,part_1,,,,,,,,,,,,,blue,square
0.5,0,3.0,3.0,434.492111206,2.0,part_1,,,,,,,,,,,,,orange,circle
2.0,0,4.0,4.0,434.92412567099996,2.0,part_1,,,,,,,,,,,,,green,line
4.0,1,3.0,3.0,401.135921478,2.0,part_1,,,,,,,,,,,,,magenta,cross
2.0,0,2.0,2.0,333.549976349,2.0,part_1,,,,,,,,,,,,,green,line
4.0,0,4.0,4.0,384.164810181,2.0,part_1,,,,,,,,,,,,,yellow,triangle
4.0,1,2.0,2.0,434.287071228,2.0,part_1,,,,,,,,,,,,,magenta,cross
2.0,1,1.0,1.0,350.641012192,2.0,part_1,,,,,,,,,,,,,blue,square
4.0,0,4.0,4.0,417.569875717,2.0,part_1,,,,,,,,,,,,,yellow,triangle
4.0,0,4.0,4.0,517.54283905,2.0,part_1,,,,,,,,,,,,,yellow,triangle
0.5,1,2.0,2.0,617.561817169,2.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
1.0,1,2.0,2.0,417.602062225,2.0,part_1,,,,,,,,,,,,,white,hexagon
0.5,1,2.0,2.0,334.075927734,2.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
4.0,1,4.0,4.0,384.046077728,2.0,part_1,,,,,,,,,,,,,magenta,cross
4.0,0,3.0,3.0,384.105920792,2.0,part_1,,,,,,,,,,,,,yellow,triangle
4.0,0,1.0,1.0,367.358922958,2.0,part_1,,,,,,,,,,,,,yellow,triangle
4.0,0,4.0,4.0,384.312868118,2.0,part_1,,,,,,,,,,,,,yellow,triangle
2.0,1,2.0,2.0,400.16579628,2.0,part_1,,,,,,,,,,,,,blue,square
0.5,0,3.0,3.0,400.385141373,2.0,part_1,,,,,,,,,,,,,orange,circle
0.5,1,1.0,1.0,384.014844894,2.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
0.5,1,2.0,2.0,317.597150803,2.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
1.0,1,4.0,4.0,434.049844742,2.0,part_1,,,,,,,,,,,,,white,hexagon
0.5,1,4.0,4.0,417.490005493,2.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
1.0,1,4.0,4.0,400.629997253,2.0,part_1,,,,,,,,,,,,,white,hexagon
2.0,1,3.0,3.0,367.835044861,2.0,part_1,,,,,,,,,,,,,blue,square
1.0,0,3.0,3.0,334.308862686,2.0,part_1,,,,,,,,,,,,,gray,diamond
0.5,1,3.0,3.0,367.50793457000003,2.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
4.0,0,2.0,2.0,400.92682838400003,2.0,part_1,,,,,,,,,,,,,yellow,triangle
2.0,1,2.0,2.0,384.077072144,2.0,part_1,,,,,,,,,,,,,blue,square
1.0,0,1.0,1.0,484.47394371,2.0,part_1,,,,,,,,,,,,,gray,diamond
1.0,1,1.0,1.0,451.297044754,2.0,part_1,,,,,,,,,,,,,white,hexagon
4.0,0,4.0,4.0,484.738111496,2.0,part_1,,,,,,,,,,,,,yellow,triangle
2.0,0,1.0,1.0,451.308012009,2.0,part_1,,,,,,,,,,,,,green,line
2.0,0,1.0,1.0,484.449863434,2.0,part_1,,,,,,,,,,,,,green,line
0.5,1,1.0,1.0,417.520999908,2.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
4.0,0,3.0,3.0,601.129055023,2.0,part_1,,,,,,,,,,,,,yellow,triangle
0.5,1,4.0,4.0,384.481906891,2.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
0.5,0,1.0,1.0,668.0228710169999,2.0,part_1,,,,,,,,,,,,,orange,circle
2.0,1,2.0,2.0,484.664201736,2.0,part_1,,,,,,,,,,,,,blue,square
1.0,0,3.0,3.0,384.387969971,2.0,part_1,,,,,,,,,,,,,gray,diamond
0.5,1,3.0,3.0,417.880058289,2.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
0.5,1,4.0,4.0,367.829084396,2.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
2.0,0,3.0,3.0,384.18388366700003,2.0,part_1,,,,,,,,,,,,,green,line
1.0,0,1.0,1.0,417.437791824,2.0,part_1,,,,,,,,,,,,,gray,diamond
4.0,1,1.0,1.0,484.34209823599997,2.0,part_1,,,,,,,,,,,,,magenta,cross
4.0,0,3.0,3.0,450.93488693200004,2.0,part_1,,,,,,,,,,,,,yellow,triangle
1.0,1,4.0,4.0,468.27387809799995,2.0,part_1,,,,,,,,,,,,,white,hexagon
0.5,1,2.0,2.0,484.304189682,2.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
1.0,1,3.0,3.0,434.279918671,2.0,part_1,,,,,,,,,,,,,white,hexagon
2.0,0,4.0,4.0,551.453828812,2.0,part_1,,,,,,,,,,,,,green,line
1.0,1,2.0,2.0,450.48904418899997,2.0,part_1,,,,,,,,,,,,,white,hexagon
0.5,0,2.0,2.0,451.244115829,2.0,part_1,,,,,,,,,,,,,orange,circle
1.0,1,2.0,2.0,451.297044754,2.0,part_1,,,,,,,,,,,,,white,hexagon
4.0,1,4.0,4.0,567.0089721679999,2.0,part_1,,,,,,,,,,,,,magenta,cross
0.5,0,1.0,1.0,534.533977509,2.0,part_1,,,,,,,,,,,,,orange,circle
0.5,1,4.0,4.0,517.8101062769999,2.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
1.0,1,4.0,4.0,634.575128555,2.0,part_1,,,,,,,,,,,,,white,hexagon
4.0,1,4.0,4.0,433.819055557,2.0,part_1,,,,,,,,,,,,,magenta,cross
2.0,1,1.0,1.0,484.33804512,2.0,part_1,,,,,,,,,,,,,blue,square
0.5,1,2.0,2.0,418.060064316,2.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
0.5,0,3.0,3.0,467.824935913,2.0,part_1,,,,,,,,,,,,,orange,circle
4.0,1,2.0,2.0,384.213924408,3.0,part_1,,,,,,,,,,,,,magenta,cross
4.0,1,3.0,3.0,500.877857208,3.0,part_1,,,,,,,,,,,,,magenta,cross
1.0,1,4.0,4.0,451.017141342,3.0,part_1,,,,,,,,,,,,,white,hexagon
4.0,0,4.0,4.0,500.866174698,3.0,part_1,,,,,,,,,,,,,yellow,triangle
2.0,0,4.0,4.0,450.981140137,3.0,part_1,,,,,,,,,,,,,green,line
4.0,0,4.0,4.0,417.91582107500005,3.0,part_1,,,,,,,,,,,,,yellow,triangle
1.0,0,3.0,3.0,434.22198295600003,3.0,part_1,,,,,,,,,,,,,gray,diamond
2.0,1,3.0,3.0,501.33180618299997,3.0,part_1,,,,,,,,,,,,,blue,square
0.5,0,1.0,1.0,450.935125351,3.0,part_1,,,,,,,,,,,,,orange,circle
4.0,1,4.0,4.0,384.84787940999996,3.0,part_1,,,,,,,,,,,,,magenta,cross
1.0,1,3.0,3.0,317.68488884,3.0,part_1,,,,,,,,,,,,,white,hexagon
1.0,0,3.0,3.0,317.408084869,3.0,part_1,,,,,,,,,,,,,gray,diamond
4.0,0,3.0,3.0,434.63206291200004,3.0,part_1,,,,,,,,,,,,,yellow,triangle
0.5,1,1.0,1.0,401.444911957,3.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
0.5,1,4.0,4.0,467.764854431,3.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
2.0,1,2.0,2.0,451.252222061,3.0,part_1,,,,,,,,,,,,,blue,square
1.0,1,4.0,4.0,383.554935455,3.0,part_1,,,,,,,,,,,,,white,hexagon
0.5,0,2.0,2.0,451.102018356,3.0,part_1,,,,,,,,,,,,,orange,circle
1.0,0,1.0,1.0,351.413965225,3.0,part_1,,,,,,,,,,,,,gray,diamond
0.5,0,2.0,2.0,317.361116409,3.0,part_1,,,,,,,,,,,,,orange,circle
1.0,1,4.0,4.0,350.883960724,3.0,part_1,,,,,,,,,,,,,white,hexagon
1.0,0,1.0,1.0,384.001016617,3.0,part_1,,,,,,,,,,,,,gray,diamond
0.5,1,3.0,3.0,384.293079376,3.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
4.0,1,1.0,1.0,317.538022995,3.0,part_1,,,,,,,,,,,,,magenta,cross
4.0,1,2.0,2.0,367.116928101,3.0,part_1,,,,,,,,,,,,,magenta,cross
0.5,0,1.0,1.0,417.619943619,3.0,part_1,,,,,,,,,,,,,orange,circle
1.0,0,4.0,4.0,384.295940399,3.0,part_1,,,,,,,,,,,,,gray,diamond
1.0,0,4.0,4.0,401.14593505899995,3.0,part_1,,,,,,,,,,,,,gray,diamond
2.0,0,1.0,1.0,401.266098022,3.0,part_1,,,,,,,,,,,,,green,line
0.5,1,3.0,3.0,350.86297988900003,3.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
4.0,0,2.0,2.0,317.717075348,3.0,part_1,,,,,,,,,,,,,yellow,triangle
2.0,1,2.0,2.0,334.15007591200003,3.0,part_1,,,,,,,,,,,,,blue,square
1.0,0,2.0,2.0,434.63492393499996,3.0,part_1,,,,,,,,,,,,,gray,diamond
4.0,0,3.0,3.0,401.130914688,3.0,part_1,,,,,,,,,,,,,yellow,triangle
4.0,1,2.0,2.0,334.231853485,3.0,part_1,,,,,,,,,,,,,magenta,cross
2.0,1,3.0,3.0,350.625991821,3.0,part_1,,,,,,,,,,,,,blue,square
1.0,1,4.0,4.0,534.323215485,3.0,part_1,,,,,,,,,,,,,white,hexagon
0.5,1,3.0,3.0,350.73900222799995,3.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
2.0,0,1.0,1.0,384.06586647,3.0,part_1,,,,,,,,,,,,,green,line
1.0,1,2.0,2.0,318.46904754599996,3.0,part_1,,,,,,,,,,,,,white,hexagon
0.5,1,4.0,4.0,384.03606414800004,3.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
2.0,1,3.0,3.0,384.824991226,3.0,part_1,,,,,,,,,,,,,blue,square
2.0,1,2.0,2.0,334.59997177099996,3.0,part_1,,,,,,,,,,,,,blue,square
0.5,1,3.0,3.0,417.69719123799996,3.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
1.0,0,1.0,1.0,384.19795036299996,3.0,part_1,,,,,,,,,,,,,gray,diamond
0.5,1,3.0,3.0,367.442131042,3.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
0.5,1,2.0,2.0,434.50307846100003,3.0,part_1,,,,,,,,,,,,,cyan,flipped triangle
0.5,0,2.0,2.0,484.636068344,3.0,part_1,,,,,,,,,,,,,orange,circle
4.0,0,1.0,1.0,484.32207107500005,3.0,part_1,,,,,,,,,,,,,yellow,triangle
1.0,1,4.0,4.0,384.49001312300004,3.0,part_1,,,,,,,,,,,,,white,hexagon
1.0,1,3.0,3.0,417.438030243,3.0,part_1,,,,,,,,,,,,,white,hexagon
2.0,0,4.0,4.0,418.0560112,3.0,part_1,,,,,,,,,,,,,green,line
0.5,0,2.0,2.0,434.22293663,3.0,part_1,,,,,,,,,,,,,orange,circle
0.5,0,1.0,1.0,434.016942978,3.0,part_1,,,,,,,,,,,,,orange,circle
2.0,0,1.0,1.0,501.309156418,3.0,part_1,,,,,,,,,,,,,green,line
2.0,1,3.0,3.0,550.626993179,3.0,part_1,,,,,,,,,,,,,blue,square
1.0,1,3.0,3.0,383.801937103,3.0,part_1,,,,,,,,,,,,,white,hexagon
1.0,1,1.0,1.0,334.553956985,3.0,part_1,,,,,,,,,,,,,white,hexagon
0.5,0,2.0,2.0,317.548036575,3.0,part_1,,,,,,,,,,,,,orange,circle
0.5,0,4.0,4.0,400.989055634,3.0,part_1,,,,,,,,,,,,,orange,circle
1.0,0,3.0,3.0,350.703954697,3.0,part_1,,,,,,,,,,,,,gray,diamond
2.0,0,1.0,1.0,367.492198944,3.0,part_1,,,,,,,,,,,,,green,line
4.0,1,3.0,3.0,400.94304084799995,3.0,part_1,,,,,,,,,,,,,magenta,cross
2.0,0,4.0,4.0,367.707967758,3.0,part_1,,,,,,,,,,,,,green,line
4.0,1,1.0,1.0,400.671958923,3.0,part_1,,,,,,,,,,,,,magenta,cross
4.0,1,2.0,2.0,417.95086860699996,3.0,part_1,,,,,,,,,,,,,magenta,cross
1.0,1,1.0,1.0,384.3729496,3.0,part_1,,,,,,,,,,,,,white,hexagon
1.0,1,2.0,2.0,284.502029419,3.0,part_1,,,,,,,,,,,,,white,hexagon
4.0,1,4.0,4.0,467.749834061,3.0,part_1,,,,,,,,,,,,,magenta,cross
1.0,0,2.0,2.0,467.791080475,3.0,part_1,,,,,,,,,,,,,gray,diamond
0.5,0,1.0,1.0,350.728988647,3.0,part_1,,,,,,,,,,,,,orange,circle
2.0,1,2.0,2.0,367.697000504,3.0,part_1,,,,,,,,,,,,,blue,square
2.0,1,2.0,2.0,400.954961777,3.0,part_1,,,,,,,,,,,,,blue,square
1.0,1,1.0,1.0,500.868082047,3.0,part_1,,,,,,,,,,,,,white,hexagon
0.5,0,1.0,1.0,484.61198806799996,3.0,part_1,,,,,,,,,,,,,orange,circle
1.0,1,1.0,1.0,434.65089798,3.0,part_1,,,,,,,,,,,,,white,hexagon
2.0,1,3.0,3.0,484.647035599,3.0,part_1,,,,,,,,,,,,,blue,square
1.0,0,4.0,4.0,417.166948318,3.0,part_1,,,,,,,,,,,,,gray,diamond
0.5,0,1.0,1.0,484.62200164800004,3.0,part_1,,,,,,,,,,,,,orange,circle
2.0,0,2.0,2.0,350.19803047199997,3.0,part_1,,,,,,,,,,,,,green,line
1.0,1,4.0,4.0,417.789936066,3.0,part_1,,,,,,,,,,,,,white,hexagon
4.0,0,3.0,3.0,468.122959137,3.0,part_1,,,,,,,,,,,,,yellow,triangle
1.0,0,4.0,4.0,384.016990662,3.0,part_1,,,,,,,,,,,,,gray,diamond
4.0,1,4.0,4.0,384.241104126,3.0,part_1,,,,,,,,,,,,,magenta,cross
1.0,1,2.0,2.0,367.327213287,3.0,part_1,,,,,,,,,,,,,white,hexagon
2.0,1,2.0,2.0,317.496776581,3.0,part_1,,,,,,,,,,,,,blue,square
2.0,1,4.0,4.0,417.751073837,3.0,part_1,,,,,,,,,,,,,blue,square
0.5,0,1.0,1.0,500.946044922,3.0,part_1,,,,,,,,,,,,,orange,circle
