raw_reward_magnitude,stim_reward,stepwise_reward_magnitude,paired_with_stopping,stim_location,response,reaction_time,block,which_phase,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
95.0,6.0,2.0,1,1.0,1.0,451.328039169,1.0,phase_1,,,,,,,,,,,,,magenta,circle
378.0,4.0,4.0,0,1.0,1.0,400.946855545,1.0,phase_1,,,,,,,,,,,,,cyan,line
0.0,8.0,0.0,1,3.0,3.0,534.806013107,1.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
70.0,1.0,1.0,0,2.0,2.0,450.76918602,1.0,phase_1,,,,,,,,,,,,,gray,hexagon
0.0,6.0,0.0,1,1.0,1.0,484.790086746,1.0,phase_1,,,,,,,,,,,,,magenta,circle
219.0,3.0,3.0,1,4.0,4.0,418.00904274,1.0,phase_1,,,,,,,,,,,,,blue,cross
379.0,8.0,4.0,1,4.0,4.0,384.1381073,1.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
0.0,5.0,0.0,1,1.0,1.0,450.757980347,1.0,phase_1,,,,,,,,,,,,,green,diamond
0.0,2.0,0.0,0,4.0,4.0,418.056964874,1.0,phase_1,,,,,,,,,,,,,white,square
0.0,7.0,0.0,0,3.0,3.0,484.61198806799996,1.0,phase_1,,,,,,,,,,,,,orange,triangle
106.0,6.0,2.0,1,3.0,3.0,383.99887085,1.0,phase_1,,,,,,,,,,,,,magenta,circle
217.0,7.0,3.0,0,1.0,1.0,417.45615005499997,1.0,phase_1,,,,,,,,,,,,,orange,triangle
89.0,2.0,2.0,0,1.0,1.0,384.790897369,1.0,phase_1,,,,,,,,,,,,,white,square
405.0,4.0,4.0,0,3.0,3.0,401.266098022,1.0,phase_1,,,,,,,,,,,,,cyan,line
102.0,6.0,2.0,1,3.0,3.0,350.58999061599997,1.0,phase_1,,,,,,,,,,,,,magenta,circle
40.0,5.0,1.0,1,2.0,2.0,400.845050812,1.0,phase_1,,,,,,,,,,,,,green,diamond
93.0,2.0,2.0,0,4.0,4.0,608.286857605,1.0,phase_1,,,,,,,,,,,,,white,square
0.0,5.0,0.0,1,1.0,,,1.0,phase_1,,,,,,,,,,,,,green,diamond
0.0,1.0,0.0,0,2.0,2.0,350.736141205,1.0,phase_1,,,,,,,,,,,,,gray,hexagon
0.0,5.0,0.0,1,1.0,,,1.0,phase_1,,,,,,,,,,,,,green,diamond
46.0,1.0,1.0,0,2.0,2.0,450.864076614,1.0,phase_1,,,,,,,,,,,,,gray,hexagon
220.0,3.0,3.0,1,4.0,4.0,500.865936279,1.0,phase_1,,,,,,,,,,,,,blue,cross
0.0,2.0,0.0,0,2.0,2.0,517.257928848,1.0,phase_1,,,,,,,,,,,,,white,square
179.0,7.0,3.0,0,2.0,2.0,334.563970566,1.0,phase_1,,,,,,,,,,,,,orange,triangle
395.0,8.0,4.0,1,2.0,2.0,367.42401123,1.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
415.0,8.0,4.0,1,4.0,4.0,417.269945145,1.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
89.0,2.0,2.0,0,2.0,2.0,334.02299881000005,1.0,phase_1,,,,,,,,,,,,,white,square
0.0,4.0,0.0,0,1.0,,,1.0,phase_1,,,,,,,,,,,,,cyan,line
400.0,4.0,4.0,0,4.0,4.0,517.8120136260001,1.0,phase_1,,,,,,,,,,,,,cyan,line
188.0,3.0,3.0,1,4.0,4.0,417.673110962,1.0,phase_1,,,,,,,,,,,,,blue,cross
0.0,4.0,0.0,0,1.0,,,1.0,phase_1,,,,,,,,,,,,,cyan,line
0.0,6.0,0.0,1,1.0,,,1.0,phase_1,,,,,,,,,,,,,magenta,circle
120.0,2.0,2.0,0,4.0,4.0,517.5800323489999,1.0,phase_1,,,,,,,,,,,,,white,square
118.0,6.0,2.0,1,3.0,3.0,367.8150177,1.0,phase_1,,,,,,,,,,,,,magenta,circle
114.0,2.0,2.0,0,4.0,4.0,417.334079742,1.0,phase_1,,,,,,,,,,,,,white,square
0.0,2.0,0.0,0,1.0,,,1.0,phase_1,,,,,,,,,,,,,white,square
123.0,6.0,2.0,1,2.0,2.0,617.891073227,1.0,phase_1,,,,,,,,,,,,,magenta,circle
208.0,7.0,3.0,0,2.0,2.0,367.381811142,1.0,phase_1,,,,,,,,,,,,,orange,triangle
0.0,8.0,0.0,1,1.0,,,1.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
94.0,2.0,2.0,0,3.0,3.0,550.83990097,1.0,phase_1,,,,,,,,,,,,,white,square
0.0,4.0,0.0,0,1.0,1.0,400.96306800800005,1.0,phase_1,,,,,,,,,,,,,cyan,line
83.0,6.0,2.0,1,4.0,4.0,567.935943604,1.0,phase_1,,,,,,,,,,,,,magenta,circle
100.0,6.0,2.0,1,2.0,2.0,467.580080032,1.0,phase_1,,,,,,,,,,,,,magenta,circle
415.0,4.0,4.0,0,1.0,1.0,384.503126144,1.0,phase_1,,,,,,,,,,,,,cyan,line
75.0,2.0,2.0,0,4.0,4.0,384.16504859900004,1.0,phase_1,,,,,,,,,,,,,white,square
215.0,7.0,3.0,0,3.0,3.0,450.333118439,1.0,phase_1,,,,,,,,,,,,,orange,triangle
81.0,6.0,2.0,1,2.0,2.0,383.982896805,1.0,phase_1,,,,,,,,,,,,,magenta,circle
43.0,5.0,1.0,1,3.0,3.0,400.938987732,1.0,phase_1,,,,,,,,,,,,,green,diamond
392.0,4.0,4.0,0,4.0,4.0,483.830928802,1.0,phase_1,,,,,,,,,,,,,cyan,line
123.0,6.0,2.0,1,2.0,2.0,417.28591918899997,1.0,phase_1,,,,,,,,,,,,,magenta,circle
118.0,6.0,2.0,1,3.0,3.0,500.864028931,1.0,phase_1,,,,,,,,,,,,,magenta,circle
58.0,5.0,1.0,1,1.0,1.0,384.377002716,1.0,phase_1,,,,,,,,,,,,,green,diamond
0.0,1.0,0.0,0,3.0,3.0,417.451143265,1.0,phase_1,,,,,,,,,,,,,gray,hexagon
385.0,8.0,4.0,1,4.0,4.0,417.235136032,1.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
182.0,3.0,3.0,1,3.0,3.0,433.816194534,1.0,phase_1,,,,,,,,,,,,,blue,cross
82.0,2.0,2.0,0,3.0,3.0,384.429931641,1.0,phase_1,,,,,,,,,,,,,white,square
97.0,2.0,2.0,0,3.0,3.0,367.792844772,1.0,phase_1,,,,,,,,,,,,,white,square
387.0,4.0,4.0,0,4.0,4.0,484.21311378499996,2.0,phase_1,,,,,,,,,,,,,cyan,line
94.0,6.0,2.0,1,2.0,2.0,384.69004630999996,2.0,phase_1,,,,,,,,,,,,,magenta,circle
201.0,3.0,3.0,1,2.0,2.0,367.81311035199997,2.0,phase_1,,,,,,,,,,,,,blue,cross
92.0,6.0,2.0,1,4.0,4.0,417.537212372,2.0,phase_1,,,,,,,,,,,,,magenta,circle
0.0,6.0,0.0,1,3.0,3.0,400.681018829,2.0,phase_1,,,,,,,,,,,,,magenta,circle
185.0,3.0,3.0,1,3.0,3.0,384.896993637,2.0,phase_1,,,,,,,,,,,,,blue,cross
224.0,3.0,3.0,1,2.0,2.0,417.955875397,2.0,phase_1,,,,,,,,,,,,,blue,cross
66.0,5.0,1.0,1,3.0,3.0,434.326171875,2.0,phase_1,,,,,,,,,,,,,green,diamond
107.0,6.0,2.0,1,2.0,2.0,484.425067902,2.0,phase_1,,,,,,,,,,,,,magenta,circle
385.0,4.0,4.0,0,3.0,3.0,484.129905701,2.0,phase_1,,,,,,,,,,,,,cyan,line
396.0,8.0,4.0,1,1.0,1.0,534.445047379,2.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
404.0,4.0,4.0,0,3.0,3.0,434.637069702,2.0,phase_1,,,,,,,,,,,,,cyan,line
0.0,3.0,0.0,1,1.0,1.0,334.256887436,2.0,phase_1,,,,,,,,,,,,,blue,cross
223.0,3.0,3.0,1,1.0,1.0,451.326131821,2.0,phase_1,,,,,,,,,,,,,blue,cross
0.0,1.0,0.0,0,4.0,4.0,400.903940201,2.0,phase_1,,,,,,,,,,,,,gray,hexagon
216.0,3.0,3.0,1,3.0,3.0,483.87503624,2.0,phase_1,,,,,,,,,,,,,blue,cross
119.0,2.0,2.0,0,3.0,3.0,351.43899917600004,2.0,phase_1,,,,,,,,,,,,,white,square
0.0,8.0,0.0,1,1.0,1.0,584.30480957,2.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
123.0,6.0,2.0,1,1.0,1.0,350.36897659299996,2.0,phase_1,,,,,,,,,,,,,magenta,circle
206.0,7.0,3.0,0,1.0,1.0,417.32001304600004,2.0,phase_1,,,,,,,,,,,,,orange,triangle
191.0,3.0,3.0,1,2.0,2.0,484.616041183,2.0,phase_1,,,,,,,,,,,,,blue,cross
89.0,6.0,2.0,1,2.0,2.0,367.334842682,2.0,phase_1,,,,,,,,,,,,,magenta,circle
182.0,3.0,3.0,1,2.0,2.0,384.299993515,2.0,phase_1,,,,,,,,,,,,,blue,cross
0.0,3.0,0.0,1,4.0,4.0,367.520093918,2.0,phase_1,,,,,,,,,,,,,blue,cross
100.0,6.0,2.0,1,4.0,4.0,500.65517425499996,2.0,phase_1,,,,,,,,,,,,,magenta,circle
178.0,7.0,3.0,0,2.0,2.0,418.115139008,2.0,phase_1,,,,,,,,,,,,,orange,triangle
50.0,1.0,1.0,0,4.0,4.0,383.92400741600005,2.0,phase_1,,,,,,,,,,,,,gray,hexagon
375.0,8.0,4.0,1,3.0,3.0,450.89602470399996,2.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
385.0,8.0,4.0,1,1.0,1.0,366.935968399,2.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
383.0,8.0,4.0,1,2.0,2.0,400.828838348,2.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
386.0,4.0,4.0,0,4.0,4.0,417.56010055499996,2.0,phase_1,,,,,,,,,,,,,cyan,line
0.0,1.0,0.0,0,1.0,1.0,434.554100037,2.0,phase_1,,,,,,,,,,,,,gray,hexagon
193.0,7.0,3.0,0,2.0,2.0,467.401027679,2.0,phase_1,,,,,,,,,,,,,orange,triangle
375.0,8.0,4.0,1,4.0,4.0,501.180887222,2.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
423.0,4.0,4.0,0,3.0,3.0,501.204967499,2.0,phase_1,,,,,,,,,,,,,cyan,line
183.0,7.0,3.0,0,3.0,3.0,417.620897293,2.0,phase_1,,,,,,,,,,,,,orange,triangle
0.0,7.0,0.0,0,3.0,3.0,401.540994644,2.0,phase_1,,,,,,,,,,,,,orange,triangle
45.0,1.0,1.0,0,4.0,4.0,450.79779624900004,2.0,phase_1,,,,,,,,,,,,,gray,hexagon
75.0,6.0,2.0,1,1.0,1.0,450.74486732500003,2.0,phase_1,,,,,,,,,,,,,magenta,circle
0.0,4.0,0.0,0,1.0,1.0,417.89293289200003,2.0,phase_1,,,,,,,,,,,,,cyan,line
0.0,1.0,0.0,0,2.0,2.0,351.258039474,2.0,phase_1,,,,,,,,,,,,,gray,hexagon
55.0,5.0,1.0,1,3.0,3.0,417.927026749,2.0,phase_1,,,,,,,,,,,,,green,diamond
47.0,5.0,1.0,1,3.0,3.0,384.514093399,2.0,phase_1,,,,,,,,,,,,,green,diamond
387.0,4.0,4.0,0,2.0,2.0,451.219081879,2.0,phase_1,,,,,,,,,,,,,cyan,line
0.0,8.0,0.0,1,4.0,4.0,367.43402481100003,2.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
92.0,6.0,2.0,1,4.0,4.0,384.01985168500005,2.0,phase_1,,,,,,,,,,,,,magenta,circle
0.0,6.0,0.0,1,2.0,2.0,450.927019119,2.0,phase_1,,,,,,,,,,,,,magenta,circle
378.0,4.0,4.0,0,4.0,4.0,467.66495704700003,2.0,phase_1,,,,,,,,,,,,,cyan,line
222.0,7.0,3.0,0,1.0,1.0,434.808015823,2.0,phase_1,,,,,,,,,,,,,orange,triangle
0.0,4.0,0.0,0,2.0,2.0,468.212842941,2.0,phase_1,,,,,,,,,,,,,cyan,line
101.0,2.0,2.0,0,2.0,2.0,417.771816254,2.0,phase_1,,,,,,,,,,,,,white,square
207.0,7.0,3.0,0,1.0,1.0,534.376859665,2.0,phase_1,,,,,,,,,,,,,orange,triangle
0.0,4.0,0.0,0,4.0,4.0,501.487970352,2.0,phase_1,,,,,,,,,,,,,cyan,line
70.0,1.0,1.0,0,2.0,2.0,417.543888092,2.0,phase_1,,,,,,,,,,,,,gray,hexagon
176.0,7.0,3.0,0,2.0,2.0,450.942993164,2.0,phase_1,,,,,,,,,,,,,orange,triangle
212.0,3.0,3.0,1,4.0,4.0,384.742975235,2.0,phase_1,,,,,,,,,,,,,blue,cross
54.0,5.0,1.0,1,1.0,1.0,367.959976196,2.0,phase_1,,,,,,,,,,,,,green,diamond
0.0,2.0,0.0,0,4.0,4.0,450.99496841399997,2.0,phase_1,,,,,,,,,,,,,white,square
33.0,1.0,1.0,0,3.0,3.0,484.220981598,2.0,phase_1,,,,,,,,,,,,,gray,hexagon
0.0,5.0,0.0,1,2.0,2.0,433.930873871,2.0,phase_1,,,,,,,,,,,,,green,diamond
102.0,2.0,2.0,0,4.0,4.0,450.86312294000004,2.0,phase_1,,,,,,,,,,,,,white,square
51.0,1.0,1.0,0,2.0,2.0,384.15813446000004,2.0,phase_1,,,,,,,,,,,,,gray,hexagon
79.0,2.0,2.0,0,4.0,4.0,384.007930756,2.0,phase_1,,,,,,,,,,,,,white,square
0.0,3.0,0.0,1,3.0,3.0,451.374053955,2.0,phase_1,,,,,,,,,,,,,blue,cross
69.0,5.0,1.0,1,3.0,3.0,534.1451168059999,2.0,phase_1,,,,,,,,,,,,,green,diamond
381.0,4.0,4.0,0,1.0,1.0,567.611932755,2.0,phase_1,,,,,,,,,,,,,cyan,line
70.0,1.0,1.0,0,3.0,3.0,500.68712234500003,2.0,phase_1,,,,,,,,,,,,,gray,hexagon
90.0,6.0,2.0,1,3.0,3.0,634.53412056,2.0,phase_1,,,,,,,,,,,,,magenta,circle
85.0,2.0,2.0,0,1.0,1.0,433.74180793799997,2.0,phase_1,,,,,,,,,,,,,white,square
0.0,8.0,0.0,1,3.0,3.0,417.635917664,2.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
0.0,3.0,0.0,1,3.0,3.0,467.97084808299996,2.0,phase_1,,,,,,,,,,,,,blue,cross
105.0,2.0,2.0,0,4.0,4.0,501.01590156599997,2.0,phase_1,,,,,,,,,,,,,white,square
416.0,4.0,4.0,0,1.0,1.0,501.461982727,2.0,phase_1,,,,,,,,,,,,,cyan,line
404.0,4.0,4.0,0,3.0,3.0,401.52716636699995,2.0,phase_1,,,,,,,,,,,,,cyan,line
91.0,6.0,2.0,1,1.0,1.0,400.623083115,2.0,phase_1,,,,,,,,,,,,,magenta,circle
0.0,6.0,0.0,1,4.0,4.0,334.36298370400004,2.0,phase_1,,,,,,,,,,,,,magenta,circle
0.0,5.0,0.0,1,4.0,4.0,450.695037842,2.0,phase_1,,,,,,,,,,,,,green,diamond
392.0,8.0,4.0,1,2.0,2.0,567.8040981290001,2.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
108.0,6.0,2.0,1,1.0,1.0,484.612226486,2.0,phase_1,,,,,,,,,,,,,magenta,circle
95.0,6.0,2.0,1,1.0,1.0,667.4909591669999,2.0,phase_1,,,,,,,,,,,,,magenta,circle
97.0,2.0,2.0,0,3.0,3.0,468.278884888,2.0,phase_1,,,,,,,,,,,,,white,square
0.0,5.0,0.0,1,4.0,4.0,517.727851868,2.0,phase_1,,,,,,,,,,,,,green,diamond
0.0,5.0,0.0,1,1.0,1.0,384.157896042,2.0,phase_1,,,,,,,,,,,,,green,diamond
0.0,5.0,0.0,1,2.0,2.0,518.0230140689999,2.0,phase_1,,,,,,,,,,,,,green,diamond
78.0,6.0,2.0,1,1.0,1.0,417.8211689,2.0,phase_1,,,,,,,,,,,,,magenta,circle
30.0,1.0,1.0,0,1.0,1.0,434.572935104,2.0,phase_1,,,,,,,,,,,,,gray,hexagon
0.0,3.0,0.0,1,2.0,2.0,418.28012466399997,2.0,phase_1,,,,,,,,,,,,,blue,cross
0.0,8.0,0.0,1,2.0,2.0,434.582233429,2.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
199.0,7.0,3.0,0,1.0,1.0,434.27395820600003,2.0,phase_1,,,,,,,,,,,,,orange,triangle
201.0,7.0,3.0,0,4.0,4.0,517.611980438,2.0,phase_1,,,,,,,,,,,,,orange,triangle
421.0,4.0,4.0,0,3.0,3.0,584.4089984889999,2.0,phase_1,,,,,,,,,,,,,cyan,line
0.0,3.0,0.0,1,4.0,4.0,451.32493972799995,2.0,phase_1,,,,,,,,,,,,,blue,cross
409.0,4.0,4.0,0,3.0,3.0,467.123031616,2.0,phase_1,,,,,,,,,,,,,cyan,line
0.0,2.0,0.0,0,3.0,3.0,434.094905853,2.0,phase_1,,,,,,,,,,,,,white,square
51.0,1.0,1.0,0,2.0,2.0,517.84491539,2.0,phase_1,,,,,,,,,,,,,gray,hexagon
105.0,2.0,2.0,0,1.0,1.0,384.579896927,2.0,phase_1,,,,,,,,,,,,,white,square
91.0,6.0,2.0,1,2.0,2.0,584.710836411,2.0,phase_1,,,,,,,,,,,,,magenta,circle
78.0,2.0,2.0,0,1.0,1.0,416.949987411,2.0,phase_1,,,,,,,,,,,,,white,square
392.0,8.0,4.0,1,4.0,4.0,517.5249576570001,2.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
47.0,5.0,1.0,1,4.0,4.0,434.06105041499995,2.0,phase_1,,,,,,,,,,,,,green,diamond
181.0,7.0,3.0,0,1.0,1.0,567.708969116,3.0,phase_1,,,,,,,,,,,,,orange,triangle
202.0,7.0,3.0,0,4.0,4.0,717.7641391750001,3.0,phase_1,,,,,,,,,,,,,orange,triangle
224.0,7.0,3.0,0,3.0,3.0,417.144060135,3.0,phase_1,,,,,,,,,,,,,orange,triangle
0.0,8.0,0.0,1,1.0,1.0,468.08600425699996,3.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
187.0,3.0,3.0,1,3.0,3.0,501.240968704,3.0,phase_1,,,,,,,,,,,,,blue,cross
0.0,6.0,0.0,1,4.0,4.0,634.45186615,3.0,phase_1,,,,,,,,,,,,,magenta,circle
0.0,5.0,0.0,1,1.0,1.0,434.108972549,3.0,phase_1,,,,,,,,,,,,,green,diamond
0.0,7.0,0.0,0,3.0,3.0,434.609889984,3.0,phase_1,,,,,,,,,,,,,orange,triangle
0.0,3.0,0.0,1,2.0,2.0,500.962018967,3.0,phase_1,,,,,,,,,,,,,blue,cross
29.0,5.0,1.0,1,3.0,3.0,484.73286628700004,3.0,phase_1,,,,,,,,,,,,,green,diamond
416.0,8.0,4.0,1,2.0,2.0,467.439174652,3.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
0.0,3.0,0.0,1,2.0,2.0,484.225034714,3.0,phase_1,,,,,,,,,,,,,blue,cross
178.0,7.0,3.0,0,1.0,1.0,367.580890656,3.0,phase_1,,,,,,,,,,,,,orange,triangle
0.0,3.0,0.0,1,2.0,2.0,450.59299469,3.0,phase_1,,,,,,,,,,,,,blue,cross
42.0,5.0,1.0,1,4.0,4.0,467.44799614,3.0,phase_1,,,,,,,,,,,,,green,diamond
382.0,8.0,4.0,1,2.0,2.0,350.607872009,3.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
0.0,5.0,0.0,1,1.0,1.0,367.192029953,3.0,phase_1,,,,,,,,,,,,,green,diamond
390.0,8.0,4.0,1,4.0,4.0,450.714111328,3.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
26.0,1.0,1.0,0,1.0,1.0,367.774963379,3.0,phase_1,,,,,,,,,,,,,gray,hexagon
188.0,3.0,3.0,1,3.0,3.0,434.064865112,3.0,phase_1,,,,,,,,,,,,,blue,cross
0.0,8.0,0.0,1,4.0,4.0,451.014995575,3.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
87.0,2.0,2.0,0,3.0,3.0,384.44900512699996,3.0,phase_1,,,,,,,,,,,,,white,square
0.0,1.0,0.0,0,4.0,4.0,383.92400741600005,3.0,phase_1,,,,,,,,,,,,,gray,hexagon
40.0,1.0,1.0,0,4.0,4.0,384.46688652,3.0,phase_1,,,,,,,,,,,,,gray,hexagon
113.0,2.0,2.0,0,1.0,1.0,417.719841003,3.0,phase_1,,,,,,,,,,,,,white,square
125.0,6.0,2.0,1,4.0,4.0,434.44991111800005,3.0,phase_1,,,,,,,,,,,,,magenta,circle
47.0,5.0,1.0,1,2.0,2.0,484.019994736,3.0,phase_1,,,,,,,,,,,,,green,diamond
0.0,2.0,0.0,0,4.0,4.0,400.813102722,3.0,phase_1,,,,,,,,,,,,,white,square
39.0,1.0,1.0,0,3.0,3.0,567.7731037140001,3.0,phase_1,,,,,,,,,,,,,gray,hexagon
108.0,6.0,2.0,1,1.0,1.0,501.384019852,3.0,phase_1,,,,,,,,,,,,,magenta,circle
39.0,5.0,1.0,1,4.0,4.0,484.858989716,3.0,phase_1,,,,,,,,,,,,,green,diamond
182.0,3.0,3.0,1,3.0,3.0,434.470891953,3.0,phase_1,,,,,,,,,,,,,blue,cross
75.0,1.0,1.0,0,1.0,1.0,400.752782822,3.0,phase_1,,,,,,,,,,,,,gray,hexagon
0.0,1.0,0.0,0,1.0,1.0,417.635917664,3.0,phase_1,,,,,,,,,,,,,gray,hexagon
115.0,2.0,2.0,0,3.0,3.0,368.046045303,3.0,phase_1,,,,,,,,,,,,,white,square
219.0,7.0,3.0,0,2.0,2.0,551.143169403,3.0,phase_1,,,,,,,,,,,,,orange,triangle
110.0,2.0,2.0,0,1.0,1.0,418.161869049,3.0,phase_1,,,,,,,,,,,,,white,square
393.0,8.0,4.0,1,4.0,4.0,434.59796905499996,3.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
0.0,6.0,0.0,1,1.0,1.0,367.574930191,3.0,phase_1,,,,,,,,,,,,,magenta,circle
382.0,4.0,4.0,0,4.0,4.0,434.10301208500005,3.0,phase_1,,,,,,,,,,,,,cyan,line
31.0,1.0,1.0,0,4.0,4.0,384.279966354,3.0,phase_1,,,,,,,,,,,,,gray,hexagon
54.0,5.0,1.0,1,1.0,1.0,417.076826096,3.0,phase_1,,,,,,,,,,,,,green,diamond
0.0,2.0,0.0,0,4.0,4.0,417.749881744,3.0,phase_1,,,,,,,,,,,,,white,square
