raw_reward_magnitude,stim_reward,stepwise_reward_magnitude,paired_with_stopping,stim_location,response,reaction_time,block,which_phase,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
400.0,4.0,4.0,1,4.0,4.0,450.797080994,1.0,phase_1,,,,,,,,,,,,,gray,hexagon
197.0,3.0,2.0,0,1.0,1.0,417.612075806,1.0,phase_1,,,,,,,,,,,,,magenta,line
96.0,2.0,1.0,1,2.0,2.0,317.570209503,1.0,phase_1,,,,,,,,,,,,,white,square
75.0,6.0,1.0,0,1.0,1.0,367.62094497699997,1.0,phase_1,,,,,,,,,,,,,green,triangle
101.0,2.0,1.0,1,3.0,3.0,301.00893974300004,1.0,phase_1,,,,,,,,,,,,,white,square
0.0,5.0,0.0,1,2.0,2.0,384.66691970799997,1.0,phase_1,,,,,,,,,,,,,blue,cross
99.0,2.0,1.0,1,4.0,4.0,367.17009544399997,1.0,phase_1,,,,,,,,,,,,,white,square
0.0,3.0,0.0,0,3.0,3.0,401.039123535,1.0,phase_1,,,,,,,,,,,,,magenta,line
108.0,6.0,1.0,0,3.0,3.0,401.077032089,1.0,phase_1,,,,,,,,,,,,,green,triangle
211.0,7.0,2.0,1,2.0,2.0,367.610931396,1.0,phase_1,,,,,,,,,,,,,cyan,circle
123.0,2.0,1.0,1,2.0,2.0,367.13004112199997,1.0,phase_1,,,,,,,,,,,,,white,square
0.0,3.0,0.0,0,4.0,4.0,417.410850525,1.0,phase_1,,,,,,,,,,,,,magenta,line
95.0,6.0,1.0,0,4.0,4.0,417.668104172,1.0,phase_1,,,,,,,,,,,,,green,triangle
46.0,1.0,0.5,0,1.0,1.0,334.218978882,1.0,phase_1,,,,,,,,,,,,,orange,diamond
97.0,2.0,1.0,1,4.0,4.0,334.68389511099997,1.0,phase_1,,,,,,,,,,,,,white,square
413.0,4.0,4.0,1,4.0,4.0,367.59591102599995,1.0,phase_1,,,,,,,,,,,,,gray,hexagon
0.0,2.0,0.0,1,4.0,4.0,350.796937943,1.0,phase_1,,,,,,,,,,,,,white,square
101.0,6.0,1.0,0,3.0,3.0,350.70896148699995,1.0,phase_1,,,,,,,,,,,,,green,triangle
384.0,8.0,4.0,0,4.0,4.0,417.590856552,1.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
0.0,3.0,0.0,0,3.0,3.0,417.929172516,1.0,phase_1,,,,,,,,,,,,,magenta,line
186.0,3.0,2.0,0,1.0,1.0,317.63601303099995,1.0,phase_1,,,,,,,,,,,,,magenta,line
419.0,8.0,4.0,0,2.0,2.0,601.202011108,1.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
419.0,4.0,4.0,1,4.0,4.0,384.388923645,1.0,phase_1,,,,,,,,,,,,,gray,hexagon
0.0,3.0,0.0,0,2.0,2.0,350.775957108,1.0,phase_1,,,,,,,,,,,,,magenta,line
216.0,3.0,2.0,0,2.0,2.0,351.33099556,1.0,phase_1,,,,,,,,,,,,,magenta,line
375.0,4.0,4.0,1,3.0,3.0,434.1340065,1.0,phase_1,,,,,,,,,,,,,gray,hexagon
98.0,2.0,1.0,1,1.0,1.0,284.142971039,1.0,phase_1,,,,,,,,,,,,,white,square
218.0,3.0,2.0,0,4.0,4.0,333.839178085,1.0,phase_1,,,,,,,,,,,,,magenta,line
88.0,6.0,1.0,0,1.0,1.0,367.239952087,1.0,phase_1,,,,,,,,,,,,,green,triangle
35.0,1.0,0.5,0,4.0,4.0,334.040164948,1.0,phase_1,,,,,,,,,,,,,orange,diamond
0.0,8.0,0.0,0,4.0,4.0,334.201812744,1.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
91.0,6.0,1.0,0,4.0,4.0,367.838144302,1.0,phase_1,,,,,,,,,,,,,green,triangle
218.0,7.0,2.0,1,2.0,2.0,383.954048157,1.0,phase_1,,,,,,,,,,,,,cyan,circle
0.0,7.0,0.0,1,2.0,2.0,384.213924408,1.0,phase_1,,,,,,,,,,,,,cyan,circle
105.0,6.0,1.0,0,2.0,2.0,434.170007706,1.0,phase_1,,,,,,,,,,,,,green,triangle
190.0,3.0,2.0,0,1.0,1.0,417.789936066,1.0,phase_1,,,,,,,,,,,,,magenta,line
114.0,6.0,1.0,0,1.0,1.0,400.806903839,1.0,phase_1,,,,,,,,,,,,,green,triangle
176.0,3.0,2.0,0,2.0,2.0,401.05700492899996,1.0,phase_1,,,,,,,,,,,,,magenta,line
220.0,3.0,2.0,0,3.0,3.0,417.490959167,1.0,phase_1,,,,,,,,,,,,,magenta,line
384.0,4.0,4.0,1,3.0,3.0,367.151975632,1.0,phase_1,,,,,,,,,,,,,gray,hexagon
69.0,1.0,0.5,0,3.0,3.0,351.001024246,1.0,phase_1,,,,,,,,,,,,,orange,diamond
417.0,4.0,4.0,1,3.0,3.0,317.57903099099997,1.0,phase_1,,,,,,,,,,,,,gray,hexagon
0.0,8.0,0.0,0,2.0,2.0,400.68602562,1.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
0.0,5.0,0.0,1,2.0,2.0,383.810997009,1.0,phase_1,,,,,,,,,,,,,blue,cross
