raw_reward_magnitude,stim_reward,stepwise_reward_magnitude,paired_with_stopping,stim_location,response,reaction_time,block,which_phase,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
98.0,2.0,2.0,1,3.0,3.0,534.497976303,1.0,phase_1,,,,,,,,,,,,,gray,diamond
52.0,1.0,1.0,0,2.0,2.0,433.884143829,1.0,phase_1,,,,,,,,,,,,,magenta,triangle
87.0,6.0,2.0,0,3.0,3.0,500.746965408,1.0,phase_1,,,,,,,,,,,,,green,cross
376.0,4.0,4.0,1,3.0,3.0,450.967073441,1.0,phase_1,,,,,,,,,,,,,yellow,line
117.0,2.0,2.0,1,3.0,3.0,401.045084,1.0,phase_1,,,,,,,,,,,,,gray,diamond
410.0,8.0,4.0,0,1.0,1.0,450.90484619100005,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
399.0,4.0,4.0,1,4.0,4.0,401.087999344,1.0,phase_1,,,,,,,,,,,,,yellow,line
0.0,3.0,0.0,0,4.0,4.0,617.370128632,1.0,phase_1,,,,,,,,,,,,,cyan,circle
58.0,1.0,1.0,0,3.0,3.0,501.511096954,1.0,phase_1,,,,,,,,,,,,,magenta,triangle
415.0,8.0,4.0,0,1.0,1.0,367.637872696,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
109.0,2.0,2.0,1,2.0,2.0,434.448957443,1.0,phase_1,,,,,,,,,,,,,gray,diamond
36.0,5.0,1.0,1,1.0,1.0,401.220798492,1.0,phase_1,,,,,,,,,,,,,orange,hexagon
0.0,3.0,0.0,0,1.0,1.0,417.171955109,1.0,phase_1,,,,,,,,,,,,,cyan,circle
49.0,5.0,1.0,1,3.0,3.0,500.644922256,1.0,phase_1,,,,,,,,,,,,,orange,hexagon
404.0,8.0,4.0,0,1.0,1.0,384.579896927,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
0.0,6.0,0.0,0,1.0,1.0,601.541996002,1.0,phase_1,,,,,,,,,,,,,green,cross
30.0,5.0,1.0,1,3.0,3.0,384.514093399,1.0,phase_1,,,,,,,,,,,,,orange,hexagon
77.0,6.0,2.0,0,3.0,3.0,417.226076126,1.0,phase_1,,,,,,,,,,,,,green,cross
385.0,8.0,4.0,0,4.0,4.0,368.017911911,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
66.0,5.0,1.0,1,1.0,1.0,384.45305824300004,1.0,phase_1,,,,,,,,,,,,,orange,hexagon
377.0,8.0,4.0,0,1.0,1.0,383.994102478,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
37.0,5.0,1.0,1,4.0,4.0,400.719881058,1.0,phase_1,,,,,,,,,,,,,orange,hexagon
208.0,3.0,3.0,0,4.0,4.0,417.572021484,1.0,phase_1,,,,,,,,,,,,,cyan,circle
0.0,6.0,0.0,0,2.0,2.0,367.110967636,1.0,phase_1,,,,,,,,,,,,,green,cross
410.0,8.0,4.0,0,1.0,1.0,384.61494445799997,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
72.0,5.0,1.0,1,1.0,1.0,350.67701339700005,1.0,phase_1,,,,,,,,,,,,,orange,hexagon
0.0,2.0,0.0,1,2.0,2.0,417.619943619,1.0,phase_1,,,,,,,,,,,,,gray,diamond
110.0,6.0,2.0,0,3.0,3.0,484.347105026,1.0,phase_1,,,,,,,,,,,,,green,cross
398.0,4.0,4.0,1,1.0,1.0,334.030866623,1.0,phase_1,,,,,,,,,,,,,yellow,line
29.0,1.0,1.0,0,3.0,3.0,467.326879501,1.0,phase_1,,,,,,,,,,,,,magenta,triangle
0.0,6.0,0.0,0,2.0,2.0,367.92397499099997,1.0,phase_1,,,,,,,,,,,,,green,cross
117.0,2.0,2.0,1,3.0,3.0,517.590999603,1.0,phase_1,,,,,,,,,,,,,gray,diamond
423.0,4.0,4.0,1,1.0,1.0,383.751869202,1.0,phase_1,,,,,,,,,,,,,yellow,line
0.0,8.0,0.0,0,4.0,4.0,384.32788848900003,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
381.0,4.0,4.0,1,1.0,1.0,450.864076614,1.0,phase_1,,,,,,,,,,,,,yellow,line
0.0,4.0,0.0,1,3.0,3.0,584.100008011,1.0,phase_1,,,,,,,,,,,,,yellow,line
404.0,4.0,4.0,1,1.0,1.0,417.896986008,1.0,phase_1,,,,,,,,,,,,,yellow,line
397.0,8.0,4.0,0,3.0,3.0,601.155996323,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
207.0,3.0,3.0,0,4.0,4.0,534.294843674,1.0,phase_1,,,,,,,,,,,,,cyan,circle
100.0,6.0,2.0,0,3.0,3.0,384.184837341,1.0,phase_1,,,,,,,,,,,,,green,cross
55.0,1.0,1.0,0,2.0,2.0,668.028116226,1.0,phase_1,,,,,,,,,,,,,magenta,triangle
119.0,2.0,2.0,1,4.0,4.0,401.061058044,1.0,phase_1,,,,,,,,,,,,,gray,diamond
65.0,1.0,1.0,0,3.0,3.0,400.933027267,1.0,phase_1,,,,,,,,,,,,,magenta,triangle
0.0,7.0,0.0,1,1.0,1.0,334.10501480100004,1.0,phase_1,,,,,,,,,,,,,white,square
78.0,6.0,2.0,0,3.0,3.0,400.920152664,1.0,phase_1,,,,,,,,,,,,,green,cross
193.0,3.0,3.0,0,3.0,3.0,434.195995331,1.0,phase_1,,,,,,,,,,,,,cyan,circle
177.0,7.0,3.0,1,2.0,2.0,367.527008057,1.0,phase_1,,,,,,,,,,,,,white,square
0.0,8.0,0.0,0,3.0,3.0,417.52195358299997,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
73.0,1.0,1.0,0,4.0,4.0,467.658042908,1.0,phase_1,,,,,,,,,,,,,magenta,triangle
0.0,2.0,0.0,1,4.0,4.0,483.752965927,1.0,phase_1,,,,,,,,,,,,,gray,diamond
179.0,7.0,3.0,1,4.0,4.0,450.56605339099997,1.0,phase_1,,,,,,,,,,,,,white,square
33.0,1.0,1.0,0,2.0,2.0,484.5058918,1.0,phase_1,,,,,,,,,,,,,magenta,triangle
382.0,4.0,4.0,1,1.0,1.0,383.85796546899996,1.0,phase_1,,,,,,,,,,,,,yellow,line
42.0,1.0,1.0,0,4.0,4.0,518.0480480189999,1.0,phase_1,,,,,,,,,,,,,magenta,triangle
191.0,7.0,3.0,1,4.0,4.0,434.56315994299996,1.0,phase_1,,,,,,,,,,,,,white,square
104.0,6.0,2.0,0,2.0,2.0,417.918920517,1.0,phase_1,,,,,,,,,,,,,green,cross
44.0,5.0,1.0,1,4.0,4.0,517.724990845,1.0,phase_1,,,,,,,,,,,,,orange,hexagon
176.0,7.0,3.0,1,3.0,3.0,417.57106781,1.0,phase_1,,,,,,,,,,,,,white,square
0.0,7.0,0.0,1,4.0,4.0,550.694942474,1.0,phase_1,,,,,,,,,,,,,white,square
55.0,5.0,1.0,1,3.0,3.0,433.583021164,1.0,phase_1,,,,,,,,,,,,,orange,hexagon
0.0,2.0,0.0,1,1.0,1.0,466.897010803,1.0,phase_1,,,,,,,,,,,,,gray,diamond
212.0,7.0,3.0,1,3.0,3.0,400.44593811,1.0,phase_1,,,,,,,,,,,,,white,square
207.0,7.0,3.0,1,3.0,3.0,367.829084396,1.0,phase_1,,,,,,,,,,,,,white,square
394.0,8.0,4.0,0,2.0,2.0,401.11899375900003,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
106.0,2.0,2.0,1,1.0,1.0,417.19794273400004,1.0,phase_1,,,,,,,,,,,,,gray,diamond
54.0,5.0,1.0,1,3.0,3.0,400.368928909,1.0,phase_1,,,,,,,,,,,,,orange,hexagon
0.0,8.0,0.0,0,4.0,4.0,401.071071625,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
384.0,8.0,4.0,0,4.0,4.0,367.555856705,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
44.0,5.0,1.0,1,1.0,1.0,417.375087738,1.0,phase_1,,,,,,,,,,,,,orange,hexagon
55.0,1.0,1.0,0,4.0,4.0,417.963981628,1.0,phase_1,,,,,,,,,,,,,magenta,triangle
199.0,3.0,3.0,0,3.0,3.0,484.388113022,1.0,phase_1,,,,,,,,,,,,,cyan,circle
65.0,5.0,1.0,1,2.0,2.0,50.479888916,1.0,phase_1,,,,,,,,,,,,,orange,hexagon
378.0,8.0,4.0,0,2.0,2.0,384.525060654,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
0.0,8.0,0.0,0,4.0,4.0,451.288938522,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
100.0,6.0,2.0,0,2.0,2.0,434.698820114,1.0,phase_1,,,,,,,,,,,,,green,cross
48.0,5.0,1.0,1,1.0,1.0,367.254972458,1.0,phase_1,,,,,,,,,,,,,orange,hexagon
39.0,5.0,1.0,1,4.0,4.0,417.486190796,1.0,phase_1,,,,,,,,,,,,,orange,hexagon
0.0,7.0,0.0,1,2.0,2.0,350.790023804,1.0,phase_1,,,,,,,,,,,,,white,square
197.0,3.0,3.0,0,2.0,2.0,383.99887085,1.0,phase_1,,,,,,,,,,,,,cyan,circle
216.0,3.0,3.0,0,2.0,2.0,401.014089584,1.0,phase_1,,,,,,,,,,,,,cyan,circle
