stepwise_reward_magnitude,paired_with_stopping,quadrant,response,reaction_time,block,which_part,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
0.5,0,4.0,4.0,434.249162674,1.0,part_1,,,,,,,,,,,,,white,diamond
4.0,0,4.0,4.0,418.161153793,1.0,part_1,,,,,,,,,,,,,orange,line
2.0,1,2.0,2.0,417.26398467999996,1.0,part_1,,,,,,,,,,,,,yellow,flipped triangle
2.0,0,4.0,4.0,367.010116577,1.0,part_1,,,,,,,,,,,,,cyan,circle
1.0,1,4.0,4.0,384.725093842,1.0,part_1,,,,,,,,,,,,,green,triangle
0.5,0,3.0,3.0,367.42401123,1.0,part_1,,,,,,,,,,,,,white,diamond
4.0,1,4.0,4.0,350.968837738,1.0,part_1,,,,,,,,,,,,,magenta,square
1.0,0,2.0,2.0,367.634057999,1.0,part_1,,,,,,,,,,,,,blue,cross
2.0,1,3.0,3.0,350.89612007100004,1.0,part_1,,,,,,,,,,,,,yellow,flipped triangle
4.0,1,1.0,1.0,484.693050385,1.0,part_1,,,,,,,,,,,,,magenta,square
4.0,0,1.0,1.0,450.893878937,1.0,part_1,,,,,,,,,,,,,orange,line
1.0,0,4.0,4.0,451.143026352,1.0,part_1,,,,,,,,,,,,,blue,cross
0.5,0,1.0,1.0,350.857973099,1.0,part_1,,,,,,,,,,,,,white,diamond
4.0,1,2.0,2.0,350.945949554,1.0,part_1,,,,,,,,,,,,,magenta,square
0.5,0,1.0,1.0,350.68202018700003,1.0,part_1,,,,,,,,,,,,,white,diamond
0.5,0,2.0,2.0,350.646018982,1.0,part_1,,,,,,,,,,,,,white,diamond
2.0,0,2.0,2.0,351.093053818,1.0,part_1,,,,,,,,,,,,,cyan,circle
2.0,0,4.0,4.0,334.33508873,1.0,part_1,,,,,,,,,,,,,cyan,circle
1.0,0,2.0,2.0,351.258039474,1.0,part_1,,,,,,,,,,,,,blue,cross
1.0,0,1.0,1.0,384.50789451599996,1.0,part_1,,,,,,,,,,,,,blue,cross
1.0,1,4.0,4.0,384.779930115,1.0,part_1,,,,,,,,,,,,,green,triangle
0.5,1,1.0,1.0,334.188938141,1.0,part_1,,,,,,,,,,,,,gray,hexagon
0.5,1,4.0,4.0,384.347200394,1.0,part_1,,,,,,,,,,,,,gray,hexagon
0.5,1,3.0,3.0,351.207017899,1.0,part_1,,,,,,,,,,,,,gray,hexagon
4.0,1,3.0,3.0,367.350101471,1.0,part_1,,,,,,,,,,,,,magenta,square
4.0,1,4.0,4.0,350.673913956,1.0,part_1,,,,,,,,,,,,,magenta,square
0.5,0,4.0,4.0,318.00413131700003,1.0,part_1,,,,,,,,,,,,,white,diamond
2.0,1,1.0,1.0,367.94090271000005,1.0,part_1,,,,,,,,,,,,,yellow,flipped triangle
1.0,0,2.0,2.0,367.71416664099996,1.0,part_1,,,,,,,,,,,,,blue,cross
2.0,0,1.0,1.0,434.59320068399995,1.0,part_1,,,,,,,,,,,,,cyan,circle
4.0,0,4.0,4.0,350.67510604899996,1.0,part_1,,,,,,,,,,,,,orange,line
2.0,1,3.0,3.0,468.1661129,1.0,part_1,,,,,,,,,,,,,yellow,flipped triangle
0.5,1,1.0,1.0,384.018182755,1.0,part_1,,,,,,,,,,,,,gray,hexagon
1.0,1,2.0,2.0,367.281913757,1.0,part_1,,,,,,,,,,,,,green,triangle
2.0,1,4.0,4.0,317.846059799,1.0,part_1,,,,,,,,,,,,,yellow,flipped triangle
1.0,0,2.0,2.0,350.89898109399996,1.0,part_1,,,,,,,,,,,,,blue,cross
0.5,0,2.0,2.0,367.36702919000004,1.0,part_1,,,,,,,,,,,,,white,diamond
2.0,1,3.0,3.0,384.399175644,1.0,part_1,,,,,,,,,,,,,yellow,flipped triangle
1.0,1,4.0,4.0,417.703151703,1.0,part_1,,,,,,,,,,,,,green,triangle
4.0,0,3.0,3.0,434.163093567,1.0,part_1,,,,,,,,,,,,,orange,line
2.0,1,3.0,3.0,351.19915008500004,1.0,part_1,,,,,,,,,,,,,yellow,flipped triangle
4.0,0,4.0,4.0,367.602109909,1.0,part_1,,,,,,,,,,,,,orange,line
2.0,0,2.0,2.0,367.45190620399995,1.0,part_1,,,,,,,,,,,,,cyan,circle
0.5,0,1.0,1.0,384.16504859900004,1.0,part_1,,,,,,,,,,,,,white,diamond
1.0,1,3.0,3.0,367.883205414,1.0,part_1,,,,,,,,,,,,,green,triangle
0.5,1,4.0,4.0,367.531061172,1.0,part_1,,,,,,,,,,,,,gray,hexagon
4.0,1,1.0,1.0,401.00002288800005,1.0,part_1,,,,,,,,,,,,,magenta,square
2.0,1,1.0,1.0,567.692041397,1.0,part_1,,,,,,,,,,,,,yellow,flipped triangle
1.0,0,2.0,2.0,634.927988052,1.0,part_1,,,,,,,,,,,,,blue,cross
1.0,1,3.0,3.0,384.160041809,1.0,part_1,,,,,,,,,,,,,green,triangle
1.0,1,3.0,3.0,351.268053055,1.0,part_1,,,,,,,,,,,,,green,triangle
2.0,0,1.0,1.0,368.052005768,1.0,part_1,,,,,,,,,,,,,cyan,circle
1.0,0,3.0,3.0,351.020812988,1.0,part_1,,,,,,,,,,,,,blue,cross
1.0,1,1.0,1.0,351.160049438,1.0,part_1,,,,,,,,,,,,,green,triangle
2.0,0,2.0,2.0,367.129087448,1.0,part_1,,,,,,,,,,,,,cyan,circle
1.0,0,1.0,1.0,400.99501609799995,1.0,part_1,,,,,,,,,,,,,blue,cross
1.0,0,2.0,2.0,417.752981186,1.0,part_1,,,,,,,,,,,,,blue,cross
4.0,0,2.0,2.0,501.410007477,1.0,part_1,,,,,,,,,,,,,orange,line
1.0,1,2.0,2.0,417.919874191,1.0,part_1,,,,,,,,,,,,,green,triangle
1.0,0,2.0,2.0,384.11593437199997,1.0,part_1,,,,,,,,,,,,,blue,cross
4.0,1,1.0,1.0,433.17413330100004,1.0,part_1,,,,,,,,,,,,,magenta,square
0.5,0,1.0,1.0,367.383003235,1.0,part_1,,,,,,,,,,,,,white,diamond
2.0,0,2.0,2.0,333.647966385,1.0,part_1,,,,,,,,,,,,,cyan,circle
0.5,1,1.0,1.0,367.678880692,2.0,part_1,,,,,,,,,,,,,gray,hexagon
2.0,0,3.0,3.0,367.123126984,2.0,part_1,,,,,,,,,,,,,cyan,circle
1.0,1,3.0,3.0,350.89802742,2.0,part_1,,,,,,,,,,,,,green,triangle
1.0,0,4.0,4.0,484.579086304,2.0,part_1,,,,,,,,,,,,,blue,cross
2.0,0,1.0,1.0,500.97107887299995,2.0,part_1,,,,,,,,,,,,,cyan,circle
4.0,0,2.0,2.0,500.81205368,2.0,part_1,,,,,,,,,,,,,orange,line
2.0,1,1.0,1.0,401.06391906700003,2.0,part_1,,,,,,,,,,,,,yellow,flipped triangle
4.0,0,2.0,2.0,367.777109146,2.0,part_1,,,,,,,,,,,,,orange,line
4.0,1,1.0,1.0,417.682886124,2.0,part_1,,,,,,,,,,,,,magenta,square
4.0,0,1.0,1.0,367.774009705,2.0,part_1,,,,,,,,,,,,,orange,line
1.0,0,3.0,3.0,434.634208679,2.0,part_1,,,,,,,,,,,,,blue,cross
0.5,0,4.0,4.0,400.507926941,2.0,part_1,,,,,,,,,,,,,white,diamond
2.0,0,3.0,3.0,367.805957794,2.0,part_1,,,,,,,,,,,,,cyan,circle
2.0,1,4.0,4.0,351.103067398,2.0,part_1,,,,,,,,,,,,,yellow,flipped triangle
4.0,1,3.0,3.0,350.757837296,2.0,part_1,,,,,,,,,,,,,magenta,square
2.0,1,2.0,2.0,400.78020095799997,2.0,part_1,,,,,,,,,,,,,yellow,flipped triangle
2.0,0,1.0,1.0,434.53001976,2.0,part_1,,,,,,,,,,,,,cyan,circle
4.0,0,3.0,3.0,401.709079742,2.0,part_1,,,,,,,,,,,,,orange,line
2.0,1,1.0,1.0,400.471925735,2.0,part_1,,,,,,,,,,,,,yellow,flipped triangle
0.5,1,2.0,2.0,401.21412277200005,2.0,part_1,,,,,,,,,,,,,gray,hexagon
1.0,1,2.0,2.0,417.546987534,2.0,part_1,,,,,,,,,,,,,green,triangle
0.5,0,1.0,1.0,384.379148483,2.0,part_1,,,,,,,,,,,,,white,diamond
0.5,1,4.0,4.0,401.07011795000005,2.0,part_1,,,,,,,,,,,,,gray,hexagon
2.0,1,2.0,2.0,351.54891014099996,2.0,part_1,,,,,,,,,,,,,yellow,flipped triangle
4.0,0,2.0,2.0,484.174966812,2.0,part_1,,,,,,,,,,,,,orange,line
4.0,1,4.0,4.0,434.21006202700005,2.0,part_1,,,,,,,,,,,,,magenta,square
1.0,1,2.0,2.0,451.13205909699997,2.0,part_1,,,,,,,,,,,,,green,triangle
4.0,1,3.0,3.0,367.291927338,2.0,part_1,,,,,,,,,,,,,magenta,square
2.0,1,2.0,2.0,434.303045273,2.0,part_1,,,,,,,,,,,,,yellow,flipped triangle
2.0,0,3.0,3.0,401.052951813,2.0,part_1,,,,,,,,,,,,,cyan,circle
0.5,0,4.0,4.0,534.4119071959999,2.0,part_1,,,,,,,,,,,,,white,diamond
1.0,0,4.0,4.0,401.373147964,2.0,part_1,,,,,,,,,,,,,blue,cross
4.0,1,3.0,3.0,467.517852783,2.0,part_1,,,,,,,,,,,,,magenta,square
0.5,0,3.0,3.0,417.587041855,2.0,part_1,,,,,,,,,,,,,white,diamond
1.0,1,3.0,3.0,383.746862411,2.0,part_1,,,,,,,,,,,,,green,triangle
4.0,1,2.0,2.0,367.859125137,2.0,part_1,,,,,,,,,,,,,magenta,square
4.0,0,1.0,1.0,433.668851852,2.0,part_1,,,,,,,,,,,,,orange,line
2.0,0,2.0,2.0,384.444952011,2.0,part_1,,,,,,,,,,,,,cyan,circle
2.0,0,4.0,4.0,434.07917022699996,2.0,part_1,,,,,,,,,,,,,cyan,circle
0.5,1,2.0,2.0,417.828083038,2.0,part_1,,,,,,,,,,,,,gray,hexagon
0.5,1,1.0,1.0,434.25512313800004,2.0,part_1,,,,,,,,,,,,,gray,hexagon
1.0,0,4.0,4.0,467.65303611800005,2.0,part_1,,,,,,,,,,,,,blue,cross
1.0,1,1.0,1.0,434.540987015,2.0,part_1,,,,,,,,,,,,,green,triangle
1.0,1,2.0,2.0,417.60015487699997,2.0,part_1,,,,,,,,,,,,,green,triangle
2.0,0,4.0,4.0,534.514904022,2.0,part_1,,,,,,,,,,,,,cyan,circle
0.5,0,4.0,4.0,601.157903671,2.0,part_1,,,,,,,,,,,,,white,diamond
2.0,1,1.0,1.0,468.192100525,2.0,part_1,,,,,,,,,,,,,yellow,flipped triangle
2.0,1,3.0,3.0,467.88287162800003,2.0,part_1,,,,,,,,,,,,,yellow,flipped triangle
2.0,1,2.0,2.0,417.70195961,2.0,part_1,,,,,,,,,,,,,yellow,flipped triangle
1.0,0,4.0,4.0,617.95091629,2.0,part_1,,,,,,,,,,,,,blue,cross
0.5,0,2.0,2.0,434.43608284000004,2.0,part_1,,,,,,,,,,,,,white,diamond
0.5,1,4.0,4.0,567.671060562,2.0,part_1,,,,,,,,,,,,,gray,hexagon
1.0,1,3.0,3.0,467.436075211,2.0,part_1,,,,,,,,,,,,,green,triangle
4.0,1,1.0,1.0,334.73110199,2.0,part_1,,,,,,,,,,,,,magenta,square
4.0,1,2.0,2.0,334.357976913,2.0,part_1,,,,,,,,,,,,,magenta,square
2.0,0,1.0,1.0,484.36594009400005,2.0,part_1,,,,,,,,,,,,,cyan,circle
1.0,0,2.0,2.0,434.468984604,2.0,part_1,,,,,,,,,,,,,blue,cross
2.0,0,4.0,4.0,384.25993919399997,2.0,part_1,,,,,,,,,,,,,cyan,circle
1.0,1,1.0,1.0,417.778015137,2.0,part_1,,,,,,,,,,,,,green,triangle
1.0,1,2.0,2.0,451.090097427,2.0,part_1,,,,,,,,,,,,,green,triangle
2.0,0,3.0,3.0,400.88987350499997,2.0,part_1,,,,,,,,,,,,,cyan,circle
2.0,0,2.0,2.0,351.037979126,2.0,part_1,,,,,,,,,,,,,cyan,circle
1.0,0,2.0,2.0,484.184980392,2.0,part_1,,,,,,,,,,,,,blue,cross
1.0,1,2.0,2.0,384.24992561299996,2.0,part_1,,,,,,,,,,,,,green,triangle
1.0,1,3.0,3.0,417.605876923,2.0,part_1,,,,,,,,,,,,,green,triangle
1.0,0,3.0,3.0,451.144933701,2.0,part_1,,,,,,,,,,,,,blue,cross
1.0,1,4.0,4.0,534.9929332730001,2.0,part_1,,,,,,,,,,,,,green,triangle
2.0,1,1.0,1.0,400.695085526,2.0,part_1,,,,,,,,,,,,,yellow,flipped triangle
1.0,1,4.0,4.0,417.449951172,2.0,part_1,,,,,,,,,,,,,green,triangle
2.0,0,3.0,3.0,434.085130692,2.0,part_1,,,,,,,,,,,,,cyan,circle
1.0,0,4.0,4.0,434.302091599,2.0,part_1,,,,,,,,,,,,,blue,cross
0.5,1,3.0,3.0,468.103170395,2.0,part_1,,,,,,,,,,,,,gray,hexagon
2.0,1,3.0,3.0,317.457914352,2.0,part_1,,,,,,,,,,,,,yellow,flipped triangle
4.0,1,2.0,2.0,367.355108261,2.0,part_1,,,,,,,,,,,,,magenta,square
2.0,0,3.0,3.0,367.852926254,2.0,part_1,,,,,,,,,,,,,cyan,circle
1.0,1,3.0,3.0,367.817878723,2.0,part_1,,,,,,,,,,,,,green,triangle
4.0,0,4.0,4.0,468.209981918,2.0,part_1,,,,,,,,,,,,,orange,line
1.0,0,3.0,3.0,351.35602951,2.0,part_1,,,,,,,,,,,,,blue,cross
1.0,0,1.0,1.0,451.075077057,2.0,part_1,,,,,,,,,,,,,blue,cross
1.0,1,4.0,4.0,417.61898994399996,2.0,part_1,,,,,,,,,,,,,green,triangle
4.0,0,1.0,1.0,417.540073395,2.0,part_1,,,,,,,,,,,,,orange,line
2.0,1,3.0,3.0,417.306900024,2.0,part_1,,,,,,,,,,,,,yellow,flipped triangle
1.0,1,2.0,2.0,417.79303550699996,2.0,part_1,,,,,,,,,,,,,green,triangle
0.5,1,1.0,1.0,350.944042206,2.0,part_1,,,,,,,,,,,,,gray,hexagon
4.0,1,4.0,4.0,317.211866379,2.0,part_1,,,,,,,,,,,,,magenta,square
0.5,0,1.0,1.0,384.40084457399996,2.0,part_1,,,,,,,,,,,,,white,diamond
4.0,1,1.0,1.0,350.673913956,2.0,part_1,,,,,,,,,,,,,magenta,square
0.5,1,2.0,2.0,400.53606033299997,2.0,part_1,,,,,,,,,,,,,gray,hexagon
4.0,1,1.0,1.0,417.407035828,2.0,part_1,,,,,,,,,,,,,magenta,square
4.0,0,4.0,4.0,450.643062592,2.0,part_1,,,,,,,,,,,,,orange,line
0.5,1,1.0,1.0,434.544086456,2.0,part_1,,,,,,,,,,,,,gray,hexagon
0.5,1,1.0,1.0,368.241071701,2.0,part_1,,,,,,,,,,,,,gray,hexagon
1.0,1,1.0,1.0,367.435932159,2.0,part_1,,,,,,,,,,,,,green,triangle
2.0,1,4.0,4.0,367.90895462000003,2.0,part_1,,,,,,,,,,,,,yellow,flipped triangle
4.0,0,4.0,4.0,384.546995163,2.0,part_1,,,,,,,,,,,,,orange,line
0.5,0,2.0,2.0,368.00217628499996,2.0,part_1,,,,,,,,,,,,,white,diamond
1.0,0,3.0,3.0,417.490005493,2.0,part_1,,,,,,,,,,,,,blue,cross
0.5,0,4.0,4.0,367.95091629,2.0,part_1,,,,,,,,,,,,,white,diamond
4.0,0,3.0,3.0,417.31214523299997,2.0,part_1,,,,,,,,,,,,,orange,line
4.0,0,4.0,4.0,467.858791351,2.0,part_1,,,,,,,,,,,,,orange,line
2.0,1,1.0,1.0,418.349027634,3.0,part_1,,,,,,,,,,,,,yellow,flipped triangle
2.0,0,3.0,3.0,351.333856583,3.0,part_1,,,,,,,,,,,,,cyan,circle
0.5,1,1.0,1.0,334.319114685,3.0,part_1,,,,,,,,,,,,,gray,hexagon
4.0,0,4.0,4.0,417.82689094499995,3.0,part_1,,,,,,,,,,,,,orange,line
0.5,1,1.0,1.0,384.533882141,3.0,part_1,,,,,,,,,,,,,gray,hexagon
4.0,1,1.0,1.0,351.36198997500003,3.0,part_1,,,,,,,,,,,,,magenta,square
2.0,0,1.0,1.0,350.972890854,3.0,part_1,,,,,,,,,,,,,cyan,circle
0.5,1,1.0,1.0,384.25397872900004,3.0,part_1,,,,,,,,,,,,,gray,hexagon
1.0,1,3.0,3.0,384.422063828,3.0,part_1,,,,,,,,,,,,,green,triangle
4.0,1,4.0,4.0,367.64097213699995,3.0,part_1,,,,,,,,,,,,,magenta,square
1.0,0,2.0,2.0,367.496013641,3.0,part_1,,,,,,,,,,,,,blue,cross
4.0,1,4.0,4.0,334.43808555600003,3.0,part_1,,,,,,,,,,,,,magenta,square
1.0,1,3.0,3.0,350.664138794,3.0,part_1,,,,,,,,,,,,,green,triangle
0.5,1,1.0,1.0,367.195129395,3.0,part_1,,,,,,,,,,,,,gray,hexagon
1.0,0,4.0,4.0,400.96306800800005,3.0,part_1,,,,,,,,,,,,,blue,cross
2.0,0,1.0,1.0,368.10493469200003,3.0,part_1,,,,,,,,,,,,,cyan,circle
4.0,1,1.0,1.0,334.137916565,3.0,part_1,,,,,,,,,,,,,magenta,square
2.0,1,3.0,3.0,417.54198074299995,3.0,part_1,,,,,,,,,,,,,yellow,flipped triangle
1.0,0,4.0,4.0,334.290981293,3.0,part_1,,,,,,,,,,,,,blue,cross
4.0,0,1.0,1.0,367.804050446,3.0,part_1,,,,,,,,,,,,,orange,line
2.0,1,4.0,4.0,334.743022919,3.0,part_1,,,,,,,,,,,,,yellow,flipped triangle
2.0,1,4.0,4.0,401.005983353,3.0,part_1,,,,,,,,,,,,,yellow,flipped triangle
4.0,1,1.0,1.0,384.110927582,3.0,part_1,,,,,,,,,,,,,magenta,square
4.0,1,3.0,3.0,333.751916885,3.0,part_1,,,,,,,,,,,,,magenta,square
0.5,1,1.0,1.0,351.25708579999997,3.0,part_1,,,,,,,,,,,,,gray,hexagon
4.0,0,3.0,3.0,367.818832397,3.0,part_1,,,,,,,,,,,,,orange,line
4.0,0,4.0,4.0,401.14402771000005,3.0,part_1,,,,,,,,,,,,,orange,line
2.0,0,3.0,3.0,351.246118546,3.0,part_1,,,,,,,,,,,,,cyan,circle
0.5,0,4.0,4.0,350.82602500900003,3.0,part_1,,,,,,,,,,,,,white,diamond
1.0,1,1.0,1.0,334.15007591200003,3.0,part_1,,,,,,,,,,,,,green,triangle
0.5,0,4.0,4.0,351.066112518,3.0,part_1,,,,,,,,,,,,,white,diamond
0.5,0,4.0,4.0,334.25593376200004,3.0,part_1,,,,,,,,,,,,,white,diamond
0.5,0,3.0,3.0,351.269006729,3.0,part_1,,,,,,,,,,,,,white,diamond
1.0,1,4.0,4.0,400.777101517,3.0,part_1,,,,,,,,,,,,,green,triangle
1.0,0,2.0,2.0,334.174156189,3.0,part_1,,,,,,,,,,,,,blue,cross
0.5,0,3.0,3.0,367.365121841,3.0,part_1,,,,,,,,,,,,,white,diamond
1.0,0,3.0,3.0,367.331027985,3.0,part_1,,,,,,,,,,,,,blue,cross
2.0,0,2.0,2.0,384.356021881,3.0,part_1,,,,,,,,,,,,,cyan,circle
0.5,0,4.0,4.0,384.08803939800003,3.0,part_1,,,,,,,,,,,,,white,diamond
0.5,1,1.0,1.0,367.176055908,3.0,part_1,,,,,,,,,,,,,gray,hexagon
1.0,1,2.0,2.0,551.326990128,3.0,part_1,,,,,,,,,,,,,green,triangle
4.0,1,1.0,1.0,368.001937866,3.0,part_1,,,,,,,,,,,,,magenta,square
4.0,1,3.0,3.0,400.62212944,3.0,part_1,,,,,,,,,,,,,magenta,square
1.0,0,2.0,2.0,367.525815964,3.0,part_1,,,,,,,,,,,,,blue,cross
4.0,0,3.0,3.0,350.610017776,3.0,part_1,,,,,,,,,,,,,orange,line
2.0,0,4.0,4.0,350.917100906,3.0,part_1,,,,,,,,,,,,,cyan,circle
4.0,0,3.0,3.0,350.723981857,3.0,part_1,,,,,,,,,,,,,orange,line
1.0,1,2.0,2.0,384.145021439,3.0,part_1,,,,,,,,,,,,,green,triangle
4.0,1,2.0,2.0,451.008796692,3.0,part_1,,,,,,,,,,,,,magenta,square
0.5,1,2.0,2.0,384.074926376,3.0,part_1,,,,,,,,,,,,,gray,hexagon
4.0,0,2.0,2.0,367.8150177,3.0,part_1,,,,,,,,,,,,,orange,line
2.0,0,1.0,1.0,350.87800025900003,3.0,part_1,,,,,,,,,,,,,cyan,circle
1.0,0,2.0,2.0,400.687932968,3.0,part_1,,,,,,,,,,,,,blue,cross
4.0,0,4.0,4.0,451.001882553,3.0,part_1,,,,,,,,,,,,,orange,line
2.0,1,3.0,3.0,334.2628479,3.0,part_1,,,,,,,,,,,,,yellow,flipped triangle
0.5,0,2.0,2.0,451.346874237,3.0,part_1,,,,,,,,,,,,,white,diamond
1.0,0,3.0,3.0,350.679159164,3.0,part_1,,,,,,,,,,,,,blue,cross
2.0,1,3.0,3.0,383.765935898,3.0,part_1,,,,,,,,,,,,,yellow,flipped triangle
4.0,1,1.0,1.0,400.985002518,3.0,part_1,,,,,,,,,,,,,magenta,square
4.0,0,3.0,3.0,400.93803405799997,3.0,part_1,,,,,,,,,,,,,orange,line
0.5,1,3.0,3.0,550.8320331570001,3.0,part_1,,,,,,,,,,,,,gray,hexagon
2.0,0,1.0,1.0,434.18097496,3.0,part_1,,,,,,,,,,,,,cyan,circle
0.5,1,4.0,4.0,484.085083008,3.0,part_1,,,,,,,,,,,,,gray,hexagon
2.0,1,1.0,1.0,400.832891464,3.0,part_1,,,,,,,,,,,,,yellow,flipped triangle
2.0,1,2.0,2.0,367.36702919000004,3.0,part_1,,,,,,,,,,,,,yellow,flipped triangle
2.0,0,2.0,2.0,367.67292022699996,3.0,part_1,,,,,,,,,,,,,cyan,circle
2.0,1,1.0,1.0,334.46288108799996,3.0,part_1,,,,,,,,,,,,,yellow,flipped triangle
2.0,0,4.0,4.0,517.8928375239999,3.0,part_1,,,,,,,,,,,,,cyan,circle
1.0,1,2.0,2.0,450.850009918,3.0,part_1,,,,,,,,,,,,,green,triangle
4.0,0,3.0,3.0,417.73796081499995,3.0,part_1,,,,,,,,,,,,,orange,line
4.0,1,4.0,4.0,500.85210800199997,3.0,part_1,,,,,,,,,,,,,magenta,square
1.0,0,3.0,3.0,517.660856247,3.0,part_1,,,,,,,,,,,,,blue,cross
2.0,1,4.0,4.0,400.683879852,3.0,part_1,,,,,,,,,,,,,yellow,flipped triangle
1.0,1,3.0,3.0,400.700092316,3.0,part_1,,,,,,,,,,,,,green,triangle
0.5,0,2.0,2.0,417.388916016,3.0,part_1,,,,,,,,,,,,,white,diamond
1.0,1,4.0,4.0,367.59614944500004,3.0,part_1,,,,,,,,,,,,,green,triangle
4.0,1,2.0,2.0,434.025764465,3.0,part_1,,,,,,,,,,,,,magenta,square
4.0,1,2.0,2.0,368.01600456200003,3.0,part_1,,,,,,,,,,,,,magenta,square
0.5,1,4.0,4.0,451.168060303,3.0,part_1,,,,,,,,,,,,,gray,hexagon
4.0,1,4.0,4.0,434.293985367,3.0,part_1,,,,,,,,,,,,,magenta,square
0.5,1,1.0,1.0,484.791994095,3.0,part_1,,,,,,,,,,,,,gray,hexagon
0.5,1,2.0,2.0,517.838001251,3.0,part_1,,,,,,,,,,,,,gray,hexagon
0.5,0,3.0,3.0,434.34405326800004,3.0,part_1,,,,,,,,,,,,,white,diamond
2.0,0,3.0,3.0,450.834035873,3.0,part_1,,,,,,,,,,,,,cyan,circle
0.5,1,4.0,4.0,517.549037933,3.0,part_1,,,,,,,,,,,,,gray,hexagon
2.0,0,1.0,1.0,467.478990555,3.0,part_1,,,,,,,,,,,,,cyan,circle
4.0,1,1.0,1.0,467.87405014,3.0,part_1,,,,,,,,,,,,,magenta,square
4.0,0,2.0,2.0,417.540073395,3.0,part_1,,,,,,,,,,,,,orange,line
2.0,0,2.0,2.0,451.020002365,3.0,part_1,,,,,,,,,,,,,cyan,circle
