raw_reward_magnitude,stim_reward,stepwise_reward_magnitude,paired_with_stopping,stim_location,response,reaction_time,block,which_phase,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
0.0,8.0,0.0,1,2.0,2.0,568.1030750269999,1.0,phase_1,,,,,,,,,,,,,green,line
404.0,4.0,4.0,0,3.0,3.0,467.550992966,1.0,phase_1,,,,,,,,,,,,,white,cross
0.0,5.0,0.0,1,2.0,2.0,600.737810135,1.0,phase_1,,,,,,,,,,,,,yellow,hexagon
203.0,3.0,2.0,0,2.0,2.0,434.414148331,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
223.0,7.0,2.0,1,2.0,2.0,367.40016937300004,1.0,phase_1,,,,,,,,,,,,,orange,diamond
0.0,3.0,0.0,0,2.0,2.0,400.773048401,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
98.0,2.0,1.0,1,1.0,1.0,350.82983970600003,1.0,phase_1,,,,,,,,,,,,,magenta,square
60.0,1.0,0.5,0,1.0,1.0,317.715883255,1.0,phase_1,,,,,,,,,,,,,cyan,circle
0.0,3.0,0.0,0,4.0,4.0,367.36607551599997,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
0.0,7.0,0.0,1,1.0,1.0,350.646018982,1.0,phase_1,,,,,,,,,,,,,orange,diamond
376.0,4.0,4.0,0,1.0,1.0,434.62514877300003,1.0,phase_1,,,,,,,,,,,,,white,cross
0.0,3.0,0.0,0,2.0,2.0,467.680931091,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
377.0,8.0,4.0,1,4.0,4.0,451.112031937,1.0,phase_1,,,,,,,,,,,,,green,line
119.0,2.0,1.0,1,3.0,3.0,450.726032257,1.0,phase_1,,,,,,,,,,,,,magenta,square
218.0,7.0,2.0,1,4.0,4.0,417.516946793,1.0,phase_1,,,,,,,,,,,,,orange,diamond
53.0,5.0,0.5,1,1.0,1.0,450.832128525,1.0,phase_1,,,,,,,,,,,,,yellow,hexagon
383.0,4.0,4.0,0,4.0,4.0,351.100206375,1.0,phase_1,,,,,,,,,,,,,white,cross
0.0,7.0,0.0,1,3.0,3.0,384.128093719,1.0,phase_1,,,,,,,,,,,,,orange,diamond
64.0,1.0,0.5,0,2.0,2.0,433.971166611,1.0,phase_1,,,,,,,,,,,,,cyan,circle
178.0,3.0,2.0,0,4.0,4.0,400.817871094,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
113.0,6.0,1.0,0,3.0,3.0,367.4659729,1.0,phase_1,,,,,,,,,,,,,gray,triangle
411.0,4.0,4.0,0,1.0,1.0,467.662096024,1.0,phase_1,,,,,,,,,,,,,white,cross
106.0,2.0,1.0,1,3.0,3.0,434.78298187300004,1.0,phase_1,,,,,,,,,,,,,magenta,square
189.0,7.0,2.0,1,3.0,3.0,367.54083633399995,1.0,phase_1,,,,,,,,,,,,,orange,diamond
37.0,1.0,0.5,0,3.0,3.0,400.613069534,1.0,phase_1,,,,,,,,,,,,,cyan,circle
47.0,5.0,0.5,1,3.0,3.0,367.605924606,1.0,phase_1,,,,,,,,,,,,,yellow,hexagon
0.0,1.0,0.0,0,1.0,1.0,434.256076813,1.0,phase_1,,,,,,,,,,,,,cyan,circle
388.0,4.0,4.0,0,4.0,4.0,367.816209793,1.0,phase_1,,,,,,,,,,,,,white,cross
116.0,6.0,1.0,0,4.0,4.0,383.517980576,1.0,phase_1,,,,,,,,,,,,,gray,triangle
0.0,6.0,0.0,0,1.0,1.0,417.073011398,1.0,phase_1,,,,,,,,,,,,,gray,triangle
418.0,8.0,4.0,1,4.0,4.0,401.207923889,1.0,phase_1,,,,,,,,,,,,,green,line
210.0,3.0,2.0,0,2.0,2.0,384.073972702,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
51.0,5.0,0.5,1,4.0,4.0,400.859117508,1.0,phase_1,,,,,,,,,,,,,yellow,hexagon
211.0,7.0,2.0,1,1.0,1.0,350.704908371,1.0,phase_1,,,,,,,,,,,,,orange,diamond
0.0,5.0,0.0,1,1.0,1.0,417.475938797,1.0,phase_1,,,,,,,,,,,,,yellow,hexagon
381.0,4.0,4.0,0,2.0,2.0,417.96708107,1.0,phase_1,,,,,,,,,,,,,white,cross
114.0,6.0,1.0,0,4.0,4.0,351.470947266,1.0,phase_1,,,,,,,,,,,,,gray,triangle
216.0,3.0,2.0,0,2.0,2.0,417.92011261,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
117.0,6.0,1.0,0,2.0,2.0,467.51189231899997,1.0,phase_1,,,,,,,,,,,,,gray,triangle
0.0,5.0,0.0,1,1.0,1.0,400.656938553,1.0,phase_1,,,,,,,,,,,,,yellow,hexagon
97.0,2.0,1.0,1,2.0,2.0,400.66409111,1.0,phase_1,,,,,,,,,,,,,magenta,square
121.0,2.0,1.0,1,2.0,2.0,417.43683814999997,1.0,phase_1,,,,,,,,,,,,,magenta,square
80.0,6.0,1.0,0,1.0,1.0,384.192943573,1.0,phase_1,,,,,,,,,,,,,gray,triangle
0.0,5.0,0.0,1,3.0,3.0,434.204101562,1.0,phase_1,,,,,,,,,,,,,yellow,hexagon
85.0,6.0,1.0,0,4.0,4.0,400.582790375,1.0,phase_1,,,,,,,,,,,,,gray,triangle
0.0,4.0,0.0,0,1.0,1.0,434.84306335400004,1.0,phase_1,,,,,,,,,,,,,white,cross
37.0,5.0,0.5,1,4.0,4.0,367.439031601,1.0,phase_1,,,,,,,,,,,,,yellow,hexagon
32.0,5.0,0.5,1,2.0,2.0,467.95296669000004,1.0,phase_1,,,,,,,,,,,,,yellow,hexagon
0.0,2.0,0.0,1,2.0,2.0,401.578903198,1.0,phase_1,,,,,,,,,,,,,magenta,square
92.0,6.0,1.0,0,2.0,2.0,500.88286399799995,1.0,phase_1,,,,,,,,,,,,,gray,triangle
207.0,7.0,2.0,1,3.0,3.0,450.953960419,1.0,phase_1,,,,,,,,,,,,,orange,diamond
0.0,4.0,0.0,0,4.0,4.0,450.845956802,1.0,phase_1,,,,,,,,,,,,,white,cross
93.0,2.0,1.0,1,4.0,4.0,384.824991226,1.0,phase_1,,,,,,,,,,,,,magenta,square
47.0,1.0,0.5,0,3.0,3.0,467.89312362699997,1.0,phase_1,,,,,,,,,,,,,cyan,circle
75.0,5.0,0.5,1,1.0,1.0,350.930929184,1.0,phase_1,,,,,,,,,,,,,yellow,hexagon
0.0,1.0,0.0,0,1.0,1.0,367.100000381,1.0,phase_1,,,,,,,,,,,,,cyan,circle
0.0,4.0,0.0,0,3.0,3.0,384.29784774800004,1.0,phase_1,,,,,,,,,,,,,white,cross
212.0,3.0,2.0,0,3.0,3.0,517.804861069,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
0.0,1.0,0.0,0,4.0,4.0,534.3539714809999,1.0,phase_1,,,,,,,,,,,,,cyan,circle
0.0,8.0,0.0,1,4.0,4.0,433.777809143,1.0,phase_1,,,,,,,,,,,,,green,line
33.0,1.0,0.5,0,3.0,3.0,434.428930283,1.0,phase_1,,,,,,,,,,,,,cyan,circle
193.0,7.0,2.0,1,3.0,3.0,417.646884918,1.0,phase_1,,,,,,,,,,,,,orange,diamond
401.0,4.0,4.0,0,4.0,4.0,451.01189613300005,1.0,phase_1,,,,,,,,,,,,,white,cross
62.0,1.0,0.5,0,4.0,4.0,434.437990189,1.0,phase_1,,,,,,,,,,,,,cyan,circle
98.0,6.0,1.0,0,3.0,3.0,518.368005753,1.0,phase_1,,,,,,,,,,,,,gray,triangle
0.0,3.0,0.0,0,4.0,4.0,501.413106918,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
72.0,1.0,0.5,0,1.0,1.0,450.75893402099996,1.0,phase_1,,,,,,,,,,,,,cyan,circle
392.0,4.0,4.0,0,3.0,3.0,401.161193848,1.0,phase_1,,,,,,,,,,,,,white,cross
54.0,5.0,0.5,1,3.0,3.0,401.114940643,1.0,phase_1,,,,,,,,,,,,,yellow,hexagon
58.0,1.0,0.5,0,2.0,2.0,517.616033554,1.0,phase_1,,,,,,,,,,,,,cyan,circle
67.0,1.0,0.5,0,4.0,4.0,484.290122986,1.0,phase_1,,,,,,,,,,,,,cyan,circle
0.0,7.0,0.0,1,1.0,1.0,434.192180634,1.0,phase_1,,,,,,,,,,,,,orange,diamond
0.0,6.0,0.0,0,4.0,4.0,484.39002037,1.0,phase_1,,,,,,,,,,,,,gray,triangle
196.0,7.0,2.0,1,2.0,2.0,600.902080536,1.0,phase_1,,,,,,,,,,,,,orange,diamond
407.0,8.0,4.0,1,2.0,2.0,567.59595871,1.0,phase_1,,,,,,,,,,,,,green,line
123.0,2.0,1.0,1,4.0,4.0,517.225027084,1.0,phase_1,,,,,,,,,,,,,magenta,square
0.0,7.0,0.0,1,1.0,1.0,417.671203613,1.0,phase_1,,,,,,,,,,,,,orange,diamond
52.0,1.0,0.5,0,3.0,3.0,417.65594482399996,1.0,phase_1,,,,,,,,,,,,,cyan,circle
209.0,3.0,2.0,0,3.0,3.0,450.836181641,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
78.0,6.0,1.0,0,1.0,1.0,501.171112061,1.0,phase_1,,,,,,,,,,,,,gray,triangle
403.0,8.0,4.0,1,4.0,4.0,467.475891113,1.0,phase_1,,,,,,,,,,,,,green,line
116.0,6.0,1.0,0,2.0,2.0,501.11889839199995,1.0,phase_1,,,,,,,,,,,,,gray,triangle
184.0,3.0,2.0,0,2.0,2.0,434.06200408899997,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
188.0,3.0,2.0,0,1.0,1.0,434.21697616600005,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
415.0,8.0,4.0,1,2.0,2.0,418.078899384,1.0,phase_1,,,,,,,,,,,,,green,line
