stepwise_reward_magnitude,paired_with_stopping,quadrant,response,reaction_time,block,which_part,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
2.0,0,4.0,4.0,384.36293602,1.0,part_1,,,,,,,,,,,,,blue,square
0.5,0,2.0,2.0,435.16111373900003,1.0,part_1,,,,,,,,,,,,,gray,circle
2.0,1,1.0,1.0,450.47211647,1.0,part_1,,,,,,,,,,,,,cyan,cross
4.0,0,3.0,3.0,400.593042374,1.0,part_1,,,,,,,,,,,,,orange,flipped triangle
2.0,1,2.0,2.0,334.35606956500004,1.0,part_1,,,,,,,,,,,,,cyan,cross
2.0,0,1.0,1.0,384.428977966,1.0,part_1,,,,,,,,,,,,,blue,square
2.0,1,3.0,3.0,434.376955032,1.0,part_1,,,,,,,,,,,,,cyan,cross
2.0,0,1.0,1.0,368.016958237,1.0,part_1,,,,,,,,,,,,,blue,square
4.0,0,4.0,4.0,400.936841965,1.0,part_1,,,,,,,,,,,,,orange,flipped triangle
0.5,1,2.0,2.0,400.80595016499996,1.0,part_1,,,,,,,,,,,,,yellow,line
4.0,0,2.0,2.0,334.27381515499997,1.0,part_1,,,,,,,,,,,,,orange,flipped triangle
2.0,1,4.0,4.0,534.524202347,1.0,part_1,,,,,,,,,,,,,cyan,cross
2.0,0,4.0,4.0,500.72693824799995,1.0,part_1,,,,,,,,,,,,,blue,square
4.0,1,1.0,1.0,484.122991562,1.0,part_1,,,,,,,,,,,,,white,diamond
1.0,0,2.0,2.0,384.44900512699996,1.0,part_1,,,,,,,,,,,,,magenta,hexagon
0.5,1,3.0,3.0,417.171001434,1.0,part_1,,,,,,,,,,,,,yellow,line
4.0,1,2.0,2.0,401.569128036,1.0,part_1,,,,,,,,,,,,,white,diamond
1.0,1,3.0,3.0,417.39678382899996,1.0,part_1,,,,,,,,,,,,,green,triangle
4.0,1,1.0,1.0,417.5760746,1.0,part_1,,,,,,,,,,,,,white,diamond
2.0,0,4.0,4.0,400.863170624,1.0,part_1,,,,,,,,,,,,,blue,square
1.0,1,1.0,1.0,417.344093323,1.0,part_1,,,,,,,,,,,,,green,triangle
1.0,0,4.0,4.0,417.71793365499997,1.0,part_1,,,,,,,,,,,,,magenta,hexagon
0.5,1,1.0,1.0,417.72699356100003,1.0,part_1,,,,,,,,,,,,,yellow,line
1.0,0,1.0,1.0,417.498826981,1.0,part_1,,,,,,,,,,,,,magenta,hexagon
1.0,0,3.0,3.0,367.323875427,1.0,part_1,,,,,,,,,,,,,magenta,hexagon
2.0,0,2.0,2.0,400.85506439200003,1.0,part_1,,,,,,,,,,,,,blue,square
4.0,0,3.0,3.0,517.538070679,1.0,part_1,,,,,,,,,,,,,orange,flipped triangle
2.0,0,3.0,3.0,401.12709999099997,1.0,part_1,,,,,,,,,,,,,blue,square
0.5,1,3.0,3.0,400.759935379,1.0,part_1,,,,,,,,,,,,,yellow,line
2.0,0,1.0,1.0,400.74801445,1.0,part_1,,,,,,,,,,,,,blue,square
4.0,1,2.0,2.0,367.298126221,1.0,part_1,,,,,,,,,,,,,white,diamond
0.5,1,3.0,3.0,417.335987091,1.0,part_1,,,,,,,,,,,,,yellow,line
1.0,0,2.0,2.0,401.30114555399996,1.0,part_1,,,,,,,,,,,,,magenta,hexagon
2.0,1,1.0,1.0,401.304960251,1.0,part_1,,,,,,,,,,,,,cyan,cross
2.0,1,2.0,2.0,334.33103561400003,1.0,part_1,,,,,,,,,,,,,cyan,cross
1.0,1,1.0,1.0,417.468070984,1.0,part_1,,,,,,,,,,,,,green,triangle
4.0,0,4.0,4.0,417.488098145,1.0,part_1,,,,,,,,,,,,,orange,flipped triangle
4.0,0,1.0,1.0,450.925111771,1.0,part_1,,,,,,,,,,,,,orange,flipped triangle
4.0,1,4.0,4.0,467.403888702,1.0,part_1,,,,,,,,,,,,,white,diamond
4.0,0,4.0,4.0,417.055130005,1.0,part_1,,,,,,,,,,,,,orange,flipped triangle
0.5,0,3.0,3.0,417.70195961,1.0,part_1,,,,,,,,,,,,,gray,circle
2.0,0,2.0,2.0,384.349107742,1.0,part_1,,,,,,,,,,,,,blue,square
4.0,1,4.0,4.0,401.016950607,1.0,part_1,,,,,,,,,,,,,white,diamond
4.0,1,1.0,1.0,434.448003769,1.0,part_1,,,,,,,,,,,,,white,diamond
0.5,1,2.0,2.0,367.53201484699997,1.0,part_1,,,,,,,,,,,,,yellow,line
0.5,0,2.0,2.0,467.3640728,1.0,part_1,,,,,,,,,,,,,gray,circle
1.0,1,4.0,4.0,450.616121292,1.0,part_1,,,,,,,,,,,,,green,triangle
1.0,1,3.0,3.0,350.824117661,1.0,part_1,,,,,,,,,,,,,green,triangle
4.0,1,4.0,4.0,367.617845535,1.0,part_1,,,,,,,,,,,,,white,diamond
0.5,0,2.0,2.0,383.973121643,1.0,part_1,,,,,,,,,,,,,gray,circle
2.0,0,4.0,4.0,467.60487556500004,1.0,part_1,,,,,,,,,,,,,blue,square
1.0,0,3.0,3.0,434.251070023,1.0,part_1,,,,,,,,,,,,,magenta,hexagon
2.0,1,3.0,3.0,501.006126404,1.0,part_1,,,,,,,,,,,,,cyan,cross
0.5,1,4.0,4.0,417.645931244,1.0,part_1,,,,,,,,,,,,,yellow,line
4.0,1,4.0,4.0,417.67001152,1.0,part_1,,,,,,,,,,,,,white,diamond
4.0,0,3.0,3.0,400.521993637,1.0,part_1,,,,,,,,,,,,,orange,flipped triangle
2.0,1,4.0,4.0,417.30499267600004,1.0,part_1,,,,,,,,,,,,,cyan,cross
2.0,1,3.0,3.0,384.44304466200003,1.0,part_1,,,,,,,,,,,,,cyan,cross
2.0,0,3.0,3.0,351.102113724,1.0,part_1,,,,,,,,,,,,,blue,square
4.0,0,1.0,1.0,417.60396957399996,1.0,part_1,,,,,,,,,,,,,orange,flipped triangle
0.5,0,1.0,1.0,384.248018265,1.0,part_1,,,,,,,,,,,,,gray,circle
2.0,0,1.0,1.0,434.41796302800003,1.0,part_1,,,,,,,,,,,,,blue,square
4.0,0,1.0,1.0,417.854070663,1.0,part_1,,,,,,,,,,,,,orange,flipped triangle
4.0,1,3.0,3.0,418.184041977,1.0,part_1,,,,,,,,,,,,,white,diamond
0.5,0,4.0,4.0,501.01780891400006,1.0,part_1,,,,,,,,,,,,,gray,circle
0.5,1,2.0,2.0,417.61898994399996,1.0,part_1,,,,,,,,,,,,,yellow,line
0.5,0,2.0,2.0,467.51189231899997,2.0,part_1,,,,,,,,,,,,,gray,circle
2.0,0,1.0,1.0,384.691953659,2.0,part_1,,,,,,,,,,,,,blue,square
0.5,0,3.0,3.0,367.49291420000003,2.0,part_1,,,,,,,,,,,,,gray,circle
2.0,1,4.0,4.0,400.707960129,2.0,part_1,,,,,,,,,,,,,cyan,cross
0.5,0,4.0,4.0,367.411851883,2.0,part_1,,,,,,,,,,,,,gray,circle
2.0,0,3.0,3.0,417.308092117,2.0,part_1,,,,,,,,,,,,,blue,square
1.0,0,1.0,1.0,334.27000045799997,2.0,part_1,,,,,,,,,,,,,magenta,hexagon
1.0,1,1.0,1.0,384.124040604,2.0,part_1,,,,,,,,,,,,,green,triangle
2.0,1,4.0,4.0,425.594091415,2.0,part_1,,,,,,,,,,,,,cyan,cross
4.0,0,3.0,3.0,417.474985123,2.0,part_1,,,,,,,,,,,,,orange,flipped triangle
2.0,1,4.0,4.0,718.0728912349999,2.0,part_1,,,,,,,,,,,,,cyan,cross
4.0,0,1.0,1.0,334.16700363200005,2.0,part_1,,,,,,,,,,,,,orange,flipped triangle
4.0,1,2.0,2.0,284.120082855,2.0,part_1,,,,,,,,,,,,,white,diamond
1.0,0,2.0,2.0,351.24301910400004,2.0,part_1,,,,,,,,,,,,,magenta,hexagon
0.5,1,1.0,1.0,317.373991013,2.0,part_1,,,,,,,,,,,,,yellow,line
4.0,0,3.0,3.0,417.485952377,2.0,part_1,,,,,,,,,,,,,orange,flipped triangle
4.0,0,2.0,2.0,384.373903275,2.0,part_1,,,,,,,,,,,,,orange,flipped triangle
4.0,0,4.0,4.0,367.182970047,2.0,part_1,,,,,,,,,,,,,orange,flipped triangle
0.5,1,3.0,3.0,417.340993881,2.0,part_1,,,,,,,,,,,,,yellow,line
1.0,0,1.0,1.0,383.773803711,2.0,part_1,,,,,,,,,,,,,magenta,hexagon
4.0,1,2.0,2.0,350.718021393,2.0,part_1,,,,,,,,,,,,,white,diamond
0.5,0,1.0,1.0,384.491920471,2.0,part_1,,,,,,,,,,,,,gray,circle
2.0,1,1.0,1.0,417.150974274,2.0,part_1,,,,,,,,,,,,,cyan,cross
4.0,0,3.0,3.0,451.28607749900004,2.0,part_1,,,,,,,,,,,,,orange,flipped triangle
0.5,1,1.0,1.0,450.92988014199994,2.0,part_1,,,,,,,,,,,,,yellow,line
2.0,1,4.0,4.0,500.895023346,2.0,part_1,,,,,,,,,,,,,cyan,cross
0.5,0,1.0,1.0,400.74300766,2.0,part_1,,,,,,,,,,,,,gray,circle
4.0,1,2.0,2.0,350.598812103,2.0,part_1,,,,,,,,,,,,,white,diamond
0.5,0,1.0,1.0,400.986909866,2.0,part_1,,,,,,,,,,,,,gray,circle
1.0,1,4.0,4.0,450.94203949,2.0,part_1,,,,,,,,,,,,,green,triangle
2.0,0,3.0,3.0,367.75994300800005,2.0,part_1,,,,,,,,,,,,,blue,square
4.0,0,2.0,2.0,484.447002411,2.0,part_1,,,,,,,,,,,,,orange,flipped triangle
0.5,1,1.0,1.0,334.11884307900004,2.0,part_1,,,,,,,,,,,,,yellow,line
1.0,1,3.0,3.0,400.707960129,2.0,part_1,,,,,,,,,,,,,green,triangle
1.0,0,3.0,3.0,417.57106781,2.0,part_1,,,,,,,,,,,,,magenta,hexagon
1.0,0,2.0,2.0,384.161949158,2.0,part_1,,,,,,,,,,,,,magenta,hexagon
4.0,0,1.0,1.0,400.923967361,2.0,part_1,,,,,,,,,,,,,orange,flipped triangle
2.0,0,3.0,3.0,384.139060974,2.0,part_1,,,,,,,,,,,,,blue,square
1.0,0,1.0,1.0,334.239006042,2.0,part_1,,,,,,,,,,,,,magenta,hexagon
1.0,1,4.0,4.0,417.71197319,2.0,part_1,,,,,,,,,,,,,green,triangle
4.0,0,2.0,2.0,384.212970734,2.0,part_1,,,,,,,,,,,,,orange,flipped triangle
1.0,1,3.0,3.0,384.303092957,2.0,part_1,,,,,,,,,,,,,green,triangle
1.0,0,4.0,4.0,400.84695816,2.0,part_1,,,,,,,,,,,,,magenta,hexagon
4.0,0,3.0,3.0,384.13190841700003,2.0,part_1,,,,,,,,,,,,,orange,flipped triangle
2.0,0,1.0,1.0,333.995103836,2.0,part_1,,,,,,,,,,,,,blue,square
0.5,0,4.0,4.0,434.21506881700003,2.0,part_1,,,,,,,,,,,,,gray,circle
0.5,1,4.0,4.0,450.637102127,2.0,part_1,,,,,,,,,,,,,yellow,line
4.0,0,3.0,3.0,417.78182983399995,2.0,part_1,,,,,,,,,,,,,orange,flipped triangle
2.0,1,3.0,3.0,400.916099548,2.0,part_1,,,,,,,,,,,,,cyan,cross
1.0,1,4.0,4.0,434.466838837,2.0,part_1,,,,,,,,,,,,,green,triangle
2.0,0,2.0,2.0,401.625871658,2.0,part_1,,,,,,,,,,,,,blue,square
2.0,1,4.0,4.0,484.117984772,2.0,part_1,,,,,,,,,,,,,cyan,cross
2.0,0,2.0,2.0,383.85796546899996,2.0,part_1,,,,,,,,,,,,,blue,square
0.5,0,3.0,3.0,384.07611846900005,2.0,part_1,,,,,,,,,,,,,gray,circle
1.0,0,1.0,1.0,350.69704055799997,2.0,part_1,,,,,,,,,,,,,magenta,hexagon
1.0,1,3.0,3.0,384.117126465,2.0,part_1,,,,,,,,,,,,,green,triangle
0.5,1,3.0,3.0,384.140968323,2.0,part_1,,,,,,,,,,,,,yellow,line
0.5,0,1.0,1.0,551.170825958,2.0,part_1,,,,,,,,,,,,,gray,circle
1.0,1,1.0,1.0,418.004989624,2.0,part_1,,,,,,,,,,,,,green,triangle
1.0,1,2.0,2.0,350.806951523,2.0,part_1,,,,,,,,,,,,,green,triangle
2.0,1,2.0,2.0,400.873184204,2.0,part_1,,,,,,,,,,,,,cyan,cross
4.0,1,4.0,4.0,384.078025818,2.0,part_1,,,,,,,,,,,,,white,diamond
0.5,1,1.0,1.0,384.163856506,2.0,part_1,,,,,,,,,,,,,yellow,line
2.0,0,4.0,4.0,433.917999268,2.0,part_1,,,,,,,,,,,,,blue,square
0.5,0,3.0,3.0,417.91677475,2.0,part_1,,,,,,,,,,,,,gray,circle
4.0,0,2.0,2.0,317.319869995,2.0,part_1,,,,,,,,,,,,,orange,flipped triangle
0.5,0,4.0,4.0,434.611082077,2.0,part_1,,,,,,,,,,,,,gray,circle
0.5,0,2.0,2.0,500.65302848799996,2.0,part_1,,,,,,,,,,,,,gray,circle
4.0,1,1.0,1.0,367.67911911,2.0,part_1,,,,,,,,,,,,,white,diamond
2.0,1,2.0,2.0,317.436218262,2.0,part_1,,,,,,,,,,,,,cyan,cross
0.5,1,3.0,3.0,617.609024048,2.0,part_1,,,,,,,,,,,,,yellow,line
1.0,1,2.0,2.0,384.580850601,2.0,part_1,,,,,,,,,,,,,green,triangle
1.0,0,4.0,4.0,484.06195640600004,2.0,part_1,,,,,,,,,,,,,magenta,hexagon
2.0,1,3.0,3.0,417.608976364,2.0,part_1,,,,,,,,,,,,,cyan,cross
1.0,0,3.0,3.0,383.936882019,2.0,part_1,,,,,,,,,,,,,magenta,hexagon
1.0,0,2.0,2.0,367.702007294,2.0,part_1,,,,,,,,,,,,,magenta,hexagon
0.5,1,4.0,4.0,317.30890274,2.0,part_1,,,,,,,,,,,,,yellow,line
1.0,1,4.0,4.0,317.157030106,2.0,part_1,,,,,,,,,,,,,green,triangle
4.0,1,4.0,4.0,350.878953934,2.0,part_1,,,,,,,,,,,,,white,diamond
4.0,1,4.0,4.0,317.431926727,2.0,part_1,,,,,,,,,,,,,white,diamond
2.0,0,4.0,4.0,183.96115303,2.0,part_1,,,,,,,,,,,,,blue,square
4.0,1,2.0,2.0,501.38902664200003,2.0,part_1,,,,,,,,,,,,,white,diamond
1.0,0,4.0,4.0,467.685937881,2.0,part_1,,,,,,,,,,,,,magenta,hexagon
0.5,1,2.0,2.0,434.376955032,2.0,part_1,,,,,,,,,,,,,yellow,line
0.5,1,3.0,3.0,601.238012314,2.0,part_1,,,,,,,,,,,,,yellow,line
1.0,0,2.0,2.0,417.505979538,2.0,part_1,,,,,,,,,,,,,magenta,hexagon
4.0,0,3.0,3.0,400.826931,2.0,part_1,,,,,,,,,,,,,orange,flipped triangle
0.5,0,1.0,1.0,367.731809616,2.0,part_1,,,,,,,,,,,,,gray,circle
4.0,1,3.0,3.0,367.41495132399996,2.0,part_1,,,,,,,,,,,,,white,diamond
2.0,0,2.0,2.0,334.44404602099996,2.0,part_1,,,,,,,,,,,,,blue,square
0.5,1,3.0,3.0,367.409944534,2.0,part_1,,,,,,,,,,,,,yellow,line
0.5,0,2.0,2.0,434.15594101,2.0,part_1,,,,,,,,,,,,,gray,circle
1.0,0,1.0,1.0,334.56611633299997,2.0,part_1,,,,,,,,,,,,,magenta,hexagon
4.0,1,2.0,2.0,284.063816071,2.0,part_1,,,,,,,,,,,,,white,diamond
1.0,1,1.0,1.0,500.80418586700006,2.0,part_1,,,,,,,,,,,,,green,triangle
2.0,1,2.0,2.0,367.65289306600005,2.0,part_1,,,,,,,,,,,,,cyan,cross
0.5,0,4.0,4.0,417.609930038,2.0,part_1,,,,,,,,,,,,,gray,circle
0.5,1,1.0,1.0,417.499780655,2.0,part_1,,,,,,,,,,,,,yellow,line
2.0,0,1.0,1.0,433.84194374099997,2.0,part_1,,,,,,,,,,,,,blue,square
1.0,0,4.0,4.0,434.386968613,2.0,part_1,,,,,,,,,,,,,magenta,hexagon
1.0,0,1.0,1.0,467.84186363199996,3.0,part_1,,,,,,,,,,,,,magenta,hexagon
1.0,0,3.0,3.0,384.11307334900005,3.0,part_1,,,,,,,,,,,,,magenta,hexagon
4.0,1,4.0,4.0,351.31597518899997,3.0,part_1,,,,,,,,,,,,,white,diamond
1.0,0,4.0,4.0,500.903844833,3.0,part_1,,,,,,,,,,,,,magenta,hexagon
2.0,1,2.0,2.0,317.442893982,3.0,part_1,,,,,,,,,,,,,cyan,cross
0.5,0,1.0,1.0,367.342948914,3.0,part_1,,,,,,,,,,,,,gray,circle
4.0,1,4.0,4.0,484.492063522,3.0,part_1,,,,,,,,,,,,,white,diamond
1.0,1,4.0,4.0,417.69194603,3.0,part_1,,,,,,,,,,,,,green,triangle
1.0,1,3.0,3.0,384.407997131,3.0,part_1,,,,,,,,,,,,,green,triangle
2.0,1,1.0,1.0,283.699035645,3.0,part_1,,,,,,,,,,,,,cyan,cross
0.5,1,3.0,3.0,383.947849274,3.0,part_1,,,,,,,,,,,,,yellow,line
0.5,0,2.0,2.0,366.64199829100005,3.0,part_1,,,,,,,,,,,,,gray,circle
4.0,1,3.0,3.0,401.098012924,3.0,part_1,,,,,,,,,,,,,white,diamond
0.5,1,3.0,3.0,434.23581123400004,3.0,part_1,,,,,,,,,,,,,yellow,line
2.0,1,1.0,1.0,434.083223343,3.0,part_1,,,,,,,,,,,,,cyan,cross
1.0,0,3.0,3.0,400.707006454,3.0,part_1,,,,,,,,,,,,,magenta,hexagon
1.0,1,2.0,2.0,367.769002914,3.0,part_1,,,,,,,,,,,,,green,triangle
4.0,0,3.0,3.0,400.74801445,3.0,part_1,,,,,,,,,,,,,orange,flipped triangle
2.0,1,3.0,3.0,434.62395668,3.0,part_1,,,,,,,,,,,,,cyan,cross
0.5,0,4.0,4.0,484.707117081,3.0,part_1,,,,,,,,,,,,,gray,circle
1.0,0,3.0,3.0,450.728178024,3.0,part_1,,,,,,,,,,,,,magenta,hexagon
2.0,1,1.0,1.0,384.157896042,3.0,part_1,,,,,,,,,,,,,cyan,cross
0.5,0,1.0,1.0,401.261091232,3.0,part_1,,,,,,,,,,,,,gray,circle
0.5,1,2.0,2.0,418.064117432,3.0,part_1,,,,,,,,,,,,,yellow,line
2.0,1,1.0,1.0,401.041030884,3.0,part_1,,,,,,,,,,,,,cyan,cross
0.5,1,3.0,3.0,400.37703514099996,3.0,part_1,,,,,,,,,,,,,yellow,line
2.0,1,1.0,1.0,384.238004684,3.0,part_1,,,,,,,,,,,,,cyan,cross
1.0,1,3.0,3.0,351.24707222,3.0,part_1,,,,,,,,,,,,,green,triangle
2.0,0,4.0,4.0,367.562770844,3.0,part_1,,,,,,,,,,,,,blue,square
4.0,0,1.0,1.0,467.742919922,3.0,part_1,,,,,,,,,,,,,orange,flipped triangle
2.0,1,4.0,4.0,451.00998878499996,3.0,part_1,,,,,,,,,,,,,cyan,cross
2.0,0,4.0,4.0,317.966938019,3.0,part_1,,,,,,,,,,,,,blue,square
4.0,1,3.0,3.0,417.26899147,3.0,part_1,,,,,,,,,,,,,white,diamond
2.0,0,1.0,1.0,334.053993225,3.0,part_1,,,,,,,,,,,,,blue,square
4.0,0,4.0,4.0,351.013898849,3.0,part_1,,,,,,,,,,,,,orange,flipped triangle
1.0,0,2.0,2.0,400.85887908899997,3.0,part_1,,,,,,,,,,,,,magenta,hexagon
0.5,0,3.0,3.0,334.43403243999995,3.0,part_1,,,,,,,,,,,,,gray,circle
2.0,1,3.0,3.0,383.645057678,3.0,part_1,,,,,,,,,,,,,cyan,cross
1.0,0,2.0,2.0,333.956003189,3.0,part_1,,,,,,,,,,,,,magenta,hexagon
1.0,1,4.0,4.0,417.10901260400004,3.0,part_1,,,,,,,,,,,,,green,triangle
0.5,1,4.0,4.0,450.82116127,3.0,part_1,,,,,,,,,,,,,yellow,line
2.0,1,2.0,2.0,434.420824051,3.0,part_1,,,,,,,,,,,,,cyan,cross
2.0,0,3.0,3.0,384.531021118,3.0,part_1,,,,,,,,,,,,,blue,square
4.0,1,4.0,4.0,417.21606254600005,3.0,part_1,,,,,,,,,,,,,white,diamond
2.0,0,1.0,1.0,417.67001152,3.0,part_1,,,,,,,,,,,,,blue,square
0.5,0,2.0,2.0,384.532928467,3.0,part_1,,,,,,,,,,,,,gray,circle
1.0,1,2.0,2.0,317.755937576,3.0,part_1,,,,,,,,,,,,,green,triangle
0.5,1,4.0,4.0,417.85907745400004,3.0,part_1,,,,,,,,,,,,,yellow,line
0.5,1,3.0,3.0,434.20290947,3.0,part_1,,,,,,,,,,,,,yellow,line
4.0,1,1.0,1.0,384.001016617,3.0,part_1,,,,,,,,,,,,,white,diamond
0.5,0,3.0,3.0,383.945941925,3.0,part_1,,,,,,,,,,,,,gray,circle
0.5,1,1.0,1.0,401.045084,3.0,part_1,,,,,,,,,,,,,yellow,line
4.0,0,3.0,3.0,433.613061905,3.0,part_1,,,,,,,,,,,,,orange,flipped triangle
4.0,0,4.0,4.0,501.419782639,3.0,part_1,,,,,,,,,,,,,orange,flipped triangle
2.0,1,4.0,4.0,400.649785995,3.0,part_1,,,,,,,,,,,,,cyan,cross
4.0,1,3.0,3.0,450.64902305600003,3.0,part_1,,,,,,,,,,,,,white,diamond
1.0,0,3.0,3.0,350.842952728,3.0,part_1,,,,,,,,,,,,,magenta,hexagon
2.0,1,4.0,4.0,417.70792007399996,3.0,part_1,,,,,,,,,,,,,cyan,cross
4.0,0,1.0,1.0,384.752988815,3.0,part_1,,,,,,,,,,,,,orange,flipped triangle
2.0,0,4.0,4.0,450.673103333,3.0,part_1,,,,,,,,,,,,,blue,square
1.0,1,4.0,4.0,450.80113410900003,3.0,part_1,,,,,,,,,,,,,green,triangle
2.0,0,2.0,2.0,467.941045761,3.0,part_1,,,,,,,,,,,,,blue,square
1.0,0,4.0,4.0,400.778055191,3.0,part_1,,,,,,,,,,,,,magenta,hexagon
0.5,1,3.0,3.0,450.90699195900004,3.0,part_1,,,,,,,,,,,,,yellow,line
4.0,1,1.0,1.0,450.925827026,3.0,part_1,,,,,,,,,,,,,white,diamond
4.0,1,1.0,1.0,384.096860886,3.0,part_1,,,,,,,,,,,,,white,diamond
1.0,1,2.0,2.0,384.385108948,3.0,part_1,,,,,,,,,,,,,green,triangle
0.5,1,1.0,1.0,367.091178894,3.0,part_1,,,,,,,,,,,,,yellow,line
2.0,0,1.0,1.0,433.980226517,3.0,part_1,,,,,,,,,,,,,blue,square
4.0,0,4.0,4.0,383.94904136699995,3.0,part_1,,,,,,,,,,,,,orange,flipped triangle
2.0,1,2.0,2.0,351.32598877,3.0,part_1,,,,,,,,,,,,,cyan,cross
1.0,1,4.0,4.0,383.96906852700005,3.0,part_1,,,,,,,,,,,,,green,triangle
4.0,1,2.0,2.0,334.228992462,3.0,part_1,,,,,,,,,,,,,white,diamond
0.5,0,2.0,2.0,317.244052887,3.0,part_1,,,,,,,,,,,,,gray,circle
0.5,0,3.0,3.0,400.57992935199997,3.0,part_1,,,,,,,,,,,,,gray,circle
2.0,0,2.0,2.0,351.362943649,3.0,part_1,,,,,,,,,,,,,blue,square
0.5,0,4.0,4.0,401.360988617,3.0,part_1,,,,,,,,,,,,,gray,circle
4.0,1,3.0,3.0,401.329994202,3.0,part_1,,,,,,,,,,,,,white,diamond
1.0,0,1.0,1.0,434.021949768,3.0,part_1,,,,,,,,,,,,,magenta,hexagon
2.0,1,2.0,2.0,384.077787399,3.0,part_1,,,,,,,,,,,,,cyan,cross
1.0,1,2.0,2.0,384.00602340700004,3.0,part_1,,,,,,,,,,,,,green,triangle
0.5,1,2.0,2.0,384.36794281,3.0,part_1,,,,,,,,,,,,,yellow,line
4.0,0,3.0,3.0,450.77705383299997,3.0,part_1,,,,,,,,,,,,,orange,flipped triangle
1.0,0,3.0,3.0,350.892066956,3.0,part_1,,,,,,,,,,,,,magenta,hexagon
0.5,0,2.0,2.0,367.846012115,3.0,part_1,,,,,,,,,,,,,gray,circle
1.0,0,2.0,2.0,384.10902023299997,3.0,part_1,,,,,,,,,,,,,magenta,hexagon
2.0,0,2.0,2.0,383.936882019,3.0,part_1,,,,,,,,,,,,,blue,square
4.0,0,2.0,2.0,384.236812592,3.0,part_1,,,,,,,,,,,,,orange,flipped triangle
0.5,0,1.0,1.0,484.88616943399995,3.0,part_1,,,,,,,,,,,,,gray,circle
