raw_reward_magnitude,stim_reward,stepwise_reward_magnitude,paired_with_stopping,stim_location,response,reaction_time,block,which_phase,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
0.0,2.0,0.0,1,4.0,4.0,384.070158005,1.0,phase_1,,,,,,,,,,,,,orange,line
206.0,3.0,3.0,0,2.0,2.0,434.312105179,1.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
392.0,8.0,4.0,1,4.0,4.0,367.475986481,1.0,phase_1,,,,,,,,,,,,,cyan,hexagon
425.0,8.0,4.0,1,4.0,4.0,367.39897728,1.0,phase_1,,,,,,,,,,,,,cyan,hexagon
38.0,5.0,1.0,1,2.0,2.0,451.33614540099995,1.0,phase_1,,,,,,,,,,,,,white,square
176.0,3.0,3.0,0,1.0,1.0,384.172201157,1.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
216.0,7.0,3.0,1,3.0,3.0,400.635957718,1.0,phase_1,,,,,,,,,,,,,green,cross
43.0,1.0,1.0,0,3.0,3.0,400.917053223,1.0,phase_1,,,,,,,,,,,,,magenta,circle
92.0,6.0,2.0,0,2.0,2.0,334.22613143899997,1.0,phase_1,,,,,,,,,,,,,blue,triangle
0.0,1.0,0.0,0,3.0,3.0,401.16596221900005,1.0,phase_1,,,,,,,,,,,,,magenta,circle
0.0,3.0,0.0,0,4.0,4.0,367.884874344,1.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
185.0,3.0,3.0,0,1.0,1.0,400.74706077599996,1.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
86.0,6.0,2.0,0,1.0,1.0,417.856931686,1.0,phase_1,,,,,,,,,,,,,blue,triangle
90.0,2.0,2.0,1,1.0,1.0,367.480039597,1.0,phase_1,,,,,,,,,,,,,orange,line
86.0,2.0,2.0,1,2.0,2.0,384.490966797,1.0,phase_1,,,,,,,,,,,,,orange,line
88.0,2.0,2.0,1,4.0,4.0,418.034076691,1.0,phase_1,,,,,,,,,,,,,orange,line
379.0,8.0,4.0,1,4.0,4.0,350.790023804,1.0,phase_1,,,,,,,,,,,,,cyan,hexagon
32.0,5.0,1.0,1,1.0,1.0,351.111888885,1.0,phase_1,,,,,,,,,,,,,white,square
105.0,6.0,2.0,0,1.0,1.0,384.299039841,1.0,phase_1,,,,,,,,,,,,,blue,triangle
105.0,2.0,2.0,1,2.0,2.0,334.622859955,1.0,phase_1,,,,,,,,,,,,,orange,line
110.0,6.0,2.0,0,4.0,4.0,350.519180298,1.0,phase_1,,,,,,,,,,,,,blue,triangle
103.0,2.0,2.0,1,2.0,2.0,351.519823074,1.0,phase_1,,,,,,,,,,,,,orange,line
0.0,4.0,0.0,0,3.0,3.0,434.017181396,1.0,phase_1,,,,,,,,,,,,,gray,diamond
77.0,6.0,2.0,0,2.0,2.0,367.46191978499996,1.0,phase_1,,,,,,,,,,,,,blue,triangle
107.0,6.0,2.0,0,2.0,2.0,400.703907013,1.0,phase_1,,,,,,,,,,,,,blue,triangle
0.0,2.0,0.0,1,3.0,3.0,401.086091995,1.0,phase_1,,,,,,,,,,,,,orange,line
382.0,8.0,4.0,1,2.0,2.0,383.83007049599996,1.0,phase_1,,,,,,,,,,,,,cyan,hexagon
116.0,2.0,2.0,1,1.0,1.0,350.791931152,1.0,phase_1,,,,,,,,,,,,,orange,line
425.0,8.0,4.0,1,2.0,2.0,333.86397361800005,1.0,phase_1,,,,,,,,,,,,,cyan,hexagon
95.0,2.0,2.0,1,4.0,4.0,400.866985321,1.0,phase_1,,,,,,,,,,,,,orange,line
104.0,6.0,2.0,0,3.0,3.0,368.026018143,1.0,phase_1,,,,,,,,,,,,,blue,triangle
114.0,2.0,2.0,1,3.0,3.0,417.840003967,1.0,phase_1,,,,,,,,,,,,,orange,line
184.0,7.0,3.0,1,2.0,2.0,384.59992408799997,1.0,phase_1,,,,,,,,,,,,,green,cross
419.0,8.0,4.0,1,3.0,3.0,367.558002472,1.0,phase_1,,,,,,,,,,,,,cyan,hexagon
0.0,5.0,0.0,1,4.0,4.0,367.545127869,1.0,phase_1,,,,,,,,,,,,,white,square
420.0,4.0,4.0,0,1.0,1.0,400.811195374,1.0,phase_1,,,,,,,,,,,,,gray,diamond
0.0,7.0,0.0,1,4.0,4.0,868.640899658,2.0,phase_1,,,,,,,,,,,,,green,cross
0.0,1.0,0.0,0,3.0,3.0,401.206016541,2.0,phase_1,,,,,,,,,,,,,magenta,circle
425.0,4.0,4.0,0,1.0,1.0,351.161956787,2.0,phase_1,,,,,,,,,,,,,gray,diamond
0.0,5.0,0.0,1,3.0,3.0,400.367021561,2.0,phase_1,,,,,,,,,,,,,white,square
67.0,1.0,1.0,0,2.0,2.0,383.801937103,2.0,phase_1,,,,,,,,,,,,,magenta,circle
0.0,7.0,0.0,1,4.0,4.0,434.192895889,2.0,phase_1,,,,,,,,,,,,,green,cross
60.0,5.0,1.0,1,1.0,1.0,434.615850449,2.0,phase_1,,,,,,,,,,,,,white,square
395.0,4.0,4.0,0,3.0,3.0,434.555053711,2.0,phase_1,,,,,,,,,,,,,gray,diamond
65.0,1.0,1.0,0,4.0,4.0,384.293079376,2.0,phase_1,,,,,,,,,,,,,magenta,circle
44.0,5.0,1.0,1,3.0,3.0,450.927019119,2.0,phase_1,,,,,,,,,,,,,white,square
0.0,5.0,0.0,1,1.0,1.0,350.778102875,2.0,phase_1,,,,,,,,,,,,,white,square
198.0,7.0,3.0,1,1.0,1.0,434.38100814800003,2.0,phase_1,,,,,,,,,,,,,green,cross
0.0,7.0,0.0,1,3.0,3.0,417.26112365700004,2.0,phase_1,,,,,,,,,,,,,green,cross
191.0,3.0,3.0,0,2.0,2.0,417.196989059,2.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
206.0,3.0,3.0,0,2.0,2.0,417.181968689,2.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
211.0,7.0,3.0,1,3.0,3.0,417.27113723800005,2.0,phase_1,,,,,,,,,,,,,green,cross
116.0,2.0,2.0,1,4.0,4.0,417.76299476599996,2.0,phase_1,,,,,,,,,,,,,orange,line
0.0,2.0,0.0,1,4.0,4.0,417.682886124,2.0,phase_1,,,,,,,,,,,,,orange,line
0.0,1.0,0.0,0,4.0,4.0,351.16600990300003,2.0,phase_1,,,,,,,,,,,,,magenta,circle
197.0,3.0,3.0,0,1.0,1.0,367.135047913,2.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
63.0,1.0,1.0,0,1.0,1.0,384.03105735800006,2.0,phase_1,,,,,,,,,,,,,magenta,circle
176.0,3.0,3.0,0,2.0,2.0,384.15384292600004,2.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
408.0,4.0,4.0,0,1.0,1.0,384.223937988,2.0,phase_1,,,,,,,,,,,,,gray,diamond
189.0,7.0,3.0,1,4.0,4.0,434.004068375,2.0,phase_1,,,,,,,,,,,,,green,cross
78.0,6.0,2.0,0,1.0,1.0,351.292133331,2.0,phase_1,,,,,,,,,,,,,blue,triangle
224.0,7.0,3.0,1,4.0,4.0,400.826931,2.0,phase_1,,,,,,,,,,,,,green,cross
207.0,7.0,3.0,1,4.0,4.0,367.24281311,2.0,phase_1,,,,,,,,,,,,,green,cross
0.0,2.0,0.0,1,2.0,2.0,434.467077255,2.0,phase_1,,,,,,,,,,,,,orange,line
224.0,3.0,3.0,0,3.0,3.0,434.974193573,2.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
0.0,4.0,0.0,0,4.0,4.0,484.292030334,2.0,phase_1,,,,,,,,,,,,,gray,diamond
71.0,5.0,1.0,1,1.0,1.0,450.886011124,2.0,phase_1,,,,,,,,,,,,,white,square
86.0,6.0,2.0,0,3.0,3.0,434.083938599,2.0,phase_1,,,,,,,,,,,,,blue,triangle
124.0,2.0,2.0,1,4.0,4.0,417.734146118,2.0,phase_1,,,,,,,,,,,,,orange,line
191.0,3.0,3.0,0,1.0,1.0,367.416858673,2.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
198.0,3.0,3.0,0,1.0,1.0,350.062131882,2.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
413.0,4.0,4.0,0,2.0,2.0,451.16186142,2.0,phase_1,,,,,,,,,,,,,gray,diamond
40.0,5.0,1.0,1,1.0,1.0,350.70991516099997,2.0,phase_1,,,,,,,,,,,,,white,square
423.0,4.0,4.0,0,4.0,4.0,384.333133698,2.0,phase_1,,,,,,,,,,,,,gray,diamond
399.0,8.0,4.0,1,3.0,3.0,400.84600448599997,2.0,phase_1,,,,,,,,,,,,,cyan,hexagon
387.0,8.0,4.0,1,2.0,2.0,351.08089447000003,2.0,phase_1,,,,,,,,,,,,,cyan,hexagon
67.0,5.0,1.0,1,3.0,3.0,417.57917404200003,2.0,phase_1,,,,,,,,,,,,,white,square
179.0,3.0,3.0,0,1.0,1.0,367.426872253,2.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
214.0,3.0,3.0,0,1.0,1.0,350.86488723800005,2.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
48.0,5.0,1.0,1,1.0,1.0,350.860118866,2.0,phase_1,,,,,,,,,,,,,white,square
64.0,1.0,1.0,0,2.0,2.0,400.923013687,2.0,phase_1,,,,,,,,,,,,,magenta,circle
398.0,8.0,4.0,1,1.0,1.0,334.233045578,2.0,phase_1,,,,,,,,,,,,,cyan,hexagon
37.0,1.0,1.0,0,4.0,4.0,434.239864349,2.0,phase_1,,,,,,,,,,,,,magenta,circle
383.0,8.0,4.0,1,3.0,3.0,468.014001846,2.0,phase_1,,,,,,,,,,,,,cyan,hexagon
46.0,5.0,1.0,1,2.0,2.0,417.238950729,2.0,phase_1,,,,,,,,,,,,,white,square
69.0,1.0,1.0,0,1.0,1.0,334.381818771,2.0,phase_1,,,,,,,,,,,,,magenta,circle
93.0,6.0,2.0,0,2.0,2.0,367.680072784,2.0,phase_1,,,,,,,,,,,,,blue,triangle
91.0,6.0,2.0,0,3.0,3.0,400.739908218,2.0,phase_1,,,,,,,,,,,,,blue,triangle
0.0,3.0,0.0,0,4.0,4.0,450.89292526199995,2.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
25.0,1.0,1.0,0,1.0,1.0,367.918014526,2.0,phase_1,,,,,,,,,,,,,magenta,circle
0.0,3.0,0.0,0,4.0,4.0,384.17506218000005,2.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
0.0,8.0,0.0,1,1.0,1.0,350.548028946,2.0,phase_1,,,,,,,,,,,,,cyan,hexagon
89.0,6.0,2.0,0,2.0,2.0,384.348154068,2.0,phase_1,,,,,,,,,,,,,blue,triangle
378.0,4.0,4.0,0,4.0,4.0,451.260089874,2.0,phase_1,,,,,,,,,,,,,gray,diamond
39.0,5.0,1.0,1,2.0,2.0,367.35200882000004,2.0,phase_1,,,,,,,,,,,,,white,square
194.0,7.0,3.0,1,2.0,2.0,484.30109024,2.0,phase_1,,,,,,,,,,,,,green,cross
186.0,7.0,3.0,1,3.0,3.0,417.275905609,2.0,phase_1,,,,,,,,,,,,,green,cross
408.0,4.0,4.0,0,2.0,2.0,384.366035461,2.0,phase_1,,,,,,,,,,,,,gray,diamond
202.0,3.0,3.0,0,3.0,3.0,401.079177856,2.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
379.0,8.0,4.0,1,4.0,4.0,417.712926865,2.0,phase_1,,,,,,,,,,,,,cyan,hexagon
51.0,1.0,1.0,0,2.0,2.0,350.760221481,2.0,phase_1,,,,,,,,,,,,,magenta,circle
0.0,3.0,0.0,0,2.0,2.0,400.51794052099996,2.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
0.0,1.0,0.0,0,4.0,4.0,367.293834686,2.0,phase_1,,,,,,,,,,,,,magenta,circle
204.0,7.0,3.0,1,2.0,2.0,367.68507957500003,2.0,phase_1,,,,,,,,,,,,,green,cross
209.0,3.0,3.0,0,3.0,3.0,434.366941452,2.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
0.0,3.0,0.0,0,3.0,3.0,417.49382018999995,2.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
218.0,7.0,3.0,1,3.0,3.0,401.21412277200005,2.0,phase_1,,,,,,,,,,,,,green,cross
49.0,5.0,1.0,1,3.0,3.0,434.144973755,2.0,phase_1,,,,,,,,,,,,,white,square
0.0,5.0,0.0,1,2.0,2.0,434.61012840300003,2.0,phase_1,,,,,,,,,,,,,white,square
193.0,3.0,3.0,0,4.0,4.0,417.147874832,2.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
108.0,2.0,2.0,1,2.0,2.0,367.891788483,2.0,phase_1,,,,,,,,,,,,,orange,line
0.0,1.0,0.0,0,3.0,3.0,383.618116379,2.0,phase_1,,,,,,,,,,,,,magenta,circle
401.0,4.0,4.0,0,4.0,4.0,417.37103462199997,2.0,phase_1,,,,,,,,,,,,,gray,diamond
30.0,5.0,1.0,1,4.0,4.0,417.95206069899996,2.0,phase_1,,,,,,,,,,,,,white,square
375.0,4.0,4.0,0,3.0,3.0,467.633962631,2.0,phase_1,,,,,,,,,,,,,gray,diamond
0.0,8.0,0.0,1,1.0,1.0,467.485904694,2.0,phase_1,,,,,,,,,,,,,cyan,hexagon
388.0,8.0,4.0,1,3.0,3.0,434.330940247,2.0,phase_1,,,,,,,,,,,,,cyan,hexagon
66.0,1.0,1.0,0,4.0,4.0,451.131105423,2.0,phase_1,,,,,,,,,,,,,magenta,circle
0.0,2.0,0.0,1,2.0,2.0,351.025819778,2.0,phase_1,,,,,,,,,,,,,orange,line
75.0,2.0,2.0,1,4.0,4.0,350.47602653499996,2.0,phase_1,,,,,,,,,,,,,orange,line
405.0,4.0,4.0,0,3.0,3.0,451.35307312,2.0,phase_1,,,,,,,,,,,,,gray,diamond
79.0,6.0,2.0,0,1.0,1.0,400.958061218,2.0,phase_1,,,,,,,,,,,,,blue,triangle
102.0,6.0,2.0,0,4.0,4.0,384.65595245400004,2.0,phase_1,,,,,,,,,,,,,blue,triangle
386.0,8.0,4.0,1,2.0,2.0,350.847005844,2.0,phase_1,,,,,,,,,,,,,cyan,hexagon
49.0,5.0,1.0,1,2.0,2.0,367.378950119,2.0,phase_1,,,,,,,,,,,,,white,square
0.0,3.0,0.0,0,3.0,3.0,400.665998459,2.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
125.0,6.0,2.0,0,1.0,1.0,434.065818787,2.0,phase_1,,,,,,,,,,,,,blue,triangle
191.0,7.0,3.0,1,2.0,2.0,367.835044861,2.0,phase_1,,,,,,,,,,,,,green,cross
224.0,7.0,3.0,1,4.0,4.0,417.42300987199997,2.0,phase_1,,,,,,,,,,,,,green,cross
394.0,4.0,4.0,0,3.0,3.0,417.667865753,2.0,phase_1,,,,,,,,,,,,,gray,diamond
419.0,8.0,4.0,1,2.0,2.0,350.83293914800004,2.0,phase_1,,,,,,,,,,,,,cyan,hexagon
87.0,6.0,2.0,0,3.0,3.0,384.176015854,2.0,phase_1,,,,,,,,,,,,,blue,triangle
400.0,8.0,4.0,1,1.0,1.0,434.087991714,2.0,phase_1,,,,,,,,,,,,,cyan,hexagon
0.0,4.0,0.0,0,1.0,1.0,383.526086807,2.0,phase_1,,,,,,,,,,,,,gray,diamond
0.0,1.0,0.0,0,2.0,2.0,350.41713714599996,2.0,phase_1,,,,,,,,,,,,,magenta,circle
200.0,7.0,3.0,1,1.0,1.0,368.094921112,2.0,phase_1,,,,,,,,,,,,,green,cross
0.0,5.0,0.0,1,3.0,3.0,551.321983337,3.0,phase_1,,,,,,,,,,,,,white,square
0.0,6.0,0.0,0,4.0,4.0,417.3579216,3.0,phase_1,,,,,,,,,,,,,blue,triangle
0.0,2.0,0.0,1,3.0,3.0,450.85883140600004,3.0,phase_1,,,,,,,,,,,,,orange,line
389.0,8.0,4.0,1,2.0,2.0,367.417097092,3.0,phase_1,,,,,,,,,,,,,cyan,hexagon
46.0,5.0,1.0,1,1.0,1.0,334.268093109,3.0,phase_1,,,,,,,,,,,,,white,square
94.0,2.0,2.0,1,3.0,3.0,401.193857193,3.0,phase_1,,,,,,,,,,,,,orange,line
107.0,2.0,2.0,1,3.0,3.0,400.65479278600003,3.0,phase_1,,,,,,,,,,,,,orange,line
413.0,4.0,4.0,0,2.0,2.0,417.557001114,3.0,phase_1,,,,,,,,,,,,,gray,diamond
415.0,8.0,4.0,1,3.0,3.0,400.952100754,3.0,phase_1,,,,,,,,,,,,,cyan,hexagon
29.0,5.0,1.0,1,1.0,1.0,317.55900383,3.0,phase_1,,,,,,,,,,,,,white,square
67.0,1.0,1.0,0,4.0,4.0,333.924055099,3.0,phase_1,,,,,,,,,,,,,magenta,circle
0.0,3.0,0.0,0,4.0,4.0,401.046037674,3.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
0.0,8.0,0.0,1,3.0,3.0,400.672912598,3.0,phase_1,,,,,,,,,,,,,cyan,hexagon
71.0,5.0,1.0,1,1.0,1.0,351.186037064,3.0,phase_1,,,,,,,,,,,,,white,square
216.0,3.0,3.0,0,2.0,2.0,334.12599563599997,3.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
0.0,7.0,0.0,1,3.0,3.0,417.53101348900003,3.0,phase_1,,,,,,,,,,,,,green,cross
0.0,3.0,0.0,0,1.0,1.0,350.95500946000004,3.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
179.0,3.0,3.0,0,3.0,3.0,400.759935379,3.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
38.0,1.0,1.0,0,3.0,3.0,400.66409111,3.0,phase_1,,,,,,,,,,,,,magenta,circle
85.0,6.0,2.0,0,4.0,4.0,468.164920807,3.0,phase_1,,,,,,,,,,,,,blue,triangle
424.0,8.0,4.0,1,3.0,3.0,401.37696266200004,3.0,phase_1,,,,,,,,,,,,,cyan,hexagon
423.0,8.0,4.0,1,2.0,2.0,384.819030762,3.0,phase_1,,,,,,,,,,,,,cyan,hexagon
387.0,4.0,4.0,0,1.0,1.0,401.057958603,3.0,phase_1,,,,,,,,,,,,,gray,diamond
66.0,1.0,1.0,0,1.0,1.0,418.119907379,3.0,phase_1,,,,,,,,,,,,,magenta,circle
30.0,5.0,1.0,1,4.0,4.0,467.423915863,3.0,phase_1,,,,,,,,,,,,,white,square
402.0,4.0,4.0,0,1.0,1.0,450.646162033,3.0,phase_1,,,,,,,,,,,,,gray,diamond
177.0,7.0,3.0,1,2.0,2.0,400.98190307600004,3.0,phase_1,,,,,,,,,,,,,green,cross
0.0,7.0,0.0,1,4.0,4.0,634.462118149,3.0,phase_1,,,,,,,,,,,,,green,cross
177.0,3.0,3.0,0,4.0,4.0,401.329040527,3.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
92.0,6.0,2.0,0,1.0,1.0,367.474079132,3.0,phase_1,,,,,,,,,,,,,blue,triangle
181.0,3.0,3.0,0,4.0,4.0,367.8150177,3.0,phase_1,,,,,,,,,,,,,yellow,flipped triangle
63.0,5.0,1.0,1,3.0,3.0,417.532920837,3.0,phase_1,,,,,,,,,,,,,white,square
415.0,8.0,4.0,1,3.0,3.0,400.943994522,3.0,phase_1,,,,,,,,,,,,,cyan,hexagon
119.0,6.0,2.0,0,2.0,2.0,384.735822678,3.0,phase_1,,,,,,,,,,,,,blue,triangle
0.0,5.0,0.0,1,1.0,1.0,351.569890976,3.0,phase_1,,,,,,,,,,,,,white,square
108.0,6.0,2.0,0,4.0,4.0,383.84199142499995,3.0,phase_1,,,,,,,,,,,,,blue,triangle
377.0,8.0,4.0,1,2.0,2.0,383.61215591399997,3.0,phase_1,,,,,,,,,,,,,cyan,hexagon
67.0,1.0,1.0,0,4.0,4.0,384.32097435000003,3.0,phase_1,,,,,,,,,,,,,magenta,circle
176.0,7.0,3.0,1,1.0,1.0,417.675971985,3.0,phase_1,,,,,,,,,,,,,green,cross
0.0,1.0,0.0,0,1.0,1.0,400.80308914200003,3.0,phase_1,,,,,,,,,,,,,magenta,circle
0.0,2.0,0.0,1,1.0,1.0,400.548934937,3.0,phase_1,,,,,,,,,,,,,orange,line
