raw_reward_magnitude,stim_reward,stepwise_reward_magnitude,paired_with_stopping,quadrant,response,reaction_time,block,num_trial_presentations,which_part,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
378.0,4.0,4.0,0.0,1.0,1.0,541.5955210009997,1.0,1.0,part_1,,,,,,,,,,,,,yellow,triangle
398.0,8.0,4.0,1.0,3.0,3.0,345.0856640010897,1.0,1.0,part_1,,,,,,,,,,,,,cyan,hexagon
217.0,7.0,3.0,1.0,2.0,2.0,327.3503389973484,1.0,1.0,part_1,,,,,,,,,,,,,orange,I
79.0,6.0,2.0,1.0,1.0,1.0,289.1122360015288,1.0,1.0,part_1,,,,,,,,,,,,,blue,circle
220.0,3.0,3.0,0.0,3.0,3.0,412.5710099979187,1.0,1.0,part_1,,,,,,,,,,,,,white,diamond
0.0,1.0,0.0,0.0,4.0,4.0,344.3477500004519,1.0,1.0,part_1,,,,,,,,,,,,,magenta,cross
383.0,8.0,4.0,1.0,4.0,4.0,363.3072979973804,1.0,1.0,part_1,,,,,,,,,,,,,cyan,hexagon
77.0,2.0,2.0,0.0,2.0,2.0,285.0098739982059,1.0,1.0,part_1,,,,,,,,,,,,,green,flipped triangle
208.0,7.0,3.0,1.0,2.0,2.0,282.7545120017021,1.0,1.0,part_1,,,,,,,,,,,,,orange,I
225.0,7.0,3.0,1.0,4.0,4.0,275.0583710003411,1.0,1.0,part_1,,,,,,,,,,,,,orange,I
56.0,1.0,1.0,0.0,1.0,1.0,238.0544549996557,1.0,1.0,part_1,,,,,,,,,,,,,magenta,cross
0.0,8.0,0.0,1.0,1.0,1.0,299.9975249986164,1.0,1.0,part_1,,,,,,,,,,,,,cyan,hexagon
399.0,4.0,4.0,0.0,2.0,2.0,248.5389639987261,1.0,1.0,part_1,,,,,,,,,,,,,yellow,triangle
116.0,6.0,2.0,1.0,3.0,3.0,339.500541002053,1.0,1.0,part_1,,,,,,,,,,,,,blue,circle
