raw_reward_magnitude,stim_reward,stepwise_reward_magnitude,paired_with_stopping,stim_location,response,reaction_time,block,num_trial_presentations,which_phase,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
377.0,8.0,4.0,1.0,4.0,4.0,340.7125510002515,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,I
66.0,5.0,1.0,1.0,4.0,4.0,353.0974360000982,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,cross
416.0,4.0,4.0,0.0,3.0,3.0,371.7988759999571,1.0,1.0,phase_1,,,,,,,,,,,,,white,square
119.0,6.0,2.0,1.0,1.0,1.0,283.3667089998926,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,hexagon
201.0,3.0,3.0,0.0,4.0,4.0,303.1476649994147,1.0,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
81.0,6.0,2.0,1.0,3.0,3.0,264.3585040004836,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,hexagon
0.0,7.0,0.0,1.0,2.0,2.0,311.5188849988044,1.0,1.0,phase_1,,,,,,,,,,,,,orange,circle
0.0,3.0,0.0,0.0,4.0,4.0,280.4670639998221,1.0,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
0.0,7.0,0.0,1.0,2.0,2.0,248.7361850016896,1.0,1.0,phase_1,,,,,,,,,,,,,orange,circle
407.0,8.0,4.0,1.0,2.0,2.0,242.8189549991657,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,I
122.0,6.0,2.0,1.0,2.0,2.0,254.4676849993266,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,hexagon
71.0,1.0,1.0,0.0,3.0,3.0,318.6569829995278,1.0,1.0,phase_1,,,,,,,,,,,,,gray,triangle
95.0,2.0,2.0,0.0,3.0,3.0,286.1759370007348,1.0,1.0,phase_1,,,,,,,,,,,,,green,diamond
106.0,2.0,2.0,0.0,3.0,3.0,281.5970449992164,1.0,1.0,phase_1,,,,,,,,,,,,,green,diamond
67.0,5.0,1.0,1.0,2.0,2.0,260.7167639998806,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,cross
0.0,7.0,0.0,1.0,3.0,3.0,306.9942459987942,1.0,1.0,phase_1,,,,,,,,,,,,,orange,circle
0.0,8.0,0.0,1.0,2.0,2.0,260.4232279991265,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,I
0.0,6.0,0.0,1.0,1.0,1.0,241.2898969996604,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,hexagon
196.0,3.0,3.0,0.0,2.0,2.0,264.8683949992119,1.0,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
211.0,3.0,3.0,0.0,1.0,1.0,289.0995960005966,1.0,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
401.0,4.0,4.0,0.0,2.0,2.0,274.9411369986774,1.0,1.0,phase_1,,,,,,,,,,,,,white,square
377.0,8.0,4.0,1.0,1.0,1.0,291.5344369994272,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,I
219.0,3.0,3.0,0.0,2.0,2.0,253.8213830011955,1.0,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
42.0,1.0,1.0,0.0,3.0,3.0,290.1716800006397,1.0,1.0,phase_1,,,,,,,,,,,,,gray,triangle
73.0,1.0,1.0,0.0,4.0,4.0,296.2166729994351,1.0,1.0,phase_1,,,,,,,,,,,,,gray,triangle
422.0,8.0,4.0,1.0,1.0,1.0,208.9192350013036,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,I
114.0,6.0,2.0,1.0,4.0,4.0,247.3268030007602,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,hexagon
0.0,8.0,0.0,1.0,4.0,4.0,250.09010100075102,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,I
95.0,6.0,2.0,1.0,1.0,1.0,269.6463669999502,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,hexagon
0.0,4.0,0.0,0.0,3.0,3.0,274.2178099997545,1.0,1.0,phase_1,,,,,,,,,,,,,white,square
190.0,3.0,3.0,0.0,3.0,3.0,289.6253979997709,1.0,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
0.0,5.0,0.0,1.0,4.0,4.0,317.2710649996588,1.0,2.0,phase_1,,,,,,,,,,,,,cyan,cross
184.0,3.0,3.0,0.0,3.0,3.0,311.162335001427,1.0,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
212.0,3.0,3.0,0.0,1.0,1.0,265.3069380012312,1.0,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
0.0,4.0,0.0,0.0,1.0,1.0,277.0755469991854,1.0,1.0,phase_1,,,,,,,,,,,,,white,square
69.0,5.0,1.0,1.0,2.0,2.0,307.8941339990706,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,cross
408.0,4.0,4.0,0.0,4.0,4.0,238.5939550003968,1.0,1.0,phase_1,,,,,,,,,,,,,white,square
219.0,7.0,3.0,1.0,3.0,3.0,303.3743989999493,1.0,1.0,phase_1,,,,,,,,,,,,,orange,circle
0.0,6.0,0.0,1.0,3.0,3.0,313.9220850007405,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,hexagon
0.0,1.0,0.0,0.0,3.0,3.0,274.9343790001148,1.0,1.0,phase_1,,,,,,,,,,,,,gray,triangle
0.0,1.0,0.0,0.0,4.0,4.0,323.5230699992826,1.0,1.0,phase_1,,,,,,,,,,,,,gray,triangle
382.0,4.0,4.0,0.0,4.0,4.0,282.0367709991842,1.0,1.0,phase_1,,,,,,,,,,,,,white,square
88.0,6.0,2.0,1.0,1.0,1.0,269.4841809989157,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,hexagon
186.0,7.0,3.0,1.0,3.0,3.0,271.7880960008187,1.0,1.0,phase_1,,,,,,,,,,,,,orange,circle
93.0,2.0,2.0,0.0,4.0,4.0,248.7742039993463,1.0,1.0,phase_1,,,,,,,,,,,,,green,diamond
115.0,2.0,2.0,0.0,4.0,4.0,287.1267220016307,1.0,1.0,phase_1,,,,,,,,,,,,,green,diamond
73.0,1.0,1.0,0.0,1.0,1.0,245.6946290003543,1.0,1.0,phase_1,,,,,,,,,,,,,gray,triangle
182.0,3.0,3.0,0.0,2.0,2.0,262.0931689998542,1.0,1.0,phase_1,,,,,,,,,,,,,blue,flipped triangle
26.0,5.0,1.0,1.0,3.0,3.0,240.0266349995945,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,cross
77.0,2.0,2.0,0.0,4.0,4.0,244.0127999998367,1.0,1.0,phase_1,,,,,,,,,,,,,green,diamond
52.0,5.0,1.0,1.0,4.0,4.0,307.7687619988865,1.0,1.0,phase_1,,,,,,,,,,,,,cyan,cross
94.0,2.0,2.0,0.0,4.0,4.0,279.5259310005349,1.0,1.0,phase_1,,,,,,,,,,,,,green,diamond
397.0,4.0,4.0,0.0,4.0,4.0,296.6669500001444,1.0,1.0,phase_1,,,,,,,,,,,,,white,square
396.0,8.0,4.0,1.0,1.0,1.0,283.0871440000919,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,I
419.0,4.0,4.0,0.0,2.0,2.0,261.1767750004219,1.0,1.0,phase_1,,,,,,,,,,,,,white,square
196.0,7.0,3.0,1.0,3.0,3.0,347.7456700002221,1.0,1.0,phase_1,,,,,,,,,,,,,orange,circle
