raw_reward_magnitude,stim_reward,stepwise_reward_magnitude,paired_with_stopping,stim_location,response,reaction_time,block,num_trial_presentations,which_phase,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
195.0,3.0,3.0,0.0,1.0,1.0,275.0172359999396,1.0,1.0,phase_1,,,,,,,,,,,,,gray,hexagon
0.0,5.0,0.0,1.0,2.0,2.0,314.8447359999409,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,triangle
207.0,7.0,3.0,1.0,4.0,4.0,240.0964170001316,1.0,1.0,phase_1,,,,,,,,,,,,,green,square
178.0,7.0,3.0,1.0,4.0,4.0,292.4509139998008,1.0,1.0,phase_1,,,,,,,,,,,,,green,square
0.0,4.0,0.0,0.0,3.0,3.0,262.7651619998232,1.0,1.0,phase_1,,,,,,,,,,,,,blue,circle
411.0,4.0,4.0,0.0,2.0,2.0,249.9277719998645,1.0,1.0,phase_1,,,,,,,,,,,,,blue,circle
178.0,3.0,3.0,0.0,3.0,3.0,307.431021000184,1.0,1.0,phase_1,,,,,,,,,,,,,gray,hexagon
39.0,5.0,1.0,1.0,3.0,3.0,290.0098659999912,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,triangle
191.0,7.0,3.0,1.0,1.0,1.0,250.354543999947,1.0,1.0,phase_1,,,,,,,,,,,,,green,square
390.0,8.0,4.0,1.0,3.0,3.0,257.5041630000214,1.0,1.0,phase_1,,,,,,,,,,,,,magenta,cross
57.0,5.0,1.0,1.0,3.0,3.0,264.5877449999716,1.0,1.0,phase_1,,,,,,,,,,,,,yellow,triangle
183.0,3.0,3.0,0.0,2.0,2.0,278.288282999938,1.0,1.0,phase_1,,,,,,,,,,,,,gray,hexagon
0.0,3.0,0.0,0.0,1.0,1.0,274.0527179998935,1.0,1.0,phase_1,,,,,,,,,,,,,gray,hexagon
390.0,4.0,4.0,0.0,3.0,3.0,264.844334999907,1.0,1.0,phase_1,,,,,,,,,,,,,blue,circle
