raw_reward_magnitude,stim_reward,stepwise_reward_magnitude,paired_with_stopping,quadrant,response,reaction_time,block,num_trial_presentations,which_part,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
393.0,8.0,4.0,1.0,1.0,1.0,449.2675379999582,1.0,1.0,part_1,,,,,,,,,,,,,magenta,flipped triangle
124.0,2.0,2.0,0.0,2.0,2.0,417.2579050000422,1.0,1.0,part_1,,,,,,,,,,,,,blue,hexagon
79.0,6.0,2.0,1.0,2.0,2.0,413.9329729998735,1.0,1.0,part_1,,,,,,,,,,,,,white,circle
386.0,4.0,4.0,0.0,1.0,1.0,366.0920649999752,1.0,1.0,part_1,,,,,,,,,,,,,green,triangle
195.0,3.0,3.0,0.0,4.0,4.0,406.980823999902,1.0,1.0,part_1,,,,,,,,,,,,,cyan,cross
0.0,5.0,0.0,1.0,3.0,3.0,398.6375169999974,1.0,1.0,part_1,,,,,,,,,,,,,orange,I
124.0,6.0,2.0,1.0,2.0,2.0,422.3031490000721,1.0,1.0,part_1,,,,,,,,,,,,,white,circle
89.0,6.0,2.0,1.0,4.0,4.0,340.43143100007,1.0,1.0,part_1,,,,,,,,,,,,,white,circle
422.0,4.0,4.0,0.0,2.0,2.0,315.1855470000555,1.0,1.0,part_1,,,,,,,,,,,,,green,triangle
386.0,8.0,4.0,1.0,2.0,2.0,380.7245010000315,1.0,1.0,part_1,,,,,,,,,,,,,magenta,flipped triangle
42.0,1.0,1.0,0.0,3.0,3.0,320.5069699999967,1.0,1.0,part_1,,,,,,,,,,,,,gray,square
34.0,5.0,1.0,1.0,2.0,2.0,390.6510599999819,1.0,1.0,part_1,,,,,,,,,,,,,orange,I
406.0,4.0,4.0,0.0,3.0,3.0,387.5034669999877,1.0,1.0,part_1,,,,,,,,,,,,,green,triangle
0.0,5.0,0.0,1.0,1.0,1.0,325.5025439998462,1.0,1.0,part_1,,,,,,,,,,,,,orange,I
193.0,7.0,3.0,1.0,1.0,1.0,442.6247670000975,1.0,1.0,part_1,,,,,,,,,,,,,yellow,diamond
187.0,7.0,3.0,1.0,2.0,2.0,286.7323250000027,1.0,1.0,part_1,,,,,,,,,,,,,yellow,diamond
95.0,2.0,2.0,0.0,3.0,3.0,341.0525030001281,1.0,1.0,part_1,,,,,,,,,,,,,blue,hexagon
211.0,3.0,3.0,0.0,3.0,3.0,344.3326690000958,1.0,2.0,part_1,,,,,,,,,,,,,cyan,cross
379.0,8.0,4.0,1.0,4.0,4.0,313.5530719998769,1.0,1.0,part_1,,,,,,,,,,,,,magenta,flipped triangle
424.0,8.0,4.0,1.0,1.0,1.0,359.5515099998465,1.0,1.0,part_1,,,,,,,,,,,,,magenta,flipped triangle
0.0,7.0,0.0,1.0,4.0,4.0,335.8072920000268,1.0,1.0,part_1,,,,,,,,,,,,,yellow,diamond
0.0,7.0,0.0,1.0,2.0,2.0,371.1262189999615,1.0,1.0,part_1,,,,,,,,,,,,,yellow,diamond
64.0,1.0,1.0,0.0,2.0,2.0,345.692470999893,1.0,1.0,part_1,,,,,,,,,,,,,gray,square
377.0,4.0,4.0,0.0,1.0,1.0,287.3196850000568,1.0,1.0,part_1,,,,,,,,,,,,,green,triangle
0.0,6.0,0.0,1.0,2.0,2.0,292.2268389997953,1.0,1.0,part_1,,,,,,,,,,,,,white,circle
61.0,5.0,1.0,1.0,3.0,3.0,371.7763750000813,1.0,1.0,part_1,,,,,,,,,,,,,orange,I
78.0,2.0,2.0,0.0,4.0,4.0,300.2923330000158,1.0,1.0,part_1,,,,,,,,,,,,,blue,hexagon
48.0,1.0,1.0,0.0,3.0,3.0,411.2229290001323,1.0,1.0,part_1,,,,,,,,,,,,,gray,square
0.0,1.0,0.0,0.0,2.0,2.0,297.3150279999572,1.0,1.0,part_1,,,,,,,,,,,,,gray,square
384.0,4.0,4.0,0.0,2.0,2.0,345.6922459999987,1.0,1.0,part_1,,,,,,,,,,,,,green,triangle
105.0,6.0,2.0,1.0,4.0,4.0,351.1046829999031,1.0,1.0,part_1,,,,,,,,,,,,,white,circle
0.0,4.0,0.0,0.0,4.0,4.0,379.8908730000221,1.0,1.0,part_1,,,,,,,,,,,,,green,triangle
377.0,4.0,4.0,0.0,1.0,1.0,353.8337930001489,1.0,1.0,part_1,,,,,,,,,,,,,green,triangle
396.0,4.0,4.0,0.0,4.0,4.0,445.4345999999987,1.0,1.0,part_1,,,,,,,,,,,,,green,triangle
105.0,2.0,2.0,0.0,1.0,1.0,373.3034760000464,1.0,1.0,part_1,,,,,,,,,,,,,blue,hexagon
0.0,4.0,0.0,0.0,2.0,2.0,321.1182839997946,1.0,1.0,part_1,,,,,,,,,,,,,green,triangle
413.0,8.0,4.0,1.0,2.0,2.0,354.0187280000282,1.0,1.0,part_1,,,,,,,,,,,,,magenta,flipped triangle
123.0,6.0,2.0,1.0,1.0,1.0,348.7429549998069,1.0,1.0,part_1,,,,,,,,,,,,,white,circle
0.0,1.0,0.0,0.0,1.0,1.0,337.7395200000137,1.0,1.0,part_1,,,,,,,,,,,,,gray,square
182.0,7.0,3.0,1.0,2.0,2.0,293.0935410001893,1.0,1.0,part_1,,,,,,,,,,,,,yellow,diamond
414.0,8.0,4.0,1.0,3.0,3.0,298.7420649999421,1.0,1.0,part_1,,,,,,,,,,,,,magenta,flipped triangle
205.0,7.0,3.0,1.0,2.0,2.0,299.9294920000466,1.0,1.0,part_1,,,,,,,,,,,,,yellow,diamond
190.0,7.0,3.0,1.0,1.0,1.0,290.8358889999363,1.0,1.0,part_1,,,,,,,,,,,,,yellow,diamond
217.0,3.0,3.0,0.0,3.0,3.0,363.7146270000357,1.0,1.0,part_1,,,,,,,,,,,,,cyan,cross
111.0,2.0,2.0,0.0,4.0,4.0,277.2958369998832,1.0,1.0,part_1,,,,,,,,,,,,,blue,hexagon
26.0,1.0,1.0,0.0,1.0,1.0,408.483409999917,1.0,1.0,part_1,,,,,,,,,,,,,gray,square
195.0,7.0,3.0,1.0,3.0,3.0,509.40005099982955,1.0,1.0,part_1,,,,,,,,,,,,,yellow,diamond
400.0,8.0,4.0,1.0,4.0,4.0,364.6608449998894,1.0,1.0,part_1,,,,,,,,,,,,,magenta,flipped triangle
