raw_reward_magnitude,stim_reward,stepwise_reward_magnitude,paired_with_stopping,quadrant,response,reaction_time,block,num_trial_presentations,which_part,stop_signal_trial_type,left_SSD,right_SSD,accuracy,chosen_bidding_amount,chosen_bidding_level,possible_bid_1,possible_bid_2,possible_bid_3,possible_bid_4,possible_bid_5,possible_bid_6,color_text,shape_text
79.0,6.0,2.0,1.0,1.0,1.0,327.9027579999365,1.0,1.0,part_1,,,,,,,,,,,,,gray,flipped triangle
401.0,8.0,4.0,1.0,3.0,3.0,398.1291479999527,1.0,1.0,part_1,,,,,,,,,,,,,blue,circle
49.0,1.0,1.0,0.0,3.0,3.0,336.8060410000453,1.0,1.0,part_1,,,,,,,,,,,,,orange,square
79.0,6.0,2.0,1.0,2.0,2.0,273.7133820000963,1.0,1.0,part_1,,,,,,,,,,,,,gray,flipped triangle
186.0,7.0,3.0,1.0,1.0,1.0,402.4086910001188,1.0,1.0,part_1,,,,,,,,,,,,,yellow,cross
101.0,2.0,2.0,0.0,3.0,3.0,301.1335510000208,1.0,1.0,part_1,,,,,,,,,,,,,cyan,diamond
0.0,8.0,0.0,1.0,1.0,1.0,367.6829969999744,1.0,1.0,part_1,,,,,,,,,,,,,blue,circle
84.0,6.0,2.0,1.0,2.0,2.0,330.0909020001654,1.0,1.0,part_1,,,,,,,,,,,,,gray,flipped triangle
117.0,2.0,2.0,0.0,1.0,1.0,304.789459000176,1.0,1.0,part_1,,,,,,,,,,,,,cyan,diamond
0.0,1.0,0.0,0.0,2.0,2.0,425.8318479999161,1.0,1.0,part_1,,,,,,,,,,,,,orange,square
95.0,2.0,2.0,0.0,4.0,4.0,234.7955759998967,1.0,1.0,part_1,,,,,,,,,,,,,cyan,diamond
216.0,7.0,3.0,1.0,3.0,3.0,283.4421919999386,1.0,1.0,part_1,,,,,,,,,,,,,yellow,cross
79.0,2.0,2.0,0.0,1.0,1.0,293.6314159999256,1.0,1.0,part_1,,,,,,,,,,,,,cyan,diamond
182.0,7.0,3.0,1.0,1.0,1.0,297.2126810000191,1.0,1.0,part_1,,,,,,,,,,,,,yellow,cross
118.0,6.0,2.0,1.0,1.0,1.0,313.4899789999963,1.0,1.0,part_1,,,,,,,,,,,,,gray,flipped triangle
0.0,8.0,0.0,1.0,4.0,4.0,418.4815300000082,1.0,1.0,part_1,,,,,,,,,,,,,blue,circle
98.0,2.0,2.0,0.0,2.0,2.0,402.0594280000296,1.0,1.0,part_1,,,,,,,,,,,,,cyan,diamond
86.0,6.0,2.0,1.0,3.0,3.0,282.0418510000309,1.0,1.0,part_1,,,,,,,,,,,,,gray,flipped triangle
0.0,8.0,0.0,1.0,1.0,1.0,262.8166119998241,1.0,1.0,part_1,,,,,,,,,,,,,blue,circle
68.0,1.0,1.0,0.0,4.0,4.0,253.76025300010951,1.0,1.0,part_1,,,,,,,,,,,,,orange,square
92.0,6.0,2.0,1.0,4.0,4.0,348.7230269997781,1.0,1.0,part_1,,,,,,,,,,,,,gray,flipped triangle
379.0,8.0,4.0,1.0,1.0,1.0,299.3955770000411,1.0,1.0,part_1,,,,,,,,,,,,,blue,circle
224.0,3.0,3.0,0.0,1.0,1.0,286.7750319999231,1.0,1.0,part_1,,,,,,,,,,,,,green,triangle
95.0,6.0,2.0,1.0,4.0,4.0,273.3197470001869,1.0,1.0,part_1,,,,,,,,,,,,,gray,flipped triangle
82.0,2.0,2.0,0.0,4.0,4.0,361.4229489999161,1.0,2.0,part_1,,,,,,,,,,,,,cyan,diamond
99.0,2.0,2.0,0.0,4.0,4.0,310.3800940000383,1.0,1.0,part_1,,,,,,,,,,,,,cyan,diamond
0.0,2.0,0.0,0.0,3.0,3.0,305.961113999956,1.0,1.0,part_1,,,,,,,,,,,,,cyan,diamond
196.0,7.0,3.0,1.0,2.0,2.0,242.7815789999385,1.0,1.0,part_1,,,,,,,,,,,,,yellow,cross
409.0,4.0,4.0,0.0,2.0,2.0,288.9464410000073,1.0,1.0,part_1,,,,,,,,,,,,,white,I
40.0,5.0,1.0,1.0,2.0,2.0,266.7080090000127,1.0,1.0,part_1,,,,,,,,,,,,,magenta,hexagon
98.0,6.0,2.0,1.0,3.0,3.0,281.1009750000721,1.0,1.0,part_1,,,,,,,,,,,,,gray,flipped triangle
66.0,1.0,1.0,0.0,2.0,2.0,300.6466799999998,1.0,1.0,part_1,,,,,,,,,,,,,orange,square
100.0,6.0,2.0,1.0,1.0,1.0,355.1109770000948,1.0,2.0,part_1,,,,,,,,,,,,,gray,flipped triangle
56.0,1.0,1.0,0.0,4.0,4.0,353.9246650000223,1.0,2.0,part_1,,,,,,,,,,,,,orange,square
86.0,2.0,2.0,0.0,3.0,3.0,346.6600610001933,1.0,1.0,part_1,,,,,,,,,,,,,cyan,diamond
52.0,5.0,1.0,1.0,1.0,1.0,391.4626480000152,1.0,1.0,part_1,,,,,,,,,,,,,magenta,hexagon
187.0,3.0,3.0,0.0,4.0,4.0,433.7143210000249,1.0,1.0,part_1,,,,,,,,,,,,,green,triangle
422.0,4.0,4.0,0.0,4.0,4.0,394.2714810000325,1.0,1.0,part_1,,,,,,,,,,,,,white,I
412.0,8.0,4.0,1.0,1.0,1.0,302.6421069998832,1.0,1.0,part_1,,,,,,,,,,,,,blue,circle
185.0,7.0,3.0,1.0,1.0,1.0,590.3700740000204,1.0,1.0,part_1,,,,,,,,,,,,,yellow,cross
110.0,6.0,2.0,1.0,2.0,2.0,346.5981250001277,1.0,1.0,part_1,,,,,,,,,,,,,gray,flipped triangle
383.0,4.0,4.0,0.0,2.0,2.0,351.3428960000055,1.0,1.0,part_1,,,,,,,,,,,,,white,I
48.0,1.0,1.0,0.0,2.0,2.0,319.9332440001399,1.0,1.0,part_1,,,,,,,,,,,,,orange,square
0.0,6.0,0.0,1.0,4.0,4.0,355.1359639998281,1.0,1.0,part_1,,,,,,,,,,,,,gray,flipped triangle
0.0,5.0,0.0,1.0,2.0,2.0,332.3422429998572,1.0,1.0,part_1,,,,,,,,,,,,,magenta,hexagon
0.0,3.0,0.0,0.0,2.0,2.0,287.0245870001326,1.0,1.0,part_1,,,,,,,,,,,,,green,triangle
402.0,4.0,4.0,0.0,3.0,3.0,427.381306999905,1.0,1.0,part_1,,,,,,,,,,,,,white,I
