response,reaction_time,block,which_phase,stim,stop_signal_trial_type,stop_signal_stimulus,SSD,SSD_type,condition,accuracy,chosen_stim,chosen_cond,stim_left,cond_left,stim_right,cond_right
0,0,1,phase_2,red_circle,stop,green,0.0,0-SSD,go-2,4,,,,,,
1,539.0,1,phase_2,blue_pentagon,go,,,,go-1,1,,,,,,
1,627.0,1,phase_2,blue_rhombus,stop,purple,250.0,tracking-SSD,go-1,3,,,,,,
1,974.0,1,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
2,533.0,1,phase_2,red_triangle,stop,purple,200.0,tracking-SSD,go-2,3,,,,,,
2,620.0,1,phase_2,red_circle,go,,,,go-2,1,,,,,,
0,0,1,phase_2,red_pentagon,stop,purple,150.0,tracking-SSD,go-2,4,,,,,,
1,749.0,1,phase_2,blue_pentagon,go,,,,go-1,1,,,,,,
1,477.0,1,phase_2,blue_pentagon,go,,,,go-1,1,,,,,,
2,486.0,1,phase_2,red_circle,go,,,,go-2,1,,,,,,
0,0,1,phase_2,red_circle,stop,green,0.0,0-SSD,go-2,4,,,,,,
1,594.0,1,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
2,614.0,1,phase_2,red_triangle,go,,,,go-2,1,,,,,,
2,510.0,1,phase_2,red_triangle,go,,,,go-2,1,,,,,,
0,0,1,phase_2,blue_pentagon,stop,purple,200.0,tracking-SSD,go-1,4,,,,,,
1,574.0,1,phase_2,blue_pentagon,go,,,,go-1,1,,,,,,
0,0,1,phase_2,red_rhombus,stop,purple,250.0,tracking-SSD,go-2,4,,,,,,
1,615.0,1,phase_2,blue_rhombus,go,,,,go-1,1,,,,,,
2,511.0,1,phase_2,blue_circle,go,,,,go-1,1,,,,,,
0,0,1,phase_2,blue_circle,stop,green,0.0,0-SSD,go-1,4,,,,,,
1,663.0,1,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
2,515.0,1,phase_2,blue_circle,go,,,,go-1,1,,,,,,
1,422.0,1,phase_2,red_triangle,go,,,,go-2,2,,,,,,
2,802.0,1,phase_2,blue_triangle,go,,,,go-1,1,,,,,,
1,597.0,1,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
1,685.0,1,phase_2,blue_rhombus,go,,,,go-1,1,,,,,,
0,0,1,phase_2,red_triangle,stop,green,0.0,0-SSD,go-2,4,,,,,,
2,623.0,1,phase_2,blue_triangle,go,,,,go-1,1,,,,,,
2,441.0,1,phase_2,blue_triangle,go,,,,go-1,1,,,,,,
2,416.0,1,phase_2,red_triangle,stop,purple,300.0,tracking-SSD,go-2,3,,,,,,
2,672.0,1,phase_2,red_circle,go,,,,go-2,1,,,,,,
0,0,1,phase_2,blue_pentagon,stop,purple,250.0,tracking-SSD,go-1,4,,,,,,
1,578.0,1,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
1,553.0,1,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
2,561.0,1,phase_2,blue_triangle,go,,,,go-1,1,,,,,,
1,548.0,1,phase_2,blue_rhombus,go,,,,go-1,1,,,,,,
1,614.0,1,phase_2,blue_pentagon,go,,,,go-1,1,,,,,,
0,0,1,phase_2,blue_rhombus,stop,green,0.0,0-SSD,go-1,4,,,,,,
0,0,1,phase_2,blue_rhombus,stop,green,0.0,0-SSD,go-1,4,,,,,,
2,540.0,1,phase_2,blue_circle,go,,,,go-1,1,,,,,,
1,604.0,1,phase_2,blue_rhombus,go,,,,go-1,1,,,,,,
0,0,1,phase_2,blue_circle,stop,green,0.0,0-SSD,go-1,4,,,,,,
1,712.0,1,phase_2,red_triangle,go,,,,go-2,2,,,,,,
2,564.0,1,phase_2,red_circle,go,,,,go-2,1,,,,,,
0,0,1,phase_2,red_pentagon,stop,green,0.0,0-SSD,go-2,4,,,,,,
0,0,1,phase_2,blue_pentagon,stop,purple,300.0,tracking-SSD,go-1,4,,,,,,
2,625.0,1,phase_2,red_triangle,go,,,,go-2,1,,,,,,
2,453.0,1,phase_2,red_circle,go,,,,go-2,1,,,,,,
2,487.0,2,phase_2,blue_triangle,go,,,,go-1,1,,,,,,
2,416.0,2,phase_2,blue_circle,go,,,,go-1,1,,,,,,
2,471.0,2,phase_2,red_circle,go,,,,go-2,1,,,,,,
0,0,2,phase_2,red_rhombus,stop,green,0.0,0-SSD,go-2,4,,,,,,
2,456.0,2,phase_2,blue_circle,go,,,,go-1,1,,,,,,
0,0,2,phase_2,blue_rhombus,stop,green,0.0,0-SSD,go-1,4,,,,,,
1,619.0,2,phase_2,blue_rhombus,go,,,,go-1,1,,,,,,
1,593.0,2,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
1,490.0,2,phase_2,blue_pentagon,go,,,,go-1,1,,,,,,
1,579.0,2,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
1,565.0,2,phase_2,red_pentagon,stop,purple,350.0,tracking-SSD,go-2,3,,,,,,
0,0,2,phase_2,blue_triangle,stop,green,0.0,0-SSD,go-1,4,,,,,,
0,0,2,phase_2,red_pentagon,stop,purple,300.0,tracking-SSD,go-2,4,,,,,,
0,0,2,phase_2,blue_rhombus,stop,purple,350.0,tracking-SSD,go-1,4,,,,,,
2,555.0,2,phase_2,blue_circle,go,,,,go-1,1,,,,,,
2,620.0,2,phase_2,blue_triangle,go,,,,go-1,1,,,,,,
2,461.0,2,phase_2,red_triangle,go,,,,go-2,1,,,,,,
0,0,2,phase_2,red_circle,stop,green,0.0,0-SSD,go-2,4,,,,,,
2,511.0,2,phase_2,blue_triangle,go,,,,go-1,1,,,,,,
0,0,2,phase_2,red_circle,stop,green,0.0,0-SSD,go-2,4,,,,,,
2,496.0,2,phase_2,red_triangle,stop,purple,400.0,tracking-SSD,go-2,3,,,,,,
0,0,2,phase_2,red_triangle,stop,green,0.0,0-SSD,go-2,4,,,,,,
1,591.0,2,phase_2,blue_rhombus,go,,,,go-1,1,,,,,,
2,589.0,2,phase_2,red_triangle,go,,,,go-2,1,,,,,,
2,665.0,2,phase_2,red_triangle,go,,,,go-2,1,,,,,,
