response,reaction_time,block,which_phase,stim,stop_signal_trial_type,stop_signal_stimulus,SSD,SSD_type,condition,accuracy,chosen_stim,chosen_cond,stim_left,cond_left,stim_right,cond_right
0,0,1,phase_2,blue_triangle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
2,620.0,1,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
1,539.0,1,phase_2,green_circle,go,,,,go-1,1,,,,,,
1,503.0,1,phase_2,blue_circle,stop,red,250.0,tracking-SSD,go-2,3,,,,,,
2,523.0,1,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
0,0,1,phase_2,green_rhombus,stop,purple,0.0,0-SSD,go-1,4,,,,,,
1,428.0,1,phase_2,blue_circle,go,,,,go-2,1,,,,,,
2,541.0,1,phase_2,green_pentagon,stop,red,200.0,tracking-SSD,go-1,3,,,,,,
1,403.0,1,phase_2,blue_rhombus,go,,,,go-2,2,,,,,,
2,648.0,1,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
1,544.0,1,phase_2,blue_circle,go,,,,go-2,1,,,,,,
0,0,1,phase_2,green_triangle,stop,red,150.0,tracking-SSD,go-1,4,,,,,,
1,427.0,1,phase_2,green_rhombus,go,,,,go-1,2,,,,,,
0,0,1,phase_2,blue_triangle,stop,red,200.0,tracking-SSD,go-2,4,,,,,,
1,479.0,1,phase_2,green_circle,go,,,,go-1,1,,,,,,
1,578.0,1,phase_2,blue_circle,go,,,,go-2,1,,,,,,
2,464.0,1,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
0,0,1,phase_2,blue_rhombus,stop,red,250.0,tracking-SSD,go-2,4,,,,,,
1,606.0,1,phase_2,green_rhombus,go,,,,go-1,2,,,,,,
1,470.0,1,phase_2,green_triangle,go,,,,go-1,1,,,,,,
1,569.0,1,phase_2,green_triangle,go,,,,go-1,1,,,,,,
1,567.0,1,phase_2,blue_circle,go,,,,go-2,1,,,,,,
1,475.0,1,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
1,441.0,1,phase_2,green_triangle,go,,,,go-1,1,,,,,,
1,381.0,1,phase_2,green_triangle,go,,,,go-1,1,,,,,,
0,0,1,phase_2,blue_triangle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
0,0,1,phase_2,blue_rhombus,stop,purple,0.0,0-SSD,go-2,4,,,,,,
2,509.0,1,phase_2,blue_circle,go,,,,go-2,2,,,,,,
2,643.0,1,phase_2,blue_rhombus,go,,,,go-2,1,,,,,,
1,640.0,1,phase_2,blue_circle,go,,,,go-2,1,,,,,,
2,571.0,1,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
2,658.0,1,phase_2,blue_rhombus,go,,,,go-2,1,,,,,,
2,531.0,1,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
0,0,1,phase_2,green_pentagon,stop,purple,0.0,0-SSD,go-1,4,,,,,,
2,573.0,1,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
1,458.0,1,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
0,0,1,phase_2,green_triangle,stop,purple,0.0,0-SSD,go-1,4,,,,,,
2,520.0,1,phase_2,green_pentagon,stop,red,300.0,tracking-SSD,go-1,3,,,,,,
0,0,1,phase_2,blue_pentagon,stop,purple,0.0,0-SSD,go-2,4,,,,,,
2,594.0,1,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
0,0,1,phase_2,green_circle,stop,purple,0.0,0-SSD,go-1,4,,,,,,
2,522.0,1,phase_2,blue_rhombus,go,,,,go-2,1,,,,,,
1,599.0,1,phase_2,blue_circle,go,,,,go-2,1,,,,,,
2,564.0,1,phase_2,blue_pentagon,stop,red,250.0,tracking-SSD,go-2,3,,,,,,
2,551.0,1,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
1,503.0,1,phase_2,green_triangle,go,,,,go-1,1,,,,,,
0,0,1,phase_2,green_pentagon,stop,red,200.0,tracking-SSD,go-1,4,,,,,,
1,543.0,1,phase_2,green_circle,go,,,,go-1,1,,,,,,
1,521.0,2,phase_2,blue_triangle,stop,red,250.0,tracking-SSD,go-2,3,,,,,,
1,486.0,2,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
2,596.0,2,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
0,0,2,phase_2,green_pentagon,stop,red,200.0,tracking-SSD,go-1,4,,,,,,
2,547.0,2,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
1,533.0,2,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
1,430.0,2,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
1,575.0,2,phase_2,blue_circle,go,,,,go-2,1,,,,,,
2,505.0,2,phase_2,blue_rhombus,go,,,,go-2,1,,,,,,
2,581.0,2,phase_2,green_circle,go,,,,go-1,2,,,,,,
1,657.0,2,phase_2,green_circle,go,,,,go-1,1,,,,,,
0,0,2,phase_2,green_pentagon,stop,purple,0.0,0-SSD,go-1,4,,,,,,
0,0,2,phase_2,green_rhombus,stop,purple,0.0,0-SSD,go-1,4,,,,,,
1,582.0,2,phase_2,green_circle,go,,,,go-1,1,,,,,,
1,581.0,2,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
2,533.0,2,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
2,620.0,2,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
0,0,2,phase_2,green_rhombus,stop,red,250.0,tracking-SSD,go-1,4,,,,,,
1,458.0,2,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
0,0,2,phase_2,green_circle,stop,red,300.0,tracking-SSD,go-1,4,,,,,,
0,0,2,phase_2,blue_triangle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
2,553.0,2,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
0,0,2,phase_2,blue_pentagon,stop,purple,0.0,0-SSD,go-2,4,,,,,,
2,673.0,2,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
1,592.0,2,phase_2,green_triangle,go,,,,go-1,1,,,,,,
1,467.0,2,phase_2,green_triangle,go,,,,go-1,1,,,,,,
0,0,2,phase_2,green_circle,stop,purple,0.0,0-SSD,go-1,4,,,,,,
0,0,2,phase_2,blue_circle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
0,0,2,phase_2,blue_circle,stop,red,350.0,tracking-SSD,go-2,4,,,,,,
1,473.0,2,phase_2,blue_triangle,stop,red,400.0,tracking-SSD,go-2,3,,,,,,
0,0,2,phase_2,green_pentagon,stop,purple,0.0,0-SSD,go-1,4,,,,,,
1,593.0,2,phase_2,blue_circle,go,,,,go-2,1,,,,,,
2,681.0,2,phase_2,blue_rhombus,stop,red,350.0,tracking-SSD,go-2,3,,,,,,
2,646.0,2,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
0,0,2,phase_2,blue_rhombus,stop,purple,0.0,0-SSD,go-2,4,,,,,,
1,543.0,2,phase_2,blue_circle,go,,,,go-2,1,,,,,,
1,597.0,2,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
2,461.0,2,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
2,674.0,2,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
2,683.0,2,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
2,514.0,2,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
2,714.0,2,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
2,533.0,2,phase_2,blue_rhombus,go,,,,go-2,1,,,,,,
2,498.0,2,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
1,563.0,2,phase_2,green_triangle,go,,,,go-1,1,,,,,,
2,552.0,2,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
1,595.0,2,phase_2,green_circle,stop,red,300.0,tracking-SSD,go-1,3,,,,,,
1,560.0,2,phase_2,blue_circle,go,,,,go-2,1,,,,,,
1,623.0,3,phase_2,blue_circle,stop,red,250.0,tracking-SSD,go-2,3,,,,,,
2,475.0,3,phase_2,blue_rhombus,go,,,,go-2,1,,,,,,
2,462.0,3,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
0,0,3,phase_2,blue_rhombus,stop,purple,0.0,0-SSD,go-2,4,,,,,,
0,0,3,phase_2,green_rhombus,stop,purple,0.0,0-SSD,go-1,4,,,,,,
2,491.0,3,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
2,490.0,3,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
2,465.0,3,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
1,519.0,3,phase_2,green_triangle,go,,,,go-1,1,,,,,,
0,0,3,phase_2,blue_triangle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
1,436.0,3,phase_2,green_triangle,go,,,,go-1,1,,,,,,
1,601.0,3,phase_2,green_circle,go,,,,go-1,1,,,,,,
1,442.0,3,phase_2,green_circle,go,,,,go-1,1,,,,,,
0,0,3,phase_2,green_rhombus,stop,red,200.0,tracking-SSD,go-1,4,,,,,,
1,425.0,3,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
2,470.0,3,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
1,636.0,3,phase_2,green_circle,stop,red,250.0,tracking-SSD,go-1,3,,,,,,
1,443.0,3,phase_2,blue_circle,go,,,,go-2,1,,,,,,
1,462.0,3,phase_2,green_triangle,go,,,,go-1,1,,,,,,
2,494.0,3,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
2,514.0,3,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
1,364.0,3,phase_2,green_triangle,go,,,,go-1,1,,,,,,
2,464.0,3,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
2,552.0,3,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
2,504.0,3,phase_2,blue_rhombus,go,,,,go-2,1,,,,,,
1,536.0,3,phase_2,blue_circle,go,,,,go-2,1,,,,,,
0,0,3,phase_2,green_triangle,stop,purple,0.0,0-SSD,go-1,4,,,,,,
0,0,3,phase_2,green_pentagon,stop,purple,0.0,0-SSD,go-1,4,,,,,,
2,609.0,3,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
1,449.0,3,phase_2,blue_triangle,stop,red,200.0,tracking-SSD,go-2,3,,,,,,
0,0,3,phase_2,green_pentagon,stop,purple,0.0,0-SSD,go-1,4,,,,,,
2,467.0,3,phase_2,green_circle,go,,,,go-1,2,,,,,,
0,0,3,phase_2,blue_pentagon,stop,red,150.0,tracking-SSD,go-2,4,,,,,,
1,530.0,3,phase_2,green_circle,go,,,,go-1,1,,,,,,
1,505.0,3,phase_2,blue_triangle,stop,red,200.0,tracking-SSD,go-2,3,,,,,,
0,0,3,phase_2,green_circle,stop,red,150.0,tracking-SSD,go-1,4,,,,,,
0,0,3,phase_2,blue_pentagon,stop,purple,0.0,0-SSD,go-2,4,,,,,,
1,410.0,3,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
1,520.0,3,phase_2,green_circle,go,,,,go-1,1,,,,,,
1,393.0,3,phase_2,green_triangle,stop,red,200.0,tracking-SSD,go-1,3,,,,,,
1,436.0,3,phase_2,green_rhombus,go,,,,go-1,2,,,,,,
2,568.0,3,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
0,0,3,phase_2,blue_circle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
2,532.0,3,phase_2,blue_rhombus,go,,,,go-2,1,,,,,,
1,450.0,3,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
2,549.0,3,phase_2,blue_rhombus,go,,,,go-2,1,,,,,,
2,457.0,3,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
1,612.0,3,phase_2,green_circle,go,,,,go-1,1,,,,,,
1,600.0,4,phase_2,blue_circle,go,,,,go-2,1,,,,,,
2,541.0,4,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
1,517.0,4,phase_2,green_triangle,go,,,,go-1,1,,,,,,
0,0,4,phase_2,blue_rhombus,stop,red,150.0,tracking-SSD,go-2,4,,,,,,
1,591.0,4,phase_2,green_circle,go,,,,go-1,1,,,,,,
2,566.0,4,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
1,473.0,4,phase_2,blue_circle,go,,,,go-2,1,,,,,,
1,594.0,4,phase_2,green_circle,go,,,,go-1,1,,,,,,
1,468.0,4,phase_2,green_circle,go,,,,go-1,1,,,,,,
2,590.0,4,phase_2,blue_rhombus,go,,,,go-2,1,,,,,,
1,486.0,4,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
2,553.0,4,phase_2,green_pentagon,stop,red,200.0,tracking-SSD,go-1,3,,,,,,
1,415.0,4,phase_2,blue_circle,go,,,,go-2,1,,,,,,
2,547.0,4,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
0,0,4,phase_2,green_rhombus,stop,red,150.0,tracking-SSD,go-1,4,,,,,,
0,0,4,phase_2,blue_pentagon,stop,red,200.0,tracking-SSD,go-2,4,,,,,,
0,0,4,phase_2,green_rhombus,stop,purple,0.0,0-SSD,go-1,4,,,,,,
2,517.0,4,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
1,537.0,4,phase_2,blue_circle,go,,,,go-2,1,,,,,,
2,536.0,4,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
1,466.0,4,phase_2,green_triangle,go,,,,go-1,1,,,,,,
1,476.0,4,phase_2,green_triangle,go,,,,go-1,1,,,,,,
2,430.0,4,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
2,619.0,4,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
2,503.0,4,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
2,491.0,4,phase_2,green_pentagon,stop,red,250.0,tracking-SSD,go-1,3,,,,,,
0,0,4,phase_2,blue_triangle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
0,0,4,phase_2,blue_circle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
2,584.0,4,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
1,469.0,4,phase_2,blue_triangle,stop,red,200.0,tracking-SSD,go-2,3,,,,,,
0,0,4,phase_2,blue_rhombus,stop,purple,0.0,0-SSD,go-2,4,,,,,,
1,443.0,4,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
2,610.0,4,phase_2,blue_rhombus,go,,,,go-2,1,,,,,,
1,441.0,4,phase_2,green_triangle,go,,,,go-1,1,,,,,,
2,528.0,4,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
0,0,4,phase_2,green_pentagon,stop,purple,0.0,0-SSD,go-1,4,,,,,,
1,479.0,4,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
2,533.0,4,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
2,497.0,4,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
0,0,4,phase_2,blue_circle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
0,0,4,phase_2,green_rhombus,stop,purple,0.0,0-SSD,go-1,4,,,,,,
1,546.0,4,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
0,0,4,phase_2,green_circle,stop,purple,0.0,0-SSD,go-1,4,,,,,,
2,587.0,4,phase_2,blue_rhombus,go,,,,go-2,1,,,,,,
1,360.0,4,phase_2,green_triangle,stop,red,150.0,tracking-SSD,go-1,3,,,,,,
0,0,4,phase_2,blue_circle,stop,red,100.0,tracking-SSD,go-2,4,,,,,,
2,525.0,4,phase_2,blue_triangle,go,,,,go-2,2,,,,,,
1,612.0,4,phase_2,green_circle,go,,,,go-1,1,,,,,,
1,544.0,5,phase_2,green_circle,go,,,,go-1,1,,,,,,
1,609.0,5,phase_2,green_triangle,go,,,,go-1,1,,,,,,
1,506.0,5,phase_2,green_triangle,go,,,,go-1,1,,,,,,
1,413.0,5,phase_2,green_triangle,go,,,,go-1,1,,,,,,
1,568.0,5,phase_2,blue_circle,go,,,,go-2,1,,,,,,
0,0,5,phase_2,blue_circle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
0,0,5,phase_2,blue_triangle,stop,red,150.0,tracking-SSD,go-2,4,,,,,,
1,594.0,5,phase_2,green_circle,go,,,,go-1,1,,,,,,
2,591.0,5,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
2,623.0,5,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
2,553.0,5,phase_2,blue_rhombus,go,,,,go-2,1,,,,,,
2,651.0,5,phase_2,blue_rhombus,go,,,,go-2,1,,,,,,
2,536.0,5,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
0,0,5,phase_2,green_rhombus,stop,red,200.0,tracking-SSD,go-1,4,,,,,,
1,723.0,5,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
1,473.0,5,phase_2,green_triangle,go,,,,go-1,1,,,,,,
1,605.0,5,phase_2,green_circle,go,,,,go-1,1,,,,,,
2,558.0,5,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
2,512.0,5,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
1,635.0,5,phase_2,blue_circle,go,,,,go-2,1,,,,,,
0,0,5,phase_2,blue_rhombus,stop,purple,0.0,0-SSD,go-2,4,,,,,,
0,0,5,phase_2,blue_triangle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
1,514.0,5,phase_2,green_circle,go,,,,go-1,1,,,,,,
0,0,5,phase_2,green_rhombus,stop,red,250.0,tracking-SSD,go-1,4,,,,,,
1,600.0,5,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
2,620.0,5,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
2,516.0,5,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
2,637.0,5,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
2,522.0,5,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
2,521.0,5,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
0,0,5,phase_2,green_pentagon,stop,purple,0.0,0-SSD,go-1,4,,,,,,
0,0,5,phase_2,green_triangle,stop,purple,0.0,0-SSD,go-1,4,,,,,,
0,0,5,phase_2,green_circle,stop,purple,0.0,0-SSD,go-1,4,,,,,,
2,601.0,5,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
2,554.0,5,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
1,405.0,5,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
2,537.0,5,phase_2,blue_rhombus,stop,red,300.0,tracking-SSD,go-2,3,,,,,,
2,512.0,5,phase_2,blue_rhombus,go,,,,go-2,1,,,,,,
1,420.0,5,phase_2,blue_triangle,stop,red,250.0,tracking-SSD,go-2,3,,,,,,
1,542.0,5,phase_2,green_circle,go,,,,go-1,1,,,,,,
2,584.0,5,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
0,0,5,phase_2,blue_circle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
0,0,5,phase_2,green_pentagon,stop,purple,0.0,0-SSD,go-1,4,,,,,,
1,542.0,5,phase_2,blue_circle,go,,,,go-2,1,,,,,,
1,498.0,5,phase_2,blue_triangle,stop,red,200.0,tracking-SSD,go-2,3,,,,,,
1,495.0,5,phase_2,green_circle,go,,,,go-1,1,,,,,,
0,0,5,phase_2,green_pentagon,stop,red,150.0,tracking-SSD,go-1,4,,,,,,
0,0,5,phase_2,green_rhombus,stop,red,200.0,tracking-SSD,go-1,4,,,,,,
2,576.0,6,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
2,586.0,6,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
1,538.0,6,phase_2,green_circle,go,,,,go-1,1,,,,,,
0,0,6,phase_2,blue_circle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
2,589.0,6,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
1,552.0,6,phase_2,blue_circle,go,,,,go-2,1,,,,,,
2,652.0,6,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
2,492.0,6,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
1,433.0,6,phase_2,green_triangle,go,,,,go-1,1,,,,,,
1,409.0,6,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
2,485.0,6,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
2,504.0,6,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
1,412.0,6,phase_2,green_triangle,go,,,,go-1,1,,,,,,
1,600.0,6,phase_2,green_circle,go,,,,go-1,1,,,,,,
2,733.0,6,phase_2,blue_rhombus,go,,,,go-2,1,,,,,,
1,461.0,6,phase_2,blue_triangle,stop,red,250.0,tracking-SSD,go-2,3,,,,,,
1,391.0,6,phase_2,blue_triangle,stop,red,200.0,tracking-SSD,go-2,3,,,,,,
1,377.0,6,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
2,577.0,6,phase_2,blue_rhombus,go,,,,go-2,1,,,,,,
2,530.0,6,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
0,0,6,phase_2,blue_pentagon,stop,red,150.0,tracking-SSD,go-2,4,,,,,,
2,490.0,6,phase_2,blue_triangle,go,,,,go-2,2,,,,,,
2,453.0,6,phase_2,green_circle,go,,,,go-1,2,,,,,,
0,0,6,phase_2,blue_rhombus,stop,purple,0.0,0-SSD,go-2,4,,,,,,
1,505.0,6,phase_2,blue_circle,go,,,,go-2,1,,,,,,
0,0,6,phase_2,green_rhombus,stop,purple,0.0,0-SSD,go-1,4,,,,,,
2,624.0,6,phase_2,blue_rhombus,go,,,,go-2,1,,,,,,
1,587.0,6,phase_2,green_circle,go,,,,go-1,1,,,,,,
1,438.0,6,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
0,0,6,phase_2,green_rhombus,stop,purple,0.0,0-SSD,go-1,4,,,,,,
1,401.0,6,phase_2,green_circle,go,,,,go-1,1,,,,,,
1,455.0,6,phase_2,green_circle,stop,red,200.0,tracking-SSD,go-1,3,,,,,,
0,0,6,phase_2,green_rhombus,stop,purple,0.0,0-SSD,go-1,4,,,,,,
1,483.0,6,phase_2,green_circle,go,,,,go-1,1,,,,,,
0,0,6,phase_2,blue_pentagon,stop,purple,0.0,0-SSD,go-2,4,,,,,,
1,446.0,6,phase_2,blue_circle,go,,,,go-2,1,,,,,,
2,588.0,6,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
1,576.0,6,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
0,0,6,phase_2,green_rhombus,stop,purple,0.0,0-SSD,go-1,4,,,,,,
2,515.0,6,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
0,0,6,phase_2,blue_triangle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
1,522.0,6,phase_2,blue_circle,stop,red,150.0,tracking-SSD,go-2,3,,,,,,
0,0,6,phase_2,green_triangle,stop,red,100.0,tracking-SSD,go-1,4,,,,,,
1,358.0,6,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
