response,reaction_time,block,which_phase,stim,stop_signal_trial_type,stop_signal_stimulus,SSD,SSD_type,condition,accuracy,chosen_stim,chosen_cond,stim_left,cond_left,stim_right,cond_right
0,0,1,phase_2,purple_rhombus,stop,red,0.0,0-SSD,go-1,4,,,,,,
1,496.0,1,phase_2,purple_circle,go,,,,go-1,1,,,,,,
2,731.0,1,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
2,481.0,1,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
2,748.0,1,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
2,476.0,1,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
0,0,1,phase_2,blue_rhombus,stop,red,0.0,0-SSD,go-2,4,,,,,,
1,594.0,1,phase_2,blue_circle,go,,,,go-2,1,,,,,,
1,614.0,1,phase_2,blue_pentagon,stop,green,250.0,tracking-SSD,go-2,3,,,,,,
2,466.0,1,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
1,542.0,1,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
2,596.0,1,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
0,0,1,phase_2,blue_circle,stop,red,0.0,0-SSD,go-2,4,,,,,,
0,0,1,phase_2,purple_rhombus,stop,red,0.0,0-SSD,go-1,4,,,,,,
1,648.0,1,phase_2,blue_circle,go,,,,go-2,1,,,,,,
2,667.0,1,phase_2,blue_rhombus,go,,,,go-2,1,,,,,,
1,664.0,1,phase_2,purple_circle,go,,,,go-1,1,,,,,,
2,673.0,1,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
0,0,1,phase_2,blue_triangle,stop,red,0.0,0-SSD,go-2,4,,,,,,
2,511.0,1,phase_2,purple_triangle,go,,,,go-1,1,,,,,,
2,507.0,1,phase_2,purple_triangle,go,,,,go-1,1,,,,,,
0,0,1,phase_2,purple_triangle,stop,green,200.0,tracking-SSD,go-1,4,,,,,,
0,0,1,phase_2,purple_pentagon,stop,red,0.0,0-SSD,go-1,4,,,,,,
0,0,1,phase_2,blue_rhombus,stop,green,250.0,tracking-SSD,go-2,4,,,,,,
1,554.0,1,phase_2,blue_circle,go,,,,go-2,1,,,,,,
2,506.0,1,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
2,617.0,1,phase_2,purple_triangle,go,,,,go-1,1,,,,,,
1,670.0,1,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
1,634.0,1,phase_2,purple_circle,go,,,,go-1,1,,,,,,
1,655.0,1,phase_2,purple_pentagon,go,,,,go-1,1,,,,,,
1,732.0,1,phase_2,purple_circle,go,,,,go-1,1,,,,,,
0,0,1,phase_2,blue_pentagon,stop,red,0.0,0-SSD,go-2,4,,,,,,
