response,reaction_time,block,which_phase,stim,stop_signal_trial_type,stop_signal_stimulus,SSD,SSD_type,condition,accuracy,chosen_stim,chosen_cond,stim_left,cond_left,stim_right,cond_right
2,636.0,1,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
0,0,1,phase_2,red_triangle,stop,green,150.0,tracking-SSD,go-1,4,,,,,,
2,553.0,1,phase_2,red_triangle,go,,,,go-1,1,,,,,,
2,1045.0,1,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
2,524.0,1,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
1,545.0,1,phase_2,purple_circle,go,,,,go-2,1,,,,,,
0,0,1,phase_2,purple_pentagon,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,654.0,1,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
0,0,1,phase_2,red_circle,stop,green,200.0,tracking-SSD,go-1,4,,,,,,
0,0,1,phase_2,purple_circle,stop,green,250.0,tracking-SSD,go-2,4,,,,,,
2,534.0,1,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
0,0,1,phase_2,red_circle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,485.0,1,phase_2,red_circle,go,,,,go-1,2,,,,,,
0,0,1,phase_2,red_pentagon,stop,blue,0.0,0-SSD,go-1,4,,,,,,
0,0,1,phase_2,red_pentagon,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,623.0,1,phase_2,red_circle,go,,,,go-1,1,,,,,,
2,598.0,1,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
2,462.0,1,phase_2,purple_triangle,stop,green,300.0,tracking-SSD,go-2,3,,,,,,
2,616.0,1,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
2,569.0,1,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
0,0,2,phase_2,purple_pentagon,stop,green,250.0,tracking-SSD,go-2,4,,,,,,
1,710.0,2,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
0,0,2,phase_2,red_circle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,794.0,2,phase_2,purple_circle,go,,,,go-2,1,,,,,,
2,735.0,2,phase_2,red_triangle,go,,,,go-1,1,,,,,,
1,732.0,2,phase_2,purple_circle,go,,,,go-2,1,,,,,,
2,652.0,2,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
1,773.0,2,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
1,726.0,2,phase_2,purple_circle,go,,,,go-2,1,,,,,,
2,680.0,2,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
1,633.0,2,phase_2,red_circle,go,,,,go-1,1,,,,,,
2,608.0,2,phase_2,red_triangle,go,,,,go-1,1,,,,,,
0,0,2,phase_2,red_triangle,stop,green,300.0,tracking-SSD,go-1,4,,,,,,
2,569.0,2,phase_2,red_triangle,go,,,,go-1,1,,,,,,
1,657.0,2,phase_2,red_circle,go,,,,go-1,1,,,,,,
1,901.0,2,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
0,0,2,phase_2,red_circle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,796.0,2,phase_2,red_rhombus,go,,,,go-1,2,,,,,,
0,0,2,phase_2,purple_circle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,724.0,2,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
2,597.0,2,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
1,572.0,2,phase_2,red_circle,go,,,,go-1,1,,,,,,
0,0,2,phase_2,purple_circle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
0,0,2,phase_2,purple_pentagon,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,735.0,2,phase_2,red_triangle,go,,,,go-1,1,,,,,,
2,530.0,2,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
1,685.0,2,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
1,457.0,2,phase_2,purple_circle,go,,,,go-2,1,,,,,,
2,703.0,2,phase_2,purple_triangle,stop,green,350.0,tracking-SSD,go-2,3,,,,,,
2,577.0,2,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
2,506.0,2,phase_2,purple_pentagon,stop,green,300.0,tracking-SSD,go-2,3,,,,,,
1,1122.0,2,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
0,0,2,phase_2,red_rhombus,stop,green,250.0,tracking-SSD,go-1,4,,,,,,
0,0,2,phase_2,red_pentagon,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,666.0,2,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
1,439.0,2,phase_2,red_rhombus,stop,green,300.0,tracking-SSD,go-1,3,,,,,,
2,559.0,2,phase_2,purple_circle,go,,,,go-2,2,,,,,,
2,648.0,2,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
0,0,2,phase_2,red_triangle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
0,0,2,phase_2,purple_pentagon,stop,green,250.0,tracking-SSD,go-2,4,,,,,,
2,922.0,2,phase_2,red_triangle,go,,,,go-1,1,,,,,,
2,594.0,2,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
1,750.0,2,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
1,466.0,2,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
0,0,2,phase_2,purple_pentagon,stop,blue,0.0,0-SSD,go-2,4,,,,,,
0,0,2,phase_2,red_triangle,stop,green,300.0,tracking-SSD,go-1,4,,,,,,
1,640.0,2,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
2,614.0,2,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
1,622.0,3,phase_2,red_rhombus,stop,green,350.0,tracking-SSD,go-1,3,,,,,,
1,665.0,3,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
2,584.0,3,phase_2,purple_pentagon,stop,green,300.0,tracking-SSD,go-2,3,,,,,,
0,0,3,phase_2,red_pentagon,stop,green,250.0,tracking-SSD,go-1,4,,,,,,
1,796.0,3,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
2,748.0,3,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
1,634.0,3,phase_2,red_circle,go,,,,go-1,1,,,,,,
0,0,3,phase_2,red_pentagon,stop,blue,0.0,0-SSD,go-1,4,,,,,,
0,0,3,phase_2,red_triangle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,785.0,3,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
2,535.0,3,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
2,533.0,3,phase_2,red_triangle,go,,,,go-1,1,,,,,,
0,0,3,phase_2,purple_circle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,573.0,3,phase_2,purple_pentagon,go,,,,go-2,2,,,,,,
1,705.0,3,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
2,570.0,3,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
0,0,3,phase_2,purple_rhombus,stop,green,300.0,tracking-SSD,go-2,4,,,,,,
2,677.0,3,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
2,665.0,3,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
1,460.0,3,phase_2,purple_circle,stop,green,350.0,tracking-SSD,go-2,3,,,,,,
0,0,3,phase_2,red_rhombus,stop,blue,0.0,0-SSD,go-1,4,,,,,,
0,0,3,phase_2,red_triangle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,624.0,3,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
2,555.0,3,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
2,622.0,3,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
1,416.0,3,phase_2,purple_circle,go,,,,go-2,1,,,,,,
2,638.0,3,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
1,647.0,3,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
1,623.0,3,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
0,0,3,phase_2,purple_triangle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,697.0,3,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
1,739.0,3,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
0,0,3,phase_2,purple_circle,stop,green,300.0,tracking-SSD,go-2,4,,,,,,
2,735.0,3,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
2,789.0,3,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
2,1012.0,3,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
0,0,3,phase_2,purple_circle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,658.0,3,phase_2,purple_circle,go,,,,go-2,1,,,,,,
1,801.0,3,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
1,519.0,3,phase_2,red_circle,go,,,,go-1,1,,,,,,
2,687.0,3,phase_2,red_triangle,go,,,,go-1,1,,,,,,
0,0,3,phase_2,purple_pentagon,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,570.0,3,phase_2,red_triangle,stop,green,350.0,tracking-SSD,go-1,3,,,,,,
1,556.0,3,phase_2,red_circle,go,,,,go-1,1,,,,,,
1,520.0,3,phase_2,red_circle,go,,,,go-1,1,,,,,,
1,495.0,3,phase_2,red_circle,go,,,,go-1,1,,,,,,
0,0,3,phase_2,red_circle,stop,green,300.0,tracking-SSD,go-1,4,,,,,,
1,773.0,3,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
1,465.0,4,phase_2,purple_circle,go,,,,go-2,1,,,,,,
1,372.0,4,phase_2,purple_circle,go,,,,go-2,1,,,,,,
2,595.0,4,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
2,481.0,4,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
0,0,4,phase_2,red_rhombus,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,578.0,4,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
1,564.0,4,phase_2,red_circle,go,,,,go-1,1,,,,,,
0,0,4,phase_2,purple_triangle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,491.0,4,phase_2,red_circle,go,,,,go-1,1,,,,,,
2,748.0,4,phase_2,red_pentagon,stop,green,350.0,tracking-SSD,go-1,3,,,,,,
1,880.0,4,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
2,495.0,4,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
1,605.0,4,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
2,591.0,4,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
2,904.0,4,phase_2,red_triangle,go,,,,go-1,1,,,,,,
1,733.0,4,phase_2,purple_rhombus,stop,green,300.0,tracking-SSD,go-2,3,,,,,,
0,0,4,phase_2,purple_triangle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,806.0,4,phase_2,red_triangle,go,,,,go-1,1,,,,,,
1,725.0,4,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
1,767.0,4,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
0,0,4,phase_2,red_rhombus,stop,green,250.0,tracking-SSD,go-1,4,,,,,,
2,593.0,4,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
1,579.0,4,phase_2,purple_circle,go,,,,go-2,1,,,,,,
0,0,4,phase_2,purple_triangle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,800.0,4,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
1,606.0,4,phase_2,red_circle,go,,,,go-1,1,,,,,,
0,0,4,phase_2,red_triangle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,590.0,4,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
1,576.0,4,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
1,731.0,4,phase_2,red_circle,go,,,,go-1,1,,,,,,
0,0,4,phase_2,red_pentagon,stop,green,300.0,tracking-SSD,go-1,4,,,,,,
0,0,4,phase_2,purple_triangle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,680.0,4,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
2,611.0,4,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
0,0,4,phase_2,red_triangle,stop,green,350.0,tracking-SSD,go-1,4,,,,,,
0,0,4,phase_2,red_circle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,692.0,4,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
2,500.0,4,phase_2,red_triangle,go,,,,go-1,1,,,,,,
2,665.0,4,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
2,483.0,4,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
2,660.0,4,phase_2,purple_triangle,stop,green,400.0,tracking-SSD,go-2,3,,,,,,
2,636.0,4,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
1,577.0,4,phase_2,red_circle,go,,,,go-1,1,,,,,,
1,485.0,4,phase_2,purple_circle,go,,,,go-2,1,,,,,,
1,527.0,4,phase_2,purple_circle,go,,,,go-2,1,,,,,,
2,593.0,4,phase_2,purple_pentagon,stop,green,350.0,tracking-SSD,go-2,3,,,,,,
0,0,4,phase_2,purple_circle,stop,green,300.0,tracking-SSD,go-2,4,,,,,,
0,0,4,phase_2,red_triangle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,544.0,5,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
2,552.0,5,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
1,550.0,5,phase_2,purple_circle,stop,green,350.0,tracking-SSD,go-2,3,,,,,,
0,0,5,phase_2,purple_circle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,692.0,5,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
0,0,5,phase_2,purple_triangle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,361.0,5,phase_2,red_circle,go,,,,go-1,1,,,,,,
2,515.0,5,phase_2,purple_pentagon,stop,green,300.0,tracking-SSD,go-2,3,,,,,,
2,738.0,5,phase_2,red_triangle,go,,,,go-1,1,,,,,,
1,635.0,5,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
1,475.0,5,phase_2,purple_circle,go,,,,go-2,1,,,,,,
1,562.0,5,phase_2,purple_circle,go,,,,go-2,1,,,,,,
1,616.0,5,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
2,401.0,5,phase_2,red_triangle,stop,green,250.0,tracking-SSD,go-1,3,,,,,,
2,456.0,5,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
1,498.0,5,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
2,632.0,5,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
0,0,5,phase_2,purple_pentagon,stop,blue,0.0,0-SSD,go-2,4,,,,,,
0,0,5,phase_2,red_rhombus,stop,green,200.0,tracking-SSD,go-1,4,,,,,,
1,434.0,5,phase_2,red_circle,go,,,,go-1,1,,,,,,
2,476.0,5,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
2,439.0,5,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
2,460.0,5,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
0,0,5,phase_2,purple_pentagon,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,590.0,5,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
1,688.0,5,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
1,618.0,5,phase_2,purple_circle,go,,,,go-2,1,,,,,,
2,592.0,5,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
0,0,5,phase_2,red_rhombus,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,656.0,5,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
1,653.0,5,phase_2,red_rhombus,stop,green,250.0,tracking-SSD,go-1,3,,,,,,
0,0,5,phase_2,purple_rhombus,stop,green,200.0,tracking-SSD,go-2,4,,,,,,
1,670.0,5,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
2,567.0,5,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
0,0,5,phase_2,red_circle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,520.0,5,phase_2,purple_circle,go,,,,go-2,1,,,,,,
2,596.0,5,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
1,481.0,5,phase_2,purple_circle,go,,,,go-2,1,,,,,,
0,0,5,phase_2,red_rhombus,stop,green,250.0,tracking-SSD,go-1,4,,,,,,
0,0,5,phase_2,red_triangle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,879.0,5,phase_2,red_triangle,go,,,,go-1,1,,,,,,
2,450.0,5,phase_2,red_triangle,go,,,,go-1,1,,,,,,
2,471.0,5,phase_2,purple_triangle,stop,green,300.0,tracking-SSD,go-2,3,,,,,,
1,536.0,5,phase_2,purple_circle,go,,,,go-2,1,,,,,,
0,0,5,phase_2,red_rhombus,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,463.0,5,phase_2,purple_circle,go,,,,go-2,1,,,,,,
2,461.0,5,phase_2,red_triangle,go,,,,go-1,1,,,,,,
2,402.0,5,phase_2,red_triangle,go,,,,go-1,1,,,,,,
0,0,6,phase_2,purple_pentagon,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,575.0,6,phase_2,red_triangle,go,,,,go-1,1,,,,,,
2,404.0,6,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
2,413.0,6,phase_2,red_triangle,go,,,,go-1,1,,,,,,
1,478.0,6,phase_2,purple_circle,go,,,,go-2,1,,,,,,
2,701.0,6,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
1,597.0,6,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
0,0,6,phase_2,red_pentagon,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,693.0,6,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
1,555.0,6,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
0,0,6,phase_2,red_rhombus,stop,blue,0.0,0-SSD,go-1,4,,,,,,
0,0,6,phase_2,red_rhombus,stop,green,250.0,tracking-SSD,go-1,4,,,,,,
1,459.0,6,phase_2,purple_rhombus,stop,green,300.0,tracking-SSD,go-2,3,,,,,,
2,557.0,6,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
2,499.0,6,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
2,701.0,6,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
1,507.0,6,phase_2,purple_circle,go,,,,go-2,1,,,,,,
2,471.0,6,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
1,581.0,6,phase_2,red_circle,go,,,,go-1,1,,,,,,
1,671.0,6,phase_2,red_circle,go,,,,go-1,1,,,,,,
2,544.0,6,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
0,0,6,phase_2,red_pentagon,stop,green,250.0,tracking-SSD,go-1,4,,,,,,
2,517.0,6,phase_2,red_pentagon,stop,green,300.0,tracking-SSD,go-1,3,,,,,,
0,0,6,phase_2,purple_triangle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
0,0,6,phase_2,purple_rhombus,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,645.0,6,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
2,530.0,6,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
2,562.0,6,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
2,538.0,6,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
2,625.0,6,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
0,0,6,phase_2,red_circle,stop,green,250.0,tracking-SSD,go-1,4,,,,,,
1,463.0,6,phase_2,purple_circle,stop,green,300.0,tracking-SSD,go-2,3,,,,,,
1,482.0,6,phase_2,purple_circle,go,,,,go-2,1,,,,,,
1,491.0,6,phase_2,purple_circle,go,,,,go-2,1,,,,,,
1,353.0,6,phase_2,purple_circle,go,,,,go-2,1,,,,,,
1,385.0,6,phase_2,purple_circle,go,,,,go-2,1,,,,,,
1,1182.0,6,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
0,0,6,phase_2,red_triangle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
0,0,6,phase_2,purple_rhombus,stop,green,250.0,tracking-SSD,go-2,4,,,,,,
0,0,6,phase_2,purple_circle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
0,0,6,phase_2,red_circle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,494.0,6,phase_2,red_triangle,go,,,,go-1,1,,,,,,
2,468.0,6,phase_2,red_rhombus,go,,,,go-1,2,,,,,,
2,725.0,6,phase_2,red_triangle,go,,,,go-1,1,,,,,,
1,712.0,6,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
0,0,6,phase_2,purple_triangle,stop,green,300.0,tracking-SSD,go-2,4,,,,,,
1,639.0,6,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
1,467.0,6,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
1,488.0,7,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
1,553.0,7,phase_2,red_circle,stop,green,350.0,tracking-SSD,go-1,3,,,,,,
1,640.0,7,phase_2,red_circle,go,,,,go-1,1,,,,,,
2,672.0,7,phase_2,purple_pentagon,stop,green,300.0,tracking-SSD,go-2,3,,,,,,
2,512.0,7,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
0,0,7,phase_2,purple_triangle,stop,green,250.0,tracking-SSD,go-2,4,,,,,,
2,574.0,7,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
2,470.0,7,phase_2,red_triangle,go,,,,go-1,1,,,,,,
1,636.0,7,phase_2,red_circle,go,,,,go-1,1,,,,,,
1,342.0,7,phase_2,red_circle,go,,,,go-1,1,,,,,,
0,0,7,phase_2,purple_pentagon,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,415.0,7,phase_2,red_rhombus,stop,green,300.0,tracking-SSD,go-1,3,,,,,,
2,570.0,7,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
2,377.0,7,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
1,487.0,7,phase_2,red_circle,go,,,,go-1,1,,,,,,
1,361.0,7,phase_2,red_circle,stop,green,250.0,tracking-SSD,go-1,3,,,,,,
2,606.0,7,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
2,468.0,7,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
1,679.0,7,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
1,384.0,7,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
1,697.0,7,phase_2,purple_circle,go,,,,go-2,1,,,,,,
1,672.0,7,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
0,0,7,phase_2,purple_triangle,stop,green,200.0,tracking-SSD,go-2,4,,,,,,
1,713.0,7,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
0,0,7,phase_2,purple_triangle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
0,0,7,phase_2,red_circle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
0,0,7,phase_2,red_triangle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,536.0,7,phase_2,purple_circle,go,,,,go-2,1,,,,,,
1,479.0,7,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
0,0,7,phase_2,red_rhombus,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,451.0,7,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
2,472.0,7,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
1,593.0,7,phase_2,purple_circle,go,,,,go-2,1,,,,,,
2,432.0,7,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
1,587.0,7,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
0,0,7,phase_2,red_rhombus,stop,green,250.0,tracking-SSD,go-1,4,,,,,,
1,481.0,7,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
2,592.0,7,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
0,0,7,phase_2,red_triangle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,485.0,7,phase_2,purple_circle,go,,,,go-2,1,,,,,,
1,640.0,7,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
2,627.0,7,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
1,479.0,7,phase_2,purple_circle,stop,green,300.0,tracking-SSD,go-2,3,,,,,,
0,0,7,phase_2,purple_pentagon,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,721.0,7,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
2,549.0,7,phase_2,red_triangle,go,,,,go-1,1,,,,,,
0,0,7,phase_2,purple_pentagon,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,545.0,7,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
0,0,8,phase_2,purple_triangle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,507.0,8,phase_2,purple_rhombus,stop,green,250.0,tracking-SSD,go-2,3,,,,,,
0,0,8,phase_2,red_triangle,stop,green,200.0,tracking-SSD,go-1,4,,,,,,
1,614.0,8,phase_2,purple_circle,go,,,,go-2,1,,,,,,
2,623.0,8,phase_2,red_triangle,go,,,,go-1,1,,,,,,
2,586.0,8,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
1,651.0,8,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
1,580.0,8,phase_2,red_circle,go,,,,go-1,1,,,,,,
