response,reaction_time,block,which_phase,stim,stop_signal_trial_type,stop_signal_stimulus,SSD,SSD_type,condition,accuracy,chosen_stim,chosen_cond,stim_left,cond_left,stim_right,cond_right
2,458.0,6,phase_2,green_circle,go,,,,go-2,1,,,,,,
2,367.0,6,phase_2,purple_circle,go,,,,go-1,1,,,,,,
1,546.0,6,phase_2,green_pentagon,go,,,,go-2,1,,,,,,
2,600.0,6,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
1,473.0,6,phase_2,green_triangle,go,,,,go-2,1,,,,,,
0,0,6,phase_2,green_triangle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,434.0,6,phase_2,green_circle,go,,,,go-2,1,,,,,,
1,454.0,6,phase_2,purple_triangle,go,,,,go-1,1,,,,,,
0,0,6,phase_2,green_rhombus,stop,red,200.0,tracking-SSD,go-2,4,,,,,,
1,667.0,7,phase_2,purple_rhombus,go,,,,go-1,2,,,,,,
2,462.0,7,phase_2,green_circle,go,,,,go-2,1,,,,,,
1,617.0,7,phase_2,purple_pentagon,stop,red,250.0,tracking-SSD,go-1,3,,,,,,
2,480.0,7,phase_2,green_rhombus,go,,,,go-2,1,,,,,,
1,624.0,7,phase_2,purple_pentagon,go,,,,go-1,1,,,,,,
0,0,7,phase_2,purple_triangle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,440.0,7,phase_2,purple_circle,go,,,,go-1,1,,,,,,
0,0,7,phase_2,green_rhombus,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,481.0,7,phase_2,green_triangle,go,,,,go-2,1,,,,,,
1,377.0,7,phase_2,purple_triangle,go,,,,go-1,1,,,,,,
0,0,7,phase_2,purple_triangle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
0,0,7,phase_2,purple_circle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,459.0,7,phase_2,green_rhombus,go,,,,go-2,2,,,,,,
1,558.0,7,phase_2,purple_triangle,go,,,,go-1,1,,,,,,
2,635.0,7,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
2,553.0,7,phase_2,purple_rhombus,stop,red,200.0,tracking-SSD,go-1,3,,,,,,
1,460.0,7,phase_2,purple_circle,go,,,,go-1,2,,,,,,
2,548.0,7,phase_2,purple_circle,stop,red,150.0,tracking-SSD,go-1,3,,,,,,
2,579.0,7,phase_2,green_pentagon,go,,,,go-2,2,,,,,,
2,397.0,7,phase_2,green_pentagon,go,,,,go-2,2,,,,,,
1,563.0,7,phase_2,purple_pentagon,go,,,,go-1,1,,,,,,
2,651.0,7,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
2,479.0,7,phase_2,green_circle,go,,,,go-2,1,,,,,,
1,375.0,7,phase_2,green_triangle,go,,,,go-2,1,,,,,,
0,0,7,phase_2,green_pentagon,stop,red,100.0,tracking-SSD,go-2,4,,,,,,
2,439.0,7,phase_2,green_rhombus,go,,,,go-2,1,,,,,,
0,0,7,phase_2,green_pentagon,stop,red,150.0,tracking-SSD,go-2,4,,,,,,
0,0,7,phase_2,green_pentagon,stop,red,200.0,tracking-SSD,go-2,4,,,,,,
1,533.0,7,phase_2,green_triangle,go,,,,go-2,1,,,,,,
0,0,7,phase_2,green_rhombus,stop,red,250.0,tracking-SSD,go-2,4,,,,,,
0,0,7,phase_2,green_circle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,493.0,7,phase_2,green_triangle,go,,,,go-2,1,,,,,,
2,501.0,7,phase_2,purple_circle,go,,,,go-1,1,,,,,,
2,509.0,7,phase_2,purple_circle,go,,,,go-1,1,,,,,,
2,349.0,7,phase_2,purple_circle,go,,,,go-1,1,,,,,,
1,425.0,7,phase_2,purple_triangle,stop,red,300.0,tracking-SSD,go-1,3,,,,,,
2,445.0,7,phase_2,green_circle,go,,,,go-2,1,,,,,,
1,364.0,7,phase_2,green_triangle,go,,,,go-2,1,,,,,,
0,0,7,phase_2,green_pentagon,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,393.0,7,phase_2,purple_pentagon,go,,,,go-1,2,,,,,,
2,369.0,7,phase_2,green_triangle,go,,,,go-2,2,,,,,,
2,592.0,7,phase_2,green_rhombus,go,,,,go-2,1,,,,,,
2,454.0,7,phase_2,purple_pentagon,go,,,,go-1,2,,,,,,
0,0,7,phase_2,purple_rhombus,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,587.0,7,phase_2,purple_pentagon,go,,,,go-1,1,,,,,,
1,528.0,7,phase_2,green_triangle,go,,,,go-2,1,,,,,,
0,0,7,phase_2,green_rhombus,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,456.0,7,phase_2,purple_circle,go,,,,go-1,1,,,,,,
0,0,8,phase_2,green_rhombus,stop,red,250.0,tracking-SSD,go-2,4,,,,,,
2,530.0,8,phase_2,purple_circle,stop,red,300.0,tracking-SSD,go-1,3,,,,,,
2,494.0,8,phase_2,purple_circle,go,,,,go-1,1,,,,,,
0,0,8,phase_2,purple_pentagon,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,466.0,8,phase_2,green_triangle,go,,,,go-2,1,,,,,,
2,442.0,8,phase_2,green_circle,go,,,,go-2,1,,,,,,
2,383.0,8,phase_2,purple_circle,go,,,,go-1,1,,,,,,
2,335.0,8,phase_2,purple_circle,go,,,,go-1,1,,,,,,
