response,reaction_time,block,which_phase,stim,stop_signal_trial_type,stop_signal_stimulus,SSD,SSD_type,condition,accuracy,chosen_stim,chosen_cond,stim_left,cond_left,stim_right,cond_right
1,384.0,2,phase_2,purple_pentagon,go,,,,go-1,1,,,,,,
0,0,2,phase_2,red_triangle,stop,green,100.0,tracking-SSD,go-2,4,,,,,,
2,313.0,2,phase_2,purple_triangle,go,,,,go-1,1,,,,,,
0,0,2,phase_2,red_triangle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
0,0,2,phase_2,purple_pentagon,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,396.0,2,phase_2,purple_triangle,go,,,,go-1,1,,,,,,
2,359.0,2,phase_2,red_pentagon,go,,,,go-2,2,,,,,,
2,459.0,2,phase_2,purple_triangle,go,,,,go-1,1,,,,,,
1,468.0,2,phase_2,red_rhombus,go,,,,go-2,2,,,,,,
2,455.0,2,phase_2,red_pentagon,go,,,,go-2,2,,,,,,
2,430.0,2,phase_2,purple_triangle,go,,,,go-1,1,,,,,,
1,439.0,2,phase_2,purple_circle,go,,,,go-1,1,,,,,,
2,707.0,2,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
2,333.0,2,phase_2,purple_pentagon,stop,green,150.0,tracking-SSD,go-1,3,,,,,,
0,0,2,phase_2,red_circle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,317.0,2,phase_2,red_circle,go,,,,go-2,1,,,,,,
2,517.0,2,phase_2,red_triangle,go,,,,go-2,1,,,,,,
2,403.0,2,phase_2,purple_circle,go,,,,go-1,2,,,,,,
2,536.0,2,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
1,433.0,2,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
1,307.0,2,phase_2,purple_circle,stop,green,100.0,tracking-SSD,go-1,3,,,,,,
2,462.0,2,phase_2,red_triangle,go,,,,go-2,1,,,,,,
2,381.0,2,phase_2,red_triangle,go,,,,go-2,1,,,,,,
1,502.0,2,phase_2,purple_pentagon,go,,,,go-1,1,,,,,,
0,0,2,phase_2,red_pentagon,stop,blue,0.0,0-SSD,go-2,4,,,,,,
0,0,2,phase_2,purple_rhombus,stop,blue,0.0,0-SSD,go-1,4,,,,,,
0,0,2,phase_2,red_triangle,stop,green,50.0,tracking-SSD,go-2,4,,,,,,
2,393.0,2,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
0,0,2,phase_2,purple_circle,stop,green,100.0,tracking-SSD,go-1,4,,,,,,
1,411.0,2,phase_2,purple_circle,go,,,,go-1,1,,,,,,
1,374.0,2,phase_2,red_circle,go,,,,go-2,1,,,,,,
2,372.0,2,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
2,369.0,2,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
0,0,2,phase_2,red_rhombus,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,286.0,2,phase_2,purple_pentagon,go,,,,go-1,2,,,,,,
1,463.0,2,phase_2,red_circle,go,,,,go-2,1,,,,,,
0,0,2,phase_2,purple_circle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,324.0,2,phase_2,purple_triangle,go,,,,go-1,1,,,,,,
0,0,2,phase_2,red_rhombus,stop,green,150.0,tracking-SSD,go-2,4,,,,,,
2,341.0,2,phase_2,purple_pentagon,stop,green,200.0,tracking-SSD,go-1,3,,,,,,
1,350.0,2,phase_2,red_circle,go,,,,go-2,1,,,,,,
2,421.0,3,phase_2,red_triangle,go,,,,go-2,1,,,,,,
2,328.0,3,phase_2,purple_triangle,go,,,,go-1,1,,,,,,
2,359.0,3,phase_2,purple_pentagon,stop,blue,0.0,0-SSD,go-1,3,,,,,,
0,0,3,phase_2,red_pentagon,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,421.0,3,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
1,397.0,3,phase_2,red_circle,go,,,,go-2,1,,,,,,
1,360.0,3,phase_2,red_triangle,go,,,,go-2,2,,,,,,
2,312.0,3,phase_2,purple_pentagon,go,,,,go-1,2,,,,,,
2,445.0,3,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
0,0,3,phase_2,purple_circle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,306.0,3,phase_2,red_circle,go,,,,go-2,1,,,,,,
0,0,3,phase_2,purple_rhombus,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,345.0,3,phase_2,purple_triangle,stop,green,150.0,tracking-SSD,go-1,3,,,,,,
2,286.0,3,phase_2,purple_pentagon,go,,,,go-1,2,,,,,,
0,0,3,phase_2,red_rhombus,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,327.0,3,phase_2,red_circle,go,,,,go-2,1,,,,,,
2,368.0,3,phase_2,red_pentagon,go,,,,go-2,2,,,,,,
1,400.0,3,phase_2,purple_circle,stop,green,100.0,tracking-SSD,go-1,3,,,,,,
2,353.0,3,phase_2,red_pentagon,go,,,,go-2,2,,,,,,
2,553.0,3,phase_2,purple_pentagon,go,,,,go-1,2,,,,,,
0,0,3,phase_2,red_triangle,stop,green,50.0,tracking-SSD,go-2,4,,,,,,
0,0,3,phase_2,purple_rhombus,stop,green,100.0,tracking-SSD,go-1,4,,,,,,
1,399.0,3,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
1,408.0,3,phase_2,purple_circle,go,,,,go-1,1,,,,,,
1,405.0,3,phase_2,purple_pentagon,go,,,,go-1,1,,,,,,
2,582.0,3,phase_2,red_triangle,stop,green,150.0,tracking-SSD,go-2,3,,,,,,
2,850.0,3,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
2,421.0,3,phase_2,purple_circle,go,,,,go-1,2,,,,,,
0,0,3,phase_2,purple_triangle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,383.0,3,phase_2,red_rhombus,go,,,,go-2,2,,,,,,
2,504.0,3,phase_2,red_pentagon,go,,,,go-2,2,,,,,,
0,0,3,phase_2,red_triangle,stop,green,100.0,tracking-SSD,go-2,4,,,,,,
2,446.0,3,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
2,365.0,3,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
2,463.0,3,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
1,629.0,3,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
2,820.0,3,phase_2,purple_triangle,go,,,,go-1,1,,,,,,
2,470.0,3,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
1,344.0,3,phase_2,purple_triangle,go,,,,go-1,2,,,,,,
2,375.0,3,phase_2,purple_rhombus,stop,green,150.0,tracking-SSD,go-1,3,,,,,,
0,0,3,phase_2,red_circle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,483.0,3,phase_2,red_triangle,go,,,,go-2,1,,,,,,
1,368.0,3,phase_2,purple_circle,go,,,,go-1,1,,,,,,
1,455.0,3,phase_2,red_circle,go,,,,go-2,1,,,,,,
2,397.0,3,phase_2,red_pentagon,stop,green,100.0,tracking-SSD,go-2,3,,,,,,
0,0,3,phase_2,red_circle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,405.0,3,phase_2,red_triangle,go,,,,go-2,2,,,,,,
1,436.0,3,phase_2,red_circle,go,,,,go-2,1,,,,,,
0,0,4,phase_2,red_pentagon,stop,green,50.0,tracking-SSD,go-2,4,,,,,,
0,0,4,phase_2,red_triangle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,326.0,4,phase_2,red_triangle,go,,,,go-2,1,,,,,,
2,379.0,4,phase_2,red_triangle,stop,green,100.0,tracking-SSD,go-2,3,,,,,,
0,0,4,phase_2,purple_pentagon,stop,blue,0.0,0-SSD,go-1,4,,,,,,
0,0,4,phase_2,red_pentagon,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,474.0,4,phase_2,red_rhombus,go,,,,go-2,2,,,,,,
2,439.0,4,phase_2,purple_triangle,go,,,,go-1,1,,,,,,
2,312.0,4,phase_2,red_triangle,go,,,,go-2,1,,,,,,
0,0,4,phase_2,red_circle,stop,green,50.0,tracking-SSD,go-2,4,,,,,,
2,442.0,4,phase_2,purple_triangle,go,,,,go-1,1,,,,,,
2,350.0,4,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
2,415.0,4,phase_2,purple_rhombus,stop,green,100.0,tracking-SSD,go-1,3,,,,,,
2,401.0,4,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
0,0,4,phase_2,red_triangle,stop,green,50.0,tracking-SSD,go-2,4,,,,,,
1,319.0,4,phase_2,purple_circle,go,,,,go-1,1,,,,,,
0,0,4,phase_2,purple_triangle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,371.0,4,phase_2,purple_circle,go,,,,go-1,1,,,,,,
1,368.0,4,phase_2,red_circle,go,,,,go-2,1,,,,,,
1,366.0,4,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
1,385.0,4,phase_2,red_circle,go,,,,go-2,1,,,,,,
2,349.0,4,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
1,404.0,4,phase_2,purple_rhombus,stop,green,100.0,tracking-SSD,go-1,3,,,,,,
2,401.0,4,phase_2,red_pentagon,go,,,,go-2,2,,,,,,
0,0,4,phase_2,purple_rhombus,stop,green,50.0,tracking-SSD,go-1,4,,,,,,
1,406.0,4,phase_2,purple_triangle,go,,,,go-1,2,,,,,,
2,540.0,4,phase_2,red_pentagon,go,,,,go-2,2,,,,,,
0,0,4,phase_2,red_pentagon,stop,blue,0.0,0-SSD,go-2,4,,,,,,
0,0,4,phase_2,purple_pentagon,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,409.0,4,phase_2,purple_circle,go,,,,go-1,2,,,,,,
2,665.0,4,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
2,1393.0,4,phase_2,red_triangle,go,,,,go-2,1,,,,,,
0,0,4,phase_2,purple_circle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,421.0,4,phase_2,purple_circle,go,,,,go-1,1,,,,,,
2,488.0,4,phase_2,red_pentagon,go,,,,go-2,2,,,,,,
2,755.0,4,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
0,0,4,phase_2,purple_pentagon,stop,green,100.0,tracking-SSD,go-1,4,,,,,,
1,561.0,4,phase_2,red_circle,go,,,,go-2,1,,,,,,
1,310.0,4,phase_2,red_circle,go,,,,go-2,1,,,,,,
2,400.0,4,phase_2,purple_pentagon,go,,,,go-1,2,,,,,,
1,352.0,4,phase_2,red_circle,go,,,,go-2,1,,,,,,
1,360.0,4,phase_2,purple_rhombus,go,,,,go-1,2,,,,,,
0,0,4,phase_2,red_triangle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,491.0,4,phase_2,purple_pentagon,go,,,,go-1,2,,,,,,
1,410.0,4,phase_2,purple_circle,go,,,,go-1,1,,,,,,
2,395.0,4,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
2,494.0,4,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
1,436.0,4,phase_2,red_triangle,go,,,,go-2,2,,,,,,
0,0,5,phase_2,red_triangle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
0,0,5,phase_2,purple_pentagon,stop,blue,0.0,0-SSD,go-1,4,,,,,,
0,0,5,phase_2,purple_circle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,368.0,5,phase_2,purple_circle,go,,,,go-1,2,,,,,,
2,737.0,5,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
2,420.0,5,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
2,384.0,5,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
1,505.0,5,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
1,457.0,5,phase_2,purple_triangle,go,,,,go-1,2,,,,,,
0,0,5,phase_2,red_rhombus,stop,green,150.0,tracking-SSD,go-2,4,,,,,,
1,579.0,5,phase_2,purple_pentagon,go,,,,go-1,1,,,,,,
2,643.0,5,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
2,394.0,5,phase_2,red_rhombus,stop,green,200.0,tracking-SSD,go-2,3,,,,,,
2,739.0,5,phase_2,red_triangle,go,,,,go-2,1,,,,,,
2,320.0,5,phase_2,red_triangle,go,,,,go-2,1,,,,,,
2,364.0,5,phase_2,red_triangle,stop,green,150.0,tracking-SSD,go-2,3,,,,,,
1,665.0,5,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
1,336.0,5,phase_2,purple_circle,go,,,,go-1,1,,,,,,
1,367.0,5,phase_2,purple_circle,go,,,,go-1,1,,,,,,
1,398.0,5,phase_2,purple_triangle,go,,,,go-1,2,,,,,,
2,677.0,5,phase_2,purple_pentagon,go,,,,go-1,2,,,,,,
2,561.0,5,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
1,448.0,5,phase_2,red_circle,stop,green,100.0,tracking-SSD,go-2,3,,,,,,
2,559.0,5,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
2,411.0,5,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
1,465.0,5,phase_2,purple_triangle,go,,,,go-1,2,,,,,,
0,0,5,phase_2,red_pentagon,stop,blue,0.0,0-SSD,go-2,4,,,,,,
0,0,5,phase_2,purple_triangle,stop,green,50.0,tracking-SSD,go-1,4,,,,,,
1,491.0,5,phase_2,red_circle,go,,,,go-2,1,,,,,,
2,544.0,5,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
0,0,5,phase_2,red_rhombus,stop,blue,0.0,0-SSD,go-2,4,,,,,,
0,0,5,phase_2,red_circle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,391.0,5,phase_2,purple_circle,stop,green,100.0,tracking-SSD,go-1,3,,,,,,
1,355.0,5,phase_2,red_circle,go,,,,go-2,1,,,,,,
2,520.0,5,phase_2,purple_pentagon,go,,,,go-1,2,,,,,,
2,461.0,5,phase_2,purple_triangle,go,,,,go-1,1,,,,,,
1,402.0,5,phase_2,purple_circle,go,,,,go-1,1,,,,,,
2,446.0,5,phase_2,purple_pentagon,go,,,,go-1,2,,,,,,
0,0,5,phase_2,purple_pentagon,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,665.0,5,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
0,0,5,phase_2,purple_pentagon,stop,green,50.0,tracking-SSD,go-1,4,,,,,,
2,480.0,5,phase_2,red_pentagon,go,,,,go-2,2,,,,,,
0,0,5,phase_2,purple_circle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
0,0,5,phase_2,purple_circle,stop,green,100.0,tracking-SSD,go-1,4,,,,,,
1,430.0,5,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
2,642.0,5,phase_2,red_triangle,go,,,,go-2,1,,,,,,
2,545.0,5,phase_2,red_triangle,go,,,,go-2,1,,,,,,
2,420.0,5,phase_2,red_triangle,go,,,,go-2,1,,,,,,
2,713.0,6,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
2,419.0,6,phase_2,red_pentagon,go,,,,go-2,2,,,,,,
0,0,6,phase_2,red_triangle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,347.0,6,phase_2,red_circle,go,,,,go-2,1,,,,,,
2,559.0,6,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
2,510.0,6,phase_2,red_triangle,go,,,,go-2,1,,,,,,
1,520.0,6,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
1,417.0,6,phase_2,purple_circle,go,,,,go-1,1,,,,,,
1,359.0,6,phase_2,red_circle,stop,green,150.0,tracking-SSD,go-2,3,,,,,,
2,683.0,6,phase_2,purple_pentagon,go,,,,go-1,2,,,,,,
1,399.0,6,phase_2,purple_circle,go,,,,go-1,1,,,,,,
2,565.0,6,phase_2,purple_triangle,go,,,,go-1,1,,,,,,
2,484.0,6,phase_2,red_triangle,go,,,,go-2,1,,,,,,
0,0,6,phase_2,purple_rhombus,stop,green,100.0,tracking-SSD,go-1,4,,,,,,
2,355.0,6,phase_2,purple_pentagon,go,,,,go-1,2,,,,,,
0,0,6,phase_2,red_triangle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
0,0,6,phase_2,red_circle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
0,0,6,phase_2,purple_rhombus,stop,blue,0.0,0-SSD,go-1,4,,,,,,
0,0,6,phase_2,purple_rhombus,stop,blue,0.0,0-SSD,go-1,4,,,,,,
0,0,6,phase_2,red_triangle,stop,green,150.0,tracking-SSD,go-2,4,,,,,,
1,510.0,6,phase_2,purple_circle,go,,,,go-1,1,,,,,,
1,349.0,6,phase_2,purple_circle,go,,,,go-1,1,,,,,,
2,461.0,6,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
1,346.0,6,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
1,401.0,6,phase_2,purple_pentagon,stop,green,200.0,tracking-SSD,go-1,3,,,,,,
2,500.0,6,phase_2,red_triangle,go,,,,go-2,1,,,,,,
0,0,6,phase_2,purple_pentagon,stop,green,150.0,tracking-SSD,go-1,4,,,,,,
1,449.0,6,phase_2,purple_pentagon,go,,,,go-1,1,,,,,,
2,402.0,6,phase_2,purple_rhombus,stop,green,200.0,tracking-SSD,go-1,3,,,,,,
2,400.0,6,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
1,389.0,6,phase_2,red_circle,go,,,,go-2,1,,,,,,
0,0,6,phase_2,purple_rhombus,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,340.0,6,phase_2,red_circle,stop,green,150.0,tracking-SSD,go-2,3,,,,,,
1,316.0,6,phase_2,purple_circle,go,,,,go-1,1,,,,,,
2,605.0,6,phase_2,red_triangle,go,,,,go-2,1,,,,,,
0,0,6,phase_2,red_triangle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
0,0,6,phase_2,purple_pentagon,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,340.0,6,phase_2,purple_pentagon,go,,,,go-1,1,,,,,,
2,551.0,6,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
2,424.0,6,phase_2,red_pentagon,go,,,,go-2,2,,,,,,
2,556.0,6,phase_2,purple_triangle,go,,,,go-1,1,,,,,,
1,419.0,6,phase_2,red_circle,go,,,,go-2,1,,,,,,
1,371.0,6,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
1,346.0,6,phase_2,purple_triangle,go,,,,go-1,2,,,,,,
2,535.0,6,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
0,0,6,phase_2,red_rhombus,stop,green,100.0,tracking-SSD,go-2,4,,,,,,
1,341.0,6,phase_2,red_circle,go,,,,go-2,1,,,,,,
2,542.0,6,phase_2,purple_triangle,go,,,,go-1,1,,,,,,
1,363.0,7,phase_2,red_rhombus,go,,,,go-2,2,,,,,,
1,441.0,7,phase_2,purple_circle,go,,,,go-1,1,,,,,,
2,428.0,7,phase_2,purple_triangle,go,,,,go-1,1,,,,,,
1,448.0,7,phase_2,red_circle,go,,,,go-2,1,,,,,,
1,423.0,7,phase_2,purple_circle,go,,,,go-1,1,,,,,,
0,0,7,phase_2,red_pentagon,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,430.0,7,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
1,519.0,7,phase_2,purple_circle,go,,,,go-1,1,,,,,,
1,493.0,7,phase_2,red_circle,go,,,,go-2,1,,,,,,
1,525.0,7,phase_2,purple_pentagon,go,,,,go-1,1,,,,,,
2,535.0,7,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
2,443.0,7,phase_2,red_triangle,go,,,,go-2,1,,,,,,
1,599.0,7,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
0,0,7,phase_2,red_rhombus,stop,green,150.0,tracking-SSD,go-2,4,,,,,,
2,481.0,7,phase_2,red_rhombus,stop,green,200.0,tracking-SSD,go-2,3,,,,,,
1,467.0,7,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
0,0,7,phase_2,red_triangle,stop,green,150.0,tracking-SSD,go-2,4,,,,,,
2,552.0,7,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
0,0,7,phase_2,red_circle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,513.0,7,phase_2,red_triangle,go,,,,go-2,1,,,,,,
0,0,7,phase_2,purple_circle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,576.0,7,phase_2,purple_pentagon,go,,,,go-1,1,,,,,,
1,405.0,7,phase_2,red_circle,stop,green,200.0,tracking-SSD,go-2,3,,,,,,
2,526.0,7,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
0,0,7,phase_2,purple_rhombus,stop,green,150.0,tracking-SSD,go-1,4,,,,,,
2,342.0,7,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
2,329.0,7,phase_2,purple_pentagon,go,,,,go-1,2,,,,,,
0,0,7,phase_2,purple_triangle,stop,green,200.0,tracking-SSD,go-1,4,,,,,,
0,0,7,phase_2,red_triangle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,389.0,7,phase_2,purple_rhombus,stop,green,250.0,tracking-SSD,go-1,3,,,,,,
1,330.0,7,phase_2,purple_pentagon,go,,,,go-1,1,,,,,,
0,0,7,phase_2,purple_pentagon,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,539.0,7,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
2,345.0,7,phase_2,purple_triangle,go,,,,go-1,1,,,,,,
2,434.0,7,phase_2,red_triangle,go,,,,go-2,1,,,,,,
2,352.0,7,phase_2,red_triangle,go,,,,go-2,1,,,,,,
1,383.0,7,phase_2,purple_rhombus,go,,,,go-1,2,,,,,,
1,357.0,7,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
0,0,7,phase_2,purple_circle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,557.0,7,phase_2,purple_circle,go,,,,go-1,1,,,,,,
1,431.0,7,phase_2,red_circle,go,,,,go-2,1,,,,,,
1,441.0,7,phase_2,purple_rhombus,go,,,,go-1,2,,,,,,
2,586.0,7,phase_2,red_triangle,go,,,,go-2,1,,,,,,
0,0,7,phase_2,red_circle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,447.0,7,phase_2,red_triangle,go,,,,go-2,2,,,,,,
0,0,7,phase_2,purple_pentagon,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,723.0,7,phase_2,purple_triangle,go,,,,go-1,1,,,,,,
2,462.0,7,phase_2,purple_rhombus,stop,green,200.0,tracking-SSD,go-1,3,,,,,,
0,0,8,phase_2,red_pentagon,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,608.0,8,phase_2,purple_rhombus,go,,,,go-1,2,,,,,,
2,414.0,8,phase_2,purple_triangle,go,,,,go-1,1,,,,,,
1,536.0,8,phase_2,red_circle,go,,,,go-2,1,,,,,,
0,0,8,phase_2,red_pentagon,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,431.0,8,phase_2,purple_triangle,go,,,,go-1,1,,,,,,
1,506.0,8,phase_2,purple_pentagon,go,,,,go-1,1,,,,,,
2,370.0,8,phase_2,purple_circle,go,,,,go-1,2,,,,,,
