response,reaction_time,block,which_phase,stim,stop_signal_trial_type,stop_signal_stimulus,SSD,SSD_type,condition,accuracy,chosen_stim,chosen_cond,stim_left,cond_left,stim_right,cond_right
2,746.0,1,phase_2,blue_rhombus,go,,,,go-2,2,,,,,,
0,0,1,phase_2,green_rhombus,stop,purple,0.0,0-SSD,go-1,4,,,,,,
2,538.0,1,phase_2,green_triangle,go,,,,go-1,1,,,,,,
1,537.0,1,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
2,421.0,1,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
2,453.0,1,phase_2,green_triangle,go,,,,go-1,1,,,,,,
1,664.0,1,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
1,506.0,1,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
2,526.0,1,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
1,435.0,1,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
2,445.0,1,phase_2,green_circle,go,,,,go-1,1,,,,,,
1,554.0,1,phase_2,green_pentagon,stop,red,250.0,tracking-SSD,go-1,3,,,,,,
2,430.0,1,phase_2,green_triangle,go,,,,go-1,1,,,,,,
0,0,1,phase_2,blue_rhombus,stop,purple,0.0,0-SSD,go-2,4,,,,,,
0,0,1,phase_2,green_circle,stop,purple,0.0,0-SSD,go-1,4,,,,,,
2,537.0,1,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
1,839.0,1,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
2,512.0,1,phase_2,green_triangle,go,,,,go-1,1,,,,,,
1,644.0,1,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
0,0,1,phase_2,blue_circle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
2,404.0,1,phase_2,green_circle,go,,,,go-1,1,,,,,,
0,0,1,phase_2,green_pentagon,stop,purple,0.0,0-SSD,go-1,4,,,,,,
2,456.0,1,phase_2,blue_circle,go,,,,go-2,1,,,,,,
0,0,1,phase_2,blue_rhombus,stop,purple,0.0,0-SSD,go-2,4,,,,,,
2,462.0,1,phase_2,green_circle,stop,red,200.0,tracking-SSD,go-1,3,,,,,,
1,608.0,1,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
