response,reaction_time,block,which_phase,stim,stop_signal_trial_type,stop_signal_stimulus,SSD,SSD_type,condition,accuracy,chosen_stim,chosen_cond,stim_left,cond_left,stim_right,cond_right
1,524.0,1,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
1,609.0,1,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
2,562.0,1,phase_2,purple_circle,go,,,,go-2,1,,,,,,
2,670.0,1,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
2,549.0,2,phase_2,purple_circle,go,,,,go-2,1,,,,,,
0,0,2,phase_2,green_rhombus,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,674.0,2,phase_2,green_triangle,go,,,,go-1,1,,,,,,
2,638.0,2,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
1,570.0,2,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
2,613.0,2,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
2,536.0,2,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
1,603.0,2,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
1,638.0,2,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
1,563.0,2,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
2,646.0,2,phase_2,green_rhombus,stop,red,350.0,tracking-SSD,go-1,3,,,,,,
2,763.0,2,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
1,623.0,2,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
0,0,2,phase_2,green_triangle,stop,red,300.0,tracking-SSD,go-1,4,,,,,,
2,546.0,2,phase_2,purple_circle,stop,red,350.0,tracking-SSD,go-2,3,,,,,,
1,543.0,2,phase_2,green_triangle,go,,,,go-1,1,,,,,,
2,506.0,2,phase_2,green_circle,go,,,,go-1,1,,,,,,
1,572.0,2,phase_2,green_triangle,go,,,,go-1,1,,,,,,
0,0,2,phase_2,green_pentagon,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,580.0,2,phase_2,green_triangle,stop,red,300.0,tracking-SSD,go-1,3,,,,,,
0,0,2,phase_2,purple_rhombus,stop,red,250.0,tracking-SSD,go-2,4,,,,,,
1,592.0,2,phase_2,green_triangle,go,,,,go-1,1,,,,,,
0,0,2,phase_2,purple_triangle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,609.0,2,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
2,528.0,2,phase_2,green_circle,go,,,,go-1,1,,,,,,
1,596.0,2,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
1,559.0,2,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
0,0,2,phase_2,green_circle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,625.0,2,phase_2,purple_circle,go,,,,go-2,1,,,,,,
2,628.0,2,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
2,464.0,2,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
0,0,2,phase_2,purple_circle,stop,red,300.0,tracking-SSD,go-2,4,,,,,,
0,0,2,phase_2,purple_rhombus,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,602.0,2,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
1,533.0,2,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
0,0,2,phase_2,purple_circle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,627.0,2,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
1,559.0,2,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
0,0,2,phase_2,purple_circle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,613.0,2,phase_2,green_pentagon,stop,red,350.0,tracking-SSD,go-1,3,,,,,,
2,466.0,2,phase_2,green_circle,go,,,,go-1,1,,,,,,
1,549.0,2,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
2,479.0,2,phase_2,green_circle,go,,,,go-1,1,,,,,,
0,0,2,phase_2,green_pentagon,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,590.0,2,phase_2,purple_rhombus,stop,red,300.0,tracking-SSD,go-2,3,,,,,,
2,713.0,2,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
2,564.0,2,phase_2,purple_circle,go,,,,go-2,1,,,,,,
1,534.0,2,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
2,604.0,3,phase_2,green_rhombus,stop,red,250.0,tracking-SSD,go-1,3,,,,,,
0,0,3,phase_2,green_rhombus,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,602.0,3,phase_2,green_triangle,go,,,,go-1,1,,,,,,
1,655.0,3,phase_2,green_triangle,go,,,,go-1,1,,,,,,
2,473.0,3,phase_2,purple_circle,go,,,,go-2,1,,,,,,
2,485.0,3,phase_2,green_circle,go,,,,go-1,1,,,,,,
0,0,3,phase_2,purple_triangle,stop,red,200.0,tracking-SSD,go-2,4,,,,,,
1,626.0,3,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
1,534.0,3,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
1,513.0,3,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
2,589.0,3,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
2,440.0,3,phase_2,green_circle,go,,,,go-1,1,,,,,,
1,484.0,3,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
0,0,3,phase_2,green_circle,stop,red,250.0,tracking-SSD,go-1,4,,,,,,
1,609.0,3,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
2,685.0,3,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
2,497.0,3,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
0,0,3,phase_2,purple_circle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,417.0,3,phase_2,purple_circle,go,,,,go-2,1,,,,,,
1,499.0,3,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
1,589.0,3,phase_2,green_triangle,go,,,,go-1,1,,,,,,
2,496.0,3,phase_2,green_circle,go,,,,go-1,1,,,,,,
1,513.0,3,phase_2,green_triangle,stop,red,300.0,tracking-SSD,go-1,3,,,,,,
1,582.0,3,phase_2,green_triangle,go,,,,go-1,1,,,,,,
1,592.0,3,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
0,0,3,phase_2,purple_pentagon,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,598.0,3,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
0,0,3,phase_2,green_pentagon,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,541.0,3,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
1,464.0,3,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
0,0,3,phase_2,green_pentagon,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,630.0,3,phase_2,purple_rhombus,stop,red,250.0,tracking-SSD,go-2,3,,,,,,
1,625.0,3,phase_2,green_triangle,go,,,,go-1,1,,,,,,
2,493.0,3,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
2,469.0,3,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
2,467.0,3,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
1,615.0,3,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
0,0,3,phase_2,purple_circle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
0,0,3,phase_2,green_rhombus,stop,red,200.0,tracking-SSD,go-1,4,,,,,,
1,695.0,3,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
0,0,3,phase_2,green_circle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
0,0,3,phase_2,purple_rhombus,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,601.0,3,phase_2,purple_circle,go,,,,go-2,1,,,,,,
2,493.0,3,phase_2,green_circle,go,,,,go-1,1,,,,,,
1,425.0,3,phase_2,purple_triangle,stop,red,250.0,tracking-SSD,go-2,3,,,,,,
1,642.0,3,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
2,493.0,3,phase_2,green_circle,go,,,,go-1,1,,,,,,
0,0,3,phase_2,purple_pentagon,stop,red,200.0,tracking-SSD,go-2,4,,,,,,
0,0,4,phase_2,purple_triangle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,864.0,4,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
1,579.0,4,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
0,0,4,phase_2,green_triangle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,648.0,4,phase_2,green_triangle,go,,,,go-1,1,,,,,,
2,419.0,4,phase_2,purple_circle,stop,red,250.0,tracking-SSD,go-2,3,,,,,,
1,504.0,4,phase_2,green_triangle,go,,,,go-1,1,,,,,,
1,570.0,4,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
2,629.0,4,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
2,598.0,4,phase_2,purple_circle,go,,,,go-2,1,,,,,,
1,501.0,4,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
2,585.0,4,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
2,653.0,4,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
1,501.0,4,phase_2,green_circle,go,,,,go-1,2,,,,,,
0,0,4,phase_2,green_circle,stop,red,200.0,tracking-SSD,go-1,4,,,,,,
1,612.0,4,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
2,518.0,4,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
2,553.0,4,phase_2,purple_circle,go,,,,go-2,1,,,,,,
1,558.0,4,phase_2,purple_pentagon,stop,red,250.0,tracking-SSD,go-2,3,,,,,,
2,472.0,4,phase_2,purple_circle,go,,,,go-2,1,,,,,,
1,572.0,4,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
0,0,4,phase_2,green_circle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
0,0,4,phase_2,purple_triangle,stop,red,200.0,tracking-SSD,go-2,4,,,,,,
0,0,4,phase_2,green_rhombus,stop,blue,0.0,0-SSD,go-1,4,,,,,,
0,0,4,phase_2,purple_triangle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,586.0,4,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
2,430.0,4,phase_2,green_circle,stop,red,250.0,tracking-SSD,go-1,3,,,,,,
2,512.0,4,phase_2,green_circle,go,,,,go-1,1,,,,,,
1,541.0,4,phase_2,purple_rhombus,go,,,,go-2,2,,,,,,
1,680.0,4,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
0,0,4,phase_2,purple_pentagon,stop,blue,0.0,0-SSD,go-2,4,,,,,,
0,0,4,phase_2,green_rhombus,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,616.0,4,phase_2,green_triangle,go,,,,go-1,1,,,,,,
2,533.0,4,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
1,560.0,4,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
1,684.0,4,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
2,718.0,4,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
2,600.0,4,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
1,612.0,4,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
0,0,4,phase_2,green_circle,stop,red,200.0,tracking-SSD,go-1,4,,,,,,
1,547.0,4,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
1,574.0,4,phase_2,purple_triangle,stop,red,250.0,tracking-SSD,go-2,3,,,,,,
0,0,4,phase_2,purple_rhombus,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,593.0,4,phase_2,green_circle,go,,,,go-1,1,,,,,,
0,0,4,phase_2,green_circle,stop,red,200.0,tracking-SSD,go-1,4,,,,,,
1,595.0,4,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
1,519.0,4,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
1,599.0,4,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
2,645.0,5,phase_2,green_circle,stop,red,250.0,tracking-SSD,go-1,3,,,,,,
2,481.0,5,phase_2,purple_circle,go,,,,go-2,1,,,,,,
0,0,5,phase_2,purple_pentagon,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,559.0,5,phase_2,purple_circle,go,,,,go-2,1,,,,,,
2,605.0,5,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
1,536.0,5,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
1,691.0,5,phase_2,green_triangle,go,,,,go-1,1,,,,,,
2,445.0,5,phase_2,green_circle,stop,red,200.0,tracking-SSD,go-1,3,,,,,,
2,616.0,5,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
2,564.0,5,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
0,0,5,phase_2,purple_triangle,stop,red,150.0,tracking-SSD,go-2,4,,,,,,
1,617.0,5,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
2,579.0,5,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
1,457.0,5,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
0,0,5,phase_2,purple_rhombus,stop,red,200.0,tracking-SSD,go-2,4,,,,,,
1,1006.0,5,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
0,0,5,phase_2,purple_pentagon,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,571.0,5,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
0,0,5,phase_2,green_triangle,stop,red,250.0,tracking-SSD,go-1,4,,,,,,
1,571.0,5,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
2,505.0,5,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
1,596.0,5,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
1,604.0,5,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
2,514.0,5,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
1,531.0,5,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
0,0,5,phase_2,green_pentagon,stop,blue,0.0,0-SSD,go-1,4,,,,,,
0,0,5,phase_2,purple_rhombus,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,588.0,5,phase_2,purple_circle,go,,,,go-2,1,,,,,,
0,0,5,phase_2,green_triangle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,521.0,5,phase_2,green_circle,stop,red,300.0,tracking-SSD,go-1,3,,,,,,
2,463.0,5,phase_2,purple_circle,go,,,,go-2,1,,,,,,
1,588.0,5,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
1,576.0,5,phase_2,green_triangle,go,,,,go-1,1,,,,,,
0,0,5,phase_2,green_circle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,512.0,5,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
2,451.0,5,phase_2,green_circle,go,,,,go-1,1,,,,,,
0,0,5,phase_2,purple_triangle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,552.0,5,phase_2,green_circle,go,,,,go-1,1,,,,,,
0,0,5,phase_2,purple_pentagon,stop,red,250.0,tracking-SSD,go-2,4,,,,,,
0,0,5,phase_2,green_circle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,579.0,5,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
1,512.0,5,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
1,714.0,5,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
2,478.0,5,phase_2,green_circle,go,,,,go-1,1,,,,,,
1,545.0,5,phase_2,green_triangle,go,,,,go-1,1,,,,,,
2,475.0,5,phase_2,purple_rhombus,stop,red,300.0,tracking-SSD,go-2,3,,,,,,
2,563.0,5,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
1,506.0,5,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
1,605.0,6,phase_2,green_triangle,go,,,,go-1,1,,,,,,
2,480.0,6,phase_2,green_circle,go,,,,go-1,1,,,,,,
0,0,6,phase_2,green_rhombus,stop,red,250.0,tracking-SSD,go-1,4,,,,,,
1,647.0,6,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
2,542.0,6,phase_2,green_circle,go,,,,go-1,1,,,,,,
1,566.0,6,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
1,633.0,6,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
2,580.0,6,phase_2,purple_circle,stop,red,300.0,tracking-SSD,go-2,3,,,,,,
1,679.0,6,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
1,514.0,6,phase_2,green_triangle,go,,,,go-1,1,,,,,,
0,0,6,phase_2,green_rhombus,stop,blue,0.0,0-SSD,go-1,4,,,,,,
0,0,6,phase_2,purple_rhombus,stop,blue,0.0,0-SSD,go-2,4,,,,,,
0,0,6,phase_2,green_pentagon,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,597.0,6,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
1,562.0,6,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
2,478.0,6,phase_2,green_circle,go,,,,go-1,1,,,,,,
0,0,6,phase_2,purple_pentagon,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,546.0,6,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
1,424.0,6,phase_2,green_triangle,go,,,,go-1,1,,,,,,
0,0,6,phase_2,purple_pentagon,stop,blue,0.0,0-SSD,go-2,4,,,,,,
0,0,6,phase_2,green_rhombus,stop,red,250.0,tracking-SSD,go-1,4,,,,,,
1,600.0,6,phase_2,green_triangle,go,,,,go-1,1,,,,,,
2,499.0,6,phase_2,purple_circle,go,,,,go-2,1,,,,,,
1,543.0,6,phase_2,green_triangle,go,,,,go-1,1,,,,,,
1,521.0,6,phase_2,green_triangle,go,,,,go-1,1,,,,,,
2,444.0,6,phase_2,green_circle,go,,,,go-1,1,,,,,,
2,489.0,6,phase_2,purple_rhombus,stop,red,300.0,tracking-SSD,go-2,3,,,,,,
0,0,6,phase_2,purple_circle,stop,red,250.0,tracking-SSD,go-2,4,,,,,,
1,701.0,6,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
1,713.0,6,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
2,506.0,6,phase_2,green_circle,stop,red,300.0,tracking-SSD,go-1,3,,,,,,
2,567.0,6,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
1,561.0,6,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
2,429.0,6,phase_2,purple_circle,go,,,,go-2,1,,,,,,
2,447.0,6,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
2,516.0,6,phase_2,purple_circle,go,,,,go-2,1,,,,,,
0,0,6,phase_2,green_rhombus,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,570.0,6,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
0,0,6,phase_2,purple_rhombus,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,528.0,6,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
1,522.0,6,phase_2,green_pentagon,stop,red,250.0,tracking-SSD,go-1,3,,,,,,
2,551.0,6,phase_2,purple_circle,go,,,,go-2,1,,,,,,
0,0,6,phase_2,purple_triangle,stop,red,200.0,tracking-SSD,go-2,4,,,,,,
2,533.0,6,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
0,0,6,phase_2,green_circle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,595.0,6,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
1,607.0,6,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
1,562.0,6,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
1,580.0,7,phase_2,green_pentagon,stop,red,250.0,tracking-SSD,go-1,3,,,,,,
2,537.0,7,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
2,525.0,7,phase_2,green_circle,go,,,,go-1,1,,,,,,
1,489.0,7,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
1,490.0,7,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
2,502.0,7,phase_2,green_circle,go,,,,go-1,1,,,,,,
0,0,7,phase_2,green_triangle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,493.0,7,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
0,0,7,phase_2,green_pentagon,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,579.0,7,phase_2,green_triangle,go,,,,go-1,1,,,,,,
1,438.0,7,phase_2,purple_triangle,stop,red,200.0,tracking-SSD,go-2,3,,,,,,
2,450.0,7,phase_2,purple_circle,go,,,,go-2,1,,,,,,
2,613.0,7,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
1,646.0,7,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
1,481.0,7,phase_2,green_triangle,go,,,,go-1,1,,,,,,
0,0,7,phase_2,green_rhombus,stop,red,150.0,tracking-SSD,go-1,4,,,,,,
2,544.0,7,phase_2,green_circle,go,,,,go-1,1,,,,,,
0,0,7,phase_2,purple_triangle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
0,0,7,phase_2,green_pentagon,stop,red,200.0,tracking-SSD,go-1,4,,,,,,
0,0,7,phase_2,purple_circle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,586.0,7,phase_2,green_circle,go,,,,go-1,1,,,,,,
1,516.0,7,phase_2,green_rhombus,go,,,,go-1,2,,,,,,
0,0,7,phase_2,purple_pentagon,stop,red,250.0,tracking-SSD,go-2,4,,,,,,
0,0,7,phase_2,green_pentagon,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,607.0,7,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
1,592.0,7,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
2,588.0,7,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
2,501.0,7,phase_2,purple_rhombus,stop,red,300.0,tracking-SSD,go-2,3,,,,,,
1,555.0,7,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
2,581.0,7,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
2,551.0,7,phase_2,green_circle,go,,,,go-1,1,,,,,,
1,570.0,7,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
1,581.0,7,phase_2,green_triangle,go,,,,go-1,1,,,,,,
1,600.0,7,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
2,513.0,7,phase_2,purple_circle,go,,,,go-2,1,,,,,,
1,487.0,7,phase_2,green_rhombus,go,,,,go-1,2,,,,,,
2,546.0,7,phase_2,purple_circle,go,,,,go-2,1,,,,,,
2,452.0,7,phase_2,green_circle,go,,,,go-1,1,,,,,,
0,0,7,phase_2,green_triangle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
0,0,7,phase_2,purple_pentagon,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,655.0,7,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
1,583.0,7,phase_2,purple_pentagon,go,,,,go-2,1,,,,,,
1,633.0,7,phase_2,purple_triangle,go,,,,go-2,1,,,,,,
2,525.0,7,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
0,0,7,phase_2,purple_rhombus,stop,red,250.0,tracking-SSD,go-2,4,,,,,,
2,594.0,7,phase_2,purple_circle,go,,,,go-2,1,,,,,,
0,0,7,phase_2,purple_triangle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
0,0,7,phase_2,green_circle,stop,red,300.0,tracking-SSD,go-1,4,,,,,,
1,584.0,8,phase_2,purple_triangle,stop,red,350.0,tracking-SSD,go-2,3,,,,,,
2,458.0,8,phase_2,green_circle,go,,,,go-1,1,,,,,,
2,669.0,8,phase_2,purple_rhombus,go,,,,go-2,1,,,,,,
0,0,8,phase_2,purple_circle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,597.0,8,phase_2,purple_circle,go,,,,go-2,1,,,,,,
0,0,8,phase_2,purple_rhombus,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,555.0,8,phase_2,green_circle,go,,,,go-1,1,,,,,,
2,599.0,8,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
