response,reaction_time,block,which_phase,stim,stop_signal_trial_type,stop_signal_stimulus,SSD,SSD_type,condition,accuracy,chosen_stim,chosen_cond,stim_left,cond_left,stim_right,cond_right
0,0,4,phase_2,red_circle,stop,purple,0.0,0-SSD,go-1,4,,,,,,
2,506.0,4,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
0,0,4,phase_2,blue_circle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
1,504.0,4,phase_2,red_triangle,go,,,,go-1,1,,,,,,
1,683.0,4,phase_2,red_rhombus,stop,green,400.0,tracking-SSD,go-1,3,,,,,,
1,522.0,4,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
1,610.0,4,phase_2,red_triangle,go,,,,go-1,1,,,,,,
1,564.0,4,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
0,0,4,phase_2,blue_pentagon,stop,purple,0.0,0-SSD,go-2,4,,,,,,
2,594.0,4,phase_2,blue_circle,go,,,,go-2,1,,,,,,
1,467.0,4,phase_2,red_rhombus,go,,,,go-1,2,,,,,,
2,599.0,4,phase_2,blue_rhombus,go,,,,go-2,1,,,,,,
2,833.0,4,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
0,0,4,phase_2,red_rhombus,stop,purple,0.0,0-SSD,go-1,4,,,,,,
0,0,4,phase_2,blue_triangle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
1,568.0,4,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
0,0,5,phase_2,blue_circle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
1,586.0,5,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
1,640.0,5,phase_2,red_pentagon,stop,green,350.0,tracking-SSD,go-1,3,,,,,,
2,469.0,5,phase_2,red_rhombus,stop,green,300.0,tracking-SSD,go-1,3,,,,,,
0,0,5,phase_2,blue_circle,stop,green,250.0,tracking-SSD,go-2,4,,,,,,
0,0,5,phase_2,red_pentagon,stop,purple,0.0,0-SSD,go-1,4,,,,,,
2,530.0,5,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
1,617.0,5,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
0,0,5,phase_2,red_rhombus,stop,purple,0.0,0-SSD,go-1,4,,,,,,
1,612.0,5,phase_2,red_triangle,go,,,,go-1,1,,,,,,
1,542.0,5,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
2,416.0,5,phase_2,red_circle,go,,,,go-1,1,,,,,,
1,571.0,5,phase_2,red_rhombus,go,,,,go-1,2,,,,,,
2,547.0,5,phase_2,blue_circle,go,,,,go-2,1,,,,,,
1,747.0,5,phase_2,blue_rhombus,go,,,,go-2,2,,,,,,
0,0,5,phase_2,blue_circle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
2,529.0,5,phase_2,blue_rhombus,go,,,,go-2,1,,,,,,
2,380.0,5,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
2,356.0,5,phase_2,blue_rhombus,go,,,,go-2,1,,,,,,
1,578.0,5,phase_2,red_triangle,go,,,,go-1,1,,,,,,
1,565.0,5,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
1,745.0,5,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
1,528.0,5,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
1,380.0,5,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
1,399.0,5,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
2,487.0,5,phase_2,blue_circle,go,,,,go-2,1,,,,,,
2,340.0,5,phase_2,red_circle,go,,,,go-1,1,,,,,,
1,631.0,5,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
1,425.0,5,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
1,524.0,5,phase_2,blue_pentagon,stop,green,300.0,tracking-SSD,go-2,3,,,,,,
1,500.0,5,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
2,407.0,5,phase_2,red_triangle,go,,,,go-1,2,,,,,,
2,561.0,5,phase_2,blue_rhombus,go,,,,go-2,1,,,,,,
0,0,5,phase_2,blue_circle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
0,0,5,phase_2,red_rhombus,stop,purple,0.0,0-SSD,go-1,4,,,,,,
0,0,5,phase_2,blue_circle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
1,586.0,5,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
1,527.0,5,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
0,0,5,phase_2,blue_pentagon,stop,green,250.0,tracking-SSD,go-2,4,,,,,,
0,0,5,phase_2,red_rhombus,stop,green,300.0,tracking-SSD,go-1,4,,,,,,
1,814.0,5,phase_2,red_triangle,go,,,,go-1,1,,,,,,
1,418.0,5,phase_2,red_triangle,go,,,,go-1,1,,,,,,
1,472.0,5,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
2,628.0,5,phase_2,red_circle,go,,,,go-1,1,,,,,,
1,491.0,5,phase_2,red_triangle,go,,,,go-1,1,,,,,,
2,658.0,5,phase_2,red_circle,stop,green,350.0,tracking-SSD,go-1,3,,,,,,
0,0,5,phase_2,red_circle,stop,purple,0.0,0-SSD,go-1,4,,,,,,
0,0,5,phase_2,blue_rhombus,stop,green,300.0,tracking-SSD,go-2,4,,,,,,
2,499.0,6,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
2,361.0,6,phase_2,blue_circle,stop,green,350.0,tracking-SSD,go-2,3,,,,,,
1,549.0,6,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
1,660.0,6,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
1,400.0,6,phase_2,red_triangle,go,,,,go-1,1,,,,,,
1,376.0,6,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
2,655.0,6,phase_2,blue_rhombus,go,,,,go-2,1,,,,,,
1,585.0,6,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
1,436.0,6,phase_2,red_triangle,go,,,,go-1,1,,,,,,
1,761.0,6,phase_2,red_rhombus,go,,,,go-1,2,,,,,,
0,0,6,phase_2,red_rhombus,stop,purple,0.0,0-SSD,go-1,4,,,,,,
1,654.0,6,phase_2,blue_rhombus,go,,,,go-2,2,,,,,,
1,673.0,6,phase_2,blue_pentagon,stop,green,300.0,tracking-SSD,go-2,3,,,,,,
0,0,6,phase_2,blue_triangle,stop,green,250.0,tracking-SSD,go-2,4,,,,,,
0,0,6,phase_2,red_pentagon,stop,green,300.0,tracking-SSD,go-1,4,,,,,,
2,476.0,6,phase_2,red_circle,go,,,,go-1,1,,,,,,
2,373.0,6,phase_2,blue_circle,go,,,,go-2,1,,,,,,
1,427.0,6,phase_2,blue_rhombus,go,,,,go-2,2,,,,,,
0,0,6,phase_2,red_circle,stop,purple,0.0,0-SSD,go-1,4,,,,,,
2,470.0,6,phase_2,red_circle,stop,green,350.0,tracking-SSD,go-1,3,,,,,,
0,0,6,phase_2,red_pentagon,stop,green,300.0,tracking-SSD,go-1,4,,,,,,
1,490.0,6,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
1,464.0,6,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
2,619.0,6,phase_2,blue_pentagon,go,,,,go-2,2,,,,,,
1,539.0,6,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
1,604.0,6,phase_2,red_triangle,go,,,,go-1,1,,,,,,
0,0,6,phase_2,blue_pentagon,stop,purple,0.0,0-SSD,go-2,4,,,,,,
1,431.0,6,phase_2,red_triangle,go,,,,go-1,1,,,,,,
2,946.0,6,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
2,381.0,6,phase_2,blue_circle,go,,,,go-2,1,,,,,,
2,515.0,6,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
2,468.0,6,phase_2,blue_circle,go,,,,go-2,1,,,,,,
1,680.0,6,phase_2,red_triangle,go,,,,go-1,1,,,,,,
2,531.0,6,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
0,0,6,phase_2,red_triangle,stop,purple,0.0,0-SSD,go-1,4,,,,,,
1,650.0,6,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
1,930.0,6,phase_2,blue_rhombus,go,,,,go-2,2,,,,,,
1,579.0,6,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
1,498.0,6,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
1,529.0,6,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
2,448.0,6,phase_2,red_circle,stop,green,350.0,tracking-SSD,go-1,3,,,,,,
0,0,6,phase_2,blue_rhombus,stop,purple,0.0,0-SSD,go-2,4,,,,,,
0,0,6,phase_2,blue_rhombus,stop,purple,0.0,0-SSD,go-2,4,,,,,,
2,543.0,6,phase_2,blue_circle,stop,green,300.0,tracking-SSD,go-2,3,,,,,,
0,0,6,phase_2,red_circle,stop,purple,0.0,0-SSD,go-1,4,,,,,,
2,584.0,6,phase_2,red_circle,go,,,,go-1,1,,,,,,
2,402.0,6,phase_2,red_circle,go,,,,go-1,1,,,,,,
0,0,6,phase_2,blue_triangle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
2,431.0,7,phase_2,blue_circle,go,,,,go-2,1,,,,,,
2,508.0,7,phase_2,blue_rhombus,go,,,,go-2,1,,,,,,
2,393.0,7,phase_2,blue_circle,go,,,,go-2,1,,,,,,
1,480.0,7,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
1,514.0,7,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
1,443.0,7,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
1,452.0,7,phase_2,red_triangle,go,,,,go-1,1,,,,,,
1,472.0,7,phase_2,red_rhombus,go,,,,go-1,2,,,,,,
1,515.0,7,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
1,616.0,7,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
1,377.0,7,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
0,0,7,phase_2,red_pentagon,stop,purple,0.0,0-SSD,go-1,4,,,,,,
0,0,7,phase_2,red_rhombus,stop,purple,0.0,0-SSD,go-1,4,,,,,,
1,675.0,7,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
1,560.0,7,phase_2,red_triangle,go,,,,go-1,1,,,,,,
2,512.0,7,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
0,0,7,phase_2,blue_circle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
0,0,7,phase_2,red_triangle,stop,green,250.0,tracking-SSD,go-1,4,,,,,,
2,651.0,7,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
0,0,7,phase_2,red_pentagon,stop,green,300.0,tracking-SSD,go-1,4,,,,,,
2,478.0,7,phase_2,blue_circle,stop,green,350.0,tracking-SSD,go-2,3,,,,,,
1,565.0,7,phase_2,red_rhombus,go,,,,go-1,2,,,,,,
0,0,7,phase_2,blue_circle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
0,0,7,phase_2,blue_rhombus,stop,green,300.0,tracking-SSD,go-2,4,,,,,,
2,524.0,7,phase_2,blue_rhombus,go,,,,go-2,1,,,,,,
0,0,7,phase_2,red_triangle,stop,purple,0.0,0-SSD,go-1,4,,,,,,
1,678.0,7,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
0,0,7,phase_2,blue_circle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
1,729.0,7,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
2,693.0,7,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
1,612.0,7,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
1,621.0,7,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
2,888.0,7,phase_2,blue_rhombus,go,,,,go-2,1,,,,,,
2,559.0,7,phase_2,red_rhombus,go,,,,go-1,1,,,,,,
2,547.0,7,phase_2,red_circle,go,,,,go-1,1,,,,,,
0,0,7,phase_2,red_triangle,stop,purple,0.0,0-SSD,go-1,4,,,,,,
1,712.0,7,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
1,383.0,7,phase_2,red_triangle,stop,green,350.0,tracking-SSD,go-1,3,,,,,,
2,425.0,7,phase_2,red_circle,go,,,,go-1,1,,,,,,
2,378.0,7,phase_2,blue_circle,go,,,,go-2,1,,,,,,
2,364.0,7,phase_2,blue_circle,stop,green,300.0,tracking-SSD,go-2,3,,,,,,
1,474.0,7,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
0,0,7,phase_2,red_pentagon,stop,green,250.0,tracking-SSD,go-1,4,,,,,,
2,492.0,7,phase_2,blue_circle,go,,,,go-2,1,,,,,,
0,0,7,phase_2,blue_triangle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
2,555.0,7,phase_2,blue_rhombus,go,,,,go-2,1,,,,,,
2,418.0,7,phase_2,blue_circle,stop,green,300.0,tracking-SSD,go-2,3,,,,,,
1,653.0,7,phase_2,blue_pentagon,go,,,,go-2,1,,,,,,
0,0,8,phase_2,blue_triangle,stop,purple,0.0,0-SSD,go-2,4,,,,,,
2,429.0,8,phase_2,blue_circle,go,,,,go-2,1,,,,,,
2,483.0,8,phase_2,blue_circle,go,,,,go-2,1,,,,,,
0,0,8,phase_2,red_rhombus,stop,purple,0.0,0-SSD,go-1,4,,,,,,
0,0,8,phase_2,blue_pentagon,stop,purple,0.0,0-SSD,go-2,4,,,,,,
1,655.0,8,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
2,295.0,8,phase_2,red_circle,go,,,,go-1,1,,,,,,
1,664.0,8,phase_2,red_pentagon,go,,,,go-1,1,,,,,,
