response,reaction_time,block,which_phase,stim,stop_signal_trial_type,stop_signal_stimulus,SSD,SSD_type,condition,accuracy,chosen_stim,chosen_cond,stim_left,cond_left,stim_right,cond_right
2,510.0,1,phase_2,green_circle,go,,,,go-2,1,,,,,,
1,382.0,1,phase_2,purple_pentagon,go,,,,go-1,1,,,,,,
1,402.0,1,phase_2,purple_rhombus,stop,red,250.0,tracking-SSD,go-1,3,,,,,,
1,400.0,1,phase_2,green_pentagon,go,,,,go-2,1,,,,,,
2,319.0,1,phase_2,purple_circle,go,,,,go-1,1,,,,,,
1,462.0,1,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
1,527.0,1,phase_2,purple_triangle,go,,,,go-1,2,,,,,,
2,581.0,1,phase_2,purple_triangle,go,,,,go-1,1,,,,,,
2,579.0,1,phase_2,green_circle,stop,red,200.0,tracking-SSD,go-2,3,,,,,,
2,362.0,1,phase_2,green_triangle,go,,,,go-2,1,,,,,,
1,450.0,1,phase_2,purple_pentagon,stop,red,150.0,tracking-SSD,go-1,3,,,,,,
1,469.0,1,phase_2,green_rhombus,go,,,,go-2,1,,,,,,
2,479.0,1,phase_2,purple_circle,go,,,,go-1,1,,,,,,
0,0,1,phase_2,purple_circle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,417.0,1,phase_2,purple_circle,stop,red,100.0,tracking-SSD,go-1,3,,,,,,
1,426.0,1,phase_2,purple_pentagon,go,,,,go-1,1,,,,,,
2,525.0,1,phase_2,green_rhombus,go,,,,go-2,2,,,,,,
1,501.0,1,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
2,432.0,1,phase_2,purple_triangle,go,,,,go-1,1,,,,,,
1,598.0,1,phase_2,green_rhombus,stop,blue,0.0,0-SSD,go-2,3,,,,,,
2,416.0,1,phase_2,purple_triangle,go,,,,go-1,1,,,,,,
1,514.0,1,phase_2,green_pentagon,go,,,,go-2,1,,,,,,
1,379.0,1,phase_2,green_pentagon,go,,,,go-2,1,,,,,,
1,366.0,1,phase_2,green_pentagon,go,,,,go-2,1,,,,,,
2,442.0,1,phase_2,green_circle,stop,blue,0.0,0-SSD,go-2,3,,,,,,
0,0,1,phase_2,purple_circle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
0,0,1,phase_2,green_pentagon,stop,blue,0.0,0-SSD,go-2,4,,,,,,
0,0,1,phase_2,green_pentagon,stop,red,50.0,tracking-SSD,go-2,4,,,,,,
2,491.0,1,phase_2,green_triangle,go,,,,go-2,1,,,,,,
1,386.0,1,phase_2,green_rhombus,go,,,,go-2,1,,,,,,
2,474.0,1,phase_2,purple_triangle,go,,,,go-1,1,,,,,,
1,506.0,1,phase_2,purple_pentagon,stop,blue,0.0,0-SSD,go-1,3,,,,,,
1,357.0,1,phase_2,purple_circle,go,,,,go-1,2,,,,,,
1,366.0,1,phase_2,green_rhombus,go,,,,go-2,1,,,,,,
0,0,1,phase_2,green_rhombus,stop,red,100.0,tracking-SSD,go-2,4,,,,,,
0,0,1,phase_2,purple_rhombus,stop,red,150.0,tracking-SSD,go-1,4,,,,,,
2,471.0,1,phase_2,purple_pentagon,go,,,,go-1,2,,,,,,
2,491.0,1,phase_2,purple_circle,go,,,,go-1,1,,,,,,
2,488.0,1,phase_2,green_triangle,stop,red,200.0,tracking-SSD,go-2,3,,,,,,
1,496.0,1,phase_2,green_rhombus,go,,,,go-2,1,,,,,,
2,585.0,1,phase_2,purple_triangle,stop,blue,0.0,0-SSD,go-1,3,,,,,,
0,0,1,phase_2,green_triangle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
