response,reaction_time,block,which_phase,stim,stop_signal_trial_type,stop_signal_stimulus,SSD,SSD_type,condition,accuracy,chosen_stim,chosen_cond,stim_left,cond_left,stim_right,cond_right
0,0,1,phase_2,purple_rhombus,stop,red,0.0,0-SSD,go-1,4,,,,,,
2,328.0,1,phase_2,blue_circle,go,,,,go-2,1,,,,,,
2,336.0,1,phase_2,purple_circle,stop,green,250.0,tracking-SSD,go-1,3,,,,,,
2,334.0,1,phase_2,blue_circle,go,,,,go-2,1,,,,,,
1,354.0,1,phase_2,blue_pentagon,go,,,,go-2,2,,,,,,
0,0,1,phase_2,blue_rhombus,stop,red,0.0,0-SSD,go-2,4,,,,,,
2,461.0,1,phase_2,blue_triangle,go,,,,go-2,2,,,,,,
0,0,1,phase_2,purple_rhombus,stop,green,200.0,tracking-SSD,go-1,4,,,,,,
1,558.0,1,phase_2,blue_rhombus,go,,,,go-2,1,,,,,,
1,522.0,1,phase_2,blue_pentagon,go,,,,go-2,2,,,,,,
0,0,1,phase_2,blue_rhombus,stop,green,250.0,tracking-SSD,go-2,4,,,,,,
1,381.0,1,phase_2,purple_circle,go,,,,go-1,2,,,,,,
2,423.0,1,phase_2,purple_pentagon,go,,,,go-1,1,,,,,,
1,692.0,1,phase_2,blue_triangle,go,,,,go-2,1,,,,,,
2,464.0,1,phase_2,purple_pentagon,go,,,,go-1,1,,,,,,
2,416.0,1,phase_2,purple_circle,go,,,,go-1,1,,,,,,
1,380.0,1,phase_2,purple_triangle,go,,,,go-1,1,,,,,,
1,355.0,1,phase_2,purple_triangle,go,,,,go-1,1,,,,,,
1,612.0,1,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
2,519.0,1,phase_2,purple_pentagon,go,,,,go-1,1,,,,,,
1,596.0,1,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
1,582.0,1,phase_2,blue_triangle,stop,green,300.0,tracking-SSD,go-2,3,,,,,,
0,0,1,phase_2,blue_rhombus,stop,red,0.0,0-SSD,go-2,4,,,,,,
