response,reaction_time,block,which_phase,stim,stop_signal_trial_type,stop_signal_stimulus,SSD,SSD_type,condition,accuracy,chosen_stim,chosen_cond,stim_left,cond_left,stim_right,cond_right
1,510.0,1,phase_2,purple_circle,go,,,,go-1,1,,,,,,
2,563.0,1,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
0,0,1,phase_2,red_pentagon,stop,green,250.0,tracking-SSD,go-2,4,,,,,,
0,0,1,phase_2,red_rhombus,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,548.0,1,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
0,0,1,phase_2,purple_circle,stop,green,300.0,tracking-SSD,go-1,4,,,,,,
2,453.0,1,phase_2,purple_rhombus,stop,green,350.0,tracking-SSD,go-1,3,,,,,,
0,0,1,phase_2,purple_triangle,stop,green,300.0,tracking-SSD,go-1,4,,,,,,
2,540.0,1,phase_2,red_pentagon,stop,green,350.0,tracking-SSD,go-2,3,,,,,,
0,0,1,phase_2,purple_circle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,548.0,1,phase_2,purple_triangle,go,,,,go-1,2,,,,,,
2,511.0,1,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
1,419.0,1,phase_2,red_triangle,go,,,,go-2,1,,,,,,
0,0,1,phase_2,red_circle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,740.0,1,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
0,0,1,phase_2,purple_triangle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,422.0,1,phase_2,red_triangle,go,,,,go-2,2,,,,,,
2,499.0,1,phase_2,purple_pentagon,go,,,,go-1,1,,,,,,
2,529.0,1,phase_2,purple_pentagon,go,,,,go-1,1,,,,,,
1,538.0,1,phase_2,purple_circle,go,,,,go-1,1,,,,,,
2,457.0,1,phase_2,red_triangle,go,,,,go-2,2,,,,,,
2,567.0,1,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
0,0,1,phase_2,purple_circle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,494.0,1,phase_2,red_circle,go,,,,go-2,1,,,,,,
1,503.0,1,phase_2,red_circle,go,,,,go-2,1,,,,,,
1,478.0,1,phase_2,purple_triangle,go,,,,go-1,1,,,,,,
2,544.0,1,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
2,484.0,1,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
0,0,1,phase_2,red_circle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,560.0,1,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
0,0,1,phase_2,red_rhombus,stop,green,300.0,tracking-SSD,go-2,4,,,,,,
1,512.0,1,phase_2,purple_triangle,go,,,,go-1,1,,,,,,
1,396.0,1,phase_2,purple_triangle,go,,,,go-1,1,,,,,,
2,574.0,1,phase_2,purple_pentagon,go,,,,go-1,1,,,,,,
2,482.0,1,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
1,537.0,1,phase_2,red_triangle,stop,green,350.0,tracking-SSD,go-2,3,,,,,,
2,546.0,1,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
1,610.0,1,phase_2,purple_triangle,go,,,,go-1,1,,,,,,
1,451.0,1,phase_2,red_triangle,go,,,,go-2,1,,,,,,
0,0,1,phase_2,red_pentagon,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,603.0,1,phase_2,purple_pentagon,go,,,,go-1,1,,,,,,
1,578.0,1,phase_2,red_circle,go,,,,go-2,1,,,,,,
1,431.0,1,phase_2,purple_circle,stop,green,300.0,tracking-SSD,go-1,3,,,,,,
2,553.0,1,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
2,607.0,1,phase_2,purple_pentagon,go,,,,go-1,1,,,,,,
1,560.0,1,phase_2,red_rhombus,go,,,,go-2,2,,,,,,
1,580.0,1,phase_2,red_circle,go,,,,go-2,1,,,,,,
0,0,1,phase_2,purple_rhombus,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,712.0,2,phase_2,purple_rhombus,go,,,,go-1,2,,,,,,
0,0,2,phase_2,purple_triangle,stop,green,250.0,tracking-SSD,go-1,4,,,,,,
1,551.0,2,phase_2,red_circle,stop,green,300.0,tracking-SSD,go-2,3,,,,,,
0,0,2,phase_2,purple_circle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,536.0,2,phase_2,red_triangle,go,,,,go-2,1,,,,,,
2,556.0,2,phase_2,purple_pentagon,go,,,,go-1,1,,,,,,
1,351.0,2,phase_2,red_triangle,go,,,,go-2,1,,,,,,
2,461.0,2,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
1,537.0,2,phase_2,purple_circle,go,,,,go-1,1,,,,,,
0,0,2,phase_2,purple_pentagon,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,579.0,2,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
2,397.0,2,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
2,506.0,2,phase_2,purple_rhombus,go,,,,go-1,1,,,,,,
2,391.0,2,phase_2,purple_pentagon,go,,,,go-1,1,,,,,,
1,568.0,2,phase_2,purple_triangle,stop,green,250.0,tracking-SSD,go-1,3,,,,,,
